"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_batch1","K12_batch2","K12_starvation1","K12_starvation2"
"1382","yihG",16.7847397475492,-4.72083331777056,1.3157878380569,-3.58783778146337,0.000333431623360841,0.00053633755335105,34.2792874738772,32.8596715163197,0,0
"1383","azoR",66.9437182459144,-1.48703290434014,0.414587081182836,-3.58678061095769,0.000334785763743753,0.00053795273963778,98.7891276806224,98.7711763706921,41.250387781395,28.964181150948
"1384","aceA",4698.50750599052,0.368644567417287,0.102781668518337,3.58667623061126,0.000334919744335892,0.00053795273963778,3930.78160222105,4268.68270797384,5637.55299679065,4957.01271697653
"1385","gidB",77.9757978711215,-1.35160790258889,0.37723948511798,-3.58289085822017,0.000339812612849525,0.000545417645028515,114.714150995258,109.532238387732,50.417140621705,37.2396614797903
"1386","yibF",76.6353436600251,1.12497318552556,0.314636753413848,3.57546654457707,0.000349603883165972,0.000560728306116852,48.0449855933082,48.6169408984146,73.33402272248,136.545425425898
"1387","ycaJ",96.2870955693262,-1.17932206025183,0.331503857282715,-3.55749121569367,0.000374413617785418,0.000600087579190327,137.926896843711,129.709229669683,59.583893462015,57.928362301896
"1388","yebS",90.1103387183623,0.989886232309509,0.278774573829946,3.55084833853372,0.000383991620528269,0.000614995225096788,63.7000932585434,56.6877374111949,128.33453976434,111.718984439371
"1389","fdhE",130.967714279109,0.848861372577715,0.239514174459557,3.54409660510949,0.00039396086435654,0.000630507560449668,91.2314894974054,96.080910866432,142.084669024805,194.473787727794
"1390","yfeA",130.674076098981,-0.997237156887675,0.281635847573418,-3.54087437902489,0.000398803405648443,0.000637798540112581,181.92314769601,166.796461264126,87.084151982945,86.8925434528441
"1391","btuF",35.2370283134713,-2.3847260877833,0.67421010281557,-3.53706667672947,0.000404597508350688,0.000646599756336147,57.4920333223294,61.8761065979822,9.16675284031,12.4132204932634
"1392","fabR",354.775949205166,-0.609391986543337,0.172450217755984,-3.53372697624321,0.000409744101843672,0.000654354266090864,439.69259287359,417.567638625513,288.752714469765,273.090850851796
"1393","ybiH",49.1421652137872,1.26651190984221,0.358793468952439,3.52991907444696,0.000415686793936984,0.00066336808537108,29.4208057846662,28.0556259729981,68.750646302325,70.3415827951595
"1394","narX",136.525375587336,0.811955306512364,0.230194752877668,3.52725375518816,0.000419894131836241,0.000669601617698683,95.2802242384145,102.422250983616,178.751680386045,169.647346741267
"1395","nuoB",753.365172824858,0.454424757549799,0.129412959477007,3.51143161694358,0.000445700113904486,0.000710244697641342,636.191185637232,633.173202609787,957.925671812395,786.170631240018
"1396","dcuC",25.5414906970461,1.70240941058299,0.485290621318011,3.50802042281259,0.000451454391233688,0.000718899077157943,12.1462042230273,11.5297093039718,41.250387781395,37.2396614797903
"1397","yecO",81.9737305956654,-1.26958664004155,0.362210152551721,-3.5051105859333,0.00045641765785861,0.000726282357494409,119.032801385668,113.37547482239,45.83376420155,49.6528819730538
"1398","ybiN",60.1181726937692,-1.53971359618467,0.439464495232807,-3.50361317668907,0.00045899156575684,0.000729855687179868,88.5323330033993,90.8925416796446,32.083634941085,28.964181150948
"1399","treB",33.3928803088199,1.53206793634558,0.437452171722143,3.50225244125365,0.000461342284145413,0.000733069262083812,15.115276366434,18.8318585298207,45.83376420155,53.7906221374749
"1400","yadG",180.397725314843,-0.819876205173521,0.234252812588403,-3.49996312152757,0.000465322528634675,0.000738865700824916,230.507964588119,230.78634790117,123.751163344185,136.545425425898
"1401","anmK",174.573075497524,0.725115109545594,0.207250603739791,3.4987358128809,0.000467469514563897,0.000741744989918304,127.400186517087,135.281922499936,224.585444587595,211.024748385478
"1402","yfhB",132.210431380472,0.83380107643279,0.238484906340685,3.49624254728168,0.00047185958332541,0.000748176785829092,88.5323330033993,101.077118231486,169.584927545735,169.647346741267
"1403","narY",25.5117773248116,1.70367181019138,0.487505118464474,3.49467471348309,0.000474639843405938,0.000752048732638204,11.0665416254249,12.4905184126362,41.250387781395,37.2396614797903
"1404","apaH",125.292916909925,0.914867036873398,0.262979045526879,3.47885906666237,0.00050355333407617,0.000796725310783862,78.2755383261762,95.5044254012334,132.917916184495,194.473787727794
"1405","ydiY",50.0643489656953,-1.81951784979199,0.523014608231791,-3.47890445344044,0.000503468059563992,0.000796725310783862,89.0721643022005,68.0252848934338,18.33350568062,24.8264409865269
"1406","fepC",29.2654950521344,-2.85029229036073,0.821597705377119,-3.4692067318426,0.00052199761672304,0.000825320556170212,55.3327081271246,48.4247790766817,9.16675284031,4.13774016442115
"1407","prmC",43.3539875903105,-1.97082847099866,0.568771653818467,-3.46506099199465,0.000530111239512952,0.000837553152407457,73.9568879357665,65.9115048543723,4.583376420155,28.964181150948
"1408","degS",102.481597806972,-1.09866548438816,0.317788560488941,-3.45722162779485,0.000545775789415935,0.00086169004252246,141.705715935319,138.740835291128,55.00051704186,74.4793229595806
"1409","yhiQ",98.1382109050163,1.0046455969029,0.290842889179905,3.45425531886208,0.000551814690986935,0.000870606144828925,60.4611054657361,70.3312267542282,96.250904823255,165.509606576846
"1410","ydhU",32.3952661853164,1.53011329062122,0.443650204593078,3.44891825762746,0.000562837055775634,0.000887366507084564,15.6551076652352,17.1024021342249,59.583893462015,37.2396614797903
"1411","chbC",34.1086006537731,1.46495803508996,0.426339671509821,3.43612882634642,0.000590090307911032,0.00092967452479534,18.6241798086419,17.2945639559578,55.00051704186,45.5151418086326
"1412","aas",191.848709162304,-0.77492207197716,0.226288390200281,-3.42448886260272,0.000615957091331088,0.000969739811635276,243.463915759348,241.163086274744,142.084669024805,140.683165590319
"1413","ytfE",30.7628529144778,1.52760412580414,0.446917942920476,3.41808636239059,0.000630630931369972,0.000992139108588428,15.115276366434,16.1415930255606,50.417140621705,41.3774016442115
"1414","trmC",91.9493595043995,-1.15377135233077,0.338606162213926,-3.40741392533145,0.000655815894723639,0.00103103163647146,126.320523919484,127.211125987156,68.750646302325,45.5151418086326
"1415","hemN",212.926727098908,-0.741298434817371,0.217867645048394,-3.40251731574327,0.000667681241498597,0.00104894374547801,263.437673814993,268.834388604277,178.751680386045,140.683165590319
"1416","holB",56.9481279694303,-1.56237162787291,0.459486000439931,-3.40025947771429,0.000673219346527877,0.00105689732156177,83.1340200153872,86.8571434232545,41.250387781395,16.5509606576846
"1417","rhtB",50.4857484872393,-1.65698815559912,0.488517051842525,-3.39187373163231,0.000694164221114518,0.00108900992486773,77.4657913779744,76.288243227947,27.50025852093,20.6887008221057
"1418","gmk",808.87653864687,0.44893523354342,0.132644589060456,3.3844971492867,0.000713087594244316,0.00111790812553252,713.656977015207,656.040459395997,847.924637728675,1017.8840804476
"1419","feoB",264.996282383929,-0.753977569338756,0.222869024188769,-3.38305232000361,0.000716849743028282,0.00112301407945868,298.526708237072,367.989888618434,174.16830396589,219.300228714321
"1420","phoQ",295.008672634616,-0.645924255165247,0.191417848144565,-3.37442020911981,0.000739713567981556,0.00115801638142465,374.912837017444,346.467764584354,206.251938906975,252.40215002969
"1421","deoR",114.978252136132,-1.00242426094174,0.297271756201217,-3.37208039455728,0.000746026682718339,0.00116707763242989,155.201498405349,151.423515525497,87.084151982945,66.2038426307383
"1422","yidL",25.9074872573132,1.6188801900056,0.4838820234388,3.34560928405795,0.000821019979536887,0.00128349325914944,13.2258668206298,11.9140329474376,41.250387781395,37.2396614797903
"1423","mglA",203.361540603206,0.689312870546667,0.206310066969911,3.34114995293564,0.000834321488772534,0.00130337081485688,165.458293082573,146.619469982175,220.00206816744,281.366331180638
"1424","bcr",138.424115425944,0.77149009714689,0.231279879925469,3.33574238016513,0.000850719584598845,0.00132805452005845,104.997187616836,98.9633381924249,192.50180964651,157.234126248004
"1425","fepD",32.0692596012158,1.48007439303821,0.44373871350282,3.33546374927416,0.000851572557681499,0.00132845318998314,16.1949389640365,17.4867257776906,36.66701136124,57.928362301896
"1426","ydhV",21.0755019210967,1.77584342380656,0.532458361879188,3.33517801756203,0.000852448092187757,0.00132888647190279,9.44704772902127,9.22376744317747,36.66701136124,28.964181150948
"1427","gshA",849.447963838253,-0.404133835678705,0.121224751995708,-3.33375675367861,0.000856815523079498,0.00133475887022125,955.231483228751,979.64096719414,747.090356485265,715.829048444858
"1428","nuoL",672.596454988927,-0.521333319977661,0.156449580111083,-3.33227688823135,0.000861385076379809,0.00134093769243159,739.568879357665,848.010119307128,490.421276956585,612.38554433433
"1429","frmC",263.873432520999,-0.668775091535321,0.201479680792481,-3.31931780368534,0.000902376685228564,0.00140376722971525,335.235236555555,314.376740354965,174.16830396589,231.713449207584
"1430","eutQ",11.9563998824519,2.69159458330971,0.811089238933328,3.31849376629562,0.000905043425969968,0.00140693114400786,2.15932519520486,3.84323643465728,4.583376420155,37.2396614797903
"1431","elbB",272.421147684715,0.631165705892087,0.190333370492385,3.31610638880237,0.000912810720273846,0.0014180141377839,194.879098867239,231.554995188101,352.919984351935,310.330512331586
"1432","yraL",110.870613561487,-1.00051742802723,0.302196863192777,-3.31081341300681,0.000930252142022796,0.00144409951935522,144.944703728126,151.61567734723,64.16726988217,82.7548032884229
"1433","hgdC",10.9658949929299,2.61929170526922,0.79177129470497,3.30814178637939,0.000939172476162302,0.00145692980775213,1.88940954580425,3.84323643465728,9.16675284031,28.964181150948
"1434","ybjI",94.9455518988274,-1.08010730036845,0.327252665883032,-3.30053018041572,0.000965023337146131,0.00149598806030394,129.829427361692,128.748420561019,55.00051704186,66.2038426307383
"1435","yfbB",57.9911188092585,-1.46347918041576,0.444049416183325,-3.29575746995591,0.000981567135829862,0.0015205740368988,88.8022486527999,81.6687742364672,36.66701136124,24.8264409865269
"1436","yfgC",333.87533749735,-0.586148566719035,0.17821594412753,-3.28897938727408,0.00100551387346226,0.00155658589185696,411.891280985327,391.049307226378,242.918950268215,289.64181150948
"1437","dhaH",235.003286190153,-0.679563676319222,0.206654507488525,-3.28840480944727,0.0010075685048949,0.0015586811317894,280.712275376632,298.042985507672,183.3350568062,177.922827070109
"1438","ycbR",12.530997791237,2.3816342625001,0.724941060469615,3.2852798556579,0.00101881122875424,0.00157497730286556,4.58856603981033,3.26675096945869,9.16675284031,33.1019213153692
"1439","appC",40.9818162875746,1.2921525749588,0.396337918436688,3.26022950328738,0.00111322095607715,0.00171972910726859,22.1330832508498,25.1731986470052,50.417140621705,66.2038426307383
"1440","ycjW",24.0398189082804,-3.11172594106156,0.955296674563041,-3.25733986511036,0.00112461692580469,0.00173612737921099,48.0449855933082,39.3931734552371,4.583376420155,4.13774016442115
"1441","glxK",32.7347167432992,1.41201814391003,0.434046983129727,3.25314585469199,0.00114134896402507,0.00176073473076179,17.0046859122383,18.4475348863549,45.83376420155,49.6528819730538
"1442","nudF",179.195665194464,-0.801182381587805,0.246436328413185,-3.25107254578355,0.00114970516883488,0.00177239569370314,245.623240954553,210.417194797486,128.33453976434,132.407685261477
"1443","dkgB",78.5808501520826,-1.18729676168759,0.365400746836588,-3.24930031469959,0.00115689270555127,0.00178224011395737,112.824741449454,106.457649240007,41.250387781395,53.7906221374749
"1444","truC",37.3354433280977,-1.91615821763753,0.595384575799397,-3.21835380949328,0.00128928674379363,0.00198482301347178,56.1424550753264,62.4525920631808,18.33350568062,12.4132204932634
"1445","gmd",11.9237627590484,-4.27304382591701,1.33088714906153,-3.21067329332177,0.00132424396053324,0.00203722790606602,23.4826614978529,24.2123895383409,0,0
"1446","creB",120.142075165508,-0.922048708945531,0.287920645722407,-3.2024404037858,0.00136268492906494,0.00209491604240066,153.582004508946,160.839444790407,91.6675284031,74.4793229595806
"1447","ansB",39.9105586402532,1.27447059872598,0.398527022366131,3.19795277910945,0.001384069423607,0.0021263208905863,21.8631676014492,24.4045513600737,59.583893462015,53.7906221374749
"1448","ybiS",454.09197067802,-0.520508230562357,0.163321785068734,-3.18701041837928,0.00143751596710046,0.00220690469258585,559.265225558059,512.879902205014,334.586478671315,409.636276277693
"1449","tolA",578.785143014693,-0.441149496826609,0.138651338773066,-3.18171826345399,0.00146404161170074,0.00224607626142909,667.501400967703,666.609359591305,472.087771275965,508.942040223801
"1450","ybhF",99.4186087144514,0.887331124691697,0.279060691151092,3.17970661160324,0.00147424230674248,0.00226016596406105,71.2577314417604,68.7939321803653,96.250904823255,161.371866412425
"1451","creC",49.4531817225562,-1.59741769882869,0.50251262645421,-3.17886081808584,0.00147855068564923,0.00226520894155634,74.4967192345677,73.7901395454197,41.250387781395,8.27548032884229
"1452","yjcO",123.160776041137,0.788597060492487,0.248120449008664,3.17828322350389,0.00148149955237406,0.00226816357088673,96.359886836017,84.5512015624601,142.084669024805,169.647346741267
"1453","yiaD",47.6540253557881,-1.56063296028285,0.4928630199065,-3.16646390021089,0.00154304497214775,0.00236076322992736,71.2577314417604,72.060683149824,18.33350568062,28.964181150948
"1454","yagT",7.3975134683489,2.79125010979086,0.88258578526488,3.16258221737975,0.00156376571502072,0.00239081924655506,1.88940954580425,1.53729457386291,13.750129260465,12.4132204932634
"1455","hyfG",19.7272210790075,1.7343805361639,0.5485460189366,3.16177763813896,0.00156809255466339,0.00239578676908365,8.63730078081945,9.22376744317747,32.083634941085,28.964181150948
"1456","modE",86.147703214803,-1.12205181295852,0.356468472009139,-3.14768878895342,0.00164566798738709,0.00251258237359994,126.320523919484,111.261694783328,36.66701136124,70.3415827951595
"1457","yfeH",154.401125913929,0.689351114419835,0.219556384514528,3.13974524559645,0.00169094812082593,0.00257994349526152,116.063729242261,120.485462226506,174.16830396589,206.887008221057
"1458","yqgA",29.2969983969874,1.46445684840397,0.466683178300221,3.13801078868516,0.00170098615983844,0.00259347889802528,13.765698119431,17.1024021342249,36.66701136124,49.6528819730538
"1459","ygeD",88.0825699860364,0.90527563202768,0.28861836713558,3.13658358271573,0.00170928708128728,0.00260434899362688,66.6691654019501,56.1112519459963,105.417657663565,124.132204932634
"1460","pabC",74.8851909082913,-1.16958308178696,0.372985478730808,-3.13573355661677,0.00171424869324783,0.00261011975691091,103.917525019234,103.383060092281,55.00051704186,37.2396614797903
"1461","nhaR",105.465230375733,0.81674798316578,0.261904090299389,3.11850029616619,0.00181773959295246,0.00276397949889142,80.9746948201823,71.8685213280911,128.33453976434,140.683165590319
"1462","recC",222.012998509004,-0.667295419741421,0.213980106551857,-3.11849279119648,0.00181778588726012,0.00276397949889142,283.141516221238,262.877372130558,155.83479828527,186.198307398952
"1463","ybjT",108.25160039379,-0.939498425854005,0.301330840358359,-3.117830304846,0.00182187669745332,0.00276830615067582,140.626053337717,144.121366299648,77.917399142635,70.3415827951595
"1464","asnA",131.420168896949,-0.851841185323382,0.273305336116117,-3.1168113928133,0.00182818492719806,0.00277599391609378,164.108714835569,174.290772311708,96.250904823255,91.0302836172652
"1465","yebQ",16.6678285158981,1.87571536040258,0.601916153013558,3.11624027866939,0.00183172954809757,0.00277947766922928,7.55763818321702,6.34134011718451,32.083634941085,20.6887008221057
"1466","iclR",194.125182944001,-0.812933491108844,0.260910763183504,-3.11575299228683,0.00183475888339647,0.00278217530545045,262.627926866791,230.78634790117,187.918433226355,95.1680237816864
"1467","tdcG",29.9512360012394,1.4627746927527,0.470179489285895,3.11109847640174,0.00186392768729522,0.00282447937890748,15.115276366434,16.1415930255606,59.583893462015,28.964181150948
"1468","yehP",8.79794506972123,2.54030164855254,0.817417907984309,3.10771469983663,0.00188539981717252,0.00285507070406983,2.96907214340668,1.92161821732864,13.750129260465,16.5509606576846
"1469","narV",18.3196802436536,1.8429918629268,0.594216707412104,3.1015483744193,0.00192511415299079,0.0029132258421365,8.36738513141884,7.10998740411596,41.250387781395,16.5509606576846
"1470","ydhB",64.1002179735613,1.02592312107317,0.33100816821146,3.09938913778638,0.00193920136018372,0.00293254736305335,42.3767569558954,42.2756007812301,64.16726988217,107.58124427495
"1471","tdcE",118.851678846095,0.759630077911205,0.245671740016401,3.09205315133313,0.00198777254059706,0.00300395537576292,85.8331765093933,90.7003798579118,137.50129260465,161.371866412425
"1472","deoD",655.238809449662,0.424849010459752,0.137458394116422,3.09074620863038,0.00199654203487358,0.00301515824967661,562.504213350867,558.037930312237,664.589580922475,835.823513213071
"1473","yedW",81.5705410554054,-1.08906727114024,0.35352097270838,-3.08062987832583,0.00206563244178274,0.00311738012089819,110.93533190365,112.03034207026,41.250387781395,62.0661024663172
"1474","narQ",76.8256690108609,0.916930387754324,0.298492800606757,3.07186768287358,0.00212723997873048,0.00320817806832962,53.1733829319197,52.6523391548047,114.584410503875,86.8925434528441
"1475","znuB",130.327736084739,-0.832415691708298,0.271892956160846,-3.06155666355644,0.00220189311537238,0.00331851416642224,167.617618277777,166.41213762066,96.250904823255,91.0302836172652
"1476","yqjH",46.6407302968176,-1.52071352646641,0.497185449629562,-3.05864447078942,0.00222340844026653,0.00334640281835646,65.8594184537483,73.405815901954,18.33350568062,28.964181150948
"1477","gpsA",608.524467448811,0.450354002745075,0.147233113479257,3.05878203688549,0.00222238777996767,0.00334640281835646,501.233360936929,528.829333408842,609.589063880615,794.44611156886
"1478","adrB",45.7627798296031,1.13959712075446,0.372681237912826,3.0578333568298,0.00222943517168833,0.00335320323860836,27.8013118882626,29.0164350816625,64.16726988217,62.0661024663172
"1479","cueO",126.267818677267,-0.866345384582368,0.284190952260381,-3.04846223179057,0.00230015824014185,0.00345723581327609,153.312088859545,172.753477737845,96.250904823255,82.7548032884229
"1480","thiQ",43.7080573593318,-1.56632050936178,0.513886271166593,-3.0479905715442,0.00230377155478829,0.00346032713938809,63.970008907944,67.2566376065024,22.916882100775,20.6887008221057
"1481","menE",73.632318906408,-1.22208557851128,0.401928128152265,-3.04055748506437,0.00236140609011882,0.0035445008361473,93.1208990432097,112.414665713725,64.16726988217,24.8264409865269
"1482","dgoT",16.1158364339802,1.893650607302,0.623817230372603,3.03558560921912,0.00240069059811968,0.00360103589717952,6.74789123501519,6.72566376065024,13.750129260465,37.2396614797903
"1483","pdxK",165.908706975515,-0.748557986450631,0.246868889232075,-3.03220867067997,0.00242771314097605,0.00363911416884003,197.578255361245,219.064476775465,114.584410503875,132.407685261477
"1484","ydhP",48.9206105061784,-1.44797836133598,0.477950550396364,-3.02955684460488,0.00244912809935046,0.00366874108143941,73.1471409875647,71.0998740411597,18.33350568062,33.1019213153692
"1485","yebU",43.2717513964016,-1.55305399498221,0.51483789993212,-3.01658831874456,0.00255636735550591,0.00382680446551492,66.1293341031489,63.7977248153108,18.33350568062,24.8264409865269
"1486","pykA",914.247792550008,0.358481177717808,0.119020404512583,3.01193042643297,0.00259592086814365,0.00388339979130776,807.857538656019,792.859676469797,1104.59371725735,951.680237816863
"1487","ybbL",70.6911369066065,-1.15183505883032,0.382925882225616,-3.00798434447864,0.00262986685368796,0.00393153598907084,100.948452875827,94.1592926491033,50.417140621705,37.2396614797903
"1488","yhjB",36.8051816179427,1.24549479851661,0.414317673930726,3.00613484986127,0.00264591629089682,0.003951901325511,20.7835050038468,22.6750949644779,45.83376420155,57.928362301896
"1489","yjbH",28.5038753181521,1.47112639205546,0.489395829833931,3.00600516468369,0.00264704501740255,0.003951901325511,15.3851920158346,14.2199748082319,59.583893462015,24.8264409865269
"1490","uhpB",32.571509464354,-1.95254937945844,0.651015688810107,-2.99923552230701,0.00270657993730618,0.00403807194673264,44.8059978005009,59.7623265589207,9.16675284031,16.5509606576846
"1491","modB",103.702769369669,-0.921671297927626,0.307938536496113,-2.99303655987616,0.00276216658583501,0.00411824032214033,136.037487297906,136.434893430333,59.583893462015,82.7548032884229
"1492","fdhF",99.959836464358,0.884632993986739,0.296328039186054,2.98531653101956,0.00283285018184609,0.00422079487549856,65.0496715055465,74.1744631888855,169.584927545735,91.0302836172652
"1493","ydfG",594.865567774358,-0.433559526063293,0.145432424860657,-2.98117511606302,0.00287144543356125,0.0042754341586113,651.306462003666,716.379271420117,490.421276956585,521.355260717064
"1494","tatD",54.165370635935,-1.33095889462204,0.447048815128804,-2.97721154733082,0.00290883222388526,0.00432820216445578,75.036550533369,80.1314796626042,36.66701136124,24.8264409865269
"1495","amn",149.852958253098,-0.844780566831377,0.283790729327769,-2.97677295108426,0.00291299651709063,0.00433149916889128,216.742266468688,168.333755837989,119.16778692403,95.1680237816864
"1496","hemE",159.604999141381,-0.730025587003072,0.246341468443646,-2.96347014416728,0.00304191569157283,0.00452017284917541,195.958761464841,201.96207464124,132.917916184495,107.58124427495
"1497","yciK",111.345320263825,-0.883786515764549,0.29826075897501,-2.9631337317109,0.00304524234709708,0.00452209334508805,150.612932365539,139.125158934593,68.750646302325,86.8925434528441
"1498","malF",47.6949905618955,1.10508299591146,0.373770817349905,2.95657912446637,0.003110724064495,0.00461624806099625,32.9297092268741,27.4791405077995,64.16726988217,66.2038426307383
"1499","yfhD",61.5522243486535,-1.21765236093992,0.412134697495525,-2.95450096373685,0.00313175175322068,0.00464435233316183,86.9128391069957,86.2806579580559,27.50025852093,45.5151418086326
"1500","glgA",818.144469783415,0.377641615287972,0.128377506684479,2.94164939825576,0.00326469320896499,0.00483827533568611,673.439545254516,750.007590223368,889.17502551007,959.955718145706
"1501","xylG",45.2782666600353,1.13553643990459,0.386087857838146,2.9411348138812,0.00327012177222591,0.00484309173861305,27.2614805894614,29.4007587251282,45.83376420155,78.6170631240018
"1502","gntR",130.257954670663,0.706373108126468,0.240452953602618,2.93767698646716,0.00330681362321098,0.00489417222662983,103.107778071032,94.3514544708362,178.751680386045,144.82090575474
"1503","ybdA",48.1647334338544,-1.41954431145987,0.484644420400788,-2.92904292653558,0.00340007462826461,0.00502885289330155,65.3195871549471,75.9039195844812,18.33350568062,33.1019213153692
"1504","uup",562.371858621691,-0.408046018387641,0.139529050801362,-2.92445204811539,0.00345063239235059,0.00510023657459798,641.859414274645,640.475351835635,499.588029796895,467.564638579589
"1505","rsxG",28.4767020548717,-2.01333860571515,0.688628048818389,-2.92369532314261,0.00345903133013308,0.00510925358597066,43.4564195534978,48.4247790766817,13.750129260465,8.27548032884229
"1506","clpP",1027.65436112104,0.318404362975171,0.109167816535976,2.91665046603034,0.00353812022633182,0.00522260376038223,927.430171340488,902.584076679262,1113.76047009766,1166.84272636676
"1507","hemX",371.979569333911,-0.478696929310198,0.164570781920867,-2.90876013179775,0.00362865153618335,0.00535268239212713,433.484532937376,433.324908007608,302.50284373023,318.605992660428
"1508","manA",279.928866754351,-0.552581023934005,0.190488809364257,-2.90085819622793,0.00372142242347023,0.00548588995183973,326.867851424136,338.012644428108,252.085703108525,202.749268056636
"1509","frlD",22.717080422149,1.58398828868156,0.546546282278707,2.89817777568163,0.00375337770811695,0.00552932978472099,9.17713207962066,13.2591656995676,22.916882100775,45.5151418086326
"1510","glnG",221.31486307538,0.55715689534939,0.19228217811379,2.8976002914824,0.00376029489665222,0.00553585136109794,171.396437369386,186.012643437412,279.585961629455,248.264409865269
"1511","yidX",66.4072695194596,0.916889355653744,0.317269861592503,2.88993524645396,0.00385321187739423,0.00566888815582222,43.9962508522991,47.6561317897503,87.084151982945,86.8925434528441
"1512","ynjE",58.4371608739107,-1.22302584448057,0.423242349777978,-2.88965847846308,0.00385660559274474,0.00567012846076161,78.2755383261762,85.7041724928573,36.66701136124,33.1019213153692
"1513","mtgA",216.179808795725,0.560770275492308,0.194236184402588,2.88705360032205,0.00388867978067553,0.00571350637967066,175.445172110395,172.945639559578,288.752714469765,227.575709043163
"1514","yecA",442.314616650961,0.432467702165638,0.149866348174078,2.88568919864052,0.00390557634946496,0.00573454176014571,388.948450786276,363.185843075113,545.421793998445,471.702378744011
"1515","yiiX",44.65557503117,-1.43018177304013,0.496236533790139,-2.88205659127258,0.00395088768282474,0.00579724311479829,63.4301776091428,67.4487994282352,22.916882100775,24.8264409865269
"1516","ycjZ",52.9551957085053,-1.28488382070316,0.447106209141396,-2.87377762695491,0.00405594427295517,0.00594746973534258,75.5763818321702,74.7509486540841,36.66701136124,24.8264409865269
"1517","entE",184.583255575718,-0.685194181952111,0.238828957702465,-2.8689744683546,0.00411805038645781,0.00603455900401827,211.074037831275,244.045513600737,146.66804544496,136.545425425898
"1518","yhjA",33.9585007072013,1.23337386585158,0.430122992080631,2.86749113290918,0.00413740398011498,0.00605892559143321,21.323336302648,19.0240203515535,45.83376420155,49.6528819730538
"1519","yeaM",58.8790400987109,0.974115716975268,0.340802585638779,2.85829907994813,0.00425918741795752,0.00623316236347569,42.9165882546966,36.5107461292441,73.33402272248,82.7548032884229
"1520","moeB",83.914380024766,-0.979030273489086,0.342767638837776,-2.85625059824401,0.00428676640965414,0.00626939587411919,111.20524755305,112.414665713725,45.83376420155,66.2038426307383
"1521","pflD",37.5441138440253,1.22882901664859,0.430395834346512,2.85511363862146,0.00430214323968203,0.00628774781184296,19.973758055645,24.2123895383409,68.750646302325,37.2396614797903
"1522","yifB",36.3103033970423,-1.62104220285545,0.569165082219945,-2.84810550312189,0.00439803419240679,0.00642367280533528,56.6822863741276,53.2288246200033,22.916882100775,12.4132204932634
"1523","yhhW",81.8283409956524,0.824956734092296,0.290146029117485,2.84324668030614,0.00446564926248956,0.00651814728201858,57.2221176729288,60.3388120241193,114.584410503875,95.1680237816864
"1524","ybiR",117.562066157156,0.699131391810349,0.246020513788627,2.8417605550203,0.00448651739892508,0.00654430982795961,91.7713207962066,87.4336288884531,142.084669024805,148.958645919161
"1525","nagZ",464.823687312318,0.423115757959571,0.149057135145842,2.83861458591419,0.00453098478873631,0.00660483881007267,408.38237754312,384.707967109194,582.088805359685,484.115599237274
"1526","nlpI",1630.17406306825,-0.400522662802187,0.142128522945475,-2.81803155694399,0.00483190606189602,0.00703887757247369,1940.69351919037,1773.26929095087,1205.42799850076,1601.30544363098
"1527","narG",52.3468256996683,0.996609271248339,0.354945774824448,2.80777893958943,0.00498844570025141,0.00726215768936403,33.4695405256754,35.9342606640456,77.917399142635,62.0661024663172
"1528","phnK",9.11573273473634,2.39647164249114,0.855857952400412,2.80008105991162,0.00510897755486306,0.00743275988511818,1.61949389640365,3.65107461292441,22.916882100775,8.27548032884229
"1529","ypfG",67.986925976753,0.898290770187758,0.321088781631098,2.79763984784686,0.00514774769502488,0.00748426626948353,50.204310788513,44.9658662854902,73.33402272248,103.443504110529
"1530","yddG",30.1162245596919,-1.80449215960017,0.645411550956066,-2.79587831504894,0.00517588843834628,0.00752026143689135,43.1865039040972,51.1150445809418,13.750129260465,12.4132204932634
"1531","aaeB",32.1144871577129,1.24879989655001,0.447869220331471,2.78831373057019,0.0052983206433228,0.00769312004579137,20.5135893544462,17.4867257776906,36.66701136124,53.7906221374749
"1532","metR",70.2163774301377,-1.05804155067322,0.380397350947641,-2.78141145840643,0.00541230921075,0.00785350089784416,92.8509833938091,98.0025290837606,32.083634941085,57.928362301896
"1533","pldB",173.031939530137,-0.644479556683751,0.232982907946038,-2.76620960037558,0.00567120706904058,0.0082238051627379,210.264290883073,211.954489371349,137.50129260465,132.407685261477
"1534","frlB",10.7952435271086,2.06538096916231,0.746951077195679,2.76508198758678,0.00569084904234272,0.00824690835797123,3.23898779280729,4.61188372158873,22.916882100775,12.4132204932634
"1535","yegX",46.1206550545795,-1.3325890156442,0.482145756720114,-2.76387170699039,0.00571199926520588,0.00827216571110923,68.2886592983537,64.7585339239751,18.33350568062,33.1019213153692
"1536","ulaE",27.4335622933446,1.3721759122309,0.496807530409813,2.76198694311056,0.00574507759010445,0.00831465330911602,13.765698119431,16.1415930255606,55.00051704186,24.8264409865269
"1537","frsA",151.607384470699,0.680598658376984,0.247971586581881,2.74466388572406,0.00605729013829537,0.00876080414927171,114.714150995258,116.834387613581,238.33557384806,136.545425425898
"1538","yphD",14.0632374387362,1.78478509033213,0.65136769507453,2.74005773363985,0.00614283929175225,0.00887875926239613,5.66822863741276,6.53350193891737,27.50025852093,16.5509606576846
