"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_chemostat1","K12_chemostat2","K12_starvation1","K12_starvation2"
"1353","tolC",750.785777305376,-0.441169457146293,0.161043627870359,-2.73944062848259,0.00615438294063655,0.0105302265392266,818.679893486513,911.561600696221,645.116375171704,627.785239867066
"1354","srlE",23.9801392377439,1.32128645086985,0.484161325366697,2.7290210548501,0.00635226480158667,0.0108607777072918,13.6781002476027,13.1871479305059,34.1783510024744,34.8769577703926
"1355","xerD",239.671696585992,0.560069006879636,0.205502255947422,2.72536670849458,0.00642301048450032,0.0109736304587589,190.216780776661,196.158825466275,320.422040648197,251.889139452835
"1356","aroH",69.9858901584889,-1.07314138920946,0.394097023723711,-2.72303855296763,0.00646845089120147,0.0110431149064391,82.9804748354563,108.134613030149,38.4506448777837,50.377827890567
"1357","metR",65.5989141990836,-1.04666778755642,0.385010487146249,-2.71854357868136,0.00655700176676792,0.0111860420707942,87.9045909245933,90.3319633239655,29.9060571271651,54.2530454206106
"1358","ycaD",58.5191786828713,0.920079677943978,0.338697909506495,2.7165200968751,0.00659721897884197,0.0112463637231364,38.6634300332236,42.1988733776189,64.0844081296395,89.1300031910032
"1359","ftsI",258.058754073723,-0.581926256245299,0.214411982908691,-2.71405659492975,0.00664648102992801,0.0113220041091121,313.684432345022,306.601189384263,179.436342762991,232.513051802617
"1360","tonB",170.648675647205,-0.686384334826816,0.253146155157784,-2.71141520754679,0.00669966739367508,0.0114042132473219,219.579102641515,201.104005940215,149.530285635825,112.381308371265
"1361","yeiU",18.8891645991502,-2.15915440799073,0.797185217112008,-2.70847271329589,0.00675936701556973,0.0114973803387538,29.1799471948858,33.9569059210527,8.5445877506186,3.87521753004362
"1362","nhaB",53.3252450647946,-1.1530671929922,0.426425926184467,-2.7040269415828,0.0068504734596026,0.0116437929948458,70.5789972776299,77.1448153934596,38.4506448777837,27.1265227103053
"1363","pheP",55.3090049761202,-1.11956118611882,0.414287974206869,-2.70237432853839,0.0068846204859465,0.0116932475605034,74.7736146868947,77.8041727899849,29.9060571271651,38.7521753004362
"1364","pabC",65.7112196044927,-1.02809328089722,0.380827283452367,-2.69963136983544,0.00694163437242858,0.0117814395690412,87.3574669146892,89.3429272291776,51.2675265037116,34.8769577703926
"1365","yicJ",15.8789091525631,1.58177888212667,0.586773209775053,2.69572443965713,0.00702357433578674,0.0119117762544662,7.84211080862555,7.5826100600409,17.0891755012372,31.0017402403489
"1366","mipA",433.753135654458,-0.549628317872266,0.203955921582954,-2.69483873577418,0.00704227053234247,0.0119347410559098,462.684537708907,569.355111899593,350.328097775362,352.644795233969
"1367","yphD",12.9596601349998,1.79390199684787,0.667182388768854,2.68877300577154,0.00717151671479257,0.0121448874870116,6.74786278881733,3.95614437915177,25.6337632518558,15.5008701201745
"1368","prpE",121.952464352211,1.46889992531059,0.546797911826906,2.68636710846764,0.0072233675972812,0.0122237543769781,96.293825743123,29.3414041453757,102.535053007423,259.639574512922
"1369","insF",360.997492232967,-0.724658044763936,0.271255091163407,-2.67150025334416,0.00755130154900354,0.0127693667537934,407.789762048528,495.177404790497,192.253224388918,348.769577703925
"1370","pepE",76.9813789286602,-1.00790572599319,0.377755623043979,-2.66814221816586,0.00762719649728837,0.0128882918914033,117.266912789447,89.0132485309149,51.2675265037116,50.377827890567
"1371","ydiR",20.8708173461085,1.50279015632344,0.563550899089794,2.6666449450274,0.00766125622851337,0.0129364027490944,9.1187334984018,11.8684331374553,46.9952326284023,15.5008701201745
"1372","ydcV",121.291523576221,0.766531496867025,0.288522239346466,2.65675012991478,0.00788978971565663,0.0133125825012719,100.670817822356,78.4635301865102,123.89652238397,182.13522391205
"1373","selA",77.519800856215,-0.955483855558889,0.360311050904991,-2.65183055906558,0.00800567058871187,0.0134982719685856,105.594933911493,100.552002970108,34.1783510024744,69.7539155407851
"1374","yjeK",103.984191344661,-0.803532488988572,0.303605824430742,-2.64663067810108,0.00812980873214275,0.0136976035043016,130.762638367082,133.849551494635,85.445877506186,65.8786980107415
"1375","narG",48.6401135346615,1.00254086876691,0.378906257382111,2.64588100416586,0.00814784730061503,0.0137180120006719,36.1101846536711,27.6930106540624,72.6289958802581,58.1282629506542
"1376","adrB",44.1697934642218,0.986846860038773,0.373045597327393,2.64537865373249,0.00815995483657217,0.0137284123885644,29.7270712047899,29.011725447113,59.8121142543302,58.1282629506542
"1377","creC",41.0757399991321,-1.3467080757123,0.510282450096693,-2.63914245033728,0.00831160476671445,0.0139733950871053,59.0893930696436,59.012486989014,38.4506448777837,7.75043506008723
"1378","yfgC",304.161835168606,-0.52439736824525,0.198719257316493,-2.63888550775962,0.00831790674690287,0.0139738418861249,360.919471866743,358.031066313236,226.431575391393,271.265227103053
"1379","ccmH",32.0449745565945,-1.48261620551645,0.562637251133946,-2.63511916875103,0.00841077484847093,0.0141196111488109,45.4112928220409,49.7814834376598,21.3614693765465,11.6256525901308
"1380","yqjH",39.4009715077759,-1.30380825521787,0.495448676510377,-2.63157077015739,0.00849911640069271,0.014257575701162,56.3537730201231,57.0344147994381,17.0891755012372,27.1265227103053
"1381","rhtB",39.632824956682,-1.30378389996943,0.496074309877895,-2.62820281963471,0.00858373201800885,0.0143890945848591,59.4541424095797,54.0673065150743,25.6337632518558,19.3760876502181
"1382","yagU",110.4322629947,0.708082104963293,0.269713474657074,2.62531230915912,0.00865695222618565,0.0145013345901735,83.1628495054244,84.7274254535005,111.079640758042,162.759136261832
"1383","yihL",26.3181276553929,-1.64843917355383,0.628121825520564,-2.62439403723579,0.00868032975662482,0.0145299807567509,39.0281793731597,42.1988733776189,8.5445877506186,15.5008701201745
"1384","narU",19.5849150184114,1.40169165507727,0.534471187613526,2.62257664690212,0.00872676360366568,0.0145971515480391,10.030606848242,10.8793970426674,34.1783510024744,23.2513051802617
"1385","fucI",71.6974238610206,0.832589189536971,0.319356533485274,2.60708362672456,0.0091317055018889,0.0152634644309551,53.6181529706026,48.4627686446092,111.079640758042,73.6291330708287
"1386","asmA",332.580153523157,-0.510831597881447,0.196019130990526,-2.60602929571266,0.00915986268108837,0.0152986230237083,409.613508748209,372.536929036792,269.154514144486,279.01566216314
"1387","yjiY",39.2674456705345,1.11265440353436,0.426991238864354,2.60580148317241,0.00916595686128876,0.0152986230237083,27.1738258252374,22.0884727835974,34.1783510024744,73.6291330708287
"1388","rihB",8.71311176213383,2.01444001179269,0.77450042668754,2.60095403744094,0.0092964908463091,0.0155053143438081,3.82986806932876,2.30775088783854,17.0891755012372,11.6256525901308
"1389","yadB",63.3756746535358,-1.04227600655925,0.401198418125502,-2.59790657059173,0.00937940103066161,0.0156323350511027,79.5153561060637,91.3209994187535,55.5398203790209,27.1265227103053
"1390","uxuA",197.510834467156,0.609589201038136,0.234856969304711,2.59557637502865,0.00944324130714815,0.01572741268061,168.149445710529,143.080555045989,273.426808019795,205.386529092312
"1391","yeiL",17.4316635520518,1.48944741064697,0.574602241869593,2.59213644172486,0.00953819347796006,0.0158741322081075,9.84823217827394,7.91228875830355,17.0891755012372,34.8769577703926
"1392","tdcG",29.1540385540289,1.22437046639023,0.473078130359316,2.58809356809686,0.00965087615245069,0.0160501280839967,18.7845910067077,15.1652201200818,55.5398203790209,27.1265227103053
"1393","yfdZ",215.808521823278,0.534506829764402,0.206721172564746,2.58564143736652,0.00971979853263195,0.0161531468794278,171.067440430018,181.652962742719,239.248457017321,271.265227103053
"1394","rbn",216.647172968833,0.612856967579989,0.237048792818069,2.58536211171658,0.00972767734563186,0.0161546435115766,192.587651486246,148.685092916454,273.426808019795,251.889139452835
"1395","potB",61.3431218723582,-1.07950448200289,0.417601874118676,-2.5850087102246,0.00973765373914958,0.0161596189291264,73.6793666670865,93.2990716083293,51.2675265037116,27.1265227103053
"1396","yhaO",19.3758538199599,1.38454193066344,0.536376381726506,2.58128802429151,0.00984324203143962,0.0163231413343716,11.3072295380182,9.56068224961679,25.6337632518558,31.0017402403489
"1397","dxr",171.364393580253,0.618300440520988,0.240242215453615,2.5736544235306,0.0100630728686284,0.0166757435153005,141.522743895196,128.904371020695,170.891755012372,244.138704392748
"1398","dacB",23.2116778303755,-1.72813415864574,0.673303414988908,-2.56664992360719,0.0102686224089491,0.0170041923295545,34.1040632840227,38.5724076967298,8.5445877506186,11.6256525901308
"1399","ygfT",41.0169828772557,1.09615510995961,0.42957606891522,2.55171362950375,0.0107194585384101,0.0177380604120224,30.8213192245981,20.7697579905468,42.722938753093,69.7539155407851
"1400","gor",277.679457839767,-0.518217815751391,0.203123364113063,-2.55124671656649,0.0107338311722564,0.0177491565455525,322.073667163551,331.986449150486,243.52075089263,213.136964152399
"1401","ydjI",14.5004424409275,-2.31965602451499,0.90944173055386,-2.55063732681619,0.0107526153363726,0.0177594345406975,27.1738258252374,23.0775088783853,0,7.75043506008723
"1402","napC",72.2438371879543,0.830278782642252,0.325529642106759,2.55054740105652,0.0107553897304785,0.0177594345406975,57.0832716999953,46.4846964550333,76.9012897555674,108.506090841221
"1403","ygeA",98.0250982807423,-0.816834396134991,0.320646712019832,-2.54745913653551,0.0108510560758151,0.0179046292341496,132.951134406698,118.354652676291,55.5398203790209,85.2547856609596
"1404","pdxY",87.8927137500345,-0.825727885282989,0.325002566437751,-2.54068112240937,0.0110636772690649,0.0182424593147331,113.984168730022,111.101721314512,68.3567020049488,58.1282629506542
"1405","galF",995.811661244973,-0.361147401258862,0.142205664232051,-2.53961333544029,0.0110975083003456,0.0182852183027047,1096.25414117786,1144.31476166965,863.003362812478,879.674379319901
"1406","dmsA",39.3042244327046,1.01890997712433,0.401286406579693,2.53910912609491,0.0111135152426885,0.0182985688384238,23.3439577559086,28.3523680505877,51.2675265037116,54.2530454206106
"1407","amn",132.913832639317,-0.722751265024331,0.285031019140593,-2.53569336840434,0.0112224951321806,0.0184648729431401,152.100474753342,179.34521185488,111.079640758042,89.1300031910032
"1408","glnD",146.190762907492,-0.676010838772423,0.266771181314542,-2.53404747634775,0.0112753454132471,0.018538653857718,171.79693910989,187.916858009709,128.168816259279,96.8804382510904
"1409","tnaB",57.2130952899428,-1.17137519951966,0.463249490253539,-2.52860547969207,0.0114516670406631,0.0188151946054898,97.0233244229951,61.9795952733778,42.722938753093,27.1265227103053
"1410","yaaA",88.0821098816034,-0.827935268843004,0.327679674986203,-2.52666043103792,0.011515278115576,0.0189050585715233,108.148179291045,117.695295279765,68.3567020049488,58.1282629506542
"1411","ycaJ",78.0678203908499,-0.869556698194041,0.344183383107778,-2.52643428146485,0.0115226944468334,0.0189050585715233,98.2999471127714,104.178468650997,55.5398203790209,54.2530454206106
"1412","dsbC",199.876356287474,-0.572505932116156,0.226711131794935,-2.52526608456967,0.0115610717454749,0.0189545900076305,236.357572278575,242.313843223046,158.074873386444,162.759136261832
"1413","yfeA",108.744850813016,-0.737254865224589,0.292887348590852,-2.51719600990514,0.0118292999692672,0.0193806294613259,136.598627806059,135.827623684211,81.1735836308767,81.3795681309159
"1414","ybbY",13.5190625361228,1.58228936240794,0.630831752027801,2.5082589094821,0.0121327731276182,0.0198637693001671,6.01836410894519,6.9232526635156,25.6337632518558,15.5008701201745
"1415","nth",14.0988670939178,-2.27706399125509,0.911018395261749,-2.49947092517364,0.0124378904874883,0.0203489162392476,25.8972031354611,22.7478301801227,0,7.75043506008723
"1416","yfhR",13.3117567030716,1.58333787977043,0.634465125272239,2.49554753555768,0.0125762903549865,0.0205608136806453,5.65361476900911,7.25293136177825,17.0891755012372,23.2513051802617
"1417","azoR",51.8031187167216,-1.09010026880438,0.437278354573132,-2.49292071607003,0.0126697133285266,0.0206989317964284,63.8311344888126,77.8041727899849,38.4506448777837,27.1265227103053
"1418","ccmF",33.2946556009332,-1.36968093215868,0.549962653248861,-2.49049808031035,0.0127564184923723,0.0208258877361367,52.3415302808263,45.1659816619828,8.5445877506186,27.1265227103053
"1419","yagT",7.4363606420834,2.0447524891416,0.821814449492335,2.48809508083573,0.0128429392347731,0.0209523638678645,2.0061213696484,3.29678698262648,12.8168816259279,11.6256525901308
"1420","truC",27.9484191804749,-1.47632013825919,0.593626943912518,-2.48694934318337,0.0128843743825145,0.0210051596447331,42.8580474424884,40.220801188043,17.0891755012372,11.6256525901308
"1421","ygbI",160.570766113751,0.57404505139257,0.231537807784351,2.47927134184159,0.0131651111332207,0.0214477355900111,134.227757096474,123.629511848493,175.164048887681,209.261746622355
"1422","gntR",124.372900503445,0.622732762567871,0.251566486578615,2.47542020019136,0.0133079497877536,0.0216651925166313,95.0172030533467,100.222324271845,166.619461137063,135.632613551527
"1423","igaA",190.165320524173,-0.627281217809718,0.253502278936089,-2.47445987642527,0.0133437808519318,0.0217082590809713,243.834933747264,217.258262155085,179.436342762991,120.131743431352
"1424","pgm",896.292876324183,-0.412389480023874,0.166727060595141,-2.47344059537683,0.0133819049580066,0.0217549929619279,1038.9884948079,1010.46521017502,679.294726174178,856.423074139639
"1425","mrp",604.139450360015,-0.410758765532286,0.166319676051958,-2.4696943577738,0.0135228536656363,0.0219687061304898,657.278310564802,722.655706591724,521.219852787734,515.403931495801
"1426","holB",43.7901964769183,-1.15946416500775,0.470331864359197,-2.46520436498059,0.0136935124451833,0.0222251974668662,60.5483904293879,60.6608804803272,38.4506448777837,15.5008701201745
"1427","yiaH",26.2185540150129,1.15674313333953,0.46926008573562,2.46503627412973,0.0136999381361633,0.0222251974668662,16.7784696370593,15.1652201200818,34.1783510024744,38.7521753004362
"1428","ugpA",26.3634167688213,1.15054010622939,0.468796516319175,2.45424201370571,0.0141181928598056,0.0228876866039565,16.9608443070273,15.1652201200818,38.4506448777837,34.8769577703926
"1429","yjtD",67.6216668425725,0.789268620191787,0.322439827176547,2.44780127536675,0.0143730905406518,0.0232846078387747,46.5055408418492,52.0892343254984,98.2627591321139,73.6291330708287
"1430","yaeB",32.6095141750322,1.08557624158299,0.444372262122952,2.44294330252915,0.0145680257505981,0.0235839018270173,17.8727176568675,23.7368662749106,38.4506448777837,50.377827890567
"1431","nikE",10.1515030289555,1.75612775986606,0.720706386138254,2.43667573042592,0.0148229651454406,0.0239798492744199,4.19461740926483,4.61550177567707,8.5445877506186,23.2513051802617
"1432","dmsD",35.0855990018429,-1.25002384028562,0.515795570927882,-2.42348696022518,0.0153723051304205,0.0248511776375163,50.1530342412099,49.4518047393972,21.3614693765465,19.3760876502181
"1433","nei",21.9385567048169,-1.6325896578998,0.675106357194016,-2.41827030734153,0.0155944875477709,0.0251927694857569,34.2864379539908,33.2975485245274,8.5445877506186,11.6256525901308
"1434","ydcR",86.9285459661246,-0.808103303609875,0.334369374522788,-2.41679820337374,0.0156576949282434,0.0252772411149815,103.406437871876,119.014010072816,55.5398203790209,69.7539155407851
"1435","tatD",45.2612171109273,-1.08990755370231,0.451884866362309,-2.41191426142706,0.015869012775924,0.0256005328057589,63.2840104789085,60.3312017820646,34.1783510024744,23.2513051802617
"1436","dgoT",16.2005060994934,1.43816188919049,0.597177194513826,2.40826659558112,0.01602847166243,0.025839771517079,8.20686014856162,8.90132485309149,12.8168816259279,34.8769577703926
"1437","yehP",8.94352137408006,1.79013366341372,0.745077655567472,2.40261353972601,0.0162783803491436,0.0262243914462543,3.82986806932876,3.62646568088913,12.8168816259279,15.5008701201745
"1438","pcm",207.210266838148,0.510294687482028,0.212472472830151,2.40169787965876,0.0163191801816991,0.0262718373578814,179.639049918515,161.542562148697,243.52075089263,244.138704392748
"1439","ung",118.449510219617,-0.700590304654849,0.291770273618902,-2.40117094851798,0.0163426998014836,0.0262914176792457,147.905857344077,145.058627235565,111.079640758042,69.7539155407851
"1440","ulaA",22.6854692496284,1.22664824110021,0.512376711476443,2.3940358990274,0.0166641176859329,0.0267898836409268,14.2252242575068,12.5277905339806,21.3614693765465,42.6273928304798
"1441","yqeG",25.0123277255377,1.14754442967169,0.479626994777868,2.39257681941602,0.0167305253528175,0.0268779779262822,14.7723482674109,15.8245775166071,38.4506448777837,31.0017402403489
"1442","fsaB",23.3940030632341,1.21089073913294,0.506215896886118,2.39204407957451,0.0167548299924283,0.026898357442768,12.7662268977625,14.8355414218192,42.722938753093,23.2513051802617
"1443","menD",78.212686183235,0.709029592999936,0.296958739311403,2.38763672907575,0.0169570938105158,0.0272042080189495,59.8188917495158,58.6828082907513,89.7181713814953,104.630873311178
"1444","der",457.241537577203,-0.411122299853364,0.172371679433267,-2.38509192000144,0.0170748543782047,0.0273741605855568,508.460579870884,536.057563375065,393.051036528455,391.396970534405
"1445","napA",66.813725050811,-0.886133322032269,0.372023341301674,-2.38192936747402,0.0172222004199845,0.0275912761053731,91.7344589939221,82.419674565662,42.722938753093,50.377827890567
"1446","yjbH",27.983568815313,1.18300303547572,0.497920896484636,2.37588549471979,0.0175068946496002,0.0280279814065177,18.9669656766757,14.1761840252939,55.5398203790209,23.2513051802617
"1447","ddpA",50.1868439100756,0.95060376222196,0.400185611528234,2.37540714817752,0.0175296021758629,0.0280449405923446,40.669551402872,27.0336532575371,55.5398203790209,77.5043506008723
"1448","rcsC",225.536901006232,-0.53706205149677,0.22631426078659,-2.37308090807061,0.0176403993085263,0.0282027102204685,266.814142163237,266.710066894482,213.614693765465,155.008701201745
"1449","pfs",398.83854128668,0.440915193997207,0.186428294853441,2.36506585196109,0.0180268652405365,0.0288006853221822,329.551028632241,345.832954477518,516.947558912425,403.022623124536
"1450","aroF",537.146148611867,-0.406278765051131,0.172169636683617,-2.3597585083932,0.0182868349413032,0.0291958778545635,622.809497940843,603.312017820646,418.684799780311,503.77827890567
"1451","yddG",24.2043439196553,-1.48845254552997,0.631346747545783,-2.3575832952589,0.018394328106604,0.0293472567655329,36.1101846536711,36.2646568088913,12.8168816259279,11.6256525901308
"1452","yojL",16.0444291799978,-1.92431846263228,0.819152313850842,-2.34915830681848,0.0188159050844472,0.0299991875141151,28.8151978549497,23.7368662749106,0,11.6256525901308
"1453","malY",68.842090358685,-0.851404988876028,0.362656455731113,-2.34769014978543,0.0188902283512187,0.030096957077131,91.552084323954,86.0461402465511,51.2675265037116,46.5026103605234
"1454","speB",254.255237187583,0.469527139107849,0.200106170512184,2.34639010834132,0.0189562552161861,0.0301813829611215,219.943851981451,205.38982901763,320.422040648197,271.265227103053
"1455","yncD",66.2630994766892,-0.864992832410862,0.368693833218744,-2.34610062462766,0.0189709850366485,0.0301840758486882,84.2570975252326,87.6945337378643,42.722938753093,50.377827890567
"1456","ybhR",38.2157908213261,0.941716523690929,0.401751341431331,2.34402832442537,0.0190767226030648,0.0303314648530872,26.6267018153332,25.3852597662239,42.722938753093,58.1282629506542
"1457","kch",44.6095670850889,-1.06236540269321,0.453833839215746,-2.34086864154741,0.0192389347475895,0.0305683829380025,57.4480210399313,63.9576674629537,29.9060571271651,27.1265227103053
"1458","yahD",28.365095548212,1.05955174549042,0.453436376834021,2.33671535770554,0.0194539894528519,0.0308677077336204,18.7845910067077,17.4729710079203,38.4506448777837,38.7521753004362
"1459","ilvA",139.231855606013,-0.625625429870765,0.267724785941567,-2.33682297165908,0.0194483908677576,0.0308677077336204,175.079683169315,163.850313036536,93.9904652568046,124.006960961396
"1460","ydcI",868.715934875932,0.418427279687769,0.179525797774655,2.33073622217231,0.0197672729480182,0.0313433129278508,816.126648106961,670.236793567963,922.815477066809,1065.68482076199
"1461","lysU",134.610556011477,-0.627486101895176,0.269708950009481,-2.32653051325556,0.0199902666153271,0.0316752000099126,157.024590842479,170.773565700052,98.2627591321139,112.381308371265
"1462","hyi",9.09715178830685,1.74151734841829,0.748826905943913,2.32566075630398,0.0200366556051107,0.0317193764891739,4.37699207923286,3.29678698262648,17.0891755012372,11.6256525901308
"1463","fliR",37.0094291271998,-1.16800304109407,0.502260139874288,-2.32549419786012,0.0200455498071972,0.0317193764891739,54.8947756603788,48.1330899463466,25.6337632518558,19.3760876502181
"1464","narI",16.3828807694614,1.37715053962193,0.593771611418593,2.31932701587358,0.0203773116534497,0.0322223199984537,8.93635882843376,8.90132485309149,12.8168816259279,34.8769577703926
"1465","kduI",50.1800867320116,0.847205037826122,0.365501394855203,2.31792559413283,0.020453365193282,0.0323205054078142,38.8458047031917,32.3085124297395,59.8121142543302,69.7539155407851
"1466","yheS",143.742968962612,-0.654373760452147,0.282532228561548,-2.31610306471496,0.0205526420178556,0.0324552293801744,159.577836222031,193.521395880174,93.9904652568046,127.882178491439
"1467","narV",18.6873213755616,1.29981597446446,0.563700066604327,2.30586450396293,0.0211182045782117,0.0333255920917247,10.5777308581461,10.2200396461421,38.4506448777837,15.5008701201745
"1468","gloB",219.603783001262,0.558893555071384,0.242572044389979,2.30403118577366,0.0212208930428504,0.0334648279252034,191.858152806374,161.542562148697,311.877452897579,213.136964152399
"1469","minC",268.502789098844,-0.494182194303647,0.214605671024875,-2.30274527203135,0.0212931793777397,0.033555963416928,331.374775331921,297.699864531171,200.797812139537,244.138704392748
"1470","gntP",95.24502165442,0.741139048653873,0.322077454675187,2.30112054692343,0.0213848182431359,0.0336774518590881,84.2570975252326,57.3640934977007,115.351934633351,124.006960961396
"1471","prmC",29.220901641851,-1.34534803595866,0.585491300088934,-2.29781046405696,0.0215725789474188,0.0339358838195639,45.593667492009,39.8911224897804,4.2722938753093,27.1265227103053
"1472","ydjJ",9.67370247584974,-2.49988558329499,1.08811137377156,-2.29745377500282,0.0215928971344353,0.0339358838195639,20.9730870463241,13.8465053270312,0,3.87521753004362
"1473","degS",82.8705719624788,-0.776833406865493,0.338116586556526,-2.29753120004251,0.0215884853333222,0.0339358838195639,99.0294457926435,111.431400012775,51.2675265037116,69.7539155407851
"1474","rsmC",80.596702996308,-0.796655756568601,0.347115617624333,-2.29507321514638,0.0217289287885752,0.0341265062045804,97.5704484328992,108.464291728411,42.722938753093,73.6291330708287
"1475","ynaI",73.3950223684394,-0.820592483364731,0.357585991299034,-2.29481160708699,0.0217439231728832,0.0341269031493049,87.9045909245933,100.552002970108,46.9952326284023,58.1282629506542
"1476","trmC",74.3883271219016,-0.832098399067499,0.364116868596142,-2.28525089286763,0.0222981205842344,0.0349730007808284,86.9927175747531,103.848789952734,64.0844081296395,42.6273928304798
"1477","yhhJ",145.663009871972,0.555106922612367,0.243737916877312,2.27747463227802,0.0227578978059749,0.0356699616931834,111.43092335047,123.959190546756,192.253224388918,155.008701201745
"1478","yfgF",29.831545161689,1.03014500039992,0.452614458864242,2.27598783075754,0.0228467379787201,0.0357849786337869,18.6022163367397,20.4400792922842,29.9060571271651,50.377827890567
"1479","dsdA",54.1336631499972,0.802086874722346,0.352486606908169,2.27551021514786,0.02287534059307,0.0358055533961846,36.2925593236392,42.5285520758816,64.0844081296395,73.6291330708287
"1480","rhtA",26.9098548696395,1.07398105485787,0.472289325884636,2.27398968385791,0.0229666067892176,0.0359241180520533,18.4198416667716,15.4948988183444,42.722938753093,31.0017402403489
"1481","ddlB",421.862593398917,0.380109952611078,0.167402918185701,2.27062919052235,0.0231694348411836,0.0362033615572825,375.327070794218,357.37170891671,474.224620159332,480.526973725408
"1482","anmK",173.319815813356,0.501791281270648,0.221028485905179,2.27025615823073,0.0231920454382073,0.0362033615572825,147.176358664205,139.124410666837,209.342399890156,197.636094032224
"1483","yjcQ",13.8581948038897,1.40241102692635,0.617724438416955,2.27028580983506,0.0231902474655837,0.0362033615572825,7.1126121287534,7.5826100600409,21.3614693765465,19.3760876502181
"1484","ydiP",35.4017628953658,0.959931301364689,0.423364233673469,2.26738875184497,0.0233664880131101,0.0364510914759771,21.3378363862602,26.3742958610118,51.2675265037116,42.6273928304798
"1485","ydcW",427.373916862472,0.390369122465474,0.172776009328469,2.25939425260907,0.0238588716040782,0.0371941331740344,386.816675002204,352.426528442771,474.224620159332,496.027843845583
"1486","ssnA",8.97226562982131,1.69540379306983,0.752020526869654,2.2544647818685,0.0241669438363136,0.0376490410370565,4.01224273929679,3.95614437915177,8.5445877506186,19.3760876502181
"1487","ybiX",41.5727552838868,0.89581381144439,0.39913514204301,2.24438721897321,0.0248074981376842,0.0386209537247739,28.0856991750775,30.000761541901,38.4506448777837,69.7539155407851
"1488","tdcE",116.536383577428,0.576856496680494,0.257996791250734,2.23590570209796,0.0253579487283717,0.0394248833486773,96.8409497530271,90.0022846257029,128.168816259279,151.133483671701
"1489","gntU",26.8393300390643,1.04913158957736,0.469202219551226,2.2359902529464,0.0253524096391909,0.0394248833486773,18.6022163367397,15.8245775166071,34.1783510024744,38.7521753004362
"1490","yejM",186.109645501032,-0.534892878062169,0.239357636978405,-2.2347015320444,0.0254369499736191,0.0395211672408915,228.515461469949,212.972439077671,132.441110134588,170.509571321919
"1491","rutA",6.21717005230338,2.20179369035132,0.987753733534556,2.22909174179729,0.0258078012750971,0.0400704627443661,2.18849603961643,1.31871479305059,21.3614693765465,0
"1492","ygbM",15.3222031428805,1.33126742897937,0.59784557574929,2.22677474414838,0.0259623321287044,0.040283377264042,7.84211080862555,9.23100355135414,17.0891755012372,27.1265227103053
"1493","frmA",141.666083252736,-0.605750502556244,0.272547363012296,-2.22255132414881,0.0262460695620131,0.0406963503255596,158.118838862287,184.29039232882,119.62422850866,104.630873311178
"1494","citG",9.31498064717663,1.75418330229205,0.790353519188765,2.21949198643739,0.0264532718021565,0.0409901768554166,3.46511872939268,4.28582307741442,25.6337632518558,3.87521753004362
"1495","elbB",269.340574158717,0.431201370057741,0.194762892028545,2.21398114171843,0.0268300762322001,0.0415462384465173,236.539946948543,221.214406534237,328.966628398816,290.641314753271
"1496","rluD",257.840281066982,0.42844294347282,0.193820519210682,2.21051385693124,0.0270695199004105,0.0418889963699534,219.214353301579,220.555049137711,277.699101895104,313.892619933533
"1497","puuE",66.3572505252272,0.83007346578151,0.376908974815316,2.20231812253407,0.0276428449405648,0.0427476192634652,36.8396833335433,58.6828082907513,76.9012897555674,93.0052207210468
"1498","citA",45.4661380809786,-0.964406330804733,0.44017325140469,-2.19096986863036,0.0284539729811472,0.0439432604745536,59.6365170795478,61.3202378768525,29.9060571271651,31.0017402403489
"1499","yifB",28.4816470306169,-1.25475345406895,0.572645037004404,-2.19115398368379,0.028440651293955,0.0439432604745536,37.7515566833834,43.1879094724069,21.3614693765465,11.6256525901308
"1500","ymcA",8.82671347973851,-2.37851957832839,1.08897370163418,-2.18418459027894,0.0289486867931031,0.0446691965017305,16.5960949670913,14.8355414218192,0,3.87521753004362
"1501","xthA",148.07274862354,-0.580345043859834,0.265726367564173,-2.18399494630385,0.0289626194164568,0.0446691965017305,183.651292657812,170.773565700052,140.985697885207,96.8804382510904
"1502","yfdX",8.68009884771827,1.77070378725379,0.814270186214198,2.17458997913991,0.0296608559348424,0.0457156334814649,4.5593667492009,2.63742958610118,4.2722938753093,23.2513051802617
"1503","lysP",502.841734844667,-0.387240013302741,0.178699379921835,-2.16699136545478,0.0302355125128411,0.0465703336441964,535.087281686217,605.290090010221,448.590856907476,422.398710774754
"1504","menB",138.818825373727,-0.574823914824938,0.265349758809086,-2.16628768537345,0.0302892101569914,0.0466220222828691,165.596200330977,167.806457415688,93.9904652568046,127.882178491439
"1505","ydjQ",36.1196621187283,-1.11038681672349,0.513658702645051,-2.16172102410731,0.030639686098784,0.0471301483845083,54.8947756603788,44.1769455671948,29.9060571271651,15.5008701201745
"1506","ytjC",180.216312238813,-0.593054189228487,0.275242444325257,-2.15466110498448,0.0311883635689819,0.0479422720200485,244.382057757168,190.224608897548,119.62422850866,166.634353791875
"1507","mviN",53.5379114838535,-0.957980636961341,0.447740400411219,-2.13958944978273,0.032387959982765,0.0497532364698746,73.3146173271504,69.8918840316813,12.8168816259279,58.1282629506542
"1508","yfeR",44.7726033753047,0.819013659815692,0.383474530281068,2.13577068394972,0.0326981097656141,0.0501963687714832,30.274195214694,33.9569059210527,68.3567020049488,46.5026103605234
