"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_batch1","IAI1_batch2","IAI1_K12ref_batch1","IAI1_K12ref_batch2"
"1156","yehZ",21.046406059095,0.00265610376919506,0.0264046799628546,0.100592159152529,0.919874221224163,0.999909243911142,21.3040445146903,19.8929522142261,22.2457081770224,20.7429193304413
"1157","bglX",1550.25753734499,0.0169404102063968,0.0639751490826329,0.264796728875394,0.791166056955291,0.999909243911142,1555.19524957239,1514.2047156005,1582.01209305055,1549.6180911565
"1158","dld",1391.67810041155,0.00653040868944459,0.0648810431923719,0.100652029747456,0.919826692619837,0.999909243911142,1450.31379965392,1321.12606175654,1466.50553136217,1328.76700887357
"1159","pbpG",377.413427877887,0.0219387423734822,0.0630945804544381,0.347711993890261,0.728056488276435,0.999909243911142,371.182006352104,368.604702793013,386.733080615927,383.133921750505
"1160","yohF",19.4549018517288,-0.014092096715066,0.0235619614217986,-0.598086740861417,0.549782056908351,0.999909243911142,27.0397488071069,17.5526048949054,22.2457081770224,10.9815455278807
"1161","dusC",294.850499581561,-0.0166979517093956,0.0598622637165062,-0.278939530059759,0.780291231423905,0.999909243911142,321.199440375331,279.671504658826,308.873101996349,269.657951295737
"1162","yohK",25.4127210036614,0.00297509052879589,0.0278033747907432,0.107004655053113,0.914785286762811,0.999909243911142,28.6785214620831,21.0631258738864,29.9461456229147,21.9630910557614
"1163","cdd",57.4424718748162,0.00266435293154987,0.0400322709294781,0.0665551283923778,0.946935868849873,0.999909243911142,56.5376565966781,57.3385093233575,57.3254787638653,58.5682428153638
"1164","sanA",118.989631649036,0.00990500032857765,0.0476923471988691,0.207685318721586,0.835474681700436,0.999909243911142,131.101812398094,101.805108390451,136.896665704753,106.154940102847
"1165","yeiT",37.8092034082619,0.00290640573101471,0.0321927102548269,0.0902814863367687,0.928063531828428,0.999909243911142,31.1366804445473,43.2964254074332,31.6573539442241,45.1463538368429
"1166","yeiA",68.2215889067675,0.00160582465607154,0.0400034904768876,0.0401421135238018,0.967979827106098,0.999909243911142,57.3570429241662,78.401635197244,59.0366870851747,78.090990420485
"1167","mglC",297.245269745507,0.0163987395531,0.0605284350693219,0.270926210702769,0.786447785447717,0.999909243911142,276.133192363486,307.755672490674,286.627393819326,318.46482030854
"1168","mglA",499.267196567009,-0.00549508103355693,0.0617772019672921,-0.088949982494615,0.929121660661065,0.999909243911142,459.675729720817,544.130751742066,446.625371861756,546.636932943395
"1169","mglB",1249.18953938614,0.00306885345282728,0.0648628924969846,0.0473129293913303,0.962263823459356,0.999909243911142,1192.20710649517,1301.23310954232,1203.83505404117,1299.48288746588
"1170","galS",86.3195794335472,-0.00123725340118237,0.0458438175242936,-0.0269884461634707,0.978468949302074,0.999909243911142,81.9386327488088,91.2735454535079,82.9936035835065,89.0725359483657
"1171","yeiB",258.284306602667,0.0151329651880314,0.0551883462329219,0.274205810120906,0.783926463355295,0.999909243911142,285.146441965855,219.992648016147,298.605852068492,229.392284360175
"1172","folE",1805.6393315846,0.0181126249992251,0.061715837630419,0.293484228597711,0.769152052789646,0.999909243911142,2023.06484256809,1522.39593121813,2103.07502688927,1574.0215256629
"1173","frmC",288.254549192709,0.0496153850244214,0.0519125350705219,0.955749607624057,0.339198753111365,0.999909243911142,313.824963427938,212.971606058185,368.765393242178,257.456234042537
"1174","cirA",4836.12121975357,-0.00176868393708504,0.0223087612785995,-0.0792820325161539,0.936808297286239,0.999909243911142,6720.6066580573,3146.5969708267,6451.25537133648,3026.02587879379
"1175","lysP",4782.96219325718,0.0361205132258783,0.0630793820091197,0.572619960364484,0.566902041798857,0.999909243911142,4858.14153567687,4514.52997896966,5065.17663107586,4694.00062730634
"1176","yeiE",140.616133939557,0.00926311688751494,0.051750468321162,0.178995807922515,0.8579409933303,0.999909243911142,149.128311602832,127.548928902979,154.008748917847,131.778546334568
"1177","yeiH",147.172319483873,0.00919628404886835,0.0496259130035038,0.185312138201247,0.852984218008152,0.999909243911142,163.877265497618,125.208581583658,170.265227970286,129.338202883928
"1178","nfo",245.153100077072,0.000674661011996062,0.0594858952456162,0.0113415291004767,0.990950963031946,0.999909243911142,249.093443556379,241.055773890034,254.970039875102,235.493142986775
"1179","yeiJ",35.4566534289748,-0.0436356436604523,0.0306517434480673,-1.42359418264033,0.154563980817121,0.999909243911142,48.3437933217972,40.9560780881125,34.2241664261882,18.3025758798012
"1180","rihB",7.62016343128084,-0.000275288439384631,0.0155727986366926,-0.017677518717541,0.98589611531059,0.999909243911142,10.6520222573451,4.68069463864143,10.2672499278565,4.88068690128031
"1181","yeiL",17.8887721482665,-0.00240084370662854,0.0241510366428467,-0.0994095509080206,0.920813099800371,0.999909243911142,15.5683402222737,21.0631258738864,15.4008748917847,19.5227476051213
"1182","yeiC",2.2725768343879,0.000308991213740754,0.00909416046648443,0.0339768816351447,0.972895585837367,0.999909243911142,3.27754530995235,1.17017365966036,3.42241664261882,1.22017172532008
"1183","fruA",691.273035361081,-0.02851360333267,0.0649204683672954,-0.439208219684288,0.660510669708307,0.999909243911142,703.852855312268,706.784890434856,669.938057792635,684.516337904564
"1184","fruK",369.591859994603,0.0187133633105778,0.0611401792501118,0.306073085491381,0.759548999825402,0.999909243911142,390.02789188433,334.669666662862,404.700767989676,348.969113441542
"1185","fruB",374.748873845014,0.0253904968220312,0.0617369869459106,0.411268804619125,0.68087544130958,0.999909243911142,387.569732901866,342.860882280485,409.834392953604,358.730487244103
"1186","setB",23.1360157033219,-0.0222617715576212,0.02719189032336,-0.818691576528483,0.41296240376403,0.999909243911142,29.4979077895712,24.5736468528675,21.3901040163676,17.0824041544811
"1187","yeiQ",172.871519873147,6.67247531405738e-05,0.0542369928047155,0.00123024433491033,0.999018407286767,0.999909243911142,187.639468994772,157.973444054148,184.810498701416,161.06266774225
"1188","yeiR",223.02220246995,0.0128468645625057,0.0551013855636268,0.233149573846399,0.815645261054613,0.999909243911142,194.194559614677,243.396121209354,201.922581914511,252.575547141256
"1189","yeiU",353.222899177466,0.0156663269833207,0.0602700699153223,0.259935437362716,0.794913575485381,0.999909243911142,316.283122410402,377.966092070296,329.407601852062,389.234780377105
"1190","rtn",239.182499104272,0.00526730554776068,0.0581437420663144,0.0905910999287454,0.92781750408092,0.999909243911142,254.009761521307,221.162821675808,255.825644035757,225.731769184214
"1191","yejB",73.6175994684828,-0.0161288507667189,0.0434843152879317,-0.370911917548238,0.710703138409462,0.999909243911142,72.9253831464398,80.7419825165647,67.5927286917218,73.2103035192047
"1192","yejE",113.51967885447,0.00704910861870588,0.0482083766473635,0.146221655009646,0.883746411062532,0.999909243911142,100.784518281035,122.868234264338,103.528103439219,126.897859433288
"1193","yejF",249.887492250492,0.0163162880168051,0.0591238252932841,0.27596807100806,0.782572589920674,0.999909243911142,257.28730683126,232.864558272411,267.804102284923,241.594001613376
"1194","bcr",229.059229816073,-0.012754942651477,0.0583539284941801,-0.218578988263817,0.826978021960757,0.999909243911142,244.17712559145,221.162821675808,236.146748340699,214.750223656334
"1195","rsuA",348.59168391272,-0.0351043155228086,0.0625388767197205,-0.561319891947133,0.574579483416219,0.999909243911142,367.904461042152,352.222271557768,336.252435137299,337.987567913662
"1196","yejH",46.1455017825187,-0.0132272180129295,0.0363932687700676,-0.363452321265754,0.716267023280593,0.999909243911142,51.6213386317495,45.636772726754,47.0582288360088,40.2656669355626
"1197","yejK",1227.28697442911,-0.0276350725657897,0.0647320461490084,-0.426914862264292,0.669441339989672,0.999909243911142,1211.87237835488,1286.02085196673,1167.89967929367,1243.35498810116
"1198","yejM",625.026687106839,0.0158622560975262,0.0645361954748938,0.245788521941877,0.80584594271953,0.999909243911142,639.121335440709,595.618392767122,661.382016186088,603.985004033439
"1199","narP",222.989022191587,0.0314968304093734,0.0566893326802044,0.555604183719241,0.578481470768218,0.999909243911142,197.472104924629,229.35403729343,211.334227681712,253.795718866576
"1200","ccmH",161.607478576471,-0.0414623030603561,0.047783846871014,-0.867705422970192,0.385555616357551,0.999909243911142,142.573220982927,209.461085079204,122.351394973623,172.044213270131
"1201","ccmF",271.743205049849,-0.0319967254455645,0.0512477895354185,-0.624353279148769,0.532395600944096,0.999909243911142,231.886330679129,342.860882280485,209.623019360403,302.602587879379
"1202","ccmC",97.7995341962557,0.00610231456772015,0.0416898001542956,0.146374282081834,0.883625928551236,0.999909243911142,76.2029284563922,115.847192306375,79.5711869408876,119.576829081368
"1203","ccmB",60.8576689709203,-0.0018899506007267,0.0397895179082113,-0.0474987056914472,0.962115761881694,0.999909243911142,55.71827026919,66.6998986006404,53.9030621212465,67.1094448926043
"1204","ccmA",72.3622041828336,-0.00503958490708806,0.0364877490901856,-0.138117177210134,0.890147810433315,0.999909243911142,54.0794976142138,93.6138927728286,53.9030621212465,87.8523642230456
"1205","napC",112.08897198905,0.0058623732973315,0.0383368071366501,0.152917619780784,0.878463240753931,0.999909243911142,77.8417011113684,141.591012818903,81.282395262197,147.640778763729
"1206","napH",51.9208113016791,-0.000750043724881428,0.0310603119682061,-0.0241479778325854,0.980734573689049,0.999909243911142,35.2336120819878,69.0402459199611,35.0797705868429,68.3296166179244
"1207","napG",56.6704215292577,0.00362557637705803,0.0307981214777747,0.117720698636584,0.906288965677773,0.999909243911142,36.0529984094759,74.8911142182629,37.6465830688071,78.090990420485
"1208","napA",356.4743522479,-0.00157541988774606,0.0254539737434503,-0.0618928857091101,0.950648133019337,0.999909243911142,249.912829883867,472.750158502785,239.569164983318,463.66525562163
"1209","mqo",851.303547213632,-0.00514990046547102,0.0647963439691338,-0.0794782567967756,0.936652225458424,0.999909243911142,897.228028599456,812.100519804288,896.673160366132,799.212480084651
"1210","yojI",736.268569208248,-0.035772701745942,0.0648708826481724,-0.551444658768641,0.581328893777754,0.999909243911142,780.875170096148,730.188363628063,740.953203126975,693.057539981805
"1211","alkB",20.5450342887359,-0.00334749760843254,0.0258475457703522,-0.129509301895587,0.896954665090453,0.999909243911142,18.845885532226,23.4034731932072,17.9676873737488,21.9630910557614
"1212","ada",53.2027511604396,-0.00431978846382759,0.0386818417025353,-0.111674839503427,0.911081229682809,0.999909243911142,56.5376565966781,51.4876410250558,54.7586662819012,50.0270407381232
"1213","yojL",37.1223461281363,-0.0285387997678686,0.0335576412227601,-0.850441173097484,0.395079853330498,0.999909243911142,40.1499300469163,44.4665990670936,33.3685622655335,30.504293133002
"1214","rcsB",1604.23705701471,0.0327381035690448,0.0637873706794442,0.513238015932123,0.607784836444174,0.999909243911142,1575.67990775959,1571.54322492386,1635.9151551718,1633.80994020359
"1215","rcsC",814.110503690769,0.081276294175326,0.0649500073784832,1.25136697370494,0.210800620878729,0.999909243911142,749.738489651601,785.1865256321,830.791639995719,890.725359483657
"1216","yfaP",6.59477500470838,-0.00265877881354906,0.0142623743211667,-0.186419087991765,0.852116124740304,0.999909243911142,10.6520222573451,3.51052097898107,8.55604160654706,3.66051517596024
"1217","yfaQ",25.2905806564277,0.00313326518831117,0.0286072637289676,0.109526909598783,0.912784579382643,0.999909243911142,23.7622034971546,25.7438205125279,24.8125206589865,26.8437779570417
"1218","yfaT",1.91896324585594,0.00205813250185547,0.0083211239804078,0.24733828106652,0.804646434910776,0.999909243911142,0.819386327488088,2.34034731932072,0.855604160654706,3.66051517596024
"1219","gyrA",7494.54941634049,0.0229878491976758,0.0603815012495586,0.380710130121911,0.703418351213936,0.999909243911142,7330.23008570844,7484.43072718765,7513.06013470897,7650.47671775689
"1220","ubiG",336.656849794388,-0.0195079490812712,0.0611868316853911,-0.318825939240925,0.74985850729235,0.999909243911142,362.988143077223,324.138103725919,350.797705868429,308.70344650598
"1221","nrdA",1679.15936350214,-0.0519571958887407,0.0647036852270569,-0.803002111957202,0.421973513871716,0.999909243911142,1890.32425751502,1600.79756641537,1753.98852934215,1471.52710073601
"1222","nrdB",1264.51619626794,-0.0659107246862845,0.064359215126445,-1.02410703046629,0.305784724077928,0.999909243911142,1316.75382827336,1314.10501979858,1219.23592893296,1207.97000806688
"1223","inaA",237.791680980581,0.0172172869037033,0.0583172351708399,0.295234965328267,0.767814393306011,0.999909243911142,246.635284573915,218.822474356487,257.536852357066,228.172112634855
"1224","glpQ",275.798793728653,-0.0144165574387939,0.0605547928347849,-0.238074589374411,0.811823242907716,0.999909243911142,271.216874398557,289.032893936108,263.526081481649,279.419325098298
"1225","glpT",76.2767524713766,0.00368667240815572,0.043461727735503,0.0848257213931271,0.932399944518901,0.999909243911142,81.9386327488088,69.0402459199611,82.1379994228517,71.9901317938846
"1226","glpA",16.1435749419004,0.00207448850452975,0.0234485631244297,0.0884697494478224,0.929503326484467,0.999909243911142,16.3877265497618,15.2122575755847,17.1120832130941,15.862232429161
"1227","glpB",10.5865411877998,-0.00619981319708756,0.0193522232605339,-0.320366973531727,0.748690158551376,0.999909243911142,11.4714085848332,11.7017365966036,9.41164576720176,9.76137380256063
"1228","glpC",17.7835031140889,0.000959716061290513,0.0244348264153549,0.0392765655452917,0.968669890182086,0.999909243911142,18.845885532226,16.382431235245,18.8232915344035,17.0824041544811
"1229","yfaY",268.612686211933,0.00574322979320395,0.0605065511289048,0.0949191399286405,0.924379053693714,0.999909243911142,272.855647053533,260.94872610426,274.648935570161,265.997436119777
"1230","ais",105.978090263621,-0.0154259052850914,0.0475399203271118,-0.324483195995052,0.745572242295253,0.999909243911142,119.630403813261,99.4647610711304,112.084145045766,92.733051124326
"1231","yfbE",434.904437836086,-0.0216265537389059,0.0637780488387277,-0.339090864845863,0.734541279999965,0.999909243911142,448.204321135984,437.644948712974,430.368892809317,423.399588686067
"1232","yfbF",105.074516767278,0.00638620211428508,0.0457771430954971,0.139506349292323,0.889050038993398,0.999909243911142,117.991631158285,88.9331981341872,120.640186652314,92.733051124326
"1233","yfbG",297.415751971248,0.0101409671217341,0.061481312657819,0.164943894060537,0.868988143074175,0.999909243911142,294.979077895712,293.71358857475,302.028268711111,298.942072703419
"1234","yfbH",101.489309554816,0.00928398455733603,0.0485779981306847,0.19111500915209,0.848435488768551,0.999909243911142,100.784518281035,98.2945874114701,104.383707599874,102.494424926887
"1235","arnT",121.527899388473,0.00651403179414121,0.0512029871321998,0.127219761169847,0.898766465309343,0.999909243911142,119.630403813261,120.527886945017,121.495790812968,124.457515982648
"1236","menE",288.500172372204,-0.0214131605993522,0.0601296051581209,-0.356116767157254,0.721753120908494,0.999909243911142,279.410737673438,311.266193469655,264.381685642304,298.942072703419
"1237","menC",316.34576341243,-0.102768617893294,0.0616294384309623,-1.66752481459678,0.0954100944014483,0.999909243911142,358.071825112295,340.520534961164,293.472227104564,273.318466471698
"1238","menB",626.627183553113,-0.0405080735838851,0.0648120806254117,-0.625008072461149,0.531965759977428,0.999909243911142,639.121335440709,651.786728430819,600.634120779603,614.96654956132
"1239","yfbB",149.230543577218,0.00196374864301478,0.0503018605701334,0.0390392844470797,0.968859068013604,0.999909243911142,131.101812398094,166.164659671771,130.051832419515,169.603869819491
"1240","menD",222.673350701128,0.0104836109960773,0.0576923562548798,0.18171577097253,0.855805788589543,0.999909243911142,206.485354526998,232.864558272411,212.189831842367,239.153658162735
"1241","menF",276.560294129708,0.0158996640666959,0.0607287902129016,0.261814273114205,0.793464634450106,0.999909243911142,266.300556433629,277.331157339505,274.648935570161,287.960527175539
"1242","elaC",114.579818731988,0.00870254280486374,0.0496955957662725,0.175116983118452,0.860987713868393,0.999909243911142,118.811017485773,106.485803029093,123.206999134278,109.815455278807
"1243","nuoN",1817.94622434606,-0.0598186347188871,0.0636437770139463,-0.93989762276018,0.347270076850486,0.999909243911142,1912.4476883572,1848.87438226337,1775.37863335851,1735.08419340515
"1244","nuoM",1786.45562132374,0.0307186149852814,0.0636233482983635,0.482819842194183,0.629223660794221,0.999909243911142,1773.15201268422,1736.53771093597,1841.26015372893,1794.87260794584
"1245","nuoL",3229.13352587982,0.0204192771413123,0.0622064188639779,0.328250323908881,0.74272240081267,0.999909243911142,3229.20151663056,3158.29870742331,3316.32172669764,3212.71215276777
"1246","nuoH",2214.62250147626,0.037591614919162,0.0632080008347033,0.594728743556828,0.552024805140324,0.999909243911142,2132.04322412401,2203.43700114045,2225.42642186289,2297.58335877771
"1247","nuoG",7340.1296980892,0.00986374844470306,0.0610945036450871,0.161450668328594,0.87173846251157,0.999909243911142,7160.6171159184,7444.6448227592,7225.57713672899,7529.6797169502
"1248","nuoF",3072.45969323971,-0.0691915378027685,0.063289224835771,-1.09325936575007,0.274279938381807,0.999909243911142,3103.83540852488,3281.16694168764,2848.30625081952,3056.5301719268
"1249","nuoC",3921.99253246018,-0.0220530281272865,0.0632026788120122,-0.348925528819439,0.72714521901337,0.999909243911142,3828.17292202435,4113.16041370616,3734.71216125779,4011.92463285242
"1250","nuoB",2013.92755748471,0.0243548422745822,0.0633984950624528,0.384154895957557,0.700863645997982,0.999909243911142,2013.23220663823,1958.87070627144,2073.98448542701,2009.62283160217
"1251","lrhA",603.3180701227,0.0188641342734208,0.0608216753450563,0.310154795414628,0.756443244588274,0.999909243911142,521.129704282424,661.148117708102,541.597433694429,689.397024805844
"1252","yfbQ",565.788121782035,0.0264119095883611,0.064574793211631,0.409012685519585,0.682530351729047,0.999909243911142,565.376565966781,542.960578082406,588.655662530438,566.159680548516
"1253","yfbS",168.479962565061,0.0130033054377783,0.0555510106334867,0.234078647525807,0.814923922288308,0.999909243911142,167.974197135058,162.65413869279,173.687644612905,169.603869819491
"1254","yfbT",1580.29209319652,0.0130488312335,0.0638350293529034,0.204414901438539,0.838029286368534,0.999909243911142,1562.56972651978,1573.88357224318,1586.29011385382,1598.4249601693
"1255","ackA",1923.77817342086,0.0644302788207879,0.0636171616817821,1.01278141176862,0.311164581280569,0.999909243911142,1886.22732587758,1818.4498671122,2032.05988155493,1958.37561913873
"1256","pta",3127.40835555892,0.0376020956641781,0.0631837650824071,0.59512274419126,0.551761426460891,0.999909243911142,3153.81797450165,2968.73057455833,3291.50920603865,3095.57566713704
"1257","yfcF",81.1409941281788,0.00741472024012814,0.0422259757975675,0.175596184577818,0.860611200044072,0.999909243911142,90.9518823511778,67.8700722603008,94.9720618326723,70.7699600685645
"1258","yfcG",12.0171688951603,0.00154708397034756,0.0203993194191105,0.0758399796857057,0.939546408509908,0.999909243911142,10.6520222573451,12.8719102562639,11.1228540885112,13.4218889785209
"1259","yfcH",513.493021988246,-0.0580292129903079,0.0638374058034852,-0.90901583891023,0.363341765205953,0.999909243911142,566.195952294269,511.365889271576,509.08447558955,467.32577079759
"1260","hisP",1101.50567302576,0.0307100723258759,0.0646917740959767,0.474713713683513,0.634991041950327,0.999909243911142,1096.33890617906,1063.68785663127,1140.52034615272,1105.47558313999
"1261","hisM",897.128386363852,0.00917074091767896,0.0648930170102086,0.141320920804719,0.887616423060718,0.999909243911142,896.408642271968,886.991634022551,909.507222775952,895.606046384937
"1262","hisQ",1841.80199116091,0.0231332776770683,0.0648369624730713,0.35679150895874,0.721247893341288,0.999909243911142,1715.79496976006,1912.06375988502,1765.11138343066,1974.23785156789
"1263","hisJ",8928.34709820505,0.0391638846464528,0.0603423779521315,0.649027863593987,0.516320366328608,0.999909243911142,8633.0543464145,8869.91634022551,8984.69929103507,9225.71841514511
"1264","purF",3907.55256487063,0.0323197145624612,0.061933068792816,0.521849073401803,0.601775418748127,0.999909243911142,3775.73219706511,3904.86950228661,3908.3998058707,4041.2087542601
"1265","dedD",458.031414174685,0.0212300321070622,0.0635986481037955,0.33381263187252,0.738520950814727,0.999909243911142,466.230820340722,432.964254074332,485.127559091218,447.803023192469
"1266","folC",883.196482255353,0.0045557344760909,0.0649150299318533,0.0701799641912425,0.944050421258757,0.999909243911142,869.368893464861,891.672328661193,876.138660510419,895.606046384937
"1267","accD",4822.81966298802,0.0392027312993369,0.0619156576890277,0.633163447866987,0.526626912535463,0.999909243911142,4613.96441008542,4830.47686707796,4813.62900784337,5033.20836694532
"1268","truA",519.500212793599,-0.00810916978729402,0.0643306627226724,-0.126054504090101,0.899688780592654,0.999909243911142,512.116454680055,533.599188805123,503.950850625622,528.334357063594
"1269","usg",979.639526640399,-0.0518820921708335,0.064825783045526,-0.800331129581538,0.423518971693774,0.999909243911142,1003.74825117291,1021.56160488349,931.752930952975,961.495319552222
"1270","pdxB",1134.75931429119,-0.0276478931371338,0.0646863022023347,-0.427414957971364,0.669077114481823,0.999909243911142,1129.93374560607,1179.53504893764,1096.02892979868,1133.53953282235
"1271","flk",237.861969785119,0.0110429088757612,0.0594593428712691,0.185722013438146,0.852662764423822,0.999909243911142,236.802648644057,232.864558272411,243.847185786591,237.933486437415
"1272","yfcJ",115.809907048052,-0.00300027245072971,0.0492653343729992,-0.0609002758007072,0.95143862979815,0.999909243911142,125.366108105677,107.655976688753,124.062603294932,106.154940102847
"1273","fabB",5705.70861062233,0.0203783747636185,0.0621245470798969,0.328024520442948,0.742893122822937,0.999909243911142,5796.33888065073,5490.4548111264,5937.89287494366,5598.14787576852
"1274","trmC",309.890322554901,0.0212503913929414,0.0618008153708424,0.343852929211793,0.730956892714037,0.999909243911142,302.353554843105,304.245151511693,315.717935281586,317.24464858322
"1275","yfcA",315.845837072353,-0.0291149161798996,0.0612589369003582,-0.475276223406504,0.634590103892418,0.999909243911142,311.366804445473,339.350361301504,291.761018783255,320.905163759181
"1276","mepA",432.566530763319,0.0143790782019901,0.0634859988512529,0.22649211577627,0.820818690624538,0.999909243911142,440.010457861103,414.241475519767,452.614600986339,423.399588686067
"1277","aroC",1251.72639841162,-0.10785540066128,0.0649331582946313,-1.66102194154628,0.0967090400739135,0.999909243911142,1427.37098248425,1268.46824707183,1231.21438718212,1079.85197690827
"1278","prmB",958.312719235415,-0.0925401653968115,0.0649471977583819,-1.42485231989657,0.15419989473884,0.999909243911142,1052.09204449471,985.286221434021,928.330514310356,867.542096702576
"1279","yfcY",63.6580154563991,-0.00516720951281269,0.040956752270211,-0.126162579462409,0.899603231889596,0.999909243911142,69.6478378364875,59.6788566426783,66.7371245310671,58.5682428153638
"1280","fadL",848.093321898266,-0.00622901127275123,0.0646383669521965,-0.0963670891833933,0.923229029469823,0.999909243911142,906.241278201825,798.058435888364,894.961952044822,793.111621458051
"1281","vacJ",1116.68069591496,0.0394825377155175,0.0649126799134486,0.608240759250143,0.54302780521504,0.999909243911142,1018.49720506769,1151.45088110579,1081.48365906755,1215.2910384188
"1282","yfdC",27.4235270287621,-0.000659284963634816,0.0256664084510119,-0.0256866855716551,0.979507243728917,0.999909243911142,18.845885532226,36.2753834494711,17.9676873737488,36.6051517596024
"1283","dsdA",107.264161516588,0.0042741122632908,0.0494062451822885,0.086509554561799,0.931061361105752,0.999909243911142,107.33960890094,105.315629369432,107.806124242493,108.595283553487
"1284","emrY",15.6897650039104,0.000678873620238877,0.0230903118454791,0.0294007991222429,0.976544935474051,0.999909243911142,14.7489538947856,16.382431235245,14.54527073113,17.0824041544811
"1285","emrK",15.3756676142887,-0.00372560218673783,0.02291278849068,-0.162599248374036,0.870833978827906,0.999909243911142,15.5683402222737,16.382431235245,13.6896665704753,15.862232429161
"1286","evgA",402.794859968977,0.00786697708566686,0.0622925384182621,0.126290841333904,0.899501705770081,0.999909243911142,376.917710644521,422.432691137389,379.888247330689,431.940790763308
"1287","yfdE",24.21317651453,0.00286278673014792,0.0274641655473011,0.104237164068116,0.91698114193703,0.999909243911142,20.4846581872022,26.9139941721882,21.3901040163676,28.0639496823618
"1288","yfdV",12.9724326898242,0.00146843322763742,0.0199723445124942,0.0735233275552003,0.941389681603557,0.999909243911142,9.01324960236897,16.382431235245,9.41164576720176,17.0824041544811
"1289","oxc",33.7833016477342,0.00391677799137394,0.0316697275063026,0.123675771779042,0.901571995676719,0.999909243911142,36.872384736964,29.2543414915089,38.5021872294618,30.504293133002
"1290","frc",43.6500340557403,0.00465656169734135,0.0342902844628714,0.135798281358189,0.891980749753487,0.999909243911142,49.1631796492853,36.2753834494711,51.3362496392823,37.8253234849224
"1291","yfdX",17.3913821514794,0.000471419078894943,0.0238645752951603,0.0197539270263296,0.984239671610137,0.999909243911142,14.7489538947856,19.8929522142261,15.4008748917847,19.5227476051213
"1292","ddg",42.0631158717146,0.0255661061668736,0.0329070458282211,0.776918909717144,0.437206613998942,0.999909243911142,27.859135134595,45.636772726754,41.0689997114259,53.6875559140834
"1293","yfdZ",624.995898866067,-0.0760924647490147,0.0642001360494274,-1.18523837224319,0.23592321221454,0.999909243911142,700.575310002315,627.213081577952,619.457412314007,552.737791569995
"1294","ypdA",116.65668552911,0.00650155470320618,0.0506258069974201,0.128423724752427,0.897813656972971,0.999909243911142,114.714085848332,115.847192306375,118.928978331004,117.136485630728
"1295","ypdB",143.194064570284,0.0130625911494338,0.0531863745854637,0.245600329995117,0.805991633758187,0.999909243911142,135.198744035535,145.101533797884,141.174686508026,151.30129393969
"1296","ypdC",42.9743595304425,-0.0141222228542685,0.0357299033821358,-0.395249399452038,0.692658838845476,0.999909243911142,44.2468616843568,46.8069463864143,39.3577913901165,41.4858386608827
"1297","ypdD",53.0461672990151,-0.00435033441198482,0.0368173664245981,-0.118159847768968,0.905941003861605,0.999909243911142,45.8856343393329,62.019203961999,44.4914163540447,59.7884145406838
"1298","ypdE",6.50363311354204,-0.00282047685642657,0.0136977975568403,-0.205907325226755,0.836863303355719,0.999909243911142,10.6520222573451,3.51052097898107,9.41164576720176,2.44034345064016
"1299","ypdF",15.6637571462478,0.00193082402092561,0.0227408231121284,0.0849056347435305,0.932336412088967,0.999909243911142,13.1101812398094,17.5526048949054,13.6896665704753,18.3025758798012
"1300","ypdG",12.2830856506492,0.000270843191085148,0.0204871716343525,0.0132201357961488,0.989452165001783,0.999909243911142,13.9295675672975,10.5315629369432,13.6896665704753,10.9815455278807
"1301","glk",736.443583931571,-0.0127063893736181,0.0649010182896011,-0.19578104794781,0.844781544548517,0.999909243911142,767.764988856339,718.48662703146,746.942432251558,712.580287586926
"1302","yfeO",58.2449048029333,0.00157869610668319,0.0402197427148105,0.0392517704023464,0.968689658599713,0.999909243911142,57.3570429241662,58.5086829830179,57.3254787638653,59.7884145406838
"1303","mntH",355.647717180628,-0.0173372176478725,0.0625996238613847,-0.276954022699283,0.781815410217831,0.999909243911142,369.543233697128,353.392445217428,356.786934993012,342.868254814942
"1304","nupC",2006.41404693308,-0.025198420303407,0.0645765383878439,-0.390210143381585,0.696381161645028,0.999909243911142,1942.76498247426,2133.22658156083,1881.4735492797,2068.19107441753
"1305","yfeA",379.515997524172,0.0167289255520835,0.05856578010282,0.285643348773185,0.775151298565039,0.999909243911142,326.935144667747,416.581822839087,341.386060101228,433.160962488628
"1306","gltX",2871.53707774855,0.0239239612850195,0.0639582480563084,0.374055919479799,0.708362713152062,0.999909243911142,2709.71058500311,2952.34814332308,2794.40318869827,3029.68639396975
"1307","yfeR",77.3328314172621,0.00721054646744648,0.0444669870548463,0.162155049060394,0.87118375688699,0.999909243911142,74.564155801416,77.2314615375836,77.0043744589235,80.5313338711252
"1308","yfeH",518.439253898039,-0.10016820045475,0.0637936055446321,-1.57019186483618,0.116370481594051,0.999909243911142,594.055087428864,531.258841485802,494.53920485842,453.903881819069
"1309","ligA",735.285849737099,0.051765067717556,0.0649126914197165,0.79745680829732,0.425185777838902,0.999909243911142,724.33751349947,691.572632859272,784.589015320365,740.644237269288
"1310","zipA",2376.56353397662,0.0358990433696651,0.0629180217477799,0.570568533028166,0.568292153841845,0.999909243911142,2359.01323683821,2299.3912412326,2453.8727327577,2393.97692507799
"1311","cysZ",159.16356553594,0.00904721008614501,0.0513462151861985,0.176200135751716,0.860136714141279,0.999909243911142,137.656903017999,175.526048949054,142.885894829336,180.585415347372
