"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_batch1","IAI1_batch2","IAI1_K12ref_chemostat1","IAI1_K12ref_chemostat2"
"1164","pnp","pnp",1903,10095.4611890805,-0.061815678569007,0.0799535432427723,-0.77314495470587,0.439436598618919,0.545196957088423,10096.4290555283,10528.3293330077,9575.84661133522,10181.2397564507
"1165","pntA","pntA",193,23858.6220885433,-1.05757773681636,0.0814980524926651,-12.9767240378111,1.6582267153422e-38,2.02853537560774e-37,32927.0434140261,31557.1808155249,14747.7468827757,16202.5172418464
"1166","pntB","pntB",224,18124.8047841967,-0.9952110319994,0.0827197333160422,-12.0311199287485,2.43830616441412e-33,2.57001823847399e-32,24216.3987386683,24078.372606139,11449.4184289769,12755.0293630027
"1167","pnuC","pnuC",1059,600.00061187554,-0.395962602904,0.135910944076363,-2.91339748682435,0.0035751920086442,0.00797075385496596,716.721815670222,646.185978431359,492.602028458592,544.492624941986
"1168","polA","polA",597,1724.338518167,0.532216921538678,0.0958230987862918,5.554161035072,2.7894823705679e-08,1.10317719881253e-07,1406.86443357262,1411.54560042588,2022.61550830348,2056.32853036601
"1169","polB","polB",1814,81.1640441470621,-0.282613264898377,0.303043015928826,-0.932584649846387,0.351034461928602,0.456886639808947,99.9011226445706,78.1249441136274,73.2587632066624,73.3713466233882
"1170","potA","potA",442,448.442806928357,-1.09941254079942,0.155695370428558,-7.06130527692145,1.64945768316498e-12,8.81079092749441e-12,667.229516378416,556.143669961415,277.878067335616,292.519974037982
"1171","potB","potB",639,249.467234599447,-0.984400100316109,0.184213180147873,-5.34380927317959,9.10133331300721e-08,3.36279310673083e-07,341.863474737842,321.768837620533,163.358621403362,170.878004636049
"1172","potC","potC",1133,467.395611051893,-0.379439846818784,0.142265963615757,-2.66711613357925,0.00765052303502497,0.015946435474776,525.168286929715,532.308941248783,394.081622766873,418.023593262199
"1173","potD","potD",756,3969.99965488251,-0.403338220634455,0.0900958363108991,-4.47676870707578,7.57812715091316e-06,2.36666113800344e-05,4385.56763169055,4659.68946331957,3264.64626381874,3570.09526070118
"1174","potE","potE",1371,93.4267427814668,0.556673769537773,0.281750823492843,1.97576625557552,0.0481812569424056,0.0829729742093506,71.4888767548303,79.4490957087736,113.677391182752,109.091607479511
"1175","potF","potF",1791,1325.06205492731,-0.10226546806189,0.104870656877954,-0.975158076685881,0.329481854047203,0.434342075603264,1350.03994179314,1394.33162968898,1229.39993427272,1326.47671395441
"1176","potG","potG",1114,502.245359824086,-0.383484057537965,0.141158577366054,-2.71668973075232,0.00659383896441692,0.0139749136400254,557.246629063293,581.302550269194,457.235728979513,413.196530984344
"1177","potH","potH",1929,269.093126772234,-0.1289234787201,0.176951493013609,-0.728580903864907,0.46625806312078,0.570676665126055,286.872031080281,275.423531790415,266.931355592092,247.14558862615
"1178","potI","potI",1772,226.676820990369,-0.197566310736042,0.194978390584262,-1.01327285625871,0.310929848995117,0.414280684806699,250.211068641906,234.374832340882,229.038891864508,193.08249111418
"1179","poxA","epmA",729,176.439592112487,-1.0028472399663,0.217176345428868,-4.61766330023618,3.88085259729253e-06,1.25688518274454e-05,218.132726508328,254.237106268076,113.677391182752,119.711144490791
"1180","poxB","poxB",2317,37.3305956151101,0.0277331289248847,0.429118117892113,0.0646281938900964,0.948470036152032,0.965231791101271,43.0766308650901,30.4554866883632,36.2083542285802,39.5819106784068
"1181","ppc","ppc",155,3916.38043234607,-1.58441490415588,0.106212204888281,-14.91744668913,2.53800824369261e-50,3.86595965377952e-49,6453.24591321488,5300.57883537035,1905.56989812272,2006.12708267633
"1182","pphA","pphA",1433,45.4854002609408,0.709673884461706,0.392517634607593,1.80800509809242,0.0706057071284922,0.116329430935359,33.9113902554964,34.4279414738019,61.4699967136362,52.1322726008285
"1183","ppiD","ppiD",1522,6308.12209114916,0.127930476612235,0.0826394631426683,1.54805551424477,0.121608931324553,0.188645654965355,5877.6688029324,6179.81549454744,6398.77404146468,6776.23002565213
"1184","ppk","ppk",1797,754.835109425585,-0.115620810657158,0.119992101763586,-0.963570176351767,0.33526146507373,0.440485430739609,776.295879632581,794.490957087736,735.113796315129,713.439804666893
"1185","pps","ppsA",83,14103.1168181832,1.56516495247784,0.0791892143476672,19.7648753731315,5.97457181996012e-87,1.69951374300311e-85,6985.74639263227,7248.40583183045,20413.0912374242,21765.2238108459
"1186","ppx","ppx",1531,599.068107378572,-0.201138209571393,0.131011253171274,-1.53527429669297,0.124716465034517,0.192328918319069,653.481655464026,627.647856099312,539.757094430696,575.385823520255
"1187","pqiA","pqiA",1211,257.413178845355,-0.440284897331445,0.180722345571766,-2.43625045889306,0.0148404050395105,0.0289332752256684,290.538127324118,303.230715288486,227.354782365504,208.529090403314
"1188","pqiB","pqiB",994,611.490182977686,-0.428330738546084,0.1348744879105,-3.17577286247282,0.00149437908329738,0.00354952617270133,654.398179524985,750.793954447911,513.653397196138,527.11520074171
"1189","prc","prc",923,4974.37424001806,-0.297585111069071,0.0839156145172777,-3.54624241007971,0.000390766565906002,0.00099956648115284,5389.16147844105,5583.94727673164,4322.26702919308,4602.12117570647
"1190","prfA","prfA",979,620.988213649283,-0.468136397254769,0.143948866183081,-3.25210201141405,0.00114554899750886,0.00275999688694392,657.147751707863,786.546047516859,484.181480963573,556.077574408837
"1191","prfB","prfB",394,3156.33022606818,-0.665161509797081,0.0861966945485952,-7.71678674316312,1.19299007763442e-14,7.14885678501235e-14,3889.72811471154,3854.60529347067,2393.1195980843,2487.8678980062
"1192","prfC","prfC",253,1032.91406077178,-1.19901683452705,0.111597471382227,-10.7441218844498,6.31600619020724e-27,5.89410696248193e-26,1448.10801631579,1431.40787435307,606.279419641344,645.86093277693
"1193","prkB","prkB",1555,276.672182153146,0.257440628104252,0.17463639119738,1.47415224478204,0.140440604447803,0.213234898457403,252.044116763825,251.588803077783,292.192998077148,310.862810693829
"1194","prlC","prlC",1044,955.825990505468,-0.391178757856961,0.131527701904593,-2.97411687570359,0.0029383313344772,0.00664501942595849,1196.98042361293,970.603119242184,783.952971786238,871.76744738052
"1195","prmA","prmA",870,439.934701942236,-0.554689967533359,0.146096546372875,-3.79673566079825,0.000146613982704473,0.000397979729216207,527.001335051634,520.391576892467,343.558337796761,368.787558028083
"1196","prmB","prmB",1064,1032.23325916265,-0.319441526821552,0.110113773703303,-2.90101334354659,0.0037195803909495,0.00825369295397723,1176.81689427182,1114.93564311312,909.419129462016,927.761369803633
"1197","prmC","prmC",963,219.784656567515,-0.650103074352224,0.194649815683964,-3.3398596965935,0.00083820725154489,0.00205504394693405,264.875453617256,272.775228600123,159.990402405355,181.497541647329
"1198","proA","proA",823,1394.49132510083,-0.407357308148056,0.100432206550779,-4.05604259966241,4.99111602679858e-05,0.000143183778119945,1589.25272170354,1591.63021736576,1186.45514204813,1210.62721928591
"1199","proB","proB",458,953.600321788961,-0.799296882558695,0.116230112243677,-6.87684858191451,6.11910892059968e-12,3.15441400906896e-11,1272.1353966116,1150.68773618207,702.273661084556,689.304493277621
"1200","proC","proC",1282,188.16352138631,-0.485902100876532,0.219000904006151,-2.21872189560864,0.026505650469873,0.0488142283614432,249.294544580947,189.35367810591,149.885745411332,164.120117447053
"1201","proP","proP",90,816.373193887227,-2.44038615910496,0.129098564034248,-18.9032788812241,1.07180075426837e-79,2.81169064536403e-78,1357.37213428082,1402.27653925985,237.459439359526,268.38466264871
"1202","proS","proS",583,3693.55654374384,-0.488489532907145,0.0865810448544294,-5.64199165912646,1.68094244759232e-08,6.80738442326838e-08,4303.99699026517,4323.35495815243,2964.87477299607,3181.99945356168
"1203","proV","proV",282,446.895269028146,-1.56365517189964,0.15841961136163,-9.87033839093458,5.59754536016054e-23,4.68645553026207e-22,726.803580340775,610.433885362411,234.091220361519,216.252390047881
"1204","proW","proW",440,155.448504082392,-1.79149835053347,0.252546722879131,-7.09373034070565,1.30544386339426e-12,7.00489309425872e-12,270.374597983012,213.188406818543,58.1017777156288,80.1292338123845
"1205","proX","proX",872,254.825647722654,-0.777587986812957,0.205555199401539,-3.78286703073849,0.000155032244350939,0.000419760468936429,377.607913115258,266.154470624392,191.146428136924,184.393779014041
"1206","proY","proY",781,276.141812127518,-0.778092410476703,0.181111923975893,-4.29619648113434,1.73753592052036e-05,5.25265340377537e-05,320.783421335777,378.707356211821,200.409030381444,204.66744058103
"1207","prpB","prpB",631,23.0673859270957,3.76797571346393,0.698232815002048,5.39644604565439,6.79738395937826e-08,2.54336347513345e-07,2.74957218287809,1.32415159514623,43.786846974097,44.4089729562613
"1208","prpC","prpC",552,39.6171638257506,2.94655433081436,0.496655737253623,5.93279028066412,2.97829179763319e-09,1.2738671982268e-08,8.24871654863427,7.94490957087736,76.6269822046698,65.648046978821
"1209","prpD","prpD",422,59.671349909276,3.12357173660324,0.431185904327587,7.24414157618232,4.35186649758364e-13,2.43477649307938e-12,12.8313368534311,9.26906116602359,122.939993427272,93.6450081903771
"1210","prpE","prpE",322,108.391354016678,2.89401822568466,0.32078859748397,9.02157448357957,1.85405122945326e-19,1.35944563749663e-18,27.4957218287809,21.1864255223396,213.039851623972,171.84341709162
"1211","prpR","prpR",591,56.2069688524213,2.18112314530602,0.390978089288538,5.57863267804853,2.42416536368851e-08,9.68435604681653e-08,20.163529341106,18.5381223320472,100.204515190722,85.9217085458099
"1212","prsA","prs",1291,3477.22400393081,0.231564401293857,0.105552088424886,2.19384007222789,0.0282469088778773,0.051658367049317,3464.46095042639,2927.69917686831,3551.78693339887,3964.94895502968
"1213","psd","psd",1189,639.65046859653,0.319758919160659,0.127903183068992,2.50000751731236,0.0124190671226086,0.0246605697867779,584.742350892074,552.171215175977,720.798865573597,700.889442744472
"1214","pspA","pspA",1847,543.982390722612,0.123323625866006,0.141096690774178,0.874036273915042,0.382098499774391,0.488432354070026,480.258607942706,562.764427937146,570.071065412763,562.835461597833
"1215","pspF","pspF",1455,137.180995039048,0.414887270919131,0.238153428584892,1.74210076833406,0.0814908131849284,0.132233546343379,125.563796351433,108.580430801991,159.148347655853,155.431405346914
"1216","pssA","pssA",298,2610.04912018464,0.847537571399309,0.088394325217914,9.58814459310502,8.96832061725258e-22,7.10543791185683e-21,1871.54213247902,1855.13638479986,3360.64050526195,3352.87745819773
"1217","pstA","pstA",1880,146.019017404545,0.187102568315309,0.231176586125438,0.809349127656838,0.418314355277757,0.525340528090843,132.895988839108,140.3600690855,165.042730902366,145.777280791206
"1218","pstB","pstB",667,545.195761660478,0.689663134249346,0.136580311471738,5.04950623422803,4.42953482699166e-07,1.56793579108355e-06,404.187110883079,430.349268422524,688.800785092527,657.445882243781
"1219","pstC","pstC",1707,177.398761732756,0.249463719094107,0.21652721774199,1.1521125228301,0.249274837825534,0.344779081491555,151.226470058295,173.463858964156,206.303413627957,178.601304280616
"1220","pstS","pstS",599,509.109905394466,0.768361581291819,0.138601530700561,5.54367312834238,2.96191530678432e-08,1.16745943895121e-07,371.192244688542,381.355659402113,639.961609621418,643.930107865789
"1221","pta","pta",625,4131.03105217146,0.483093762185106,0.0891408115261171,5.41944541354738,5.97842000222071e-08,2.25840794003889e-07,3527.70111063259,3359.37259688598,4604.3553702762,5032.69513089109
"1222","ptr","ptrA",1569,970.271452561769,0.161802330110522,0.113146298058814,1.43002760926758,0.152709095118835,0.229793609672128,880.779622581948,952.064996910137,1023.93857539427,1024.30261536072
"1223","ptrB","ptrB",2295,167.938137316775,-0.0245068589351845,0.22704477539531,-0.107938440303308,0.914044524284656,0.940330772041861,190.637004679548,146.980827061231,157.464238156849,176.670479369474
"1224","ptsA","frwA",1435,40.0363847979104,0.75407580755658,0.42009163937362,1.79502693431592,0.0726494087075883,0.119529793699384,24.7461496459028,34.4279414738019,48.8391754711082,52.1322726008285
"1225","ptsG","ptsG",144,19615.2925009645,1.17616072263794,0.0746719836629781,15.7510309080093,6.75707309298729e-56,1.10787844253771e-54,11807.5794773395,12247.0781035075,26994.5911595308,27411.9212634801
"1226","ptsI","ptsI",593,26083.8180789053,-0.421364004503618,0.0756513847178051,-5.56981218619316,2.55014076328939e-08,1.01532585870594e-07,29594.5619283778,30146.9593666942,21671.9630879295,22921.7879326198
"1227","ptsP","ptsP",1485,1224.96560943713,-0.174876059791963,0.105460879056,-1.65820787155684,0.0972755165283675,0.154658245470354,1324.37726808628,1273.83383453067,1178.87664930261,1122.77468582895
"1228","purA","purA",404,6155.50409443725,-0.623060160617235,0.08231149605457,-7.56953998508502,3.74548166401533e-14,2.18888173483668e-13,7661.22462555932,7269.59225735279,4728.97947320248,4962.22002163441
"1229","purB","purB",519,984.708140348059,-0.824322337803038,0.13041462774624,-6.32078128081613,2.60244154859345e-10,1.18388525938904e-09,1394.03309671919,1122.880552684,686.274620844021,735.644291145024
"1230","purC","purC",877,3257.27132849853,-0.326781164748099,0.0873584533966658,-3.74069311030833,0.000183513484988811,0.00049404257475323,3511.20367753532,3740.72825628809,2878.98518854688,2898.16819162383
"1231","purD","purD",236,1196.77236693496,-1.2241834176607,0.105872185788818,-11.5628425779606,6.35690130931888e-31,6.35959491156859e-30,1688.23732028715,1665.78270669395,709.010099080571,724.059341678173
"1232","purF","purF",229,3196.90928559839,-1.05784876850059,0.0890540367513622,-11.878728995229,1.52671054662697e-32,1.57404524043069e-31,4223.34287290075,4418.69387300296,2009.14263231145,2136.4577641784
"1233","purH","purH",195,1115.25917623322,-1.42658141247655,0.110687280782742,-12.8883951470147,5.23212803088778e-38,6.33489963124413e-37,1682.73817592139,1570.44379184343,605.437364891842,602.41737227624
"1234","purK","purK",178,1167.11575786584,-1.52158420369434,0.110043511252596,-13.8271142603008,1.74897178535481e-43,2.31984403664196e-42,1768.89143765157,1696.23819338232,623.120514631381,580.212885798109
"1235","purM","purM",396,3065.66290362386,-0.664520281301636,0.0865877479915757,-7.67453013521369,1.66026089745646e-14,9.89867671438055e-14,3800.82528079848,3719.54183076575,2331.64960137067,2410.63490156053
"1236","purN","purN",296,709.638465358739,-1.20114307539189,0.124700322917406,-9.63223708881217,5.84430336109288e-22,4.66162170119605e-21,985.263365531315,994.437847954816,417.659155752926,441.1934921959
"1237","purR","purR",1446,1911.2380673231,-0.169233103602012,0.0955549716090199,-1.77105493050073,0.0765515676817509,0.124991875032236,1977.85892355031,2069.64894321355,1757.36826221039,1840.07614031813
"1238","purT","purT",377,1121.49078964967,-0.872088280877375,0.109126867312712,-7.99150843740739,1.33297593090325e-15,8.34789435772564e-15,1445.35844413292,1457.890906256,821.00338076432,761.710427445438
"1239","purU","purU",266,1479.33440658076,-1.1278691647938,0.108363874260005,-10.4081657516934,2.27563926544863e-25,2.01984372395647e-24,1934.78229268522,2127.91161339999,882.473377477956,972.170342759894
"1240","putP","putP",183,3926.65920468047,1.14804315809617,0.0848550269082371,13.529465488682,1.04782742597198e-41,1.35186915449172e-40,2499.36111423618,2378.17626488262,5436.30546278405,5392.79397681903
"1241","puuA","puuA",70,747.094164160049,3.67674074441845,0.173778104257582,21.15767553183,2.34501450709733e-99,7.90939893036684e-98,122.814224168555,87.394005279651,1530.85553459439,1247.3128925976
"1242","puuB","puuB",260,104.712028696412,4.06543208038556,0.384875930286301,10.5629678565801,4.42447574035874e-26,4.01776431653346e-25,12.8313368534311,7.94490957087736,202.093139880448,195.978728480892
"1243","puuD","puuD",38,1134.64562324648,3.7528312539443,0.145889407717991,25.7238089635585,6.33149184619537e-146,3.93385585496507e-144,164.974330972685,143.008372275793,2298.80946614009,1931.79032359737
"1244","puuE","puuE",284,107.153221683298,3.41785725563081,0.346613899129878,9.86070455977334,6.16154987830515e-23,5.12233072629523e-22,18.3304812191873,15.8898191417547,220.618344369489,173.774242002762
"1245","puuP","puuP",242,173.339949669599,2.81222940930528,0.252776511332975,11.1253588969777,9.44250899978653e-29,9.21229906962644e-28,43.0766308650901,41.048699449533,322.506969059215,286.727499304557
"1246","pykA","pykA",524,2119.5142309951,0.679846067406235,0.109261758957406,6.22217758430252,4.90301616516346e-10,2.20916434464712e-09,1697.40256089674,1555.87812429682,2399.01398133082,2825.76225745602
"1247","pykF","pykF",111,3216.57662106355,-1.6121753487298,0.093597252734103,-17.2246011676194,1.73620346800265e-66,3.69295170085969e-65,4811.75132003666,4887.44353768472,1492.12101611731,1674.99061041551
"1248","pyrB","pyrB",1094,252.022792769025,-0.514490791969199,0.183655711771543,-2.80138737318006,0.00508833990217419,0.01098132587663,294.204223567956,299.258260503047,194.514647134931,220.114039870165
"1249","pyrC","pyrC",1367,471.003764134318,-0.335097486835326,0.167972666286414,-1.99495247794628,0.0460480631410945,0.0795314389730241,593.907591501667,455.508148730302,378.92463727584,455.674679029464
"1250","pyrD","pyrD",292,495.380284384866,-1.3914025773141,0.143301333201142,-9.70962758149001,2.74337632958065e-22,2.21818887470545e-21,743.301013438043,692.531284261477,268.615465091095,277.073374748848
"1251","pyrE","pyrE",168,576.900416810815,-2.05063689501006,0.144130857374986,-14.2276049165163,6.17610291700103e-46,8.67963034942824e-45,872.530906033314,989.141241574232,218.092180120983,227.837339514732
"1252","pyrF","pyrF",389,954.903053848671,-0.899091363310402,0.115572675337777,-7.77944579618571,7.28429472719333e-15,4.42113620845847e-14,1218.06047701499,1269.86137974523,636.593390623411,695.096968011046
"1253","pyrG","pyrG",210,4818.6064315478,-1.12097893818073,0.0912062721014883,-12.2905904643639,1.01760014412221e-34,1.14407330489168e-33,6313.93425594905,6896.18150752155,2895.82628353692,3168.48367918369
"1254","pyrH","pyrH",494,2026.25275067921,-0.740657903524545,0.113197552609415,-6.54305580333672,6.02743261678351e-11,2.88072234984329e-10,2367.38164945803,2706.56586047889,1392.75855567609,1638.30493710381
"1255","qor","qorA",1260,431.902540298968,0.337110117441227,0.147878752894514,2.27963862855739,0.0226291299487412,0.0424058095170814,397.771442456364,364.141688665212,479.129152466562,486.567877607732
"1256","qseB","qseB",2148,126.491846347077,-0.0837702418823875,0.250246880968655,-0.334750393523906,0.737813383787147,0.811145027282877,115.48203168088,145.656675466085,121.255883928269,123.572794313075
"1257","queA","queA",395,169.000957245706,-1.7470179660005,0.227185406821672,-7.68983356123666,1.47326554628214e-14,8.80602520195475e-14,278.623314531646,243.643893506906,77.4690369541717,76.2675839901009
"1258","queC","queC",1495,427.31165056883,-0.246339811220821,0.152578000788013,-1.61451723019413,0.106415282568101,0.167945509454069,437.181977077616,491.26024179925,370.504089780821,410.300293617631
"1259","queF","queF",1344,587.787730958811,-0.273894132544347,0.133548010078607,-2.05090388380277,0.0402763078622606,0.0707532461776765,635.151174244839,652.80673640709,558.282298919737,504.910714263579
"1260","radA","radA",364,1005.55137212088,-0.955487163589806,0.116519249747946,-8.20025159496574,2.39884441127625e-16,1.55595375138001e-15,1380.2852358048,1273.83383453067,651.750376114445,716.336042033606
"1261","rarD","rarD",1232,116.466607347666,-0.603816871451457,0.255143812739013,-2.36657461911139,0.0179535546903953,0.0344061222597592,141.144705387742,140.3600690855,85.8895844491904,98.4720704682315
"1262","ravA","ravA",1362,217.949825530903,-0.402508664809562,0.200366958542846,-2.0088574869668,0.044552249599131,0.0772304414857183,237.379731788475,259.53371264866,169.253004649875,205.632853036601
"1263","rbbA","rbbA",472,1297.87611136125,0.71246480524111,0.106480302451413,6.69104791063312,2.21578098001107e-11,1.10835993512842e-10,944.019782788144,1023.56918304803,1578.852655316,1645.06282429281
"1264","rbn","yihY",553,314.604130013238,1.03741613547689,0.174987035228002,5.9285314144855,3.05655943762585e-09,1.3049795356663e-08,186.054384374751,226.429922770005,420.185320001431,425.746892906766
"1265","rbsA","rbsA",746,266.728931179165,0.81087506579394,0.178626518268413,4.53949992226505,5.63878012051269e-06,1.78460587996387e-05,194.303100923385,192.001981296203,342.71628304726,337.894359449814
"1266","rbsB","rbsB",311,4392.91053762008,2.99681982128943,0.324134790946578,9.24559752607166,2.33929966231162e-20,1.77591205875168e-19,723.137484096937,1148.03943299178,8198.24504115017,7502.22019224144
"1267","rbsC","rbsC",308,283.141682005813,1.82426074280467,0.196222295642765,9.29690857417065,1.44588459582392e-20,1.10835504244814e-19,130.14641665623,116.525340372868,490.075864210086,395.819106784068
"1268","rbsK","rbsK",147,896.213250407137,1.88089025249441,0.119994376913562,15.6748199446822,2.24861307048018e-55,3.61154793156714e-54,380.357485298136,382.67981099726,1391.07444617708,1430.74125915607
"1269","rbsR","rbsR",503,282.751255524093,1.1629626837882,0.179618282166422,6.47463426195494,9.504186864305e-11,4.46111037507438e-10,165.890855033645,182.732920130179,405.8703892599,376.51085767265
"1270","rcsA","rcsA",347,152.242142555368,2.17297801328426,0.253430938146757,8.57424128709149,9.97421242319412e-18,6.7864886256949e-17,57.7410158404399,50.3177606155566,271.141629339601,229.768164425874
"1271","rcsB","rcsB",1203,1925.62817668743,0.232556420356886,0.0945413637642905,2.45983780112051,0.0138999819628978,0.0272800144758118,1762.47576922486,1778.33559228138,2031.0360557985,2130.66528944497
"1272","rcsC","rcsC",2287,858.747175544466,-0.0146046765347113,0.11604019388359,-0.125858773981045,0.899843716700426,0.92910604966179,838.619515777817,888.505720343118,856.369680243398,851.493785813532
"1273","rdgC","rdgC",676,1045.62766129908,-0.572174110827989,0.114646111745047,-4.990785139756,6.01343588289219e-07,2.0971524548757e-06,1266.63625224584,1234.10928667628,790.689409782252,891.075696491938
"1274","recA","recA",2159,3100.67083014896,-0.0267331180047024,0.0854041312574732,-0.31301902625891,0.754266207137314,0.824836736938953,3111.59918695704,3147.50834166258,3053.29052169377,3090.28527028244
"1275","recC","recC",1739,626.343116812018,-0.13943561992648,0.128883743387693,-1.08187127609295,0.279309729790531,0.379212347346431,670.895612622254,642.21352364592,613.015857637359,579.247473342539
"1276","recD","recD",890,551.736978976327,-0.491579950274,0.133322074366551,-3.68716097922741,0.000226769911075101,0.000601646004593346,641.566842671554,648.834281621651,452.183400482502,464.363391129602
"1277","recF","recF",378,297.399987098629,-1.41190945929051,0.176946838734193,-7.97928614826209,1.47182006847227e-15,9.19303487212439e-15,406.020159004998,460.804755110887,162.51656665386,160.258467624769
"1278","recJ","recJ",370,861.287407246724,-0.949491183153347,0.1167054664426,-8.13579013987614,4.09260229350857e-16,2.61152270674966e-15,1108.07758969987,1163.92925213353,591.964488899812,581.17829825368
"1279","recN","recN",1757,243.956647560086,0.192217185839937,0.183460297334937,1.04773179065012,0.294762196310337,0.396091943932103,233.713635544638,221.13331638942,259.352862846575,261.626775459713
"1280","recO","recO",987,375.974154188833,-0.517664969582375,0.161063995503272,-3.21403283188674,0.00130884706589583,0.0031308894858967,434.432404894738,451.535693944863,282.930395832627,334.998122083101
"1281","recQ","recQ",707,581.218652015577,-0.64034112055961,0.133934489868358,-4.78100242281872,1.74423260110122e-06,5.82479939349361e-06,739.634917194206,676.641465119722,447.131071985491,461.467153762889
"1282","recR","recR",665,610.807775337797,-0.654164276946212,0.129313126985977,-5.05876156731674,4.21988113321318e-07,1.49821644443854e-06,735.052296889409,760.063015613934,467.340385973536,480.775402874307
"1283","relA","relA",2214,2450.56760899342,0.0212171963883322,0.0900818901071421,0.235532318017492,0.813795598127639,0.867821145749279,2392.12779910394,2473.51517973315,2428.48589756338,2508.14155957319
"1284","rep","rep",571,541.77737395078,-0.785251838954595,0.13574318003899,-5.78483455838475,7.25837293746238e-09,3.00203204346577e-08,685.559997597604,687.234677880892,410.080663007409,384.234157317217
"1285","rfaE","hldE",578,1302.00088463686,-0.596029535816689,0.104141291025728,-5.72327776952028,1.04488218485418e-08,4.26810871702545e-08,1585.5866254597,1549.25736632109,1005.41337090523,1067.74617586141
"1286","rfe","wecA",955,953.039575893053,-0.394982580391698,0.116803363310247,-3.38160279976327,0.000720642630565228,0.0017816096866644,1023.75737609161,1144.06697820634,835.318311505851,809.015637768412
"1287","rffA","wecE",1120,345.103063626774,-0.426613953550414,0.158735398108496,-2.68757919552904,0.0071972033030624,0.0151719616058306,398.687966517323,393.273023758429,293.035052826649,295.416211404695
"1288","rffC","wecD",893,162.613865780774,-0.823718753669478,0.224639739121314,-3.66684343959569,0.000245563037248344,0.000649243371717066,190.637004679548,226.429922770005,113.677391182752,119.711144490791
"1289","rffD","wecC",410,556.993090873022,-1.01637885764684,0.136228688976465,-7.46082829749934,8.59802372007637e-14,4.95120341539032e-13,758.881922474353,733.57998371101,383.134911023349,352.375546283378
"1290","rffE","wecB",373,556.12393267741,-1.09301099296773,0.13525115637912,-8.08134305265331,6.40573310383789e-16,4.05467449280462e-15,737.801869072287,778.601137945981,352.820940041282,355.27178365009
"1291","rffG","rffG",740,448.682650844514,-0.725157046531024,0.158198866207721,-4.58383213428891,4.56530792531284e-06,1.45658000157616e-05,621.403313330448,496.556848179835,335.979845051245,340.790596816527
"1292","rffH","rffH",750,318.91651708408,-0.754275897726399,0.167239214484178,-4.51016168697539,6.47782333430105e-06,2.03921878563797e-05,397.771442456364,403.866236519599,223.986563367496,250.041825992862
"1293","rffM","wecG",1072,165.892107816368,-0.622433679490995,0.216901430853826,-2.86966147268279,0.00410911466782835,0.00905071242404546,197.969197167222,205.243497247665,133.886705170797,126.469031679788
"1294","rffT","wecF",833,229.59953078533,-0.758505258663933,0.189238638643362,-4.00819443693742,6.11847375334205e-05,0.000173417965565913,280.456362653565,297.934108907901,170.095059399377,169.912592180478
"1295","rhaA","rhaA",1838,7.85853536538852,0.723222644745612,0.807503170540521,0.89562824163465,0.370451347047881,0.475862693351494,4.58262030479682,6.62075797573114,13.4728759920299,6.75788718899628
"1296","rhaD","rhaD",2114,11.5516046101191,-0.273426289517785,0.704674025864926,-0.388018118281255,0.698002625562499,0.779557331576661,17.4139571582279,7.94490957087736,9.26260224452053,11.5849494668508
"1297","rhaR","rhaR",306,121.055965408595,2.83355919348939,0.302664402988263,9.36204973400614,7.82045646677537e-21,6.03401886211002e-20,28.4122458897403,29.131335093217,237.459439359526,189.220841291896
"1298","rhaS","rhaS",300,114.783512523927,3.01628586714961,0.31651346392046,9.52972372735337,1.57702353089306e-21,1.24111751881284e-20,20.163529341106,29.131335093217,220.618344369489,189.220841291896
"1299","rhlB","rhlB",816,1916.76693713684,-0.390876576751708,0.0957382760228738,-4.08276180634712,4.45036312969968e-05,0.000128766021436531,2245.48394935044,2104.07688468735,1671.4786777612,1646.02823674838
"1300","rhlE","rhlE",376,93.2544839623746,-2.51368767780366,0.314479524534266,-7.99316801793805,1.31514700902549e-15,8.25814385188615e-15,172.30652346036,146.980827061231,28.6298614830635,25.1007238448433
"1301","rho","rho",1054,2367.60875026209,-0.305511226797149,0.104573180399732,-2.92150650510322,0.00348343001105548,0.00780301542324667,2837.55849273019,2395.39023561952,2106.82098325367,2130.66528944497
"1302","rhtA","rhtA",2289,59.6801684094356,-0.0435029353979851,0.352978269764224,-0.123245364160925,0.90191280395746,0.93028227616582,60.490588023318,60.9109733767264,69.048489459153,48.2706227785449
"1303","rhtB","rhtB",2257,202.67329767102,0.0346435669971699,0.197615949167695,0.175307545484457,0.860837983145711,0.900665969059261,197.969197167222,202.595194057373,205.461358878455,204.66744058103
"1304","rhtC","rhtC",1602,347.240626238938,-0.224001537474971,0.163753800105197,-1.36791657556082,0.171338190719743,0.252515273588834,360.19395595703,389.300568972991,340.190118798754,299.277861226978
"1305","ribB","ribB",1668,515.620728781316,-0.170834165007792,0.140100799010867,-1.21936610079248,0.222705270338754,0.315232100281653,522.418714746837,570.709337508024,467.340385973536,502.014476896867
"1306","ribC","ribC",2111,816.208487266406,-0.0462554725417674,0.117628699671988,-0.393232881692586,0.694147485777628,0.776353488356693,812.956842070955,846.132869298439,789.005300283249,816.738937412979
"1307","ribD","ribD",1890,535.918254988858,-0.109837936893105,0.138983600055291,-0.790294227875866,0.429355956994851,0.536354187547535,588.408447135911,523.03988008276,506.074904450622,526.149788286139
