"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_starvation1","IAI1_starvation2"
"1042","hemC",630.125404697008,0.564715808185276,0.126410398050031,4.46732086043881,7.92052879264407e-06,1.79466108247914e-05,493.992742981165,522.366039781179,756.680531093598,747.462304932089
"1043","ygbN",63.6316303666835,1.55681591001065,0.349508548333394,4.45429995184442,8.41673639255351e-06,1.90526506450804e-05,38.5555311595056,24.4096280271579,85.278843396953,106.282518883118
"1044","mltB",38.6525315223098,-2.16771072116717,0.487807077175863,-4.44378694486564,8.83891362162813e-06,1.99891523569579e-05,63.8575984829311,63.4650328706105,8.12179460923361,19.1657001264638
"1045","ydgJ",1107.60451610252,0.470662121595866,0.106037912845338,4.43862113999123,9.05370221855665e-06,2.04553023330261e-05,940.393502187316,915.709759990238,1283.24354825891,1291.07125397361
"1046","yhaO",62.8138804952495,1.47543420618728,0.333653768726715,4.4220516729597,9.77680662231478e-06,2.20679162861235e-05,32.5312294158328,32.7786433507549,86.6324758318252,99.3131733825852
"1047","narV",54.0766351980849,1.58036639142328,0.357608395990536,4.41926534483576,9.90369896374853e-06,2.23329830500576e-05,25.3020673234255,27.8967177453233,81.2179460923361,81.8898096312545
"1048","yhiI",1395.51769898696,0.449644726351163,0.101789747066077,4.41738720560209,9.99011730253542e-06,2.25063615947387e-05,1144.01490112346,1215.59947575246,1635.1879813257,1587.26843774623
"1049","uvrC",342.258143741843,-0.73101677388592,0.165507436438959,-4.41682132002283,1.00162961317797e-05,2.25438276140436e-05,438.569166939376,417.753348236217,277.494649148815,235.215410642965
"1050","yfdV",34.1533168841118,2.07591122721475,0.470468199713676,4.41243686284884,1.02213606871106e-05,2.29834596021602e-05,8.43402244114185,16.738030647194,60.9134595692521,50.5277548788592
"1051","mtgA",517.601253473889,0.600511288397352,0.136153715237203,4.41053912742049,1.03113571263436e-05,2.31637622980944e-05,398.808775431136,424.030109728914,642.975406564328,604.590722171177
"1052","ybgH",114.570979479137,-1.17100389096837,0.266249685647613,-4.39814187243105,1.09181602998143e-05,2.45035897983475e-05,151.209973766186,167.38030647194,71.7425190482303,67.9511186301899
"1053","metN",1191.44732934665,-0.530613633448356,0.120809227036645,-4.3921614802436,1.12229291197747e-05,2.51636615876429e-05,1403.66230627575,1417.15326146242,1084.25958033269,860.714169315739
"1054","basR",185.801870796314,-0.939087551031524,0.213829372760444,-4.39176123891827,1.12436133055258e-05,2.518612050697e-05,253.020673234255,237.122100835248,138.070508356971,114.994200758783
"1055","lon",4157.73216856178,0.388815752383364,0.0885548364078356,4.39067777837327,1.12997885314548e-05,2.52879627703932e-05,3447.10545772955,3754.89820852052,4850.06501414734,4578.85999384972
"1056","kduD",107.857189944732,1.13831674634329,0.259327017009879,4.38950310487676,1.13609956468109e-05,2.54008624262504e-05,71.0867605753384,62.7676149269775,152.960465140566,144.613919136045
"1057","yidJ",116.50817385104,1.09397875626444,0.249984453020054,4.3761871710345,1.20773316480544e-05,2.69768968978774e-05,77.1110623190112,70.4392123069414,152.960465140566,165.521955637642
"1058","paaF",18.8050197739223,-3.39336397105913,0.77807278330259,-4.36124234632103,1.29326025399279e-05,2.8859994892977e-05,31.3263690670983,39.0554048434526,1.35363243487227,3.48467275026615
"1059","ampH",123.484418472922,-1.10901209701613,0.254752925692653,-4.3532850270544,1.34112600858274e-05,2.98998914661365e-05,171.692599694673,166.682888528307,77.1570487877193,78.4051368809884
"1060","gatD",44.825399844073,1.75565452944234,0.405577801831857,4.32877371866173,1.49941894432026e-05,3.3397435165473e-05,20.4826259284873,19.5277024217263,85.278843396953,54.0124276291253
"1061","speB",211.30262241197,-0.863739070700998,0.199979964564953,-4.31912803155067,1.56646890430567e-05,3.48579932428435e-05,283.744612126987,262.926564749672,155.667730010311,142.871582760912
"1062","baeR",121.172709813974,1.05252482717395,0.244340649126908,4.30761247027418,1.65026188142388e-05,3.66880254429547e-05,79.5207830164803,77.4133917432722,169.204054359034,158.55261013711
"1063","creB",236.466527161203,-0.81640685525701,0.189580057048412,-4.30639629488311,1.65935668147613e-05,3.68555138754951e-05,311.456400147881,292.915536325895,175.972216533395,165.521955637642
"1064","lolB",197.570603484728,-0.900785280864367,0.209231135631768,-4.30521622962313,1.66822709209309e-05,3.70177083123287e-05,237.959918875074,277.572341565967,135.363243487227,139.386910010646
"1065","hdfR",264.415979678802,0.767439114323893,0.178419745573919,4.30131268181831,1.69789270557461e-05,3.76406073038654e-05,188.560644576957,201.553785709961,308.628195150877,358.921293277413
"1066","cmr",150.172561973583,1.00311022557777,0.234308695444371,4.28114809685299,1.85931564099141e-05,4.11805274707385e-05,95.1839675500295,103.217855657696,170.557686793906,231.730737892699
"1067","yieP",151.664911379246,0.945034843998127,0.221858496994428,4.25962880304675,2.0476667491134e-05,4.53096644297727e-05,102.413129642437,103.915273601329,189.508540882118,210.822701391102
"1068","rssA",343.682933037346,0.66667439329519,0.156547390454591,4.25861070797324,2.05701339558577e-05,4.54738635484831e-05,260.85226550103,269.900744186003,422.333319680148,421.645402782204
"1069","relA",2316.25048275442,0.404811055000067,0.0951010219672311,4.25664253260656,2.07519756788102e-05,4.58329416068016e-05,1954.88591582181,2032.97330569044,2768.17832931379,2508.96438019163
"1070","hemB",494.960773630528,-0.606189387495721,0.142439141628491,-4.25577815595647,2.08323190687687e-05,4.59673881508064e-05,579.537827741319,615.122626284379,372.248919589874,412.933720906539
"1071","yabI",360.87530661069,0.664266405455515,0.156173981184751,4.25337434837945,2.105731172227e-05,4.64204602953123e-05,284.949472475721,273.387833904168,467.003190030933,418.160730031938
"1072","yadL",58.7845818074831,1.47328259543667,0.346983476353395,4.2459733556193,2.17646495353457e-05,4.79350163740216e-05,27.7117880208946,33.476061294388,79.8643136574639,94.086164257186
"1073","plsB",1483.52307964183,0.435789290414697,0.10268007216115,4.24414670970188,2.19426766172636e-05,4.82820684933453e-05,1210.28222030386,1312.54056991746,1754.30763559446,1656.96189275155
"1074","ycaD",150.173837528964,0.942534513633815,0.222127258700888,4.24321859075843,2.20336623958724e-05,4.84371293451161e-05,101.810699468069,103.217855657696,205.752130100585,189.914664889505
"1075","yncB",704.052651184561,0.539914622720954,0.127307379588056,4.24103162336719,2.22494782920235e-05,4.88660634860163e-05,581.947548438788,566.303370230063,896.104671885442,771.855014183952
"1076","yedJ",75.9944933927062,-1.37900268114864,0.325798827033633,-4.23268154064375,2.30921378642183e-05,5.06696445143303e-05,115.666593478517,105.310109488596,44.6698703507849,38.3314002529276
"1077","nac",63.9775146600606,1.39799152931578,0.331182997120356,4.2212056218808,2.42999146220023e-05,5.32455960151833e-05,31.9287992414656,37.6605689561865,97.4615353108034,88.8591551317868
"1078","pfkA",1131.06633864719,0.450346459681533,0.1066893368505,4.22110093638118,2.43112039408588e-05,5.32455960151833e-05,945.212943582254,965.226433988187,1266.99995904044,1346.82601797787
"1079","lpxL",121.237682940214,1.03960180307191,0.246629676507764,4.21523402127637,2.4951931159038e-05,5.45982478836782e-05,84.3402244114185,73.2288840814737,158.374994880055,169.006628387908
"1080","entE",196.379219453258,-0.85979023430493,0.204506134182085,-4.20422711398674,2.61975788412492e-05,5.72708181890641e-05,253.623103408623,253.860131482442,142.131405661588,135.90223726038
"1081","mepA",200.86311998718,-0.852437444554549,0.202825716721711,-4.20280750554006,2.63624761337075e-05,5.75779890394851e-05,256.032824106092,262.229146806039,147.545935401077,137.644573635513
"1082","mscS",386.798182897752,-0.643962912984919,0.15342647860403,-4.19720845348271,2.7022518968959e-05,5.89650344599928e-05,464.473664437169,479.823545219561,303.213665411388,299.681856522889
"1083","mutL",645.284706347454,0.523685890067654,0.124793208586639,4.19642940508319,2.71155927904846e-05,5.91134945321646e-05,522.306961176427,536.314398653841,771.570487877193,750.946977682355
"1084","napA",372.394562914624,-0.711825475733119,0.169854867501877,-4.19078644140271,2.77989221086947e-05,6.05472833013175e-05,412.062239267216,513.299606513949,268.019222104709,296.197183772623
"1085","ydfG",1007.88913420433,-0.467072352093884,0.111509892842681,-4.18861806954505,2.80658281105667e-05,6.10722766535004e-05,1187.3898736779,1153.52927876912,871.739288057741,818.898096312545
"1086","tus",229.659252047436,0.788937803653705,0.188525816459144,4.1847733030488,2.85450826590267e-05,6.20579559465581e-05,169.282878997204,167.38030647194,315.396357325239,266.57746539536
"1087","yhiN",214.77105331969,0.802799176794156,0.192342426222765,4.17380186243662,2.99558302231221e-05,6.50650553420342e-05,163.258577253532,149.24743993748,286.970076192921,259.608119894828
"1088","pdxK",294.300376968803,-0.747824237035648,0.179610966120135,-4.16357783263331,3.132991590125e-05,6.79870693408559e-05,336.156037296939,402.410153476289,213.873924709819,224.761392392167
"1089","yjeS",105.72860455378,1.08287584161681,0.260578779757271,4.15565627648385,3.24355148247224e-05,7.03216258045635e-05,66.2673191804002,68.3469584760421,136.716875922099,151.583264636577
"1090","yfbQ",1095.54032746633,0.47187169290399,0.113581410298703,4.15447995990747,3.26028188420614e-05,7.06195002624834e-05,863.884870042672,970.805777537251,1225.0373535594,1322.433308726
"1091","rffT",91.7759447333242,-1.2316802004624,0.296716704381751,-4.15103087313124,3.30981110841793e-05,7.16266180290992e-05,130.124917663331,129.02231957212,60.9134595692521,47.043082128593
"1092","rbsC",411.827974260158,0.652196072505684,0.157328594301647,4.14543888477912,3.39163455588562e-05,7.33301207549994e-05,353.024082179223,286.638774833197,519.794854990951,487.854185037261
"1093","modA",279.404762532492,-0.770300823255302,0.185978018014646,-4.14189177558951,3.44452879143358e-05,7.44056036283136e-05,378.928579677016,324.996761733017,185.447643577501,228.246065142433
"1094","pnuC",298.99837349083,-0.720432471090113,0.173971914445134,-4.14108491814819,3.45666949098777e-05,7.4599603914279e-05,352.421652004856,393.343720209059,234.178411232903,216.049710516501
"1095","ydcW",125.090416194743,0.996755986111246,0.240784435850561,4.13961966682043,3.47882095934868e-05,7.50090984933537e-05,81.3280735395821,85.0849891232361,171.911319228778,162.037282887376
"1096","aaeR",85.8418787726247,1.19426360237824,0.288560122189949,4.13869939239939,3.49280239613798e-05,7.52418472379724e-05,56.0260062161566,47.4244201670496,123.180551573376,116.736537133916
"1097","yoaE",250.61380749589,-0.765601956463413,0.185100051264135,-4.13615204984958,3.53178218781847e-05,7.60121945801223e-05,305.432098404208,327.089015563916,192.215805751862,177.718310263574
"1098","moeA",337.921011591223,0.655035820280994,0.158418332297018,4.13484860485003,3.55188710724143e-05,7.63752774152735e-05,270.491148290906,253.860131482442,419.626054810403,407.706711781139
"1099","yheT",67.7281992425408,-1.42301528851078,0.344850823387615,-4.12646626309862,3.68380016324615e-05,7.91396923150514e-05,100.605839119335,98.3359300522647,40.6089730461681,31.3620547523953
"1100","yiaN",42.0593794730186,1.67429477657359,0.406336404515375,4.12046461495487,3.7810913725223e-05,8.11559702775013e-05,16.8680448822837,22.3173741962587,66.3279893087412,62.7241095047907
"1101","ychE",76.1700090640464,1.29002997690331,0.313705863026617,4.11222781894214,3.91859324433554e-05,8.40308687545523e-05,39.7603915082401,47.4244201670496,92.0470055713143,125.448219009581
"1102","mdoG",1360.49121377995,-0.442785265074021,0.107862965057665,-4.10507225382967,4.0418852810565e-05,8.65961084262649e-05,1565.11359300618,1568.4929552308,1074.78415328858,1233.57415359422
"1103","avtA",623.496067379263,-0.531805028399046,0.129676245673242,-4.10102116727752,4.11330927878051e-05,8.80464479347306e-05,732.555092030606,741.355274081967,488.661308988889,531.412594415588
"1104","fhuC",277.468486510488,-0.735942565411371,0.179479769236856,-4.10042072452278,4.12399694343618e-05,8.81952607196813e-05,366.87997618967,327.786433507549,216.581189579563,198.62634676517
"1105","yiaD",38.6356924966012,-1.9292128601742,0.471465710300708,-4.09194734213804,4.27765800281885e-05,9.1398647462944e-05,69.8819002266039,53.7011816597474,13.5363243487227,17.4233637513307
"1106","ylbA",197.110275309369,0.820931726256555,0.200647195741927,4.09141888687265,4.28741907080243e-05,9.15243799834045e-05,137.354079755739,146.457768162947,232.82477879803,271.80447452076
"1107","ascG",195.88646383199,-0.83876491037883,0.205451904655766,-4.08253655172571,4.45468029117345e-05,9.50090349364094e-05,252.418243059888,250.373041764277,132.655978617482,148.098591886311
"1108","menA",148.353985813533,-0.964530234484498,0.236290258764088,-4.08197206067426,4.4655166112535e-05,9.51541942163315e-05,182.536342833284,210.620218977191,97.4615353108034,102.797846132851
"1109","yeaJ",133.903282503714,0.974662921091471,0.239000379703879,4.07808105702208,4.54089365392649e-05,9.66731281958562e-05,99.4009787706004,80.2030635178045,180.033113838012,175.975973888441
"1110","murG",498.735173729302,-0.579904574947697,0.142558157856736,-4.06784559835905,4.74498038526074e-05,0.000100927015221627,576.525676869482,620.701969833444,419.626054810403,378.086993403877
"1111","ycjF",252.586852563059,0.720566189685563,0.177305528532991,4.06398038260544,4.82428823094414e-05,0.000102521552774609,187.95821440259,193.184770386364,320.810887064728,308.393538398554
"1112","fruB",246.180532820326,-0.762823041867363,0.187869148018186,-4.06039549289658,4.89896616849112e-05,0.000104014920178125,294.588355265597,326.391597620283,189.508540882118,174.233637513307
"1113","prmC",85.9708908211331,-1.32118229254447,0.325739554273342,-4.05594676855181,4.99316311783366e-05,0.000105919659669409,114.461733129782,131.11457340302,33.8408108718067,64.4664458799238
"1114","uhpB",32.360126245459,-2.12865964764979,0.525789790001211,-4.04849939677392,5.15470670263407e-05,0.000109248317099812,63.2551683085639,43.9373304488842,13.5363243487227,8.71168187566537
"1115","dcuB",58.2712092350048,1.43159719123721,0.353849046053488,4.04578508040067,5.21480603959687e-05,0.000110422933268953,36.7482406364038,25.107045970791,89.3397407015698,81.8898096312545
"1116","grxB",228.475131926333,-0.831240517142105,0.205507801392135,-4.04481246702646,5.23650241042239e-05,0.000110782994543076,260.85226550103,324.299343789383,147.545935401077,181.20298301384
"1117","dsbC",327.534437656935,-0.669024681501699,0.165474505065507,-4.04306803176023,5.27563049803346e-05,0.000111510864868908,392.182043513096,412.174004687152,240.946573407264,264.835129020227
"1118","gmk",544.983902041837,0.53978384358815,0.13356632473945,4.04131688613216,5.31518764373523e-05,0.00011224649397906,442.786178159947,444.255230094274,618.610022736627,674.2841771765
"1119","ada",116.350382193063,1.02613640412372,0.254107173825693,4.03820320644552,5.38621853643064e-05,0.000113644879039435,79.5207830164803,73.2288840814737,173.26495166365,139.386910010646
"1120","purU",576.035442795708,-0.570059240068085,0.141308649398741,-4.03414258429084,5.4802035179753e-05,0.000115524647374461,650.02215814229,729.499169040205,499.490368467867,425.13007553247
"1121","thiQ",41.3269665597246,-1.80343213978389,0.447404603403828,-4.03087524371337,5.55695350403755e-05,0.000116829627987824,63.2551683085639,66.2547046451429,14.889956783595,20.9080365015969
"1122","trg",154.411812723213,0.889790975176232,0.220743238337756,4.0308866621535,5.55668351993215e-05,0.000116829627987824,114.461733129782,101.125601826797,201.691232795968,200.368683140304
"1123","trkD",145.100907271249,-0.958485283577234,0.237772950134905,-4.03109471886275,5.55176628399846e-05,0.000116829627987824,200.006817889935,183.420919175501,90.693373136442,106.282518883118
"1124","yfhG",131.655780665478,-1.02253661014277,0.253797017368553,-4.02895440121695,5.6025483009459e-05,0.000117683421161328,172.295029869041,182.723501231868,100.168800180548,71.4357913804561
"1125","fadA",1590.74894207818,0.396046780046626,0.098332490914449,4.02762887793815,5.63421848807385e-05,0.000118243465336376,1371.13107685992,1374.61076690081,1752.95400315959,1864.29992139239
"1126","nanT",220.432620484502,0.78993043578384,0.196170509454468,4.02675426587088,5.65520801879544e-05,0.000118578562454494,176.512041089612,145.062932275681,263.958324800092,296.197183772623
"1127","tehA",120.432435390072,1.00319215136801,0.249299769411631,4.02403962801744,5.72082844664555e-05,0.000119848056455458,87.3523752832549,71.8340481942075,157.021362445183,165.521955637642
"1128","yghA",30.9717136567546,1.88373956712893,0.468622698184857,4.01973607856667,5.82633731469826e-05,0.000121950198581583,12.6510336617128,12.5535229853955,44.6698703507849,54.0124276291253
"1129","galS",676.860144500249,0.546666123565078,0.136136429721271,4.0155755860818,5.9300888847991e-05,0.000124011867644027,583.152408787522,517.484114175747,878.507450232103,728.296604805625
"1130","purA",3115.77630683742,-0.354322345717696,0.0883154938816109,-4.01200661565313,6.02048124837379e-05,0.000125790763074429,3397.10375325706,3597.97917120307,2770.88559418353,2697.136708706
"1131","yqiJ",52.3511510910544,1.44821312703565,0.361730502516991,4.0035692786721,6.2393918446293e-05,0.000130249373520511,25.9044974977928,29.2915536325895,75.8034163528471,78.4051368809884
"1132","ygfM",34.0167596617128,1.96164601456091,0.490513583997301,3.99916756346488,6.35656653423032e-05,0.000132578211902101,7.2291620924073,19.5277024217263,62.2670920041244,47.043082128593
"1133","mppA",1668.87291859778,0.385197725153526,0.0963289079602162,3.99877599892041,6.36709035825923e-05,0.000132680497227273,1468.72476510742,1425.52227678602,1909.97536560477,1871.26926689292
"1134","yeiJ",119.394074099453,1.00228554053711,0.250864505803752,3.99532623128913,6.46052289146273e-05,0.00013450877025347,78.918352842113,78.8082276305384,142.131405661588,177.718310263574
"1135","yagX",763.084702945987,-2.97862718883289,0.74860445859663,-3.97890655689758,6.923294273021e-05,0.000144016720516322,804.846712954679,1976.48245225616,190.86217331699,80.1474732561214
"1136","yebB",29.0916020861373,1.92617268996213,0.484270361242315,3.97747383304824,6.96512847310777e-05,0.000144759404269432,12.6510336617128,10.4612691544962,51.4380325251462,41.8160730031938
"1137","narZ",71.8701311697494,1.23404085280288,0.310432235336726,3.97523424545237,7.03100177474619e-05,0.000145999957697236,40.9652518569747,43.9373304488842,101.52243261542,101.055509757718
"1138","pitA",721.594279211872,-0.490030547632713,0.123917120851342,-3.95450236630806,7.66941128465731e-05,0.000159116696336344,816.292886267658,871.07501159772,611.841860562266,587.167358419846
"1139","yieM",104.230267251283,-1.08692453963574,0.275089838589642,-3.95116208293369,7.7772627823303e-05,0.000161212620097295,146.992962545615,137.391334895717,66.3279893087412,66.2087822550568
"1140","yagV",168.445990272942,-3.00580435238013,0.761354859370556,-3.94796764660458,7.88174528915127e-05,0.000163235093225317,183.741203182019,432.399125052511,41.9626054810403,15.6810273761977
"1141","ypdA",112.715467899944,1.07230069111209,0.27171547755565,3.94641004906493,7.93317058977938e-05,0.000164156141651789,82.5329338883167,62.0701969833444,177.325848968267,128.932891759848
"1142","xylA",277.55807161243,0.680311417733955,0.172447136412473,3.94504328623198,7.9785564599342e-05,0.000164950716303894,214.46514207475,212.015054864457,361.419860110896,322.332229399619
"1143","yhjD",61.734904769199,1.31710480234126,0.334079173026935,3.94249300370206,8.06390032907467e-05,0.000166569279763301,34.3385199389347,35.5683151252872,93.4006380061866,83.6321460063876
"1144","fepD",76.06347399119,1.19801741691022,0.30441215198118,3.93551114537729,8.30198111204504e-05,0.000171337215083377,46.9895536006474,44.6347483925173,115.058756964143,97.5708370074522
"1145","ypdC",63.7788032539838,1.37038176588756,0.348442302152636,3.93288001319445,8.39341398752909e-05,0.000173072929472106,41.567682031342,28.5941356889564,108.290594789782,76.6628005058553
"1146","yfjB",252.130927715844,0.69629280030563,0.177169125562321,3.93010237023889,8.49097031948203e-05,0.000174931770718125,189.765504925692,194.57960627363,314.042724890366,310.135874773687
"1147","yrbE",317.279620819198,-0.654114203464965,0.166446722749377,-3.92987132855647,8.49913304958843e-05,0.00017494728099458,385.555311595056,390.554048434526,236.885676102647,256.123447144562
"1148","ribD",480.680118717811,0.55294745628183,0.140748646727124,3.92861650282048,8.54359584993478e-05,0.000175709318830105,376.518858979547,401.712735532656,546.867503688397,597.621376670645
"1149","fadL",805.272381358799,0.46615552366393,0.11869156027031,3.9274529933072,8.58501930696906e-05,0.000176407576882106,651.227018491024,701.602451294881,957.018131454694,911.241924194598
"1150","yfdC",62.1036244676317,1.34750320716686,0.343476341786405,3.92313252248629,8.74050412340816e-05,0.000179446349872754,40.9652518569747,27.8967177453233,90.693373136442,88.8591551317868
"1151","tatD",77.3684070160954,-1.32314828117107,0.337990984417885,-3.91474430434853,9.05000631735794e-05,0.000185639139142329,122.895755570924,98.3359300522647,32.4871784369345,55.7547640042584
"1152","yjbN",244.195125110828,-0.750749264619217,0.191919465885112,-3.91179321574724,9.16133392023608e-05,0.000187759630084005,281.334891429517,332.668359112981,186.801276012373,175.975973888441
"1153","pbpC",99.9807004135412,-1.11858482533533,0.286010235442717,-3.91099578518183,9.19163764118674e-05,0.00018821731544529,137.956509930106,135.996499008451,52.7916649600185,73.1781277555891
"1154","ompL",13.1747102214897,2.83811801443406,0.725993700943363,3.90928738189627,9.2568788581712e-05,0.000189389003328789,1.80729052310182,3.48708971816541,23.0117513928286,24.392709251863
"1155","yfhD",78.8626439376114,-1.32329260763438,0.33945224636257,-3.89831742701435,9.68633905583698e-05,0.000198003865894642,110.847152083579,117.166214530358,59.5598271343798,27.8773820021292
"1156","emrY",20.7658506712297,2.22406217115434,0.571212520900378,3.89358091739419,9.87752335637024e-05,0.000201737306612371,7.83159226677457,5.57934354906466,36.5480757415513,33.1043911275284
"1157","cobS",224.556581527439,0.736805301042672,0.189263498265756,3.8930132212186,9.90067543027411e-05,0.000202035390586665,168.680448822837,168.077724415573,301.860032976516,259.608119894828
"1158","folP",204.433680621047,-0.810487561571522,0.20833294849473,-3.89034748189159,0.000100100777136292,0.000204091480845238,237.959918875074,283.151685115032,138.070508356971,158.55261013711
"1159","ugpC",71.5615487439582,-1.36630517990511,0.35134416230246,-3.88879431196841,0.000100743451201444,0.000205224580057471,96.388827898764,112.284288924926,51.4380325251462,26.1350456269961
"1160","nagC",401.543506727375,0.575006835931483,0.147936293357472,3.88685442146397,0.000101551614221623,0.000206692552739011,328.926875204532,315.232910522153,472.417719770422,489.596521412394
"1161","araE",300.224750938622,0.67291426053722,0.173143093388545,3.88646319854732,0.000101715338401256,0.000206847471115732,228.923466259564,232.240175229817,330.286314108834,409.449048156273
"1162","phoU",508.07637934562,-0.548295644768449,0.141127581945139,-3.88510620823639,0.000102285162746619,0.000207827254083277,588.574280356828,617.912298058911,388.492508808341,437.326430158402
"1163","yeaX",590.154662215191,-0.532385038829407,0.137288110109537,-3.87786705203122,0.000105376272170285,0.000213923799307002,665.082912501472,732.98625875837,513.02669281659,449.522784784333
"1164","lldP",249.825212376862,0.692218961219547,0.178749579955833,3.8725627293255,0.000107696945165187,0.000218447154239697,196.994667018099,184.118337119134,304.567297846261,313.620547523953
"1165","yghU",820.088383763565,-0.452342027538791,0.117210219785292,-3.85923709013941,0.000113741549227379,0.000230509697618749,956.056686720865,940.119388017396,701.181601263835,682.995859052165
"1166","psd",427.521195156319,-0.572001871670486,0.148435323486054,-3.85354279720506,0.00011642090237449,0.000235737350348346,517.487519781489,506.325427077618,358.712595241151,327.559238525018
"1167","dhaL",180.41530671531,-0.833235655410307,0.216302549608644,-3.85217676313978,0.000117072461234428,0.000236853539823894,232.538047305768,229.450503455284,115.058756964143,144.613919136045
"1168","yehZ",45.0012560073613,1.51811868469236,0.394569245335695,3.84753424814131,0.000119312602382054,0.000241178984780846,26.5069276721601,18.8302844780932,64.9743568738689,69.693455005323
"1169","narK",30.9570401153158,1.82151014877574,0.474051814501684,3.84242838663212,0.000121822965543933,0.000246042790119098,15.6631845335491,10.4612691544962,54.1452973948908,43.5584093783269
"1170","helD",573.816625064049,0.508530840711608,0.132579394112393,3.83567027226348,0.00012522231509501,0.000252692210204546,463.871234262802,484.008052881359,707.949763438197,639.437449673838
"1171","yebS",154.479587796363,0.879819348898116,0.229696995521264,3.83034765823338,0.000127962336593357,0.000258000919467904,120.486034873455,95.5462582777323,184.094011142629,217.792046891634
"1172","yeaD",143.45048823919,-0.907223215949108,0.236905406479002,-3.82947451234938,0.000128417181978493,0.000258697070521521,178.921761787081,195.974442160896,96.1079028759311,102.797846132851
"1173","ydiN",54.2090807149087,1.35563484554251,0.354468771464044,3.82441262722075,0.000131084221116984,0.000263844711046207,31.3263690670983,28.5941356889564,78.5106812225916,78.4051368809884
"1174","ptsP",710.558966000329,-0.478398038526048,0.125200485892658,-3.82105576599925,0.000132881598020473,0.000267234627705568,844.60710446292,811.794486388908,621.317287606371,564.516985543116
"1175","gltA",9976.10463338886,0.339377832175582,0.0888699239103401,3.81881537918247,0.000134094070221503,0.000269443489185506,8200.88196366171,9413.74740315935,11321.7816852717,10968.0074814627
"1176","kdtA",284.862465536671,-0.664598855019371,0.174173443998843,-3.81573011224253,0.000135780851060523,0.000272600841287325,356.03623305106,343.82704621111,228.763881493413,210.822701391102
"1177","hemE",297.800773817048,-0.66165963877752,0.173629136077813,-3.81076387134123,0.00013853804845583,0.000277900027531194,350.011931307387,381.487615167296,243.653838277008,216.049710516501
"1178","yihQ",85.9780699942844,1.0846536651315,0.284932731810937,3.80670082456937,0.000140832939337125,0.000282263641574663,53.6162855186875,55.7934354906466,117.766021833887,116.736537133916
"1179","ypjD",154.95741908644,-0.882515077317712,0.231934367079975,-3.80502074111943,0.000141792308653856,0.000283945411986221,209.645700679812,193.882188329997,120.473286703632,95.8285006323191
"1180","ydaN",365.208448250525,0.583705400649858,0.153582258567097,3.80060435427735,0.000144343614016136,0.000288809553128896,300.61265700927,283.151685115032,434.516011593998,442.553439283801
"1181","adiA",42.5102451034739,1.50332654071156,0.397507626124545,3.78188100532327,0.000155647765920879,0.000311163738644535,21.6874862772219,21.6199562526256,62.2670920041244,64.4664458799238
"1182","yihP",52.7442219737784,1.36858515278752,0.362263282927545,3.77787431761679,0.000158172662588219,0.000315943871718092,31.9287992414656,25.8044639144241,73.0961514831025,80.1474732561214
"1183","ybdR",68.4432758987442,1.21219188868106,0.320990624867667,3.7764090125087,0.00015910564308693,0.000317538819381438,45.1822630775456,36.2657330689203,94.7542704410588,97.5708370074522
"1184","cydC",190.748322372384,-0.800954343135222,0.212172456704946,-3.77501564328425,0.000159997622633854,0.000319049313377137,234.947768003237,251.767877651543,154.314097575439,121.963546259315
"1185","paaJ",52.2751946634936,-1.47181136373271,0.390080166562703,-3.77309971102087,0.000161231812285835,0.000321239079161905,76.5086321446439,78.8082276305384,31.1335460020622,22.65037287673
"1186","glgC",3194.41239285691,0.365506342803347,0.0969049242084153,3.77180360842391,0.000162071799044395,0.000322640402650773,2611.53480588214,2973.09269370783,3729.2573580731,3463.76471376455
"1187","kdpD",168.140378227871,0.792995741934278,0.210576172478297,3.76583795118608,0.000165991430774007,0.000330164926754364,123.498185745291,122.048140135789,217.934822014435,209.080365015969
"1188","csgG",90.3976376178649,1.06201194454797,0.282355589675992,3.76125702263109,0.000169061598863896,0.00033598858158052,63.2551683085639,53.0037637161143,128.595081312866,116.736537133916
"1189","imp",2797.09201894301,-0.335827166797176,0.0893024847120867,-3.76055792713821,0.000169534808749644,0.000336645654716493,3081.43034188861,3163.48779231966,2540.76808025525,2402.68186130851
"1190","fhlA",87.7816167951691,1.09084133972623,0.2901630597487,3.75940803998608,0.000170315865428796,0.00033791240191377,52.4114251699529,58.583107265179,104.229697485165,135.90223726038
"1191","yjjG",68.5068979034565,-1.31102703876632,0.348834104239006,-3.7583109645382,0.000171064203947221,0.000339112162484792,96.9912580731313,100.428183883164,48.7307676554017,27.8773820021292
"1192","wzxE",116.005292142575,-1.01252074554162,0.26946602921174,-3.75750794452093,0.000171613920169962,0.000339916497920537,155.426984986757,156.919037317444,90.693373136442,60.9817731296576
"1193","entA",176.311407334231,-0.824660342160997,0.220135903225699,-3.74614195175376,0.00017957500198004,0.000355386906684723,212.657851551648,239.91177260978,139.424140791844,113.25186438365
"1194","proX",113.668043487535,-1.00079435124481,0.267201965095292,-3.74546029587732,0.00018006332450509,0.000356054865290215,149.402683243084,155.524201430177,85.278843396953,64.4664458799238
