"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_starvation1","K12_IAI1ref_starvation2","K12_chemostat1","K12_chemostat2"
"1130","prlC","prlC",607,724.568831428936,1.26919554617011,0.172933369010162,7.33921714146176,2.14846804632534e-13,8.35672661840877e-13,947.635164638548,1101.58224582036,391.59937895771,457.458536299125
"1131","prmA","prmA",1591,135.842968278016,0.455990963939883,0.244727697801588,1.86325850337372,0.0624259053994707,0.0926383171892837,172.297302661554,142.650938307673,115.271344012311,113.152288130526
"1132","prmB","prmB",561,210.28773812085,-2.34477489378704,0.294641758316154,-7.95805356032077,1.74766705000866e-15,7.36200465749474e-15,73.2263536311605,63.4004170256323,347.609535837747,356.914645988858
"1133","prmC","prmC",1487,29.0127681259012,-1.29905820301313,0.58541313781279,-2.21904518211984,0.0264836508418194,0.0420496971335142,4.30743256653885,27.7376824487141,44.8875950203703,39.1183624679817
"1134","proA","proA",2052,546.791615634565,0.114052395686976,0.168296897494513,0.67768566969985,0.497971014404384,0.572957877684576,590.118261615823,546.828596846078,499.329607006599,550.889997069759
"1135","proB","proB",1018,273.276759340443,-0.954615503942089,0.213932197202012,-4.46223390601024,8.11096178506329e-06,1.88113760064189e-05,176.604735228093,194.163777140999,356.048403701577,366.290121291102
"1136","proC","proC",1756,60.4234447769085,-0.522648458547144,0.375570606610819,-1.39161172186388,0.164040007336377,0.220557208041677,47.3817582319274,51.5128388333262,76.8475626748739,65.9516193675064
"1137","proP","proP",1324,370.948808809648,-0.768285130989354,0.266752597809287,-2.88014113938877,0.00397497181654839,0.00708829944023471,241.216223726176,305.114506935855,378.492201211762,558.972303364797
"1138","proS","proS",806,861.502619116289,-0.91176657340847,0.158606011905266,-5.74862555621825,8.99718215225856e-09,2.63552693070502e-08,620.270289581595,574.566279294793,1085.38204759255,1165.79185999622
"1139","proV","proV",595,153.635871075157,-2.90595122484161,0.386412276753298,-7.52033876681637,5.46344917316905e-14,2.16793336098355e-13,21.5371628326943,47.5503127692242,259.988950357985,285.467058340726
"1140","proW","proW",1221,59.940054628766,-1.48685750411783,0.44233186323079,-3.36140718703335,0.000775464134570837,0.00149948470247481,25.8445953992331,35.6627345769182,79.0021672358517,99.2507213030611
"1141","proX","proX",496,207.422912933889,-3.05157334224662,0.347175615326181,-8.78971104977976,1.49945115986072e-18,7.13750844441766e-18,51.6891907984662,35.6627345769182,378.312650831681,364.027075528491
"1142","proY","proY",2015,75.2937883420287,0.253927287597541,0.326752959826631,0.777123144446097,0.437086120262373,0.512139121558046,60.3040559315439,103.025677666652,66.074539869985,71.7708798999334
"1143","prpB","prpB",1200,377.609082936068,3.44077569737329,0.996711299507977,3.4521287147761,0.000556182339707056,0.00109428875337363,430.743256653885,990.631516025504,74.5134077338146,14.5481513310676
"1144","prpC","prpC",1362,76.4848399359034,1.69890461375811,0.625705572322779,2.71518217018803,0.00662393228714161,0.011482455308327,43.0743256653885,194.163777140999,51.890059843548,16.8111970936781
"1145","prpD","prpD",1193,94.9563888439526,1.80103958724299,0.516581295591031,3.48645915486038,0.000489460121249764,0.000968663324619189,111.99324673001,186.238725012795,62.8426330285184,18.7509506044871
"1146","prpE","prpE",1382,118.97583043096,1.45217279112096,0.554355338633989,2.61957031874055,0.00880406194438866,0.0150408033651966,94.7635164638548,257.564194166631,94.802600683022,28.7730104103337
"1147","prpR","prpR",324,234.693221607414,2.81928609118843,0.244456611071507,11.5328690798375,9.00904186962251e-31,6.56492217721566e-30,344.594605323108,479.465653756344,64.2790360691702,50.4335912810343
"1148","psd","psd",976,149.872814250135,-1.33099212782004,0.284976538154195,-4.67053230571516,3.00420230314403e-06,7.26733774356871e-06,86.148651330777,83.2130473461424,205.764735573377,224.364822750242
"1149","pspA","pspA",353,753.974359008798,1.94636168535025,0.176484215782148,11.0285312299704,2.78374125932643e-28,1.86187340319255e-27,1296.53720252819,1101.58224582036,335.220559612125,282.557428074513
"1150","pspF","pspF",2277,48.4413069736384,-0.0674628789809279,0.389591791082301,-0.17316298886461,0.862523314719865,0.894342356633114,38.7668930988497,55.4753648974282,48.1195018618369,51.4034680364388
"1151","pssA","pssA",924,1163.88910834443,0.808669974068739,0.163126817309462,4.95730859834433,7.1476399144684e-07,1.82636123788527e-06,1567.90545422014,1398.77170062801,912.654581954168,776.224696575406
"1152","pstA","pstA",1688,44.6555642116615,-0.727730172290201,0.468374764630549,-1.55373480222452,0.120247687975663,0.168190042245581,43.0743256653885,23.7751563846121,46.1444476809406,65.6283271157049
"1153","pstB","pstB",854,134.370144577829,-1.83346466062268,0.3425168126726,-5.3529187262852,8.65467282285861e-08,2.39270287292379e-07,68.9189210646216,47.5503127692242,187.271046424985,233.740298052486
"1154","pstC","pstC",2034,82.6927603184073,-0.268501830784784,0.369673623680265,-0.726321310435214,0.467641818218858,0.542823172475282,90.4560838973159,59.4378909615303,72.8974543130813,107.979612101702
"1155","pstS","pstS",879,200.492276359856,-1.8594832333218,0.360088746832273,-5.16395818997346,2.41781723941546e-07,6.49427360894187e-07,107.685814163471,63.4004170256323,241.315710829511,389.56716342081
"1156","pta","pta",2142,691.914261140933,0.0816930871883975,0.182651898662132,0.44726108946457,0.654686557839235,0.721622298346608,814.104755075843,610.229013871711,660.206747559606,683.116528056574
"1157","ptrB","ptrB",269,332.723023225745,2.27535213279108,0.180527507465153,12.6039082062344,2.00935791897738e-36,1.7636037348348e-35,572.888531349667,530.97849258967,107.730228048889,119.294840914754
"1158","ptsG","ptsG",244,4268.57963407485,-2.00799783464525,0.151345592287934,-13.2676333964524,3.56667776794233e-40,3.45119926643928e-39,1585.1351844863,1802.94935916642,7265.32657961705,6420.90741302963
"1159","ptsI","ptsI",1564,9089.59311847112,0.221922797380663,0.114093300694723,1.94509928303728,0.0517630301850601,0.0781409937768075,9717.56787011165,9858.76484748582,8195.39754843912,8586.64220784789
"1160","ptsP","ptsP",883,373.030981422223,-1.13725456525574,0.221377606361928,-5.13717075518674,2.78905515846003e-07,7.45748497069551e-07,279.983116825025,186.238725012795,495.379498644806,530.522585206265
"1161","purA","purA",1268,1992.28050915733,-0.402984891567723,0.127743182183536,-3.15464891886545,0.00160691346259901,0.00299205259084879,1718.665594049,1711.81125969207,2231.63167403273,2307.01350885552
"1162","purB","purB",971,124.531149683313,-1.57692330259098,0.33574214073463,-4.69682864099378,2.64231944962717e-06,6.42483647844464e-06,51.6891907984662,71.3254691538363,167.879605376185,207.230333404763
"1163","purC","purC",308,446.249600774768,-2.9822990571585,0.254311352324253,-11.7269600035629,9.27295212983934e-32,7.10825973329568e-31,77.5337861976993,118.875781923061,791.996726539413,796.592108438901
"1164","purD","purD",775,153.259929601219,-1.83919102373844,0.307071111878942,-5.98946287224671,2.1053518504319e-09,6.41385254047704e-09,73.2263536311605,59.4378909615303,231.440439925029,248.935033887157
"1165","purF","purF",484,300.104785027568,-2.38963857901853,0.265042564719689,-9.01605589859061,1.94982943097185e-19,9.51146133579451e-19,99.0709490303936,91.1380994743464,477.424460636658,532.785630968875
"1166","purH","purH",653,158.628293680235,-2.39752736237931,0.34775373560315,-6.89432525640883,5.41210668394209e-12,1.95681223289238e-11,47.3817582319274,51.5128388333262,244.008966530733,291.609611124955
"1167","purK","purK",546,162.43284917661,-3.78107458193278,0.464447039953036,-8.1410241785912,3.91948103725282e-16,1.69485251446042e-15,8.61486513307771,31.7002085128161,309.724405640555,299.691917419992
"1168","purM","purM",476,336.176425498367,-2.24873433747943,0.243181198933696,-9.24715540239011,2.30546439222592e-20,1.14352971219441e-19,129.222976996166,103.025677666652,544.755853167214,567.701194163437
"1169","purN","purN",807,99.0793063782972,-2.38265971403824,0.415022301403027,-5.74104019466762,9.40967509705265e-09,2.75294211947228e-08,25.8445953992331,35.6627345769182,156.029280290807,178.780615246231
"1170","purR","purR",516,286.519168901807,-2.17255713374213,0.254194482003193,-8.54683042928856,1.26514860329983e-17,5.78879041161026e-17,90.4560838973159,114.913255858959,461.264926429325,479.442409421627
"1171","purT","purT",650,148.653420606491,-2.360079631607,0.341061205868505,-6.91981260547388,4.52241477184194e-12,1.64268019635674e-11,51.6891907984662,43.5877867051222,248.138625272607,251.198079649767
"1172","purU","purU",707,288.620401467919,-1.43633223305409,0.224099801659616,-6.40934183081397,1.46149180991959e-10,4.87370362036743e-10,167.989870095015,142.650938307673,418.711486350014,425.129311118975
"1173","putP","putP",300,2915.29278991689,2.79284219781809,0.23470859103708,11.8991903341829,1.19500923485019e-32,9.40472267827103e-32,5155.99678214701,5052.22073173007,893.981342425694,558.972303364797
"1174","puuA","puuA",881,503.816263787624,0.858494619286445,0.166724946794287,5.14916715100649,2.61645637501678e-07,7.01186549536279e-07,697.804075779294,602.303961743507,347.250435077584,367.906582550109
"1175","puuB","puuB",1408,67.2925306806561,0.956637811798431,0.380704490794797,2.51280937033671,0.0119774036227682,0.020084268432781,94.7635164638548,83.2130473461424,34.2941225955629,56.8994363170643
"1176","puuD","puuD",126,968.58554174838,2.660204372639,0.156593375900907,16.9879751128323,1.00809664506414e-64,1.88898109444161e-63,1826.35140821247,1521.61000861517,263.220857199451,263.159892966423
"1177","puuE","puuE",1646,60.4099333603379,0.65759642870785,0.39136331996758,1.68027097879874,0.0929046048621941,0.133261100898931,64.6114884980828,83.2130473461424,36.2691767764592,57.5460208206674
"1178","puuP","puuP",1619,78.2017833165132,0.542513272321461,0.303590479347473,1.78699040064603,0.0739390400798421,0.107796784657677,90.4560838973159,95.1006255384484,60.3289277073776,66.9214961229109
"1179","pykA","pykA",1959,1002.29013279966,-0.13979665493033,0.159449266560341,-0.876746929892123,0.380624110266687,0.458730742388795,1020.86151826971,887.605838358852,1104.95303902143,995.740135548626
"1180","pykF","pykF",790,1537.7163380253,0.93000279213491,0.157170328305757,5.91716516826061,3.27537738502721e-09,9.78881772917627e-09,2106.3345250375,1929.75019321768,970.649354720487,1144.13127912552
"1181","pyrB","pyrB",102,1261.04308696976,-3.83625562407857,0.207949233340007,-18.4480392760387,5.40716005751842e-76,1.25159851919618e-74,150.76013982886,174.351146820489,2400.40903130932,2318.65202992037
"1182","pyrC","pyrC",646,123.312024262925,-2.96500328853703,0.42398973420568,-6.9931015997163,2.68874646047148e-12,9.82682723401418e-12,30.152027965772,23.7751563846121,220.128765979896,219.192146721418
"1183","pyrD","pyrD",929,61.0586573944325,-2.77787051538712,0.564480966825299,-4.92110572126136,8.60566256366905e-07,2.18707958157402e-06,12.9222976996166,15.8501042564081,95.5208022033479,119.941425418357
"1184","pyrE","pyrE",1912,20.7821565967067,0.536818615464197,0.540152759064579,0.993827406146815,0.320306901123911,0.395525415038469,25.8445953992331,23.7751563846121,18.3141387683111,15.1947358346706
"1185","pyrF","pyrF",708,128.535981971967,-2.34316449732049,0.36557710467097,-6.40949465210465,1.46002769275279e-10,4.87370362036743e-10,47.3817582319274,35.6627345769182,205.764735573377,225.334699505647
"1186","pyrG","pyrG",265,2652.26597890595,1.73147015210147,0.136738150216741,12.6626705813773,9.52046195927237e-37,8.48219271163852e-36,4303.12513397231,3855.53786037126,1176.95274143411,1273.44817984612
"1187","pyrH","pyrH",651,480.224782424776,-1.32003610568379,0.190818887355531,-6.91774343712798,4.58894392412331e-12,1.66428519275809e-11,249.831088859253,297.189454807651,704.017040299487,669.861545732712
"1188","qseB","qseB",2259,9.6868760670857,0.159385935013152,0.763329736814935,0.208803518749583,0.834601624319456,0.872286159813296,8.61486513307771,11.8875781923061,9.5161701443185,8.72889079864055
"1189","queA","queA",1094,37.4382089143608,-2.81630383748707,0.692470676304095,-4.06703696468195,4.76146926127391e-05,0.000102665104345824,8.61486513307771,7.92505212820404,61.7653307480295,71.4475876481319
"1190","queC","queC",1069,146.665830608717,-1.22934214669455,0.292388403938969,-4.2044832494491,2.61679315969747e-05,5.77946552857412e-05,111.99324673001,63.4004170256323,209.535293555088,201.734365124137
"1191","queF","queF",1033,113.643851840126,-1.40215243656651,0.319867878742034,-4.38353623402529,1.16768216709322e-05,2.66882632769321e-05,55.9966233650051,67.3629430897343,162.133993213577,169.081847692186
"1192","radA","radA",1007,140.946806164853,-1.30484590500237,0.289171524707262,-4.51235959807351,6.41103728496161e-06,1.50312403473628e-05,90.4560838973159,71.3254691538363,197.684968469711,204.320703138549
"1193","rarD","rarD",1907,23.2678050652557,-0.567782202234218,0.563779251680171,-1.00710020906608,0.313886620759234,0.388613692507893,17.2297302661554,19.8126303205101,26.9325570122222,29.0963026621352
"1194","ravA","ravA",747,127.845252583598,1.5024310790327,0.242340472211995,6.19967051033224,5.65814882121547e-10,1.78833860333196e-09,172.297302661554,206.051355333305,64.8176872094147,68.2146651301169
"1195","rbbA","rbbA",1936,256.826225032988,-0.19674871131953,0.21174767206023,-0.929165876560697,0.352803128658624,0.4302521625842,228.293926026559,249.639142038427,258.732097697414,290.63973436955
"1196","rbn","elaC",1381,214.018123539115,0.625498979727452,0.23853612252959,2.62224007456086,0.00873538725839463,0.0149342862542141,267.060819125409,253.601668102529,189.605201366044,145.804805562477
"1197","rbsA","rbsA",1582,374.930398447216,0.404868107039718,0.213847845072432,1.89325315343994,0.0583242118183184,0.0870439090411187,383.361498421958,471.54060162814,358.382558642636,286.436935096131
"1198","rbsB","rbsB",770,2146.24603055514,-1.19886167466753,0.199481352091991,-6.009893466707,1.85645277640768e-09,5.69231818843965e-09,1098.39530446741,1497.83485223056,3262.43040608051,2726.32355944207
"1199","rbsC","rbsC",2290,325.057785700362,0.0333323701394341,0.218476570018187,0.152567253031569,0.878739550906832,0.905984314275559,292.905414524642,364.552397897386,354.073349520681,288.699980858741
"1200","rbsK","rbsK",856,241.924441803627,-1.35110892220005,0.253683747607574,-5.32595775228807,1.00422472276909e-07,2.76983010567504e-07,107.685814163471,162.463568628183,370.053333347932,327.495051074921
"1201","rbsR","rbsR",1266,48.9540491975119,-1.51511207512642,0.47923266071726,-3.16153759816531,0.00156938556706115,0.0029267925148747,30.152027965772,19.8126303205101,79.8999191362591,65.9516193675064
"1202","rcsA","rcsA",1251,44.6802241741275,-1.66059178800708,0.512935702831213,-3.23742679412105,0.00120612880240298,0.00227631502995479,34.4594605323108,7.92505212820404,67.1518421504739,69.1845418855214
"1203","rcsB","rcsB",1835,784.577383731169,0.187411106073576,0.157426346682967,1.19046849541007,0.23386230546933,0.300898584857268,766.722996843916,903.45594261526,721.972078307635,746.158517157867
"1204","rcsC","rcsC",1399,217.417703301014,-0.605020739597068,0.236937602920091,-2.55350240797833,0.0106645541223511,0.0179978643909013,206.756763193865,138.688412243571,262.682206059207,261.543431707415
"1205","rdgC","rdgC",921,160.279351213677,-1.37480556768625,0.276253415713894,-4.97661020455974,6.4707442323472e-07,1.65878687650073e-06,81.8412187642382,95.1006255384484,229.465385744133,234.71017480789
"1206","recA","recA",947,1732.38556155239,0.741751922932932,0.154101491226713,4.81339873500427,1.48384807071935e-06,3.6994353695548e-06,2386.31764186252,1953.52534960229,1306.22901509277,1283.47023965196
"1207","recC","recC",1698,178.874998117457,-0.364601481183753,0.239311289796833,-1.52354484192236,0.127622450862294,0.177453831852695,133.530409562704,178.313672884591,204.507882912807,199.148027109725
"1208","recD","recD",2074,140.553296432367,-0.161771447069276,0.261928775915128,-0.617616168762207,0.536828383834182,0.61111466452869,155.067572395399,110.950729794856,154.592877250155,141.602006289058
"1209","recF","recF",1084,49.2569528240074,-2.23531034210361,0.539428862472224,-4.14384638571079,3.41528564247163e-05,7.43864335966375e-05,8.61486513307771,23.7751563846121,81.8749733171554,82.7628164611845
"1210","recJ","recJ",1224,156.854153630975,-0.959923581515524,0.286732143429103,-3.34780596983496,0.000814540178753333,0.00157118411931096,137.837842129243,75.2879952179383,197.684968469711,216.605808707006
"1211","recN","recN",429,318.682122974091,1.8240701378158,0.185465381421392,9.83509765453943,7.94904511210169e-23,4.37475419805876e-22,447.972986920041,546.828596846078,140.5879476038,139.338960526447
"1212","recO","recO",1881,126.555648709647,0.277496610721233,0.255564157347155,1.08581975501473,0.277558744536666,0.348387132297219,155.067572395399,122.838307987163,112.578088311089,115.738626144938
"1213","recQ","recQ",871,73.8789664657193,-2.55237007359491,0.486144135807863,-5.25023318311439,1.51906790192446e-07,4.11770300395367e-07,12.9222976996166,27.7376824487141,133.944583540785,120.911302173762
"1214","recR","recR",1338,177.32322858895,-0.678448498390987,0.242572740306116,-2.79688681232201,0.00515976058387379,0.00910477932625262,129.222976996166,142.650938307673,214.024053057125,223.394945994838
"1215","relA","relA",1605,606.133018661481,-0.291924338914091,0.160851016463172,-1.81487407001204,0.069543264210441,0.102300091464705,547.043935950434,542.866070781976,686.421103051502,648.200964862011
"1216","rep","rep",934,98.927573675061,-1.79621334686318,0.366396684267001,-4.90237336742447,9.46856521730414e-07,2.39349919465258e-06,55.9966233650051,31.7002085128161,153.156474209503,154.856988612919
"1217","rffG","rffG",1192,68.0184893158701,-1.38384391694817,0.395754939504019,-3.49671925430033,0.000471017249187955,0.000932946078299296,38.7668930988497,35.6627345769182,98.3936082846516,99.2507213030611
"1218","rffH","rffH",2069,60.4239328861187,-0.228737959132651,0.359798649596774,-0.635738792763667,0.52494668732914,0.599598149159363,47.3817582319274,63.4004170256323,63.0221834085999,67.8913728783154
"1219","rhaA","rhaA",2348,4.30870172295283,-0.0329650141780402,1.07791405582887,-0.0305822287034669,0.975602714960987,0.981004263212475,8.61486513307771,0,3.7705579817111,4.84938377702253
"1220","rhaD","rhaD",2226,2.42728847581444,-0.35211468628224,1.27080560014273,-0.277079898170651,0.781718756705635,0.829127576182392,0,3.96252606410202,2.51370532114073,3.23292251801502
"1221","rhaR","rhaR",1263,28.6167354768788,1.52153641325347,0.479708614047425,3.17179297744077,0.0015150096507976,0.00283165563884754,30.152027965772,55.4753648974282,16.8777357276592,11.9618133166556
"1222","rhaS","rhaS",617,64.0517245616295,2.38052740123342,0.329002782515841,7.23558440153555,4.63528758829693e-13,1.77372998313923e-12,124.915544429627,91.1380994743464,21.7255959898592,18.4276583526856
"1223","rhlB","rhlB",1746,634.935277759188,0.224389862157661,0.158822205271351,1.41283683710528,0.157703704303063,0.213252259942458,654.729750113906,713.254691538363,565.583697256665,606.172972127816
"1224","rhlE","rhlE",1848,12.4009699574128,-0.905372983677366,0.775804964161812,-1.16701107301568,0.243205897841768,0.310719223379012,12.9222976996166,3.96252606410202,16.8777357276592,15.8413203382736
"1225","rho","rho",1533,551.711509131178,-0.354479628203839,0.173031081207732,-2.04864713165763,0.040496632363542,0.0623289106977331,447.972986920041,519.090914397364,596.107261870517,643.67487333679
"1226","rhtA","rhtA",1446,27.0259646002762,1.11975475342814,0.471008719079703,2.3773546180122,0.0174373152374352,0.0284713010204595,43.0743256653885,31.7002085128161,18.1345883882296,15.1947358346706
"1227","rhtB","rhtB",1589,43.3513974201493,-0.831423811196063,0.445230644897117,-1.86740023564233,0.0618457169330648,0.0918928493889025,30.152027965772,31.7002085128161,58.5334239065628,53.0199292954463
"1228","rhtC","rhtC",1080,58.2894689296997,-1.98425955975582,0.477311989150521,-4.15715424053611,3.2223644316413e-05,7.04444668806028e-05,30.152027965772,15.8501042564081,96.9572052439998,90.1985382526191
"1229","ribB","ribB",399,1008.3264003857,1.46915481159565,0.14139158057929,10.3906810120973,2.73393999713683e-25,1.61775246447119e-24,1554.98315652053,1410.65927882032,544.576302787132,523.08686341483
"1230","ribC","ribC",965,264.872328583729,-1.05986663492227,0.223666311585913,-4.73860648663294,2.15192936331058e-06,5.26497950961272e-06,163.682437528476,178.313672884591,343.12077633571,374.372427586139
"1231","ribD","ribD",2220,186.644544725093,0.0685530043629517,0.238644541298223,0.287259888661288,0.773913333102668,0.823067288042973,159.375004961938,221.901459589713,173.266116778629,192.035597570092
"1232","ribF","ribF",900,358.243884492183,-0.990684358224938,0.194926461898814,-5.08234925404432,3.72795143919656e-07,9.77965927549232e-07,236.908791159637,241.714089910223,476.526708736251,477.82594816262
"1233","rihA","rihA",777,252.73577314411,-1.6386951524679,0.274355065345341,-5.97289920783934,2.33073910607183e-09,7.08220724509085e-09,133.530409562704,110.950729794856,432.177764856125,334.284188362753
"1234","rihB","rihB",1479,7.71086990906106,1.83635893918851,0.809642923777955,2.26810966323239,0.0233225235465126,0.0372057284414299,12.9222976996166,11.8875781923061,3.7705579817111,2.26304576261051
"1235","rihC","rihC",1737,42.2947229407129,-0.635721772551937,0.443200927401189,-1.43438727955656,0.15146177564146,0.205872914386578,30.152027965772,35.6627345769182,55.8401682053406,47.5239610148208
"1236","rimK","rimK",1500,65.5350857828842,-0.819537536851811,0.380082529075653,-2.15620943915759,0.0310673148246186,0.0488999535339497,30.152027965772,63.4004170256323,85.8250816789479,82.7628164611845
"1237","rlmB","rlmB",994,143.447490685973,1.10856213965997,0.241010844137207,4.59963593600321,4.23229942939908e-06,1.00527756064499e-05,198.141898060787,194.163777140999,83.8500274980517,97.6342600440536
"1238","rlpA","rlpA",968,256.056532830552,-1.04015412847447,0.22037896298706,-4.71984310288065,2.36026622924235e-06,5.75680637111692e-06,163.682437528476,170.388620756387,349.405039638562,340.750033398783
"1239","rluA","rluA",849,83.7586385793666,1.57305842804363,0.291942163974247,5.38825364116433,7.11455999406332e-08,1.97850131283669e-07,116.300679296549,134.725886179469,38.4237813374369,45.5842075040118
"1240","rluB","rluB",816,163.215814059141,-1.63965799796993,0.291133847900361,-5.63197309345869,1.78159483569718e-08,5.15483505769736e-08,86.148651330777,71.3254691538363,236.108749807148,259.280385944805
"1241","rluC","rluC",831,181.966381554392,-1.49576524300645,0.271687351949232,-5.50546513216393,3.68194832043258e-08,1.04609867443337e-07,77.5337861976993,110.950729794856,273.634779244177,265.746230980835
"1242","rluD","rluD",1633,245.125560747449,0.343210623212847,0.197133291148538,1.74100793028531,0.0816821884575672,0.118096538241467,267.060819125409,281.339350551243,215.81955685794,216.282516455205
"1243","rmuC","rmuC",1754,192.254854578939,0.344441519815248,0.246349572503778,1.39818192625427,0.162058442775032,0.218141381637315,241.216223726176,190.201251076897,187.271046424985,150.330897087698
"1244","rna","rna",505,190.489002777243,1.89200936651294,0.218896905433049,8.64338106000145,5.45735285609151e-18,2.55144754321427e-17,331.672307623492,269.451772358937,76.129361154548,84.7025699719935
"1245","rnb","rnb",323,488.524155235945,-2.58552354302719,0.224162716673509,-11.5341372615187,8.87726741148911e-31,6.48892518839808e-30,133.530409562704,142.650938307673,823.777143813835,854.138129259568
"1246","rnc","rnc",465,623.603810280472,1.88494801173857,0.200264318926415,9.41230081246365,4.85393248022785e-21,2.46454507221891e-20,831.334485341999,1133.28245433318,247.240873372199,282.557428074513
"1247","rnd","rnd",1791,95.4964145628635,-0.389062946758671,0.298380660493873,-1.30391475813044,0.192262647787352,0.253451765173612,81.8412187642382,83.2130473461424,107.012026528563,109.919365612511
"1248","rng","rng",1057,301.998841824539,-0.873719348037058,0.204826993846717,-4.26564551687415,1.99325046406147e-05,4.45228414914772e-05,223.98649346002,202.088829269203,394.292634658932,387.627409910001
"1249","rnr","rnr",94,2155.79500234022,2.32455612860558,0.122679919418394,18.9481386980521,4.57480551397295e-80,1.14905487430746e-78,3506.25010916263,3685.14923961488,714.07186158405,717.708798999334
"1250","rnt","rnt",1562,25.0237813026244,-1.20833386960005,0.620223643490121,-1.94822284232913,0.0513883047576815,0.0776746399058169,25.8445953992331,3.96252606410202,32.1395180345851,38.1484857125772
"1251","rob","rob",41,1359.29476130632,3.20972912776742,0.12909955275624,24.8624341389307,1.89742248704271e-136,1.09263768095313e-134,2468.15886062676,2440.91605548684,265.914112900673,262.190016211018
"1252","rpe","rpe",737,140.176947071276,-2.052612629903,0.328036781355814,-6.25726365628668,3.91790746839108e-10,1.25511255534211e-09,51.6891907984662,55.4753648974282,228.208533083562,225.334699505647
"1253","rpiA","rpiA",1087,503.293306217977,-0.728779136589327,0.176342357912988,-4.13275145696377,3.58446272167551e-05,7.78557174413604e-05,404.898661254652,352.66481970508,639.738004230317,615.871739681861
"1254","rplA","rplA",280,2867.46436314453,-1.58470559192316,0.128801928742752,-12.3034306038087,8.68073346089093e-35,7.31971846470125e-34,1408.5304492582,1454.24706552544,4348.35110481331,4258.72883298119
"1255","rplB","rplB",141,4341.57391780842,-2.33509239188539,0.142495282327793,-16.3871557972971,2.36242589174291e-60,3.95580675915249e-59,1343.91896076012,1517.64748255107,7522.26317351365,6982.46605440884
"1256","rplC","rplC",82,4231.97101121487,-2.53776741399229,0.129970840489407,-19.5256674838471,6.64430679922345e-85,1.91307418938617e-83,1214.69598376396,1264.04581444854,7232.28930968206,7216.85293696493
"1257","rplD","rplD",160,2986.02880494483,-2.17613752184053,0.137972732744111,-15.7722288930558,4.83142150439611e-56,7.12936635742452e-55,1132.85476499972,1026.29425060242,4840.85779737681,4944.10840680037
"1258","rpoA","rpoA",210,7210.852770187,-1.83410419834535,0.128323270714676,-14.2928417280092,2.4250815522131e-46,2.72648454513102e-45,3015.2027965772,3288.89663320467,11587.4633289385,10951.8483220277
"1259","rpoB","rpoB",373,5725.14191321586,-1.2798987991391,0.11894889070702,-10.760073436007,5.31278129065424e-27,3.36286236655085e-26,3256.41902030337,3415.69746725594,8095.38798673374,8133.06317857039
"1260","rpoC","rpoC",494,5987.0214074002,-1.06569125377329,0.12026332828845,-8.86131515683024,7.90759743968615e-19,3.77931934313745e-18,3760.38863058842,3974.41364229432,8238.3100892786,7974.97326743945
"1261","rpoD","rpoD",90,4773.70894425291,2.4556672813714,0.129056394546203,19.0278621218747,1.00260351288148e-80,2.63016321545909e-79,8356.41917908537,7802.21382021687,1401.21116615588,1534.99161155353
"1262","rpoH","rpoH",419,1192.83952119346,1.36191130614409,0.137357185029649,9.91510786894856,3.57869677301599e-23,2.0165401148188e-22,1804.81424537978,1632.56073841003,662.181801740502,671.801299243521
"1263","rpoN","rpoN",762,1075.19063732155,-0.936270813859589,0.153809281031522,-6.08721923397918,1.14888604017411e-09,3.55973745518515e-09,680.574345513139,792.505212820404,1405.52037527783,1422.16261567481
"1264","rpsA","rpsA",2286,16267.8415443032,0.0175883270182235,0.110895163909293,0.158603192404405,0.873981513461094,0.902617304108035,16682.686330205,16052.1930856773,16213.5788717378,16122.9078895927
"1265","rpsB","rpsB",376,4252.23926620978,-1.61750464987722,0.151214450547246,-10.696759760879,1.05399638864219e-26,6.61831242974524e-26,1886.65546414402,2282.41501292276,6592.9104062119,6246.97618156042
"1266","rpsC","rpsC",207,4613.756414223,-2.17819086297304,0.151501516211681,-14.3773535568425,7.17875158335465e-47,8.18793840014508e-46,1567.90545422014,1759.3615724613,8064.14622059956,7063.61240961102
"1267","rpsD","rpsD",128,6031.61301314365,-2.32244409565569,0.138079004239906,-16.8196758691897,1.75114149168667e-63,3.23003520458767e-62,1878.04059901094,2127.87649642278,10367.777597045,9752.75736009591
"1268","rseA","rseA",119,3506.29327982813,2.31112379232961,0.133194718261434,17.3514672540795,1.92270021886848e-67,3.81470186281385e-66,6172.55086785018,5507.9112291018,1206.39900376747,1138.31201859309
"1269","rseB","rseB",1811,345.836942381028,-0.234816530508646,0.18779865961038,-1.25036318680768,0.211166905970903,0.275298213692602,314.442577357336,320.964611192263,387.469720215836,360.470860758675
"1270","rsgA","rsgA",826,266.354653746471,-1.25622267330476,0.225046623576331,-5.58205519079329,2.37692919473779e-08,6.79410390892969e-08,146.452707262321,166.426094692285,383.340061473962,369.199751557315
"1271","rsmB","rsmB",1604,219.451490369712,0.410460814259939,0.225633709543072,1.81914668287446,0.0688890545547237,0.101400908855176,211.064195760404,289.264402679447,178.652628181074,198.824734857924
"1272","rsmC","rsmC",1499,80.1962312674033,-0.748988979203048,0.347175854890047,-2.15737635164824,0.030976352291242,0.0487893047095546,43.0743256653885,75.2879952179383,96.0594533435924,106.363150842694
