"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_K12ref_starvation1","IAI1_K12ref_starvation2"
"1363","hemA",459.191997420414,-0.419972046595475,0.143882373713774,-2.91885681168236,0.00351317556318166,0.00608297456280903,523.221997055637,529.326873062628,410.374905433463,373.844214129929
"1364","pldB",267.41218506005,0.515071528907477,0.176522170756396,2.91788576302002,0.0035241343330836,0.00609747582556987,228.946408160453,211.323052018584,333.864329844173,295.514950216991
"1365","glgA",2579.31731953142,0.264040375736875,0.0905980545313311,2.91441551480075,0.00356355248984061,0.00616116034873541,2289.46408160453,2399.29806005666,2897.66416277255,2730.84297369196
"1366","holB",137.079194530367,-0.703248428897673,0.241744078287121,-2.90906165677581,0.00362515357514281,0.00626307645485874,162.440125070142,177.348284813024,94.594893455849,113.933474782454
"1367","ytjB",173.557105628849,0.607625661974697,0.209521628056689,2.90006176264674,0.00373089137829982,0.00644104144315112,134.189668536204,139.976040886908,197.536395157802,222.526317934481
"1368","ybdG",361.736883226959,0.449668737796548,0.155106109082728,2.89910397763064,0.00374230767493278,0.00645131198892723,293.098486539603,318.003821044043,410.374905433463,425.470319890728
"1369","fdnI",67.252273411341,0.941192759292429,0.324643661799374,2.89915642916225,0.00374168165920518,0.00645131198892723,44.1413383342776,46.8851787436731,76.5105755892896,101.472000978123
"1370","dcuR",406.854170516569,-0.431652060499806,0.149048806249087,-2.89604506981719,0.00377898122094625,0.00650977786965924,466.721083987762,468.172292092619,343.602039464628,348.921266521267
"1371","yfhK",224.087817740832,-0.558276953134479,0.19405931126544,-2.87683672323691,0.00401683378660553,0.00691063359705494,280.738911806005,254.13125869759,190.580888286049,170.900212173682
"1372","yibH",58.5347062336001,0.981876896934403,0.341310914838214,2.87678141614611,0.00401753783693194,0.00691063359705494,40.021480089745,38.0517392702274,84.857183835394,71.208421739034
"1373","gldA",265.49435224025,0.534238040319465,0.185990073109763,2.87240082971623,0.00407365912883225,0.00700206521780343,204.815809871048,229.669426309587,353.339749085083,274.152423695281
"1374","xseA",117.91121518069,-0.731705628441558,0.254787185355224,-2.87183057272451,0.0040810170067653,0.00700960708585598,148.903447980963,146.091498983909,87.6393865840954,89.0105271737925
"1375","ybhR",84.395832657321,0.839204907019867,0.292328569487607,2.87075912043364,0.00409487430766146,0.00702829335714985,67.0948342681019,53.0006368406739,107.114805825005,110.373053695503
"1376","folD",397.788497885928,0.445412363023887,0.155231888481831,2.86933546567025,0.00411335277538703,0.00704463900574267,324.291698962493,347.901616184936,418.721513679567,500.239162716714
"1377","yrfD",52.2380082705464,-1.0849376306648,0.378102124841255,-2.86943013377751,0.00411212167672558,0.00704463900574267,70.0375901570538,72.7060018198988,30.6042302357159,35.604210869517
"1378","yigE",20.0759410173256,-1.75424465763043,0.611303619082441,-2.86967818097254,0.00410889756600905,0.00704463900574267,33.547417134051,29.897795140893,9.73770962045504,7.1208421739034
"1379","yjeF",162.05922646059,0.622568036232883,0.217004459704963,2.86891816453597,0.00411878349942282,0.00704882455303688,118.298786735864,136.578564166352,197.536395157802,195.823159782344
"1380","yejK",614.609686540356,-0.385837356176398,0.134760308998016,-2.86313795987273,0.00419467878990043,0.00717055437411891,667.417035614277,724.342036822543,495.232089268857,571.447584455748
"1381","ais",67.5696912706506,-1.02369445825326,0.357555196605763,-2.86303896005733,0.00419598965705857,0.00717055437411891,84.1628184240226,99.2063202402358,58.4262577227303,28.4833686956136
"1382","sapF",84.8412927670955,-0.85573603897983,0.298941103237684,-2.86255730547514,0.00420237260062564,0.00717626580135782,114.767479669122,104.642282993125,61.2084604714317,58.7469479347031
"1383","igaA",728.817751201129,0.345666699365726,0.120846154699271,2.86038641631523,0.00423125093294548,0.00722035589425259,634.458169658017,648.238558282088,788.754479256859,843.819797607553
"1384","hemF",73.4048436138889,-0.939898502442789,0.329666438640133,-2.85105910786627,0.0043573868592773,0.00743022614732256,103.585007291105,91.0523761109013,59.817359097081,39.1646319564687
"1385","hcaR",2836.96199700938,-0.260510240972042,0.0918181667148598,-2.8372407149127,0.00455052901890091,0.00775397002498639,3235.85437549144,2949.68928878674,2604.14177278455,2558.1625509748
"1386","ydfT",53.3041169488143,1.03304207011923,0.36672112663145,2.81696906749914,0.0048479194469041,0.00825475461377611,41.1985824453258,27.8593091085594,76.5105755892896,67.6480006520823
"1387","ybhH",18.5041919212703,1.6513963647067,0.588302507637895,2.80705307773929,0.0049997002918022,0.00850706033788983,10.5939212002266,6.11545809700083,30.6042302357159,26.7031581521378
"1388","ygfT",132.142365608225,0.688109492942494,0.245395328946424,2.80408553780062,0.00504595162009251,0.00857957191888929,86.5170231351841,115.514208498905,162.758860799034,163.779369999778
"1389","pstC",107.131427918842,-0.754895347313566,0.26941010124862,-2.80203059875964,0.00507820568405109,0.0086281968425922,144.19503855864,125.706638660573,82.0749810866925,76.5490533694616
"1390","tesB",134.744776091183,0.654856468825004,0.234199857040598,2.79614375986355,0.00517163904270373,0.00878062456171281,98.2880466909915,110.757741090126,169.714367670788,160.218948912827
"1391","csrD",576.950181739123,-0.368952049062145,0.132512065754205,-2.78429022264666,0.00536450097246757,0.00910152573330227,639.16657908034,661.148969820201,484.103278274051,523.3818997819
"1392","fiu",66.5265107198495,0.918693462470669,0.329994624512207,2.78396493224296,0.00536988396163152,0.0091041136131109,49.4382989343909,42.1287113348946,101.550400327603,72.9886322825099
"1393","malZ",162.327435210052,-0.624338460463511,0.224337759692129,-2.78302886380039,0.0053854014861488,0.00912386755729445,181.862313937224,212.682042706807,126.590225065916,128.175159130261
"1394","ftsY",1231.97791215445,-0.288132192847093,0.103580572994171,-2.78172039908785,0.00540716020594064,0.00915415931565274,1357.19901598459,1352.87523012541,1121.22770772668,1096.60969478112
"1395","ugd",385.58577479674,-0.430484545139864,0.15482627704832,-2.78043593985996,0.00542859690349511,0.00918386286182685,442.590485698357,444.389955048727,349.166444962031,306.196213477846
"1396","iap",171.724841032538,0.593072281769111,0.213532393787228,2.77743470791636,0.00547898467588859,0.0092624669305853,135.366770891785,137.258059510463,186.407584162997,227.866949564909
"1397","ynfM",50.0961545659101,1.01193682607996,0.364379234035632,2.77715284395433,0.00548373851659467,0.00926386750119071,32.9588659562606,32.6157765173378,65.3817645944839,69.4282111955582
"1398","yciO",288.246883034286,0.493321096277782,0.178040901649522,2.7708301390705,0.00559135865447054,0.00943891732800464,218.941038138017,258.887726106369,310.215606480211,364.943161412549
"1399","metH",3511.5520115389,-0.242538852624075,0.0875661728723917,-2.76977792528996,0.00560945243615684,0.00946269317321668,3720.82054599071,3894.18781710131,3324.73228469822,3106.46739836536
"1400","zwf",1228.30448891238,-0.292418917991089,0.105621727589064,-2.76854890244541,0.00563065348720087,0.00949167302128146,1311.88057529473,1392.96545542797,1085.05907199356,1123.31285293326
"1401","metI",1046.05821392763,-0.70368699968449,0.254597861926656,-2.76391558970439,0.00571123115719588,0.00962063207065116,1275.97895344952,1323.65693032863,934.820123563684,649.776848368685
"1402","glnD",340.393351012634,0.440967161591637,0.159727836040451,2.76074084845151,0.00576704178143188,0.00970771655076978,284.858770050538,291.503502623706,368.641864202941,416.569267173349
"1403","yrbF",516.901559316726,-0.382534809449466,0.138766812535391,-2.75667360559935,0.0058392606275563,0.00982227732076469,559.12361890085,611.545809700083,446.543541166581,450.39326749939
"1404","rpoH",2850.94613518152,0.240662072598145,0.0874543079410798,2.75186069461878,0.0059257722363265,0.00996069977046335,2554.3121116102,2672.45518838936,3068.76963181769,3108.24760890884
"1405","yedQ",198.033016112515,0.538753114513645,0.196332833562931,2.74408057346637,0.00606806420397742,0.0101926202999194,164.794329781303,157.642919833799,236.487233639623,233.207581195336
"1406","ftsW",687.311719807601,-0.348788421082249,0.127291398989838,-2.74007846445378,0.00614245183721393,0.0103102321022937,804.549460039433,736.572953016545,625.995618457824,582.128847716603
"1407","ybiO",52.9334541311052,0.981636632690027,0.358403514374202,2.7389146403992,0.00616423755908332,0.010339446083466,38.2558265563739,31.9362811732266,66.7728659688346,74.7688428259857
"1408","ygiP",33.7366016813039,1.20442492373901,0.441052781101423,2.73079544069817,0.00631816745344594,0.0105901102202645,19.4221888670821,20.3848603233361,41.7330412305216,53.4063163042755
"1409","ybhO",23.3208938772235,1.4853978657688,0.544485834411791,2.72807439953599,0.00637052379207997,0.0106702882535903,15.3023306225496,8.15394412933445,43.1241426048723,26.7031581521378
"1410","pgm",4729.20906256684,-0.243394531191997,0.0894278673231906,-2.72168551568353,0.00649499184052592,0.0108710501727952,4928.52756281654,5329.96147920828,4533.599379009,4124.74782923355
"1411","yncG",22.5982187294621,1.46743329244481,0.53932458407605,2.72087224608676,0.00651099189476272,0.0108901069253296,14.1252282669688,8.83343947344565,38.9508384818202,28.4833686956136
"1412","exoX",203.876139543177,0.562678168850454,0.207339244128654,2.71380447640348,0.006651541191972,0.0111173068081118,161.263022714561,168.514845339579,281.002477618846,204.724212499723
"1413","cydA",6858.16639343149,-0.231275490350989,0.0855028670785614,-2.70488579217455,0.00683278766601187,0.0114121577436575,7218.58019559886,7599.4759285397,6618.86033916073,5995.74911042667
"1414","fimH",165.378287420022,-0.598165383443622,0.221284981252049,-2.70314496744945,0.00686867821914907,0.0114639891069249,188.924928070708,210.643556674473,139.110137435072,122.834527499834
"1415","nemA",124.874544197468,-0.685694382277509,0.254201474698233,-2.69744454901967,0.00698739208808272,0.0116538836239401,138.898077958527,169.873836027801,94.594893455849,96.1313693476959
"1416","ycbZ",497.936271510952,-0.375530218025885,0.139285586783331,-2.69611685385689,0.00701530517907098,0.0116921752984516,572.660295990028,551.750219418298,418.721513679567,448.613056955914
"1417","rsuA",133.488410079156,-0.690112799198521,0.256276723627509,-2.69284228949946,0.00708457722739905,0.011799295876261,161.263022714561,170.553331371912,123.808022317214,78.3292639129374
"1418","yhdH",602.426675510002,-0.36401885435449,0.135630152593112,-2.68390802041299,0.0072767122740173,0.0121107482134562,642.697886147082,712.790615972653,495.232089268857,558.986110651417
"1419","yibF",94.5003227340309,-0.760775792125153,0.283501380160933,-2.68349943020838,0.00728560993611813,0.0121170115921344,121.241542624816,117.552694531238,75.1194742149389,64.0875795651306
"1420","gabT",516.147995429534,-0.392432745151321,0.146512993013986,-2.67848425643629,0.00739562087996253,0.012291313575149,616.801634324306,557.186182171187,488.276582397103,402.327582825542
"1421","sseA",1655.21855920978,0.26288947303313,0.0982904753920822,2.67461798291706,0.00748144464462339,0.0124252001135195,1541.41553463297,1466.35095259198,1752.78773168191,1860.32001793226
"1422","yaaJ",53.0827854762212,0.951957856569715,0.356738519023708,2.66850313550371,0.00761900673659722,0.0126447650480798,37.0787242007932,34.6542625496714,76.5105755892896,64.0875795651306
"1423","katE",94.1847014663757,-0.791922970920851,0.296867298327066,-2.6675992114442,0.00763953300959877,0.0126699212246332,105.939212002266,134.540078134018,79.2927783379911,56.9667373912272
"1424","ygdQ",93.6736310117913,0.758907113913655,0.284561208234686,2.66693805041677,0.00765457800201458,0.0126859579246871,75.3345507571671,62.5135716582308,101.550400327603,135.296001304165
"1425","yfeH",352.559008677779,0.498547055231634,0.187033063310556,2.66555573868685,0.00768611891176936,0.0127292916714215,303.103856562039,278.593091085594,328.29992434677,500.239162716714
"1426","accD",2974.53156000998,-0.238979473169943,0.0897345191200495,-2.66318330463474,0.00774052354592831,0.0128104036243975,3244.09409198051,3194.98710801088,2612.48838103065,2846.55665901789
"1427","yegQ",124.866168953381,-0.665320188308709,0.251258792053457,-2.64794789018629,0.00809820069177893,0.0133929597985973,141.840833847479,165.117368619023,94.594893455849,97.9115798911718
"1428","rrmA",83.15212519138,-0.795907116997068,0.300661779340462,-2.64718421723901,0.00811651248713244,0.0134138441664094,108.881967891218,102.603796960792,57.0351563483795,64.0875795651306
"1429","fepC",75.1149013256696,-0.858355789139464,0.324306378189432,-2.64674347119404,0.00812709781360979,0.0134219390063815,104.762109646685,90.3728807667901,62.5995618457824,42.7250530434204
"1430","bglJ",40.1257495590817,1.1245063666475,0.426980591194652,2.63362407996401,0.00844789623078713,0.0139419825906697,31.7817636006799,17.6668789468913,61.2084604714317,49.8458952173238
"1431","ygdL",150.333101180995,-0.600241389828717,0.228720542826449,-2.62434402442012,0.00868160461045512,0.0143176707761524,173.622597448159,189.579201007026,122.416920942863,115.71368532593
"1432","yajO",851.82792986564,0.29941059804757,0.114286963577141,2.61981409494246,0.00879777128666564,0.0144991202769071,776.299003505495,750.84235524288,947.340035932841,932.830324781346
"1433","adrB",58.8769963465488,0.882826699160609,0.337811010201038,2.61337455707918,0.00896529884612631,0.0147562789213465,40.6100312675354,41.4492159907834,75.1194742149389,78.3292639129374
"1434","ugpE",29.5322372956252,-1.31284807389817,0.502364856909593,-2.61333581726723,0.00896631524288599,0.0147562789213465,36.4901730230028,48.9236647760067,16.6932164922086,16.0218948912827
"1435","ulaG",47.243201251575,0.982215323855893,0.376237268943468,2.61062740173004,0.00903763016080758,0.014863280264464,34.1359683118413,28.5388044526706,63.9906632201332,62.3073690216548
"1436","fimZ",11.0435494442096,1.89125599139469,0.725147913608059,2.60809685293656,0.00910471890707575,0.014963187061768,3.53130706674221,4.75646740877843,18.0843178665594,17.8021054347585
"1437","deoR",318.505196590647,0.438582070557978,0.16852424911211,2.60248642476498,0.00925504791746645,0.0151996611588175,278.973258272634,260.246716794591,332.473228469822,402.327582825542
"1438","xylH",175.66370898071,0.573473725199625,0.220590509701264,2.59972074943866,0.0093299649055226,0.0153120425431386,150.080550336544,132.501592101685,242.051639137025,178.021054347585
"1439","dmsC",97.5978800774589,0.711232069749457,0.274280210639302,2.59308561887018,0.0095119087435135,0.0155889615518693,67.6833854458923,80.180450605122,132.154630563318,110.373053695503
"1440","wzyE",69.9555524429146,-0.860505278349427,0.331843954208413,-2.59310217177858,0.00951145093190157,0.0155889615518693,80.04296017949,101.244806272569,48.6885481022752,49.8458952173238
"1441","mpaA",160.680595125548,0.556506985862788,0.214845393439627,2.59026724731322,0.00959014488495599,0.0157062747595393,132.424015002833,127.065629348795,189.189786911698,194.042949238868
"1442","ycgF",188.102157246401,-0.532529659373796,0.205780052275814,-2.58785850953146,0.00965746404412472,0.0158055583523817,219.529589315807,225.59245424492,148.847847055527,158.438738369351
"1443","kdgT",96.0786402865419,0.695783429214413,0.270142059250911,2.57562051293968,0.0100060397410354,0.0163646942403628,74.1574484015864,72.0265064757876,122.416920942863,115.71368532593
"1444","alkB",28.1294167291035,1.23400704450251,0.479321301232358,2.5744882218458,0.0100388504457839,0.0164069854931094,16.4794329781303,16.3078882586689,45.9063453535738,33.8240003260412
"1445","gcd",99.6843372440418,0.691286489379294,0.268974529776441,2.57008159826084,0.0101674563099385,0.0166056725892421,82.3971648906515,69.3085250993428,122.416920942863,124.61473804331
"1446","ykgG",784.766063757735,0.300172490045244,0.116892253567232,2.56794168034921,0.0102304366151986,0.0166969781548192,702.141555103909,704.636671843318,877.784967215305,854.501060868408
"1447","yejB",73.3652491139942,-0.834244774586748,0.326088053963948,-2.55834203199294,0.0105172591540614,0.0171532353860297,88.2826766685552,101.244806272569,61.2084604714317,42.7250530434204
"1448","ubiE",812.810904840056,0.304361234148531,0.118999903837689,2.55765949663006,0.010537922039961,0.0171750663082237,693.901838614844,760.355290060437,881.958271338357,915.028219346587
"1449","murF",522.665775513283,-0.353411280686029,0.138343379878079,-2.55459481326456,0.0106311471711554,0.017315049912993,613.858878435354,559.224668203521,461.845656284439,455.733899129818
"1450","poxA",105.96907151573,0.66477186871309,0.260349622042755,2.55338134734807,0.0106682620288675,0.017363516129743,79.4544090016997,84.2574226697893,139.110137435072,121.054316956358
"1451","ybaP",69.9028485332243,0.809819108749166,0.317961728494822,2.54690749286939,0.0108682239456331,0.0176767805042688,53.5581571789235,47.5646740877843,100.159298953252,78.3292639129374
"1452","yehT",393.582770889844,-0.404764998974515,0.159367160188807,-2.53982689090386,0.0110907348127244,0.0180262631942352,466.721083987762,432.159038854726,372.815168325993,302.635792390895
"1453","yihV",82.9349260238307,0.735038344718138,0.289832423765817,2.53608045355217,0.0112100976654267,0.0182077291744027,65.3291807347308,58.4365995935635,102.941501701953,105.032422065075
"1454","nanT",191.598253960333,0.521004449337744,0.206024379922528,2.52884852527482,0.0114437404141005,0.0185744342347161,172.445495092578,141.33503157513,221.185118521765,231.427370651861
"1455","ptsA",63.8864069089518,0.831354108123648,0.328795927676468,2.52848055022656,0.0114557433543166,0.0185811369870702,44.1413383342776,46.8851787436731,73.7283728405882,90.7907377172684
"1456","lsrR",710.062766287099,0.304670580714776,0.120902803574127,2.51996290994177,0.0117367200784781,0.019023804522808,633.869618480226,636.007642088087,769.279060015949,801.094744564133
"1457","queC",258.332335680485,-0.458991281957585,0.182518828543793,-2.51476127487558,0.0119113007617443,0.0192935276580073,280.738911806005,318.003821044043,215.620713024362,218.96589684753
"1458","setC",19.3826302689499,1.43489015135258,0.571540335794335,2.5105667290452,0.0120537538439444,0.0195108772782638,12.3595747335977,7.47444878522324,29.2131288613651,28.4833686956136
"1459","yjeJ",114.958927407265,0.627151224578853,0.250160319688706,2.5069972142635,0.0121761671308444,0.0196955136592137,88.8712278463456,91.0523761109013,132.154630563318,147.757475108496
"1460","nanE",105.689504296883,0.654962019342986,0.261358713651921,2.50598883883118,0.0122109474281506,0.0197382437879695,77.6887554683286,86.2959087021229,137.719036060721,121.054316956358
"1461","yeaW",939.201576779923,-0.290812545531806,0.116112815877923,-2.50456888271107,0.0122600729775734,0.0198040877666484,979.937711020963,1087.87204592204,841.616331482186,847.380218694505
"1462","exuT",282.674956794077,0.423701263151094,0.169317168036755,2.50241170499094,0.0123350389176622,0.0199115539300157,236.597573471728,245.977314568256,324.126620223718,323.998318912605
"1463","fabG",5114.61046505407,-0.233720636201297,0.0934431875969056,-2.50120572951256,0.0123771255252806,0.0199658347502818,5242.8138917566,5817.83913628013,4970.40521055512,4427.38362162444
"1464","narW",19.9643493156831,1.41356220327062,0.56525480800243,2.50075219751963,0.0123929859440215,0.0199777642267013,11.7710235558074,8.83343947344565,23.6487233639623,35.604210869517
"1465","mdtB",42.695352457544,-1.03698421240333,0.415012188074386,-2.49868375484304,0.0124655497223159,0.02008102207827,61.7978736679886,53.6801321847851,25.039824738313,30.2635792390895
"1466","nfnB",409.085603585295,-0.388465913264362,0.155877194401262,-2.49212795211315,0.0126980284368369,0.0204415737455219,429.642359786969,499.429077921735,367.25076282859,340.020213803887
"1467","agaR",353.28034067795,0.386437632239225,0.155129894375713,2.49105843715268,0.0127363169942128,0.0204892352463137,310.755021873314,301.016437441263,393.681688941254,407.66821445597
"1468","gpmI",267.485537387145,-0.467606750092701,0.187975259703299,-2.48759730844779,0.0128609264686473,0.0206756038596781,302.515305384249,317.324325699932,191.971989660399,258.130528803998
"1469","yidX",107.437562082095,0.718796564523497,0.289207887727581,2.48539751170468,0.0129406843252938,0.0207896630413162,98.2880466909915,62.5135716582308,114.070312696759,154.878317282399
"1470","glpC",38.0445300244952,1.05916402946684,0.426445894469815,2.48370084740448,0.0130024987274008,0.0208747598616775,27.0733541783569,21.0643556674473,41.7330412305216,62.3073690216548
"1471","ytfG",38.8297306086748,1.04557202408696,0.421679921902292,2.47953950325677,0.0131552157121432,0.0211055806122759,28.2504565339377,21.7438510115585,62.5995618457824,42.7250530434204
"1472","frmC",409.871244126781,0.383606955013536,0.154762241347583,2.47868570313599,0.0131867446652452,0.0211417917187356,360.193320807705,349.260606873159,417.330412305216,512.700636521045
"1473","ycgG",24.6258858056567,1.25326469413969,0.507322094814338,2.47035306948012,0.0134979756095315,0.0216260844796295,15.8908818003399,12.2309161940017,34.777534358768,35.604210869517
"1474","nth",43.3611374418007,-1.10737498327462,0.448579205623659,-2.46862754535186,0.0135632307103385,0.0217158917750332,63.5635272013597,57.0776089053411,40.3419398561709,12.461473804331
"1475","gadA",119.533756717383,0.606838436013301,0.245936442903533,2.4674604090754,0.0136075268175604,0.0217720429080967,93.5796372686685,95.1293481755685,136.327934686371,153.098106738923
"1476","entC",125.387217783106,-0.619218919201565,0.251184390460195,-2.46519665520255,0.0136938071123723,0.0218952471444436,164.794329781303,139.296545542797,95.9859948301997,101.472000978123
"1477","napG",58.5976853868594,-0.888455517303403,0.360672689949033,-2.46332905723733,0.0137653517849479,0.02199473948035,74.1574484015864,79.5009552610108,48.6885481022752,32.0437897825653
"1478","ydiF",25.5945191531774,1.24407804526446,0.506129207749519,2.45802460363076,0.0139703602746686,0.0223072058512976,11.7710235558074,17.6668789468913,31.9953316100666,40.9448424999446
"1479","pgi",2229.62263994078,0.222450545670815,0.0905677797280979,2.45617753177404,0.0140423766421258,0.0224070377791866,2029.91301219898,2085.37121107728,2373.21894464233,2429.98739184454
"1480","ydhT",42.3604847215495,0.969778174423317,0.394946940856792,2.45546445383143,0.0140702667232532,0.0224363712614038,29.4275588895184,27.1798137644482,61.2084604714317,51.6261057607997
"1481","yjdL",30.7512189425692,1.12175464451963,0.457119129902468,2.45396565389634,0.0141290475745434,0.0225148901255384,19.4221888670821,18.3463742910025,38.9508384818202,46.2854741303721
"1482","yegU",49.1758908030401,-0.95020433399653,0.38743388538031,-2.45255866833589,0.0141844246794847,0.0225878827554548,68.2719366236827,61.8340763141195,29.2131288613651,37.3844214129929
"1483","proA",777.44660164803,-0.290520337637885,0.118524485498564,-2.45114194266133,0.0142403785567546,0.0226616948037363,844.570940129178,867.036059085896,703.897295421465,694.282111955582
"1484","mdtG",25.1103275601085,1.23433257271432,0.504383147484931,2.44721216176478,0.0143966065911628,0.0228948730155958,15.3023306225496,13.5899068822241,30.6042302357159,40.9448424999446
"1485","xthA",313.295007634053,-0.407056567850203,0.166670479650642,-2.44228353277337,0.0145946792247067,0.023194237690443,343.713887829575,371.004457884717,264.309261126637,274.152423695281
"1486","murE",713.858116404252,-0.330417217789195,0.135598968655949,-2.43672367912733,0.0148209999579791,0.0235380618444351,802.783806506062,790.932580545441,708.070599544517,553.64547902099
"1487","uxaB",194.425026802907,0.481492936072987,0.197720867366474,2.43521557681893,0.0148829199122495,0.0236205050389433,161.851573892351,162.399387242578,230.92282814222,222.526317934481
"1488","yafV",121.112134171244,0.594277406463303,0.244086966675696,2.43469536516829,0.0149043316738662,0.0236385905580136,97.1109443354107,95.1293481755685,139.110137435072,153.098106738923
"1489","betT",237.506742142834,0.442554461527725,0.181916330681273,2.4327363017403,0.014985209916852,0.0237509035619682,203.638707515467,198.412640480472,268.482565249689,279.493055325709
"1490","yijE",73.5619925417172,0.759170711599581,0.312756937078059,2.42735051280447,0.0152095533766368,0.0240902993079616,56.5009130678753,51.6416461524515,79.2927783379911,106.812632608551
"1491","yjgI",21.6211561164851,1.31352953840411,0.541368873669895,2.42631152674109,0.0152531707283182,0.0241431810320797,11.7710235558074,12.2309161940017,37.5597371074695,24.9229476086619
"1492","yjjI",32.4847618624098,1.09070586411193,0.450248300852196,2.4224541481834,0.0154160710844291,0.0243846700799281,23.5420471116147,16.9873836027801,43.1241426048723,46.2854741303721
"1493","ccmC",66.4012157108073,-0.80629408516505,0.333667778336903,-2.41645773884387,0.0156723454250239,0.0247734328218729,81.8086137128611,87.6548993903453,44.5152439792231,51.6261057607997
"1494","tmk",121.966049082911,-0.604140698055985,0.250177941163804,-2.41484399162284,0.015741950594647,0.0248668028134987,143.60648738085,151.527461736798,100.159298953252,92.5709482607442
"1495","cueO",172.005918852492,-0.537262243535239,0.222633427357958,-2.41321462778997,0.0158125050874172,0.0249615464925114,205.992912226629,203.16910788925,161.367759424684,117.493895869406
"1496","amtB",70.843412041067,0.751275784666611,0.311450910467547,2.41218040922983,0.0158574328359143,0.0250157362919504,54.1467083567139,50.9621508083403,94.594893455849,83.669895543365
"1497","yehA",28.9475231910335,1.12604537800296,0.469854129785289,2.39658503910039,0.0165486529503796,0.0260887247581134,16.4794329781303,19.0258696351137,37.5597371074695,42.7250530434204
"1498","yceG",143.256938606565,-0.574838311690332,0.240313144670202,-2.39203857316761,0.0167550813673098,0.0263965233824106,181.273762759433,163.078882586689,130.763529188968,97.9115798911718
"1499","hflX",2215.17644387384,-0.227559559990789,0.0951434050670664,-2.39175337303077,0.0167681056649034,0.0263994191922428,2497.81119854232,2281.74536552542,2058.83003403907,2022.31917738857
"1500","glmM",1029.59694475221,-0.277402300002378,0.116243866221158,-2.38638225843772,0.0170150548327373,0.02677035293684,1060.56922237824,1197.95029166805,962.642151050699,897.226113911829
"1501","yjbM",8.89232851046911,1.9055567804997,0.799060092667213,2.3847477780289,0.0170908344368538,0.026871665070603,3.53130706674221,2.71798137644482,9.73770962045504,19.5823159782344
"1502","tsr",79.4749224765897,0.705067243635248,0.295763214555789,2.38389092671378,0.0171306789143185,0.0269163796523247,62.9749760235694,57.0776089053411,94.594893455849,103.252211521599
"1503","ompW",3979.56738305701,-0.643652883267592,0.270569213436021,-2.37888440851675,0.0173651203688238,0.027266589534547,4115.14983511025,5614.67002839088,3441.58480014368,2746.86486858324
"1504","erfK",321.5263357288,0.388553901377563,0.164074382763542,2.36815702020669,0.0178769470114729,0.028051592385024,294.864140072974,261.605707482813,370.032965577292,359.602529782122
"1505","yraL",177.542549379073,-0.503860675840897,0.212789120958253,-2.36788738809513,0.0178899802455374,0.0280533909498128,203.638707515467,214.041033395029,157.194455301631,135.296001304165
"1506","kduI",74.2750955872471,0.73353952846124,0.310261742898067,2.36426032294364,0.0180661129168015,0.0282919883766765,58.2665666012464,53.0006368406739,105.723704450655,80.1094744564133
"1507","nirB",55.8976978900608,0.864830390369585,0.3657588477126,2.36448248833378,0.0180552809170845,0.0282919883766765,45.3184406898583,32.6157765173378,58.4262577227303,87.2303166303167
"1508","yddG",52.5695769111265,-0.889585009748323,0.377850450512828,-2.35433094903277,0.0185560819351878,0.0290400221266865,63.5635272013597,73.38549716401,30.6042302357159,42.7250530434204
"1509","yeeA",116.344792394691,0.586050008538952,0.249544427553266,2.34847964462704,0.0188502295004763,0.0294808095567423,87.1055743129745,98.5268248961246,139.110137435072,140.636632934592
"1510","rfe",508.640472241692,-0.326311193993475,0.13920041825828,-2.34418256838869,0.0190688347104285,0.0298029469646432,572.071744812238,561.263154235854,475.756670027946,425.470319890728
"1511","yebU",112.248034203242,-0.606059879658852,0.259859334600378,-2.3322613389697,0.0196869470511912,0.0307486400005368,135.955322069575,135.21957347813,83.4660824610432,94.3511588042201
"1512","modE",240.730154138638,0.437526572221607,0.187635100767371,2.33179490634884,0.0197114831310003,0.0307666006542068,197.753195737564,209.964061330362,249.007146008779,306.196213477846
"1513","lysU",285.885422282197,-0.407685091671855,0.17516858461646,-2.32738702869867,0.0199446755131638,0.0311100027832562,317.229084829008,334.311709302712,226.749524019167,265.251370977902
"1514","yjjU",112.42424116523,-0.606194178179904,0.260602140838356,-2.32612892676085,0.0200116738007482,0.0311938904688017,138.309526780736,133.181087445796,82.0749810866925,96.1313693476959
"1515","tsx",3358.68206576911,0.200974435279585,0.0864964258727706,2.32349988166219,0.0201523140052157,0.0313923835328773,3170.52519475671,3077.43441347964,3487.49114549726,3699.27750934282
"1516","panE",175.509686278908,0.479176742883839,0.206492678361079,2.32055076570772,0.0203111020347079,0.031618865964321,145.372140914221,147.450489672131,204.491902029556,204.724212499723
"1517","elbB",930.59338423323,0.257522938192502,0.111324921928948,2.31325505313953,0.0207086203161588,0.0322164429440572,834.565570106742,860.920600988895,1021.06840877343,1005.81895706386
"1518","ydiV",198.917408746747,-0.49403433156786,0.213953490890496,-2.30907347906145,0.0209395041513985,0.0325541698269436,254.842659983229,212.002547362696,186.407584162997,142.416843478068
"1519","yaiC",23.6009073974679,1.18931799561722,0.515974473286522,2.30499386537827,0.0211669169904304,0.0328860593136377,13.5366770891785,14.2694022263353,29.2131288613651,37.3844214129929
