"","Gene","IAI1","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_batch1","K12_IAI1ref_batch2","K12_batch1","K12_batch2"
"1175","puuB","puuB",664,70.2576841713833,0.0140127303423964,0.0478379017600173,0.292921090324831,0.769582467821543,0.999915178638161,60.8551183693477,74.7906988714507,63.9908272504786,81.3940921942563
"1176","puuD","puuD",663,558.85910719917,-0.024363953752295,0.0691010510454416,-0.352584416353856,0.724400022171481,0.999915178638161,575.689419774029,560.500409933171,554.974992699606,544.271606389876
"1177","puuE","puuE",665,90.989066337559,0.00150314994946222,0.0529125443350757,0.0284081963615911,0.977336587089634,0.999915178638161,93.7168822887955,87.6856469527353,95.4045060825318,87.1492300261734
"1178","puuP","puuP",661,117.889862886654,-0.010256300639252,0.0571134957203685,-0.179577532593478,0.857484244314488,0.999915178638161,119.276032003922,120.352848758656,115.183489050862,116.747081733176
"1179","pykA","pykA",884,3477.62683648289,-0.0246774461720401,0.0609082561697235,-0.405157653886451,0.685361629660966,0.999915178638161,3561.24152697423,3474.75867630349,3482.26447201241,3392.24267064143
"1180","pykF","pykF",799,10369.1003462422,-0.0480976046638138,0.0582284430118148,-0.82601564074201,0.408795219425015,0.999915178638161,10837.0794792134,10350.3449932444,10376.9852408549,9911.9916716561
"1181","pyrB","pyrB",1907,11446.8312499061,-0.0498183850374668,0.0566729774038855,-0.879050075001905,0.379374125537918,0.999915178638161,11754.7746642232,11641.5591277837,11244.9335522887,11146.0576553286
"1182","pyrC","pyrC",536,1336.83141568145,0.0922133318832682,0.0683049961220992,1.35002323575909,0.17700852973499,0.999915178638161,1365.58885620816,1160.54532731561,1509.02005352492,1312.1714256771
"1183","pyrD","pyrD",498,1112.36110166463,-0.0400577529657544,0.0671228066642224,-0.596783045234398,0.550652239161839,0.999915178638161,1164.76696558932,1109.82519819589,1113.44039415833,1061.411848715
"1184","pyrE","pyrE",1625,134.858519969843,0.0925164582195949,0.0590557760048522,1.56659457344178,0.117209487076024,0.999915178638161,116.841827269148,116.91419593698,153.577985401149,152.100071272095
"1185","pyrF","pyrF",651,1944.65345851596,-0.0377809117881805,0.0658019692354116,-0.574160807452683,0.565858988123416,0.999915178638161,1887.72577181717,2079.5252939085,1812.6856155681,1998.67715277007
"1186","pyrG","pyrG",1259,10259.5017975346,-0.0152784203569765,0.0584820664003935,-0.261249666733282,0.793899979078568,0.999915178638161,10080.0418066988,10580.7347322967,9926.72251092879,10450.5081402141
"1187","pyrH","pyrH",155,4998.41658945986,-0.0023122796613441,0.0591692809011633,-0.0390790563300329,0.968827358839527,0.999915178638161,4986.46839918435,5021.29278285222,4943.58227249607,5042.32290330681
"1188","qseB","qseB",1373,70.7084011021007,-0.00814437173769693,0.0488182058331697,-0.166830623917834,0.86750332195279,0.999915178638161,69.3748349410564,74.7906988714507,66.3177664232233,72.3503041726723
"1189","queA","queA",225,502.261004473469,0.00816241553020799,0.0691043150641009,0.118117306026933,0.905974711216007,0.999915178638161,514.834301404682,483.990384650882,517.743965935691,492.475365902621
"1190","queC","queC",248,1227.98210199269,0.0273366583531775,0.066370982324757,0.41187665747386,0.680429830736739,0.999915178638161,1202.49713897831,1217.28309887327,1230.95082238193,1261.19734773726
"1191","queF","queF",1266,993.372825463891,-0.0240287110709118,0.0679977605166285,-0.353375036006307,0.723807298510182,0.999915178638161,1050.35934305494,964.542116480088,1018.0358880758,940.55395424474
"1192","radA","radA",1942,1324.81414534786,0.0456727500753781,0.066449131880609,0.687334037071238,0.491872254585544,0.999915178638161,1247.52992657163,1335.91662122108,1326.35532846447,1389.45470513427
"1193","rarD","rarD",1713,174.480164898366,0.00032329290257853,0.0620225566810745,0.00521250525419212,0.995841041367882,0.999915178638161,183.78245747543,165.055335440443,183.82819464683,165.254672030763
"1194","ravA","ravA",1672,302.085747755662,0.0170295155485325,0.067497846767797,0.25229716745064,0.800811377383828,0.999915178638161,293.321670540256,301.74178510206,302.502092456808,310.777442923524
"1195","rbbA","rbbA",1552,1451.2846465392,0.0139320597178312,0.0684595624643814,0.203507869701619,0.838738095251558,0.999915178638161,1319.33896624746,1558.5693914246,1337.99002432819,1589.24020415654
"1196","rbn","elaC",1747,465.448442140973,0.0352601164052042,0.0690634365237231,0.510546798421947,0.609668437130249,0.999915178638161,457.630490137495,449.603856434123,479.349469585404,475.20995240687
"1197","rbsA","rbsA",1674,726.531003545541,-0.0216109410787975,0.0688191397483724,-0.314025155760663,0.753501932933494,0.999915178638161,709.570680186594,763.380926412049,689.937464718797,743.234942864724
"1198","rbsB","rbsB",1676,3330.38056612466,-0.0401110945292681,0.0615090922331873,-0.652116509494285,0.51432601448318,0.999915178638161,3466.30754231804,3321.73862573891,3328.68648661126,3204.78960983041
"1199","rbsC","rbsC",1675,500.424039956894,-0.0281956761853042,0.0691089791521862,-0.407988607720771,0.68328203871854,0.999915178638161,499.011970628651,521.815565689317,479.349469585404,501.519153924206
"1200","rbsK","rbsK",1677,897.066277326008,-0.0327502886039193,0.0682465673184216,-0.479881844475994,0.631311411679185,0.999915178638161,948.122744194437,881.154785554448,912.160155715914,846.827423839232
"1201","rbsR","rbsR",1678,221.247812150727,-0.0163326050951708,0.0643687122196531,-0.25373515380325,0.799700173789975,0.999915178638161,239.76916637523,210.617485327649,231.530447688095,203.074149211932
"1202","rcsA","rcsA",933,610.022869538553,-0.0196585655644674,0.0690545995855635,-0.284681479328674,0.775888181131564,0.999915178638161,637.761640510764,598.325590971606,617.802350363712,586.201896308129
"1203","rcsB","rcsB",1039,4467.23443367181,-0.0422660793816264,0.0629066613598622,-0.671885591572571,0.501656533739582,0.999915178638161,4772.25838252425,4347.31682980375,4573.59894402966,4175.76357832957
"1204","rcsC","rcsC",1040,1540.57085931992,0.00921822160758296,0.0656464153084417,0.140422314977457,0.888326327727904,0.999915178638161,1577.36466813349,1488.93667178566,1588.13598539824,1507.84611196228
"1205","rdgC","rdgC",216,1702.94236857781,0.0387075711293391,0.0673903421627991,0.574378611045345,0.565711623565554,0.999915178638161,1776.96945638495,1554.2710753975,1859.224399023,1621.30454350579
"1206","recA","recA",1230,6129.01439283537,-0.040748991391407,0.0594605134768399,-0.685311797841754,0.493147188583047,0.999915178638161,6102.55127007819,6384.71862664672,5879.01181993943,6149.77585467714
"1207","recC","recC",1284,1178.39824215266,-0.00858958748032841,0.0674023820498437,-0.127437446854274,0.898594179536773,0.999915178638161,1235.35890289776,1133.03610474221,1220.47959610458,1124.71836486609
"1208","recD","recD",1282,861.662196407843,0.000815811307961321,0.0689526379291974,0.0118314734934292,0.990560070208044,0.999915178638161,800.853357740616,921.55895620914,799.303605837797,924.932865843822
"1209","recF","recF",1648,709.060693021825,0.0153644485127329,0.0689306909815507,0.222897062164155,0.823615622928669,0.999915178638161,732.695625166946,671.396963432218,748.110944037414,684.03923945072
"1210","recJ","recJ",1313,1491.46674006842,0.023487208036781,0.0665148321420416,0.353112340216456,0.724004221898902,0.999915178638161,1405.75323433193,1538.79713769996,1448.51963503356,1572.79695320821
"1211","recN","recN",1218,587.758010379148,-0.0317444008680216,0.0691240551920668,-0.459238115874672,0.646063181919012,0.999915178638161,630.459026306442,570.816368398199,603.840715327244,545.915931484709
"1212","recO","recO",1191,743.307743966217,-0.015993174300909,0.0686275994263152,-0.233042892868207,0.815728098863693,0.999915178638161,736.346932269107,765.100252822886,717.860734791733,753.923055981142
"1213","recQ","recQ",1715,777.984831100398,0.0234797481589677,0.0684486035485657,0.343027424106737,0.731577829009191,0.999915178638161,755.820570147298,777.995200904171,774.870744523978,803.252808826146
"1214","recR","recR",261,1417.58239506037,-0.00476800822001365,0.0660590154675907,-0.0721780091069158,0.942460245710133,0.999915178638161,1386.27959645374,1456.26946997974,1371.73064233299,1456.04987147503
"1215","relA","relA",1261,3306.85372417945,0.0677048259712172,0.0609206976802596,1.11135999010655,0.266413426847916,0.999915178638161,3224.10417120804,3179.03453363936,3428.74487103928,3395.5313208311
"1216","rep","rep",1685,924.633751299641,0.0888826171764268,0.0680238880708734,1.30663829570901,0.19133558401863,0.999915178638161,907.958366070668,845.048930926851,995.929965934722,949.597742266324
"1217","rffG","rffG",1693,856.804607621253,-0.0147239202214108,0.0680488006453387,-0.216372957080463,0.82869704410997,0.999915178638161,871.445295049059,857.084215802717,855.150145983669,843.538773649565
"1218","rffH","rffH",1694,469.057269940507,0.0228811075188148,0.069069541243143,0.331276378950706,0.740435731801956,0.999915178638161,466.150206709203,456.481162077475,481.676408758148,471.921302217203
"1219","rhaA","rhaA",2317,18.2960959066775,0.00956122158507578,0.028133166192539,0.339855866902441,0.733965073522161,NA,15.8223307760304,18.0529273137984,16.2885742092127,23.0205513276684
"1220","rhaD","rhaD",2316,17.6209682922463,0.00694213820732127,0.0273822713171131,0.253526748271706,0.799861194045606,NA,13.3881260412565,19.7722537246364,15.1251046228404,22.1983887802517
"1221","rhaR","rhaR",2319,42.4077402431561,-0.00470335781685268,0.0405048234105257,-0.116118462465151,0.907558656861323,NA,45.0327875933173,41.2638338601107,43.0483746957765,40.2859648234198
"1222","rhaS","rhaS",2318,34.0680290286113,-0.00214023308150229,0.0371418824710556,-0.0576231719857,0.954048791762196,NA,35.2959686542217,33.52686501134,33.7406180047978,33.7086644440859
"1223","rhlB","rhlB",1687,3147.67498305559,-0.024025721286213,0.0656530333599429,-0.365949904469637,0.714402456909988,0.999915178638161,3395.7156050096,2979.59266998216,3306.58056447019,2908.81109276039
"1224","rhlE","rhlE",401,289.812775188055,0.0656795299733776,0.0672496282950093,0.976652684015678,0.328741127309023,0.999915178638161,270.196725559904,275.092225734072,304.829031629553,309.133117828691
"1225","rho","rho",1688,3556.94637093322,-0.00195275337192098,0.0682014695998657,-0.0286321304126975,0.977157986219713,0.999915178638161,3937.3261584968,3185.0521760773,3916.23862772929,3189.1685214295
"1226","rhtA","rhtA",412,89.8443470801878,-0.00983879997759761,0.0528002228573068,-0.186340122165527,0.852178045478323,0.999915178638161,93.7168822887955,89.4049733635732,90.7506277370424,85.50490493134
"1227","rhtB","rhtB",28,394.876754644576,-0.21195562377663,0.0687082713555676,-3.08486328639754,0.00203645737725449,0.141751979581035,466.150206709203,453.042509255799,333.915771288861,326.398531324442
"1228","rhtC","rhtC",1716,470.367872989551,0.00769659334267946,0.0690749868673775,0.111423739500042,0.911280335873191,0.999915178638161,469.801513811364,465.937457337084,468.878243308053,476.854277501704
"1229","ribB","ribB",1380,2245.33826425615,0.0201512647075026,0.0657480308133953,0.30649229274555,0.759229847168837,0.999915178638161,2345.35626195466,2097.5782212223,2390.92999999516,2147.4885738525
"1230","ribC","ribC",794,2570.58629240811,-0.0023171359755225,0.0622682814938738,-0.037212139470245,0.970315859419551,0.999915178638161,2593.6451449016,2553.19972009435,2593.37370802394,2542.12659661253
"1231","ribD","ribD",230,936.300112426208,0.00629666975065339,0.0678914996628109,0.0927460695657977,0.926105296493518,0.999915178638161,911.609673172829,954.226158015061,913.323625302286,966.040993214658
"1232","ribF","ribF",71,2843.71018266489,-0.0202513929997198,0.061687536363212,-0.328289865240865,0.742692506312461,0.999915178638161,2850.45374442025,2891.90702302943,2799.30782481185,2833.17213839805
"1233","rihA","rihA",329,576.03842672504,0.0178153502777159,0.0689521970638293,0.25837248175318,0.796119452138333,0.999915178638161,619.50510499996,517.517249662222,629.437046227435,537.694306010542
"1234","rihB","rihB",2141,5.70399420830685,0.000685377955691886,0.0165407332100959,0.0414357662980475,0.966948499888229,NA,6.08551183693477,5.15797923251384,5.81734793186169,5.75513783191711
"1235","rihC","rihC",74,73.6164933313637,0.0329137222893636,0.0478525509273278,0.687815417392243,0.491569026043508,0.999915178638161,76.6774491453781,58.4570979684902,91.9140973234148,67.4173288881719
"1236","rimK","rimK",439,578.548047578125,-0.0132050023368001,0.0691217292194129,-0.191039814627373,0.848494400001057,0.999915178638161,551.34737242629,616.378518285404,542.17682724951,604.289472351297
"1237","rlmB","rlmB",1881,531.587087829755,0.0144900368191904,0.0688731379641395,0.21038734762942,0.833365366805736,0.999915178638161,483.189639852621,568.237378781942,494.474574208244,580.446758476212
"1238","rlpA","rlpA",320,1920.84460816409,0.0258096446279515,0.0642525452318247,0.401690618400091,0.687911729761029,0.999915178638161,1936.40986651264,1855.15319729415,1986.04258393758,1905.77278491198
"1239","rluA","rluA",86,238.754037748189,0.0186861048436206,0.065645663761077,0.284651015360744,0.775911522699835,0.999915178638161,236.117859273069,232.109065463123,252.472900242798,234.316326013768
"1240","rluB","rluB",643,1611.67905009562,0.136784224230557,0.0664804781229688,2.05750963429516,0.0396372291467041,0.999915178638161,1411.83874616887,1571.46433950588,1657.94416058058,1805.46895412714
"1241","rluC","rluC",548,2422.50997611616,-0.0460217810760759,0.0626307855902661,-0.73481085447583,0.462454695572036,0.999915178638161,2503.57956971496,2450.04013544407,2393.2569391679,2343.16326013768
"1242","rluD","rluD",1208,1527.24304579321,0.0217614382488594,0.0670680690489696,0.324467940667418,0.745583790098747,0.999915178638161,1585.8843847052,1431.33923702259,1638.16517761225,1453.58338383278
"1243","rmuC","rmuC",1722,369.441775271965,-0.00756860593157523,0.068342106516267,-0.110745868358239,0.911817871975672,0.999915178638161,385.821450461664,357.619893454293,381.618024330127,352.707732841777
"1244","rna","rna",313,533.371475353032,-0.0279805548299956,0.0688799623938088,-0.406221981801061,0.684579504088217,0.999915178638161,589.077545815286,500.323985553843,563.119279804212,480.965090238787
"1245","rnb","rnb",654,7679.03385096925,-0.0326023137768315,0.0582697035340438,-0.559507116039878,0.575815676083494,0.999915178638161,7917.25089985214,7666.47646592641,7689.37049633479,7443.03754176366
"1246","rnc","rnc",1192,1688.93477719366,0.0927872909779507,0.0652255280116637,1.42256097890627,0.154863462563222,0.999915178638161,1639.43688887023,1574.90299232756,1831.30112895006,1710.0980986268
"1247","rnd","rnd",857,530.725191270436,-0.0283848034711674,0.0690511128869796,-0.411069456876483,0.681021605322756,0.999915178638161,574.472317406642,508.920617608032,550.321114354116,489.186715712955
"1248","rng","rng",1460,2278.59950462555,0.0508967227202353,0.0630893090888361,0.806740848097853,0.419815804858983,0.999915178638161,2190.78426129652,2252.31759819771,2300.17937225811,2371.11678674985
"1249","rnr","rnr",1880,4339.67412057454,-0.0238701985644904,0.0623307994761699,-0.382959929362312,0.701749475026941,0.999915178638161,4220.91101009796,4558.79397833682,4110.53804865347,4468.45344520993
"1250","rnt","rnt",787,154.912127935342,-0.0145314077466563,0.0608721692939648,-0.238720057379276,0.811322662804814,0.999915178638161,161.874614862465,153.879713769996,155.904924573893,147.989258535011
"1251","rob","rob",1945,1262.07331563943,0.0396614890821811,0.0662736212545864,0.59845061023335,0.549539304780035,0.999915178638161,1247.52992657163,1222.44107810578,1308.90328466888,1269.41897321143
"1252","rpe","rpe",1503,1369.85352264132,-0.0150556674522801,0.0657694218165048,-0.228915916187998,0.818934269680459,0.999915178638161,1394.79931302545,1366.86449661617,1369.40370316024,1348.34657776344
"1253","rpiA","rpiA",1324,3708.11140101485,-0.0457741137246943,0.0606588505802578,-0.754615580196835,0.450479672593492,0.999915178638161,3737.72137024534,3837.5365489903,3578.83244768131,3678.35523714245
"1254","rplA","rplA",1795,32945.4655412406,-0.0500416550641608,0.0578421360557285,-0.865141892684389,0.386960913722553,0.999915178638161,32670.678847768,34696.8666339152,31231.0141069927,33183.3025762867
"1255","rplB","rplB",1481,53040.2010008693,-0.0501449310531447,0.057696745278908,-0.86911195442208,0.384785898682929,0.999915178638161,52566.6512474425,55891.0033003146,50250.2514354213,53452.8980202987
"1256","rplC","rplC",1483,53453.6737187239,-0.0489339976103062,0.0593206647655013,-0.824906426853874,0.409424717318018,0.999915178638161,52424.2502704583,56878.756323341,50114.1254938158,54397.5627872805
"1257","rplD","rplD",1482,35191.9320554183,-0.0442295942326652,0.0642715265224165,-0.6881677879121,0.491347126303741,0.999915178638161,33341.3022521982,38619.509840242,31872.0858490838,36934.8302801492
"1258","rpoA","rpoA",1477,79597.8456920643,-0.0478533938277089,0.0601891528792326,-0.795050130107745,0.426584342148864,0.999915178638161,77567.150975938,85167.6934240631,74171.1861312366,81485.3522370196
"1259","rpoB","rpoB",1796,44059.0953320028,-0.0507164861029023,0.056082671602926,-0.90431651441256,0.365827592402778,0.999915178638161,44214.8948024333,45857.8740298697,42283.9751775299,43879.6373181783
"1260","rpoC","rpoC",1797,46296.6412698975,-0.0344858196289289,0.063221406866193,-0.545476941092398,0.585425535479032,0.999915178638161,43989.7308644667,50179.4009635109,42493.3997030769,48524.0335485354
"1261","rpoD","rpoD",1389,7974.27834642411,-0.0369036952519195,0.059538697694188,-0.619827048308481,0.535371658888209,0.999915178638161,7867.34970278927,8351.62804064533,7610.25456446147,8067.88107780038
"1262","rpoH","rpoH",1543,3085.02481570025,-0.00644968120895064,0.0660675335878252,-0.0976225516331244,0.922232016424714,0.999915178638161,2883.31550833969,3307.98401445221,2860.97171288958,3287.8280271195
"1263","rpoN","rpoN",1442,6261.48069482933,-0.00362616450583145,0.0608425233107712,-0.0595991801212737,0.952474871378205,0.999915178638161,6505.41215368327,6039.13401806829,6464.23702188471,6037.13958568105
"1264","rpsA","rpsA",480,110777.543924141,-0.0488079028722315,0.0545701873255324,-0.894405998298546,0.371104704292468,0.999915178638161,113007.954811879,113190.994594311,108364.393805133,108546.832485241
"1265","rpsB","rpsB",153,42714.9394139367,-0.050246154378169,0.0562740905518025,-0.892882566123666,0.371920064228028,0.999915178638161,42793.3192373253,44518.518755827,40940.1678052699,42607.7518573246
"1266","rpsC","rpsC",1480,53497.6760211075,-0.0504942523098833,0.0571981985828006,-0.882794450891445,0.377347339205317,0.999915178638161,53199.5444784838,56193.604748622,50855.2556203349,53742.2992369894
"1267","rpsD","rpsD",1478,66689.9220500758,-0.0520908603893707,0.0547388903390196,-0.951624339966546,0.341287532906817,0.999915178638161,68259.9691725299,68109.3964389344,65252.0282821063,65138.2943067327
"1268","rseA","rseA",1196,4609.2504430273,-0.0468501243527302,0.0609551404895013,-0.768600055327565,0.442130772654373,0.999915178638161,4575.08779900756,4846.78115215217,4378.13605351911,4636.99676743036
"1269","rseB","rseB",1195,1594.92160591068,-0.0428059209955261,0.0649368857924532,-0.659192698774306,0.509772034813073,0.999915178638161,1646.73950307455,1613.58783657141,1575.33781994815,1544.02126404862
"1270","rsgA","rsgA",1870,1985.25165457291,-0.04162148142231,0.0647407551601535,-0.642894592739121,0.520292498291962,0.999915178638161,2097.06737900772,1958.31278194442,2006.98503649228,1878.64142084723
"1271","rsmB","rsmB",1475,1246.18582511871,-0.0163828485064545,0.0668275667465402,-0.2451510552313,0.806339472390127,0.999915178638161,1212.23395791741,1302.38975620974,1200.70061313625,1269.41897321143
"1272","rsmC","rsmC",1930,623.205358493646,-0.0232712423153563,0.0689659693027904,-0.337430801750723,0.735792168327277,0.999915178638161,637.761640510764,627.554139955851,616.63888077734,610.866772730631
"1273","rspA","rspA",745,70.6389835524669,-0.00912934733072579,0.0481861579675586,-0.189459955219342,0.849732337761334,0.999915178638161,79.111653880152,65.334403611842,75.625523114202,62.4843536036715
"1274","rspB","rspB",744,93.7449972209122,-0.00044931018346152,0.0533786391100439,-0.0084174154859069,0.99328395345057,0.999915178638161,97.3681893909563,90.2646365689922,97.7314452552765,89.6157176684236
"1275","rssA","rssA",622,936.636243716867,-0.121880929918255,0.0685445123182171,-1.77812819431006,0.0753828027979683,0.999915178638161,1068.61587856575,944.769862755452,910.996686129541,822.16254741673
"1276","rssB","rssB",623,597.536991785376,-0.00969725703284367,0.0691220115408648,-0.140291881220943,0.888429378734378,0.999915178638161,634.110333408603,569.097041987361,621.292759122829,565.647832622711
"1277","rstA","rstA",761,982.213469358853,-0.0337022007645036,0.068934324339796,-0.48890304049948,0.624910343016144,0.999915178638161,1085.65531170916,921.55895620914,1037.81487104413,883.824738472985
"1278","rstB","rstB",762,975.484948465589,-0.0298964169671376,0.0677595151310538,-0.441213561066884,0.659058396570479,0.999915178638161,1021.14888623765,963.682453274669,983.131800484626,933.976653865406
"1279","rsuA","rsuA",1023,667.575537257364,0.0436009818516314,0.0690882983517882,0.631090689621868,0.527981228400564,0.999915178638161,684.011530471468,612.080202258309,727.168491482712,647.041924816967
"1280","rsxD","rsxD",774,274.281478407355,-0.0173512265201841,0.0668707342934261,-0.25947414371207,0.795269429357993,0.999915178638161,276.282237396839,281.109868172004,267.598004865638,272.135803194938
"1281","rsxE","rsxE",776,124.708191476602,-0.0123941266339187,0.0579490433268658,-0.213879745417172,0.830640835578129,0.999915178638161,127.79574857563,126.370491196589,122.164306569096,122.502219565093
"1282","rsxG","rsxG",775,200.82402057155,-0.0156560033930108,0.0636881789196717,-0.245822751703378,0.805819444065862,0.999915178638161,194.736378781913,214.056138149324,187.318603405947,207.184961949016
"1283","rtcB","rtcB",1524,158.421509936367,-0.00429586335440014,0.0612233320802152,-0.0701670949364806,0.944060664187616,0.999915178638161,157.006205392917,161.616682618767,154.741454987521,160.321696746262
"1284","rtn","rtn",1018,389.784273122156,-0.00831276233133226,0.0675222413298308,-0.123111469163565,0.902018829292614,0.999915178638161,432.071340422369,353.321577427198,423.502929439531,350.241245199527
"1285","rutA","rutA",2042,8.61633518914605,-0.00138060848191478,0.0199344159994959,-0.0692575334010135,0.94478462796791,NA,7.30261420432172,10.3159584650277,6.98081751823403,9.86595056900076
"1286","rutB","rutB",2041,5.32376702122177,-0.000879526862015804,0.0159878272398588,-0.0550122820831512,0.956128678923957,NA,4.86840946954782,6.01764243793281,4.65387834548936,5.75513783191711
"1287","rutD","rutD",2040,9.38616472781677,-0.00151641475811942,0.0209257280452121,-0.0724665232599341,0.942230645970415,NA,9.73681893909563,9.45629525960871,9.30775669097871,9.04378802158404
"1288","rutG","rutG",519,78.9543653370027,0.0238451412603013,0.0505922114784136,0.471320398209424,0.637411951137332,0.999915178638161,74.2432444106042,75.6503620768697,77.9524622869467,87.9713925735902
"1289","rutR","rutR",520,289.027833955034,-0.0138638243736351,0.06681496008736,-0.207495811649192,0.835622663319378,0.999915178638161,278.716442131612,306.899764334574,268.76147445201,301.73365490194
"1290","ruvA","ruvA",891,503.650393044563,-0.0270068785757428,0.0691181382968365,-0.390735040630845,0.69599309513489,0.999915178638161,506.314584832973,520.096239278479,487.49375669001,500.696991376789
"1291","ruvB","ruvB",890,631.705423909021,0.0648812432869307,0.0690840622827833,0.93916369627123,0.347646705085517,0.999915178638161,579.34072687619,629.273466366689,625.946637468318,692.260864924887
"1292","sanA","sanA",999,192.702556734587,-0.0173472513016313,0.0635822170913536,-0.272831808879944,0.78498250688102,0.999915178638161,199.60478825146,193.424221219269,191.972481751436,185.808735716181
"1293","sapA","sapA",660,345.224376201186,-0.0271546105324073,0.0682321101083268,-0.39797406952967,0.690649299928784,0.999915178638161,351.74258417483,354.181240632617,336.242710461606,338.730969535693
"1294","sapB","sapB",659,172.864192875305,-0.00881994268816408,0.0623568615479972,-0.141443017964835,0.887519972424249,0.999915178638161,174.045638536334,175.371293905471,171.030029196734,171.00980986268
"1295","sapC","sapC",658,145.448237963762,0.00356348821621955,0.0600273119472698,0.0593644476259381,0.952661829781535,0.999915178638161,148.486488821208,140.984765688712,150.087576642032,142.234120703094
"1296","sapD","sapD",657,349.837309844937,-0.0258864788598857,0.0677458222439832,-0.382111811510042,0.702378431075123,0.999915178638161,380.953040992117,334.408986907981,364.165980534542,319.821230945108
"1297","sapF","sapF",656,163.565851256715,-0.0123318499788731,0.0609307158755094,-0.202391352237989,0.839610788430256,0.999915178638161,177.696945638495,154.739376975415,172.193498783106,149.633583629845
"1298","sbcD","sbcD",219,256.994098388687,0.00399408810067476,0.0660419597772803,0.0604780372076239,0.951774907594698,0.999915178638161,244.637575844778,267.355256885301,245.492082724563,270.491478100104
"1299","sbmA","sbmA",210,367.835917637178,0.0274695875074429,0.0681719916177642,0.402945357111804,0.686988423174172,0.999915178638161,378.518836257343,340.426629345914,395.579659366595,356.818545578861
"1300","sbp","sbp",1761,1365.94770657367,0.00312650308634628,0.0667623119426328,0.046830359754959,0.962648431985689,0.999915178638161,1417.9242580058,1309.2670618531,1425.25024330611,1311.34926312968
"1301","sdaA","sdaA",861,314.543143388483,-0.0259431227984483,0.0677613996109771,-0.382859901763977,0.701823643915941,0.999915178638161,322.532127357543,320.654375621277,308.31944038867,306.66663018644
"1302","sdaB","sdaB",1269,355.6662357763,0.00120694257394574,0.0662000842965347,0.0182317377201424,0.985453983801186,0.999915178638161,311.57820605106,398.883727314404,311.809849147787,400.393160591948
"1303","sdaC","sdaC",1268,736.814003948446,-0.0261358266517926,0.0687096274008976,-0.380380852588515,0.703662725783585,0.999915178638161,770.425798555942,727.275071784452,745.784004864669,703.771140588721
"1304","sdhA","sdhA",356,7567.06525094365,0.0509641100608065,0.0576480314450016,0.884056381169376,0.376665777906338,0.999915178638161,7412.15341738655,7377.62962890563,7745.21703648066,7733.26092100177
"1305","sdhB","sdhB",357,4147.25147128953,-0.0256580592384045,0.0614691659686424,-0.417413492343358,0.676375987676972,0.999915178638161,4324.36471132585,4071.36494086426,4222.23112894522,3971.04510402281
"1306","sdiA","sdiA",917,386.146963085737,0.0383685052612365,0.0686520132779508,0.558883904917607,0.576240954549372,0.999915178638161,378.518836257343,370.514841535578,402.560476884829,392.993697665197
"1307","secA","secA",112,7986.4593923024,-0.0178872695496248,0.0575393951290849,-0.310869961519342,0.755899481044868,0.999915178638161,8090.07943602108,8010.341748094,7953.47809244131,7891.9382926532
"1308","secD","secD",227,8766.68784409838,0.0111632491622893,0.0584393382310231,0.191022853786582,0.848507688107279,0.999915178638161,8544.05861905642,8900.95282890805,8610.83840874168,9010.90151968736
"1309","secF","secF",228,4053.29915184768,-0.0159339007277405,0.0612774061142729,-0.260028968883347,0.794841428047573,0.999915178638161,3972.62212715102,4195.15644244459,3911.5847493838,4133.83328841132
"1310","secY","secY",1479,77439.2632409966,-0.0719376557338018,0.0582619859339852,-1.23472714808095,0.216932068618083,0.999915178638161,77082.744233718,82814.7952308314,72360.8274548412,77498.6860445958
"1311","selA","selA",1606,759.654533066325,-0.0197798893445231,0.0684688059558807,-0.288889065149883,0.772666271882754,0.999915178638161,769.208696188555,768.538905644562,746.947474451041,753.923055981142
"1312","selB","selB",1605,1787.94769619192,0.108082620061975,0.0653894245016985,1.65290673355241,0.0983498465268778,0.999915178638161,1622.39745572681,1751.13394943845,1823.15684184545,1955.10253775698
"1313","selD","selD",836,2799.1308466383,0.058942992052641,0.0627989035374838,0.938599063556241,0.347936633771057,0.999915178638161,2644.76344433185,2792.18609120083,2798.14435522547,2961.42949579506
"1314","serA","serA",1323,42427.5222030597,-0.028530785349413,0.055438671775561,-0.51463688496935,0.606806785171753,0.999915178638161,42445.2279602526,43460.2733499562,41431.151970719,42373.4355313109
"1315","serB","serB",1941,1026.6540388261,-0.00425026329744649,0.0672641092619537,-0.0631876842506639,0.949617051726114,0.999915178638161,1026.0172957072,1032.45550970819,1012.21854014393,1035.92480974508
"1316","serC","serC",476,18656.496781356,-0.0199031539845611,0.0568163250432063,-0.350306957893274,0.726108344053928,0.999915178638161,18469.528425097,19171.3491440485,18155.9428953403,18829.166660938
"1317","serS","serS",465,3868.06478587587,0.00381399124128059,0.06286854123887,0.0606661323155133,0.951625104476726,0.999915178638161,3703.6425039585,4018.06582212828,3707.97757176864,4042.57324564806
"1318","setA","setA",91,445.255571634485,-0.0288919536725359,0.0690048731244469,-0.418694395980276,0.675439491804006,0.999915178638161,456.413387770108,453.042509255799,437.464564475999,434.101825036034
"1319","setB","setB",2144,55.0239178814653,-0.0659470914309175,0.0445007256878876,-1.48193294404786,0.138358138186011,NA,60.8551183693477,70.4923828443558,41.8849051094042,46.8632652027536
