"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_K12ref_chemostat1","IAI1_K12ref_chemostat2"
"1235","purM","purM",1368,2640.83926075002,0.033371556423156,0.0573729987112623,0.581659616418223,0.560795978044557,0.999807467026667,2564.07628743614,2628.41575444454,2653.08277786282,2717.78222325657
"1236","purN","purN",1369,477.858566996672,0.0226674485462336,0.0613511631704489,0.369470558907868,0.711777013799576,0.999807467026667,458.428544403666,480.362036966425,475.236207230032,497.407479386564
"1237","purR","purR",917,2035.35651175799,0.00157997392800056,0.0585547580693995,0.0269828444364499,0.978473417206462,0.999807467026667,2002.75396152303,2064.51249365787,1999.63299292153,2074.52659892952
"1238","purT","purT",1029,892.41262538242,0.00711716643177213,0.0615667658916043,0.115600784428124,0.907968941192098,0.999807467026667,921.450561196146,855.253278859786,934.184076712261,858.762584761486
"1239","purU","purU",705,1045.9347208175,0.00635660287227448,0.0613999325937439,0.103527847731256,0.917544048943459,0.999807467026667,991.271341506123,1092.30150144974,1004.12811527636,1096.03792503779
"1240","putP","putP",598,6303.97522664877,-0.0576926970304636,0.0544304545769708,-1.05993413942336,0.289174562936023,0.999807467026667,6560.39726570457,6389.8593569512,6185.73579410703,6079.90848983227
"1241","puuA","puuA",747,1620.66492951656,-0.0408225949972441,0.0617393284838668,-0.661208924679372,0.508478338608818,0.999807467026667,1847.49459478111,1487.03378400041,1741.8940015004,1406.23733778433
"1242","puuB","puuB",749,230.261884298762,-0.0183202750823563,0.056926428380248,-0.321823722366411,0.747586241750034,0.999807467026667,235.185786307292,234.959691994447,229.953003498403,220.949055394907
"1243","puuD","puuD",748,2361.82486020482,0.0232974259496961,0.0614985279989721,0.378829001404481,0.704814849721818,0.999807467026667,2541.10892549206,2112.54869735451,2615.71541479433,2177.92640317837
"1244","puuE","puuE",750,232.027696206063,-0.0282263461824561,0.0545536323854841,-0.517405440264812,0.604873162794763,0.999807467026667,269.177481984517,211.985855443879,251.03202881909,195.915418576765
"1245","puuP","puuP",746,340.480778801991,0.0141891743910019,0.0593234497251884,0.239183231196638,0.81096350491587,0.999807467026667,357.372151849752,314.323854623682,366.966668082867,323.260440651662
"1246","pykA","pykA",1034,2903.5152612898,0.031563170983232,0.0608393476294664,0.518795355523257,0.60390345708212,0.999807467026667,2628.38490087954,3070.13997539411,2729.73377902895,3185.80238985662
"1247","pykF","pykF",930,1757.56404132997,0.0348711611412781,0.0605672168284934,0.57574316548211,0.564788794228442,0.999807467026667,1627.00792011802,1817.02161809039,1697.81967582987,1888.4069512816
"1248","pyrB","pyrB",2309,229.950052078844,0.017811686498769,0.0563792489638968,0.315926281851945,0.752058462770201,0.999807467026667,212.21842436322,238.092487887706,221.329765867213,248.159530197236
"1249","pyrC","pyrC",614,459.594839352341,0.0315084352623451,0.0602482653470865,0.522976638096167,0.60099051078912,0.999807467026667,407.900348126709,485.58336345519,431.161881559505,513.733764267961
"1250","pyrD","pyrD",563,302.697449185545,0.0215785082443399,0.0592219553635323,0.364366696639462,0.715584200924443,0.999807467026667,293.063538406352,299.704140455139,305.64586714996,312.376250730731
"1251","pyrE","pyrE",1957,281.976031685338,-0.104144120832679,0.0586815775715483,-1.77473280614687,0.0759420157705075,0.999807467026667,309.600039006083,313.279589325929,248.157616275359,256.866882133981
"1252","pyrF","pyrF",736,739.846964936691,0.0281535808245969,0.061735378171878,0.456036419607154,0.648363789211366,0.999807467026667,696.370414144246,755.003810275489,724.351961019968,783.66167430706
"1253","pyrG","pyrG",1497,3402.71149272253,0.0175298177687369,0.0580930547107366,0.301754105650379,0.762839519248171,0.999807467026667,3241.15411754736,3502.46580866389,3295.03491262919,3572.19113204968
"1254","pyrH","pyrH",148,1706.27571308192,0.00899221258752571,0.0614095932179738,0.146430095304618,0.883581870740338,0.999807467026667,1562.69930667462,1830.59706696118,1584.75944910982,1847.04702958206
"1255","qor","qorA",2207,544.00875777187,0.00716942081101034,0.0616496607176652,0.116292948372318,0.907420374078379,0.999807467026667,539.273658446797,543.01795483161,545.18024579413,548.563172014942
"1256","qseB","qseB",1639,136.041522618743,0.0119236330220588,0.0508410699236125,0.234527578588999,0.814575425502618,0.999807467026667,133.210699275614,133.665958112396,137.971802099042,139.317630987922
"1257","queA","queA",248,88.4303711259896,-0.00695893574730542,0.0447508333252975,-0.155504048309455,0.876423962675276,0.999807467026667,91.8694477762858,87.7182850112601,88.1486513410543,85.9851003753579
"1258","queC","queC",271,452.773000823664,-0.0285236950404351,0.0609363301905249,-0.468090135248584,0.639720133446539,0.999807467026667,438.217265892883,488.716159348449,421.580506413738,462.578071639584
"1259","queF","queF",1505,595.101839390901,0.0160806756416441,0.0615802835205259,0.261133510960275,0.793989549960148,0.999807467026667,618.281383534403,557.637669000154,635.245172164337,569.243132864711
"1260","radA","radA",2352,800.439960788353,-0.048834628886438,0.0616808014506209,-0.791731425953228,0.428517294221861,0.999807467026667,798.345501175923,854.209013562033,741.598436282348,807.606892133109
"1261","rarD","rarD",2065,107.870478197847,-0.0166553083529247,0.0472178180419798,-0.35273354516545,0.724288208380404,0.999807467026667,104.731170464966,118.0019786461,97.7300264868211,111.0187371935
"1262","ravA","ravA",2022,217.565474106963,-0.0197791680474039,0.0552330838984012,-0.358103633753039,0.720265759803892,0.999807467026667,206.706257496643,239.136753185459,192.585640429912,231.833245315838
"1263","rbbA","rbbA",1867,1842.39384987871,-0.0172038855031882,0.0588572279229195,-0.292298603082679,0.770058326780205,0.999807467026667,1842.90112239229,1875.50047476456,1796.50783983127,1854.66596252671
"1264","rbn","yihY",2108,478.326226609167,0.00197409790412517,0.0614081055039659,0.0321471878659028,0.974354672363073,0.999807467026667,475.88373948116,479.317771668671,478.110619773762,479.992775513074
"1265","rbsA","rbsA",2024,381.273776513684,0.0127901594352469,0.0605816308492668,0.211122732352156,0.832791502150097,0.999807467026667,380.339513793823,373.846976595609,389.961968432708,380.946647232598
"1266","rbsB","rbsB",2026,8767.20607812042,0.0284924735444868,0.0572841304881653,0.497388601374918,0.618915042140825,0.999807467026667,9055.57146730849,8226.7220156989,9328.42684191853,8458.10398755578
"1267","rbsC","rbsC",2025,492.858955396843,0.0198747000855135,0.0597418655063032,0.332676255036203,0.73937867530101,0.999807467026667,538.354963969035,429.193037376523,557.636033483626,446.251786758187
"1268","rbsK","rbsK",2027,1569.77058712916,0.0328745475593527,0.0594695540946982,0.552796267935757,0.580402924340803,0.999807467026667,1524.11413860858,1559.08808954537,1582.84317408067,1613.03694628203
"1269","rbsR","rbsR",2028,434.554320575803,0.0237841969773728,0.0608840472649237,0.390647436328946,0.696057857129629,0.999807467026667,444.648127237223,407.263466123708,461.822282025959,424.483406916324
"1270","rcsA","rcsA",1085,282.56323833354,0.00390850737599516,0.0573484447789043,0.0681536768967955,0.945663301664031,0.999807467026667,306.843955572794,255.844997949509,308.52027969369,259.043720118167
"1271","rcsB","rcsB",1219,2314.03466860051,0.0354715411569938,0.0581330277982609,0.610178800252599,0.541743371488597,0.999807467026667,2227.83410857493,2315.13616511862,2311.02768515895,2402.14071554956
"1272","rcsC","rcsC",1220,914.760124637973,0.092708487723499,0.06129641346976,1.51246186319263,0.130416407434048,0.999807467026667,874.597142830241,850.031952371021,974.425852324481,959.985551026148
"1273","rdgC","rdgC",239,967.45156798414,-0.0243653201867831,0.0616112429432623,-0.395468733023632,0.69249699240636,0.999807467026667,930.637505973775,1034.86691007332,899.6911261875,1004.61072970197
"1274","recA","recA",1452,3459.71346163752,0.0114840185862226,0.0561360818555671,0.204574637320964,0.837904472783131,0.999807467026667,3423.05562414441,3457.5624008605,3474.20662785503,3484.02919369014
"1275","recC","recC",1525,672.814402181403,0.00522873811511095,0.0617459925822697,0.0846814165007428,0.932514670376124,0.999807467026667,696.370414144246,644.311688713661,697.524110611821,653.051395255883
"1276","recD","recD",1523,525.167924327473,-0.015593901392672,0.0615866878277206,-0.253202468629155,0.800111758970631,0.999807467026667,522.737157847066,539.885158938351,514.519845327676,523.5295351968
"1277","recF","recF",1992,182.039374027273,0.00323814513637716,0.0544599734351847,0.0594591758336243,0.95258638088313,0.999807467026667,181.901506597046,180.657896511286,184.920540313299,180.677552687461
"1278","recJ","recJ",1566,667.183514632984,-0.00609866597695028,0.0617404498213836,-0.098779098542266,0.92131366426502,0.999807467026667,678.915219066752,661.01993347771,673.570672747404,655.228233240069
"1279","recN","recN",1439,289.235097666667,0.0202538857995908,0.0589127336758509,0.343794703383339,0.731000683800141,0.999807467026667,283.876593628723,282.995895691089,295.106354489617,294.961546857241
"1280","recO","recO",1411,344.658601981195,0.0151607654127917,0.0589584571798699,0.257143184166767,0.797068241917337,0.999807467026667,311.437427961609,367.58138480909,321.934204897764,377.681390256319
"1281","recQ","recQ",2067,533.793317355787,-0.0489146828461925,0.0616188232378049,-0.79382695539992,0.42729617797432,0.999807467026667,555.810159046529,550.327811915882,508.771020240216,520.26427822052
"1282","recR","recR",284,546.216858931451,-0.0232369257128589,0.0616499274335039,-0.376917324646042,0.706235046153338,0.999807467026667,550.297992179952,560.770464893413,531.766320590056,542.032658062383
"1283","relA","relA",1499,2904.04451419697,-0.074782709561354,0.0569651603905122,-1.31277975957054,0.189257172247059,0.999807467026667,2981.16358034047,3044.03334295028,2763.26859203914,2827.71254145797
"1284","rep","rep",2036,474.441867214699,-0.0652317080099832,0.0612599402131839,-1.06483466655334,0.286950754488167,0.999807467026667,514.4689075472,483.494832859684,466.612969598842,433.190758853069
"1285","rfaE","hldE",37,1282.94185470041,-0.148335020478775,0.0604170162134209,-2.45518613423058,0.0140811656858548,0.897769455484631,1367.9360773889,1416.0237437532,1144.01619240455,1203.79140525501
"1286","rfe","wecA",2040,904.525424540917,0.0474581859511493,0.0613658327238947,0.7733649792496,0.43930640976391,0.999807467026667,892.971032385498,862.563135944058,950.472414460064,912.09511537405
"1287","rffA","wecE",2047,326.434731506777,0.0224986349630639,0.0597447976121935,0.376578980300573,0.706486511000871,0.999807467026667,319.705678261474,319.545181112448,333.431855072684,333.0562115805
"1288","rffC","wecD",2046,132.661798714405,-0.00229598454331068,0.0504271624189156,-0.0455307106958975,0.963684296678243,0.999807467026667,129.535921364563,136.798754005656,129.348564467851,134.963955019549
"1289","rffD","wecC",2043,416.345481508041,0.000743536043739202,0.0606538135004426,0.0122586858241614,0.990219228813964,0.999807467026667,436.379876937357,395.776547848424,435.952569132388,397.272932113996
"1290","rffE","wecB",2042,397.942178921651,0.00914500957729934,0.0607893156665015,0.150437778037676,0.880419237835793,0.999807467026667,395.038625438029,394.732282550671,401.459618607628,400.538189090275
"1291","rffG","rffG",2044,380.069712929151,0.00975524682033114,0.0605812164797157,0.161027582263844,0.872071676613943,0.999807467026667,375.746041405009,378.024037786621,382.296868316094,384.211904208878
"1292","rffH","rffH",2045,268.141811115804,0.000711287320560459,0.0580026331686341,0.0122630177580472,0.990215772690584,0.999807467026667,259.071842729126,276.730303904571,254.864578877396,281.900518952123
"1293","rffM","wecG",2051,152.886239348896,-0.0237677964277485,0.0522784529177794,-0.454638481079942,0.649369345748834,0.999807467026667,158.934144652974,157.684059960718,152.343864817692,142.582887964201
"1294","rffT","wecF",2049,194.183151958495,-0.00673219438124394,0.0551822315905298,-0.121999313677617,0.902899561816872,0.999807467026667,198.438007196777,193.189080084323,193.543777944489,191.561742608392
"1295","rhaA","rhaA",2117,11.2709181815866,0.00123792585530093,0.0183746543528179,0.0673713818791417,0.946286051363532,0.999807467026667,13.7804171664429,8.35412238202477,15.3302002332268,7.61893294465197
"1296","rhaD","rhaD",2116,14.2741068923056,-0.0149755598626555,0.0210588429541653,-0.711129281663283,0.47700412620843,0.999807467026667,14.6991116442057,18.7967753595557,10.5395126603435,13.0610279051177
"1297","rhaR","rhaR",2119,238.781145437919,0.00986186022998312,0.0550067791734112,0.179284451447215,0.857714354997538,0.999807467026667,262.746620640177,208.853059550619,270.194779110623,213.330122450255
"1298","rhaS","rhaS",2118,224.458193332434,0.0278017873801226,0.05547271739137,0.501179475019693,0.616244817969712,0.999807467026667,236.104480785054,197.366141275335,251.03202881909,213.330122450255
"1299","rhlB","rhlB",2038,1852.56755783798,0.0267279552296262,0.0587954463049946,0.454592267077589,0.649402599045548,0.999807467026667,1842.90112239229,1809.71176100612,1901.9029664347,1855.7543815188
"1300","rhlE","rhlE",456,30.2434743527704,0.00102165074755747,0.0293611975314899,0.0347959495337938,0.972242450481175,0.999807467026667,33.9916956772257,26.1066324438274,32.576675495607,28.2988937944216
"1301","rho","rho",2039,2391.00020299249,0.00709125852165731,0.0576213583088324,0.123066493567375,0.902054443806008,0.999807467026667,2394.11780905001,2370.48222589953,2397.26006147085,2402.14071554956
"1302","rhtA","rhtA",467,65.1336094660384,0.00645606004924451,0.038161628978302,0.169176741719157,0.865657623504846,0.999807467026667,75.3329471765543,52.2132648876548,78.5672761952875,54.4209496046569
"1303","rhtB","rhtB",2069,244.245494375903,-0.0449894573936292,0.057462304010747,-0.782938626777216,0.433663153214248,0.999807467026667,261.827926162414,250.623671460743,233.785553556709,230.744826323745
"1304","rhtC","rhtC",2068,376.539724019502,-0.0411854884656546,0.0598331515670644,-0.688338945667798,0.491239361837501,0.999807467026667,416.168598426575,365.492854213584,387.087555888978,337.409887548873
"1305","ribB","ribB",1646,555.033575567329,-0.0149817882430466,0.0616148222935502,-0.243152340384416,0.80788738583976,0.999807467026667,543.867130835612,578.522974955216,531.766320590056,565.977875888432
"1306","ribC","ribC",921,913.74400616533,-0.00785723631731175,0.0613093120825666,-0.128157306784494,0.898024485640169,0.999807467026667,904.914060596415,931.484645595762,897.774851158347,920.802467310795
"1307","ribD","ribD",253,586.177464264728,-0.00387230193417545,0.0617081369410884,-0.0627518853449143,0.949964080241745,0.999807467026667,574.184048601786,601.496811505784,575.840646260583,593.18835069076
"1308","ribF","ribF",53,1369.57132812754,0.00503936979676037,0.0606060186264049,0.0831496592413482,0.933732540159568,0.999807467026667,1418.46427366585,1312.64147927564,1424.75048417552,1322.42907539316
"1309","rihA","rihA",379,2175.61493473405,-0.0473128786498066,0.0580151819142061,-0.815525817358872,0.414771392696066,0.999807467026667,2225.9967196194,2231.59494129837,2128.98155738938,2115.88652062906
"1310","rihB","rihB",1185,55.7937789219402,-0.0155789857021055,0.0380388559797753,-0.409554527885608,0.68213275938334,0.999807467026667,58.7964465768229,58.4788566741734,53.6557008162939,52.2441116204706
"1311","rihC","rihC",56,272.931693185014,-0.0897808086106787,0.0584035939461888,-1.53724801068578,0.124232587414124,0.999807467026667,298.575705272929,297.615609859633,253.90644136282,241.629016244677
"1312","rimK","rimK",495,364.086382878586,0.00273639342822062,0.0603666802192917,0.0453295330848115,0.963844647628588,0.999807467026667,361.965624238566,364.448588915831,363.134118024561,366.797200335388
"1313","rlmB","rlmB",2276,572.501910375248,-0.0135224386151491,0.0616293767078289,-0.219415469334631,0.826326420826386,0.999807467026667,553.972770091003,602.541076803537,549.012795852436,584.480998754015
"1314","rlpA","rlpA",369,890.530865036906,-0.0280225763266863,0.0613690444192927,-0.45662396395204,0.647941351613796,0.999807467026667,890.214948952209,922.086257915985,867.114450691893,882.707802587535
"1315","rluA","rluA",74,71.6486155290914,0.00243016685681736,0.0413803812232222,0.0587275125308313,0.953169145320841,0.999807467026667,66.1460023989258,76.2313667359761,68.0277635349441,76.1893294465197
"1316","rluB","rluB",728,632.787854930553,-0.0921871134422911,0.0615776480428237,-1.49708727715908,0.134370549820855,0.999807467026667,630.22441174532,722.631586045143,555.719758454473,622.575663477275
"1317","rluC","rluC",629,881.241904710428,0.0330997276292155,0.061441303728275,0.538721114636491,0.590079302193013,0.999807467026667,881.946698652343,843.766360584502,919.81201399361,879.442545611256
"1318","rluD","rluD",1428,508.409597422294,-0.0242757097807918,0.0615390415870744,-0.394476565684615,0.693229225353734,0.999807467026667,515.387602024963,520.044118281042,495.357095036142,502.84957434703
"1319","rmuC","rmuC",2075,612.459938495257,0.0135432970357077,0.0617325581073505,0.219386616251288,0.826348894781781,0.999807467026667,621.037466967692,592.098423826006,630.454484591454,606.249378595878
"1320","rna","rna",356,183.009727629816,0.00968761053939251,0.0545072757865395,0.177730594670168,0.858934556688692,0.999807467026667,182.820201074809,178.56936591578,187.794952857029,182.854390671647
"1321","rnb","rnb",739,2405.20797012622,0.0223142077284815,0.0600444206564302,0.371628329235813,0.710169593705474,0.999807467026667,2240.69583126361,2509.36951050069,2296.6556224403,2574.11091630027
"1322","rnc","rnc",1412,656.375325168544,0.068296752181118,0.0617466138581744,1.1060809316279,0.268691491274652,0.999807467026667,634.817884134135,616.116525674327,705.189210728435,669.37768013728
"1323","rncA","rcnA",1150,58.5346357822097,-0.0122043821743773,0.0385442456208676,-0.316633053203925,0.751522052433249,0.999807467026667,57.87775209906,63.7001831629389,52.6975633017173,59.8630445651226
"1324","rnd","rnd",1006,389.617750615241,0.0216017641853802,0.0606874716944303,0.355950966191968,0.721877286570007,0.999807467026667,385.8516806604,379.068303084374,399.543343578474,394.007675137716
"1325","rng","rng",1754,909.003255151469,-0.01487262940304,0.0613581909989851,-0.2423902849953,0.808477761420341,0.999807467026667,901.239282685363,933.573176191269,881.486513410543,919.714048318702
"1326","rnr","rnr",2275,3777.72157775464,0.0204480911923087,0.056087085659688,0.364577530670408,0.715426789970641,0.999807467026667,3691.31441165116,3788.59450024824,3761.64788222804,3869.32951689111
"1327","rnt","rnt",914,91.4938141946811,0.00959767195751461,0.0452145797412982,0.212269405409253,0.831896862495206,0.999807467026667,87.2759753874715,91.8953462022725,91.0230638847844,95.7808713041962
"1328","rob","rob",2355,1132.37213471942,-0.0201877810479582,0.0608853037775959,-0.331570671334759,0.740213468739947,0.999807467026667,1178.68501496975,1113.1868074048,1145.93246743371,1091.68424906942
"1329","rpe","rpe",1808,785.25592910365,0.0109267383690312,0.0615897678308722,0.17741158562306,0.859185107655576,0.999807467026667,768.947277887512,790.508830399094,783.756486923722,797.811121204271
"1330","rpiA","rpiA",1577,1530.14310443317,0.035567001667517,0.0604870791108271,0.588009905427067,0.556525644156617,0.999807467026667,1433.16338531006,1564.30941603414,1493.73638522504,1629.36323116343
"1331","rplA","rplA",2167,15354.1863139749,0.0395141635639228,0.0586342828834572,0.673908874138736,0.500369249914954,0.999807467026667,14053.2694263384,16014.8526063415,14656.6295604794,16691.9936627404
"1332","rplB","rplB",1778,24326.1821528258,0.039620804375046,0.0585614439432991,0.676568091685172,0.498680029876498,0.999807467026667,22242.5120011165,25395.4877760576,23197.4673654159,26469.261468713
"1333","rplC","rplC",1780,24270.64649538,0.0397529011194493,0.0584703024860095,0.679881913197921,0.496579234797127,0.999807467026667,22213.1137778281,25316.1236134283,23166.8069649495,26386.541625314
"1334","rplD","rplD",1779,18958.3629095093,0.0418655509864751,0.0568185638087094,0.736828743637794,0.461226501106261,0.999807467026667,17638.0152785691,19488.0789866683,18395.2821423576,20312.0752304422
"1335","rpoA","rpoA",1774,40687.1799284704,0.0438912023107765,0.054685999500567,0.802604006722441,0.422203651761077,0.999807467026667,38404.1852539207,41279.8072201799,40048.231834276,43016.495405505
"1336","rpoB","rpoB",2168,33144.8639323402,0.0453506312296759,0.052767631124898,0.859440347479945,0.390097617633524,0.999807467026667,31816.2271538833,33102.1656734754,33166.8882045863,34494.1746974157
"1337","rpoC","rpoC",2169,36738.2499328493,0.0334428810789346,0.0544942765589312,0.61369529408779,0.539416698666131,0.999807467026667,34917.7397108107,37400.3616390272,36046.0914358892,38588.8069456701
"1338","rpoD","rpoD",1659,5010.60856594212,0.035486759181161,0.0557026493448166,0.63707488958895,0.52407606385247,0.999807467026667,4816.71514691066,5032.31446987217,4984.23135082788,5209.17329615776
"1339","rpoH","rpoH",1853,4063.37180259677,0.00825022551908074,0.0558362179182944,0.147757599398179,0.88253407272555,0.999807467026667,3987.1340334908,4107.09541606293,4030.88452382408,4128.37323700927
"1340","rpoN","rpoN",1732,4313.44687973705,-0.00116942555903793,0.0556930571061878,-0.0209976901933796,0.983247498229256,0.999807467026667,4378.49788101778,4253.29255774836,4373.89775404253,4248.09932613952
"1341","rpsA","rpsA",542,54612.7298148085,0.041246371003528,0.0554779879256595,0.743472727576172,0.457195527105646,0.999807467026667,51251.2088309565,55804.4932466277,53335.6828864253,58059.5342952243
"1342","rpsB","rpsB",146,20141.4709622805,0.0434562528676571,0.0543797829089561,0.799125162754191,0.424217840433869,0.999807467026667,19122.6255546339,20337.0666737416,19924.469615622,21181.7220051246
"1343","rpsC","rpsC",1777,24122.3583560135,0.0397429514611802,0.0584772189471142,0.679631353486955,0.496737911904301,0.999807467026667,22076.2283006415,25162.6166146586,23024.0444752776,26226.5440334763
"1344","rpsD","rpsD",1775,28933.0702886595,0.0443563164695937,0.0543673230825487,0.815863536305535,0.414578189247045,0.999807467026667,27407.4123550993,29251.9595206598,28584.116472366,30488.792806513
"1345","rrmA","rlmA",1015,162.914523456657,-0.00377668398924186,0.0528360433793708,-0.0714793112369278,0.943016289675723,0.999807467026667,169.958478386129,157.684059960718,170.548477594649,153.467077885133
"1346","rrmJ","rlmE",1720,2207.75881740768,0.0393823668544002,0.0579479347761363,0.679616400593768,0.496747382285366,0.999807467026667,2165.36288408706,2160.58490105116,2256.41384682808,2248.67363766442
"1347","rseA","rseA",1416,6578.74903201461,0.0424696534095849,0.0557836555631994,0.761327901171149,0.446461239464472,0.999807467026667,6637.56760183665,6248.88354175453,6918.71099275819,6509.83399170906
"1348","rseB","rseB",1415,1446.67137730863,0.0328824293989779,0.0613713248770933,0.535794680411914,0.59210045907836,0.999807467026667,1514.00849935319,1319.95133635991,1578.05248650779,1374.67318701363
"1349","rsgA","rsgA",2265,879.541276785362,0.0308414143107952,0.0614364020514283,0.50200554200713,0.615663622595519,0.999807467026667,880.109309696818,844.810625882255,915.979463935304,877.26570762707
"1350","rsmB","rsmB",1772,463.520824540133,0.00336771721248643,0.061295967548676,0.0549419047804748,0.956184747090645,0.999807467026667,455.672460970377,468.875118691141,456.073456938498,473.462261560515
"1351","rsmC","rsmC",2339,284.602901322583,0.0138725349485909,0.058719011151443,0.236252870689734,0.813236455556844,0.999807467026667,286.632677062012,274.641773309064,294.14821697504,282.988937944216
"1352","rspA","rspA",12,531.45654963653,-0.260011371312206,0.0613877503661845,-4.23555790465052,2.27984941644586e-05,0.00448180397782983,677.996524588989,597.319750314771,436.910706646965,413.599216995393
"1353","rspB","rspB",867,193.497643411539,-0.0193987138381642,0.0529006015696759,-0.366701195498012,0.713841914715063,0.999807467026667,222.324063618612,175.43657002252,210.790253206869,165.439686798157
"1354","rssA","rssA",706,398.00867304805,-0.00880446559661129,0.0607833525906481,-0.144849950214262,0.884829343496396,0.999807467026667,397.794708871317,404.130670230449,392.836380976438,397.272932113996
"1355","rssB","rssB",707,261.080240227941,0.00170701013778,0.0580107104928536,0.0294257754003942,0.976525015905815,0.999807467026667,266.421398551229,254.800732651756,267.320366566893,255.778463141888
"1356","rstA","rstA",885,753.917052668024,0.0274100117838823,0.0616408697477439,0.444672696800901,0.656556303252051,0.999807467026667,681.67130250004,795.73015688786,709.979898301318,828.286852982878
"1357","rstB","rstB",886,775.307771420477,0.0230037619823301,0.0617431307884716,0.372572004181967,0.709467012409371,0.999807467026667,810.28852938684,715.321728960871,835.495912710863,740.124914623334
"1358","rsuA","rsuA",1200,250.479407479251,-0.0238373255283808,0.0576222980383276,-0.41368231292208,0.679106781979458,0.999807467026667,251.722286907023,262.110589736027,236.659966100439,251.424787173515
"1359","rsxD","rsxD",901,167.776938321558,0.00972568655937239,0.0534740051422567,0.181876905114909,0.855679329242078,0.999807467026667,168.121089430603,162.905386449483,172.464752623802,167.616524782343
"1360","rsxE","rsxE",903,80.8356067723815,0.00666648189526901,0.0416243582508537,0.160158190430054,0.872756463383638,0.999807467026667,90.9507532985229,67.8772443539513,94.8556139430911,69.6588154939609
"1361","rsxG","rsxG",902,124.769928599089,0.00816549419380275,0.0485733175739658,0.168106577883395,0.866499434594133,0.999807467026667,134.129393753377,111.736386859581,138.929939613618,114.28399416978
"1362","rtcB","rtcB",1829,63.7359771676791,0.00419906963171062,0.0394623895387634,0.106406877048992,0.91525953696106,0.999807467026667,56.9590576212972,68.9215096517044,59.404525903754,69.6588154939609
"1363","rtn","rtn",1195,330.885640861762,0.0063198531712741,0.0594926479445388,0.106229145778915,0.915400546787234,0.999807467026667,344.510429161072,313.279589325929,346.845780276757,318.90676468329
"1364","rumB","rlmC",499,111.832525047778,-0.0439170417559007,0.0468176383941262,-0.938044789576796,0.348221392922155,0.999807467026667,107.487253898254,135.754488707903,91.981201399361,112.107156185593
"1365","rutA","rutA",596,5.83870311901116,-0.000730151823471925,0.0136743848034176,-0.0533955884647507,0.957416720095673,0.999807467026667,4.59347238881429,7.30985708427168,3.83255005830671,7.61893294465197
"1367","rutD","rutD",595,4.07347935656245,0.00052731924750796,0.011540024109517,0.0456948133299898,0.963553497856105,0.999807467026667,2.75608343328857,5.22132648876548,2.87441254373003,5.44209496046569
"1368","rutG","rutG",594,32.4331851243043,-0.00625704241144937,0.0300220328530472,-0.208415014468758,0.834904933874221,0.999807467026667,28.4795288106486,38.6378160168646,27.7859879227236,34.8294077469804
"1369","rutR","rutR",597,134.406602727095,0.00160314918518392,0.0505009479553496,0.0317449325228775,0.974675461955809,0.999807467026667,139.641560619954,128.444631623631,138.929939613618,130.610279051177
"1370","ruvA","ruvA",1041,414.478946464459,0.023063353846626,0.0609546146838254,0.37836928288788,0.705156283711924,0.999807467026667,406.981653648946,406.219200825955,423.496781442891,421.218149940045
"1371","ruvB","ruvB",1040,608.947358714313,-0.055017041700533,0.0617110807437624,-0.891526141455462,0.372646973683154,0.999807467026667,655.029162644918,610.895199185562,601.710359154153,568.154713872618
"1372","sanA","sanA",1170,107.852131053275,0.00979308888899931,0.0455373546393535,0.215056165790889,0.829723528888176,0.999807467026667,120.348976586934,90.8510809045194,125.516014409545,94.692452312103
"1373","sapA","sapA",745,235.857866830817,0.0186847649872157,0.0571370995910792,0.327016336512344,0.743655529184806,0.999807467026667,226.917536007426,234.959691994447,236.659966100439,244.894273220956
"1374","sapB","sapB",744,111.782130041919,0.000342161203720993,0.0480282181789647,0.00712417026269886,0.99431578262151,0.999807467026667,114.836809720357,108.603590966322,115.934639263778,107.753480217221
"1375","sapC","sapC",743,91.7560805767847,-0.00421198741279837,0.0450954758065079,-0.0934015516516742,0.925584557868531,0.999807467026667,96.4629201651001,88.7625503090132,95.8137514576677,85.9851003753579
"1376","sapD","sapD",742,254.033830276338,0.0185783487739182,0.0578284251823459,0.321266725063609,0.748008270469729,0.999807467026667,245.291425562683,252.712202056249,255.822716391973,262.308977094446
"1377","sapF","sapF",741,171.862023396365,0.00782920215779822,0.053393960591899,0.1466308562056,0.883423397189425,0.999807467026667,179.145423163757,160.816855853977,182.046127769569,165.439686798157
"1378","sbcD","sbcD",242,257.144547779336,0.00316240654443093,0.0578992880681289,0.0546190920466897,0.956441928208405,0.999807467026667,260.909231684652,251.667936758496,263.487816508586,252.513206165608
"1379","sbmA","sbmA",232,194.734779023353,0.00950652835394221,0.0552078587552865,0.17219520134046,0.863284070310722,0.999807467026667,194.763229285726,190.056284191064,199.292603031949,194.826999584672
"1380","sbp","sbp",2127,436.245962934953,-0.0163049843896354,0.0592701112615702,-0.2750962338788,0.783242304929991,0.999807467026667,392.28254200474,493.937485837215,384.213143345248,474.550680552608
"1381","sdaA","sdaA",1010,176.424366801073,0.0135147517945031,0.052842616681497,0.255754779820268,0.798140193255075,0.999807467026667,188.332367941386,157.684059960718,196.418190488219,163.262848813971
