"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_K12ref_chemostat1","IAI1_K12ref_chemostat2"
"1016","kdgR",2036.27365671508,0.0367482530846656,0.0582939065355366,0.630396130035709,0.528435442179738,0.999807467026667,1999.99787808974,1994.54671870842,2078.20026911681,2072.34976094534
"1017","yebQ",38.6294225431636,-0.00548335369410668,0.0328776866002071,-0.166780399143781,0.867542841879561,0.999807467026667,39.5038625438029,39.6820813146177,38.3255005830671,37.0062457311667
"1018","htpX",4875.65070781703,0.0392411985923198,0.0551051317697625,0.712115139407985,0.476393480087554,0.999807467026667,4828.65817512158,4739.92018650131,5018.72430135264,4915.30016829261
"1019","prc",5058.30493525623,-0.00202439361956134,0.0560717402105772,-0.0361036345930898,0.971199724232761,0.999807467026667,4925.12109528668,5201.48544810818,4918.11986232209,5188.49333530799
"1020","yebS",162.346425142961,-0.00405721488965588,0.0508883519222068,-0.0797277714133512,0.936453771361864,0.999807467026667,183.738895552572,143.064345792174,181.087990254992,141.494468972108
"1021","yebT",377.785084143299,-0.0324020507057221,0.0603261299284482,-0.537114692159992,0.59118839276812,0.999807467026667,403.306875737895,373.846976595609,381.338730801518,352.647753438177
"1022","yebU",210.155443585475,0.000573132452452289,0.0560260860177487,0.010229742842838,0.991837988480836,0.999807467026667,212.21842436322,207.808794252866,212.706528236022,207.888027489789
"1023","pphA",63.0434217731207,0.00690419238347693,0.0393247355671002,0.175568691916472,0.860632800472733,0.999807467026667,67.0646968766886,56.3903260786672,69.9440385640975,58.7746255730295
"1024","yebZ",195.054463458544,0.0130687948343344,0.0544916149805097,0.23983129953129,0.810461041460688,0.999807467026667,204.868868541117,178.56936591578,211.748390721446,185.031228655834
"1025","yobB",167.056022931924,0.0142508680911928,0.0525140598162835,0.271372431326931,0.786104603363102,0.999807467026667,150.665894353109,176.480835320273,157.134552390575,183.94280966374
"1026","exoX",260.789417445725,0.0198420669950559,0.058052590853101,0.341794684844734,0.732505409840932,0.999807467026667,251.722286907023,258.977793842768,262.52967899401,269.927910039098
"1027","ptrB",187.4420498873,0.00696498228498673,0.054446742090123,0.127922847494859,0.898210029905791,0.999807467026667,178.226728685994,193.189080084323,179.171715225839,199.180675553044
"1028","yebE",454.068360024649,0.0232816583157277,0.061162548104507,0.380652197092031,0.703461344211678,0.999807467026667,432.705099026306,458.43246571361,448.408356821885,476.727518536795
"1029","purT",892.41262538242,0.00711716643177213,0.0615667658916043,0.115600784428124,0.907968941192098,0.999807467026667,921.450561196146,855.253278859786,934.184076712261,858.762584761486
"1030","eda",521.149287185408,0.0220421045984237,0.061536350029831,0.358196490167817,0.720196273665398,0.999807467026667,500.688490380757,524.221179472055,515.477982842252,544.209496046569
"1031","edd",296.422173906174,0.0201981149329733,0.0588688485306644,0.343103618248151,0.731520509201575,0.999807467026667,280.201815717672,300.748405752892,291.27380443131,313.464669722824
"1032","zwf",2112.91355408787,0.0168114571911758,0.0585385517801207,0.287186079599682,0.773969844460182,0.999807467026667,2047.76999093341,2140.74386039385,2090.65605680631,2172.4843082179
"1033","yebK",1063.08029245506,0.0256450394271299,0.0608648354403101,0.421344101920392,0.67350383057306,0.999807467026667,1053.742565994,1040.08823656208,1087.48607904453,1071.00428821965
"1034","pykA",2903.5152612898,0.031563170983232,0.0608393476294664,0.518795355523257,0.60390345708212,0.999807467026667,2628.38490087954,3070.13997539411,2729.73377902895,3185.80238985662
"1035","lpxM",549.061251432514,0.0185084212901958,0.061645459249577,0.300239815154314,0.763994237048288,0.999807467026667,532.842797102457,550.327811915882,547.096520823283,565.977875888432
"1036","yebA",3460.54626530244,0.035249606686226,0.0562488577887563,0.626672399617546,0.530873999502337,0.999807467026667,3429.48648548875,3371.93264644475,3555.64831659405,3485.11761268223
"1037","znuA",8386.37419953682,0.0260549224243668,0.054283191775053,0.479981400731504,0.631240618381393,0.999807467026667,8118.50309999037,8449.15052412031,8335.79637681709,8642.04679721952
"1038","znuC",677.046458780886,-0.0124196328434828,0.0617305170311996,-0.201191135936959,0.840549122284523,0.999807467026667,683.508691455566,681.905239432772,666.863710145368,675.908194089839
"1039","znuB",571.555114994027,0.00483586557132232,0.061683941245739,0.0783974803434982,0.93751187775868,0.999807467026667,559.48493695758,579.567240252969,560.510446027356,586.657836738202
"1040","ruvB",608.947358714313,-0.055017041700533,0.0617110807437624,-0.891526141455462,0.372646973683154,0.999807467026667,655.029162644918,610.895199185562,601.710359154153,568.154713872618
"1041","ruvA",414.478946464459,0.023063353846626,0.0609546146838254,0.37836928288788,0.705156283711924,0.999807467026667,406.981653648946,406.219200825955,423.496781442891,421.218149940045
"1042","yebB",17.5788292986827,0.000637306478293509,0.0231291363823749,0.0275542704127577,0.978017654726642,0.999807467026667,19.29258403302,15.6639794662965,20.1208878061102,15.2378658893039
"1043","yebC",2326.40439480585,0.0019183784665854,0.0595942693538745,0.0321906533528241,0.974320009861837,0.999807467026667,2208.54152454191,2439.40373555123,2222.87903381789,2434.79328531235
"1044","aspS",4034.41472386435,-0.0148784056929967,0.0569591739042836,-0.261211753492052,0.793929214713196,0.999807467026667,3940.2806151249,4188.54810928767,3880.45693403554,4128.37323700927
"1045","yecE",98.351781597761,0.00284726154760559,0.0463177669709311,0.0614723406115955,0.950983041729815,0.999807467026667,97.3816146428629,98.1609379887911,97.7300264868211,100.134547272569
"1046","yecO",149.188879678178,-0.0100579897689725,0.0517262309044996,-0.19444660074967,0.845826204049625,0.999807467026667,159.852839130737,143.064345792174,152.343864817692,141.494468972108
"1047","torY",45.5983654131286,-0.00298418962732405,0.0347103163812075,-0.0859741407871384,0.931486973758124,0.999807467026667,50.5281962769572,41.7706119101239,49.8231507579872,40.2715027074461
"1048","cutC",646.23187576537,0.029720965240319,0.0617461507118978,0.481341183177465,0.630274031730396,0.999807467026667,639.411356522949,626.559178651858,665.905572630791,653.051395255883
"1049","argS",2131.48437935822,0.00637564900926047,0.0581084684965233,0.109719790836372,0.912631604360118,0.999807467026667,2124.94032706549,2124.0356156298,2149.10244519549,2127.85912954209
"1050","flhA",154.046561492269,0.0141001425240485,0.052308534648622,0.269557207418731,0.787500925502155,0.999807467026667,146.072421964294,155.595529365211,152.343864817692,162.174429821878
"1051","flhB",11.5593408484724,0.00147889411158613,0.0191343800974805,0.0772898888833538,0.938392934348915,0.999807467026667,10.1056392553914,12.5311835730372,10.5395126603435,13.0610279051177
"1052","cheZ",46.0669406482078,0.00519662369634255,0.0346487874455385,0.149979958303323,0.880780427353473,0.999807467026667,50.5281962769572,39.6820813146177,52.6975633017173,41.3599216995393
"1053","cheB",14.7321886051758,0.000418512049461976,0.0215106926683312,0.0194560006000236,0.984477336826814,0.999807467026667,14.6991116442057,14.6197141685434,14.3720627186502,15.2378658893039
"1054","cheR",7.35793534315663,0.000934948729490757,0.015232172401433,0.0613798678777295,0.951056685230711,0.999807467026667,9.18694477762858,5.22132648876548,9.58137514576677,5.44209496046569
"1055","tap",21.3912423308068,0.00267606696173152,0.0254395808536753,0.105193044536538,0.916222629758016,0.999807467026667,22.0486674663086,19.8410406573088,22.9953003498403,20.6799608497696
"1056","tar",11.9645857721806,0.00154646944659989,0.0195333054163121,0.0791709039325442,0.936896687227098,0.999807467026667,11.9430282109172,11.4869182752841,12.4557876894968,11.9726089130245
"1057","cheA",59.738066603738,0.00133678600474773,0.0389523601520423,0.0343184854404166,0.972623184301711,0.999807467026667,61.5525300101115,57.4345913764203,62.278938447484,57.6862065809363
"1058","motB",18.5975262880916,-0.000681056870518103,0.0237284270349709,-0.0287021499366293,0.977102141674001,0.999807467026667,16.5365005997314,20.8853059550619,16.2883377478035,20.6799608497696
"1059","motA",9.76793840795773,0.00117887122819494,0.0170596570268053,0.0691028680320256,0.944907738128566,0.999807467026667,12.86172268868,6.26559178651858,13.4139252040735,6.53051395255883
"1060","otsA",146.198388031547,0.0133554946761499,0.0512932121621945,0.260375478804455,0.794574155879681,0.999807467026667,151.584588830872,134.710223410149,158.092689905152,140.406049980015
"1061","otsB",37.4293074595499,0.0044941897224712,0.0324566150848821,0.13846760392967,0.889870871268564,0.999807467026667,36.7477791105143,36.5492854213584,38.3255005830671,38.0946647232598
"1062","araH",389.935493381937,0.00725254602160665,0.0604730475573228,0.119930222050276,0.904538423520418,0.999807467026667,373.908652449483,400.997874337189,375.589905714058,409.24554102702
"1063","araG",744.868765699192,-0.0114934257808813,0.061700219734711,-0.186278522674619,0.852226349106309,0.999807467026667,729.443415343709,771.712055039539,718.603135932508,759.716456481011
"1064","araF",1577.85373485921,0.0379373682066841,0.0596211033984959,0.636307717304694,0.524575875899548,0.999807467026667,1574.64233488554,1515.22894703974,1642.24769998443,1579.29595752714
"1065","tyrP",257.46290122017,0.0178069076580813,0.0563404467636213,0.316059042499094,0.751957693764338,0.999807467026667,276.52703780662,227.649834910175,288.39939188758,237.275340276304
"1066","yecA",1630.95923183666,0.0367831418096993,0.0602122680701939,0.610891152062542,0.54127164277548,0.999807467026667,1661.91831027301,1531.93719180379,1733.27076386921,1596.71066140063
"1067","uvrC",660.713360631625,0.029365517787672,0.0617450804651004,0.475592833736284,0.634364481804383,0.999807467026667,668.80957981136,625.514913354105,696.565973097245,651.96297626379
"1068","uvrY",1096.98909977188,0.0326393605319662,0.0615301768775781,0.530461022351784,0.595792326712635,0.999807467026667,1137.34376347042,1010.848808225,1186.17424304593,1053.58958434616
"1069","sdiA",246.677379425928,-0.0331001464942673,0.0567417819433829,-0.583346968681645,0.559659749915021,0.999807467026667,271.933565417806,240.181018483212,255.822716391973,218.772217410721
"1070","yecC",224.644018374394,-0.0065966457826845,0.0561365613165304,-0.117510685157375,0.906455377177581,0.999807467026667,239.779258696106,213.030120741632,235.701828585863,210.064865473976
"1071","yecS",162.489557014542,-0.00795142417155549,0.0529223314045764,-0.15024704997913,0.880569706651996,0.999807467026667,169.958478386129,158.728325258471,166.715927536342,154.555496877226
"1072","yedO",436.946217383222,-0.00105914269817069,0.0610167300797778,-0.0173582343200937,0.986150828315084,0.999807467026667,423.518154248677,451.122608629338,422.538643928315,450.605462726559
"1073","fliY",4750.34692334378,-0.0222698702468783,0.0584949843175457,-0.380714184415952,0.703415342495105,0.999807467026667,4542.94419253733,5068.86375529353,4460.13013035443,4929.44961518982
"1074","fliA",7.81089089072493,-0.000618384500147124,0.0158675817306059,-0.0389715654625784,0.968913058858713,0.999807467026667,6.43086134434,9.39838767977787,6.70696260203674,8.70735193674511
"1075","fliD",20.2714306337161,-0.00350834649997679,0.02457208725585,-0.142777716172302,0.886465736669976,0.999807467026667,22.9673619440714,18.7967753595557,22.9953003498403,16.3262848813971
"1076","amyA",233.322403200939,-0.00242736522372374,0.0570651552349949,-0.0425367321569148,0.966070830210645,0.999807467026667,236.104480785054,231.826896101188,235.701828585863,229.656407331652
"1077","yedE",6080.96957183198,0.000560854683291034,0.0552997372891123,0.0101420858540219,0.991907925010685,0.999807467026667,5942.11588217016,6216.51131752419,5939.49445286082,6225.75663477275
"1078","fliF",5.41714027644042,0.000710701511907164,0.0133125755296205,0.0533857261749127,0.957424577856965,0.999807467026667,6.43086134434,4.17706119101239,6.70696260203674,4.35367596837255
"1079","fliG",8.37663233256561,-0.000396719231702631,0.0161475692602706,-0.0245683560979495,0.980399259852895,0.999807467026667,6.43086134434,10.442652977531,5.74882508746007,10.8841899209314
"1080","fliH",5.82238520014863,0.000711772616970113,0.0132953929200341,0.0535352825787933,0.957305419511969,0.999807467026667,8.26825029986572,3.13279589325929,8.6232376311901,3.26525697627942
"1081","fliI",4.94793227835554,0.000657685728774675,0.0128205990351611,0.0512991418709018,0.959087151893792,0.999807467026667,5.51216686657715,4.17706119101239,5.74882508746007,4.35367596837255
"1082","fliM",13.5321613831918,-0.00758460082396753,0.0205799915623779,-0.368542465188998,0.712468787189814,0.999807467026667,12.86172268868,16.7082447640495,11.4976501749201,13.0610279051177
"1083","fliP",8.27488486187824,0.00089008775353855,0.0149758362570698,0.0594349282577363,0.95260569349448,0.999807467026667,3.67477791105143,12.5311835730372,3.83255005830671,13.0610279051177
"1084","fliR",33.6273224812889,-0.000396895722765896,0.0290745903019454,-0.0136509480836722,0.989108457554989,0.999807467026667,41.3412514993286,26.1066324438274,43.1161881559505,23.945217826049
"1085","rcsA",282.56323833354,0.00390850737599516,0.0573484447789043,0.0681536768967955,0.945663301664031,0.999807467026667,306.843955572794,255.844997949509,308.52027969369,259.043720118167
"1086","yedP",42.208125593297,-0.000428637128056016,0.0335502092340169,-0.012775989713394,0.989806512366349,0.999807467026667,38.58516806604,45.9476731011363,36.4092255539137,47.8904356520981
"1087","yedQ",238.73404659087,-0.0411460412508871,0.0570896183757328,-0.720727207880184,0.471077369069414,0.999807467026667,257.2344537736,242.269549078718,236.659966100439,218.772217410721
"1088","yedI",399.817898717955,0.00756587611289001,0.060778739896468,0.124482279918569,0.900933429823036,0.999807467026667,390.445153049215,404.130670230449,397.627068549321,407.068703042834
"1089","yedA",34.833261961556,-0.00568895657563586,0.030813717896686,-0.184624153265442,0.853523840045093,0.999807467026667,40.4225570215657,31.3279589325929,39.2836380976438,28.2988937944216
"1090","dcm",648.729925752557,0.00920912264524604,0.0617380057685192,0.149164562907567,0.881423781814368,0.999807467026667,669.728274289123,619.249321567586,673.570672747404,632.371434406113
"1091","yedJ",167.86417830077,0.00342799728875789,0.0531178133696571,0.0645357380376672,0.948543651570319,0.999807467026667,176.389339730469,157.684059960718,176.297302682109,161.086010829784
"1092","hchA",198.454606976639,-0.040439307640803,0.0553896472887687,-0.730087834464381,0.465336497083361,0.999807467026667,213.137118840983,203.631733061854,188.753090371605,188.296485632113
"1093","yedW",325.049708579289,0.0149782486564165,0.0589966629957356,0.253882980762812,0.799585963485753,0.999807467026667,340.83565125002,299.704140455139,351.636467849641,308.022574762358
"1094","yedZ",66.4745650177236,-0.00963887115704307,0.0405470310793417,-0.237720762789806,0.812097678860189,0.999807467026667,70.73947478774,65.7887137584451,65.1533509912141,64.2167205334952
"1095","yodA",4314.49035494875,0.0373832538225411,0.0577203693157341,0.64766137614353,0.517203990697985,0.999807467026667,4055.11742484525,4408.88808711358,4213.88878910823,4580.06711872793
"1096","yeeI",3734.01180134513,0.0395308117606156,0.0570780920815291,0.692574161451484,0.488576830211251,0.999807467026667,3769.40344226101,3550.50201236053,3918.78243461861,3697.35931614039
"1097","shiA",382.097835836708,-0.00387421312560899,0.0605835861117779,-0.063948230440849,0.949011448501235,0.999807467026667,387.689069615926,379.068303084374,386.129418374401,375.504552272133
"1098","amn",404.526339692728,0.0126885821737845,0.0604910558688099,0.209759641182373,0.833855273920442,0.999807467026667,380.339513793823,419.794649696745,388.045693403554,429.92550187679
"1099","yeeN",1336.79171256291,0.0364363187880579,0.0600539511658566,0.606726419839194,0.544032485878058,0.999807467026667,1315.57049215641,1303.24309159586,1371.09478335923,1357.25848314014
"1100","yeeO",119.596510850727,-0.00798933752241538,0.0466574209186195,-0.171234015192363,0.864039762207643,0.999807467026667,139.641560619954,103.382264477557,134.139252040735,101.222966264662
"1101","cbl",1005.68488433107,0.00654023355516229,0.0613075819666612,0.106679032924816,0.915043616971856,0.999807467026667,968.303979562052,1034.86691007332,972.509577295328,1047.0590703936
"1102","nac",52.6685539274672,0.000636695251004909,0.036834650082165,0.0172852259919578,0.986209071794491,0.999807467026667,48.6908073214315,56.3903260786672,47.9068757288339,57.6862065809363
"1103","erfK",433.039298894376,0.00501730248865784,0.0605126114813098,0.0829133360110811,0.933920449951584,0.999807467026667,460.265933359192,402.042139634942,462.780419540535,407.068703042834
"1104","cobS",249.737396501791,-0.0175770261082175,0.0576982840110381,-0.304636895351254,0.760642716408643,0.999807467026667,257.2344537736,251.667936758496,246.241341246206,243.805854228863
"1105","yeeA",139.3501070715,-0.0193669889069973,0.0507450785142823,-0.381652555755657,0.702719095837687,0.999807467026667,135.966782708903,151.418468174199,127.432289438698,142.582887964201
"1106","dacD",62.0377269646596,-0.0159346535692385,0.0395836529511422,-0.402556418653591,0.687274575886993,0.999807467026667,65.2273079211629,64.744448460692,59.404525903754,58.7746255730295
"1107","yeeE",2363.02626102339,0.0263221058787261,0.0594280538054837,0.442923908712911,0.657820773306536,0.999807467026667,2439.13383846039,2219.06375772533,2501.69705055971,2292.21039734815
"1108","yeeF",1602.11110634845,-0.0610519651850317,0.0610872358852638,-0.999422617512136,0.317590007846646,0.999807467026667,1553.51236189699,1768.98541439375,1446.78764701078,1639.15900209227
"1109","yeeY",149.856151335476,0.00674280759862244,0.0509715325112393,0.132285753761389,0.894758275195828,0.999807467026667,160.7715336085,135.754488707903,165.757790021765,137.140793003735
"1110","yeeZ",655.301063492494,0.0281631540502361,0.0617440075741342,0.456127730556224,0.648298130261267,0.999807467026667,635.736578611897,649.533015202426,661.114885057907,674.819775097746
"1111","hisG",1722.02025468317,-0.0986648253921248,0.0596747018635084,-1.65337776831792,0.0982540045351572,0.999807467026667,1762.97470282692,1868.19061768029,1574.21993644948,1682.69576177599
"1112","hisC",1416.73844905382,-0.0842844905064468,0.0601492561883756,-1.40125574026193,0.161137611302691,0.999807467026667,1456.13074725413,1512.09615114648,1308.81584491174,1389.91105290294
"1113","hisA",2110.60551400507,0.036912895435318,0.0601357657451493,0.613825981558994,0.539330326424783,0.999807467026667,1955.90054315712,2177.29314581521,2039.87476853375,2269.35359851419
"1114","hisF",1947.91982748707,-0.105181324897733,0.0602562630731109,-1.74556667694631,0.0808862768680527,0.999807467026667,1950.38837629055,2178.33741111296,1741.8940015004,1921.05952104439
"1115","ugd",630.746161036707,-0.128329591968817,0.061746655715531,-2.07832457453301,0.0376794745068281,0.999807467026667,690.858247277669,682.949504730525,577.756921289737,571.419970848898
"1116","wcaL",26.3383020616405,-0.037033607075264,0.0270703456614925,-1.36805076441799,0.171296186622079,0.999807467026667,29.3982232884114,36.5492854213584,14.3720627186502,25.0336368181422
"1117","wcaK",12.6536066305028,-0.0027705753144828,0.0199847064835797,-0.138634776385594,0.889738761074235,0.999807467026667,14.6991116442057,11.4869182752841,12.4557876894968,11.9726089130245
"1118","wzxC",9.24122449515524,-0.00326766559795084,0.017265233688724,-0.189262749457307,0.849886889272426,0.999807467026667,10.1056392553914,9.39838767977787,7.66510011661342,9.79577092883825
"1119","wcaJ",10.2901365251802,-0.00423671374643735,0.0166063876372512,-0.255125548011032,0.798626132457516,0.999807467026667,5.51216686657715,16.7082447640495,4.79068757288339,14.1494468972108
"1120","fcl",22.3454313444632,-0.00776046152446462,0.0257078747482783,-0.301870987020595,0.762750413599368,0.999807467026667,20.2112785107829,27.1508977415805,19.1627502915335,22.8567988339559
"1121","gmd",25.4286822500998,-0.00103466098263572,0.0269386994839618,-0.0384079782044311,0.969362399989805,0.999807467026667,30.3169177661743,20.8853059550619,28.7441254373003,21.7683798418628
"1122","wcaE",4.82000612960219,0.000576588765763769,0.0119691900861176,0.0481727469958489,0.961578569710257,0.999807467026667,7.34955582210286,2.08853059550619,7.66510011661342,2.17683798418628
"1123","wcaD",13.8519112867293,-0.00443035550744387,0.0207534799048199,-0.2134753076478,0.830956246870441,0.999807467026667,15.6178061219686,13.5754488707903,15.3302002332268,10.8841899209314
"1124","wcaC",15.1909909426813,-0.0119104697275044,0.0218089053909061,-0.546128726500453,0.584977454645899,0.999807467026667,16.5365005997314,17.7525100618026,13.4139252040735,13.0610279051177
"1125","wcaA",8.89348548616463,0.00114777166768618,0.0168637832403127,0.0680613389848635,0.9457368059807,0.999807467026667,10.1056392553914,7.30985708427168,10.5395126603435,7.61893294465197
"1126","wzc",27.9503590131377,-0.00233275751569718,0.0286659713255938,-0.0813772360685517,0.935141952044427,0.999807467026667,28.4795288106486,28.1951630393336,26.827850408147,28.2988937944216
"1127","wza",4.41476120589398,0.000579596677366386,0.0120285496143228,0.0481850843160874,0.961568737370994,0.999807467026667,5.51216686657715,3.13279589325929,5.74882508746007,3.26525697627942
"1128","yegH",383.092252437068,-0.0189837425306163,0.0606085126438613,-0.313219079342299,0.754114223992774,0.999807467026667,392.28254200474,386.378160168646,380.380593286941,373.327714287946
"1129","asmA",1374.5616917029,-0.00295305591134276,0.0614087028748184,-0.0480885570464264,0.961645665809972,0.999807467026667,1470.82985889834,1283.40205093856,1464.03412227316,1279.98073470153
"1130","udk",337.599255485404,0.0211284378769477,0.0599150178406893,0.352640099901614,0.724358271076591,0.999807467026667,335.323484383443,326.855038196719,349.720192820487,338.498306540966
"1131","yegL",12.8298106977759,-0.0103702217795408,0.0200323900156716,-0.517672717605243,0.604686636514225,0.999807467026667,16.5365005997314,12.5311835730372,12.4557876894968,9.79577092883825
"1132","mdtA",32.4604759984059,-0.00188848721297398,0.0305654748086733,-0.0617849787969955,0.95073406581549,0.999807467026667,32.1543067217,33.4164895280991,31.6185379810304,32.6525697627942
"1133","mdtB",89.6129027647294,0.000661441930170291,0.0443985515992993,0.0148978267611038,0.98811369372428,0.999807467026667,96.4629201651001,82.4969585224947,96.7718889722444,82.7198433990785
"1134","mdtC",88.1582663779663,-0.00831394658110599,0.0446967056284113,-0.186008039389401,0.852438456832513,0.999807467026667,91.8694477762858,87.7182850112601,88.1486513410543,84.8966813832648
"1135","baeS",59.1299595016607,-0.00424752048939582,0.0385575529130791,-0.11016053064807,0.912282063688747,0.999807467026667,55.1216686657715,64.744448460692,54.6138383308706,62.0398825493089
"1136","baeR",118.863924274503,0.00125247547647828,0.0489669372871354,0.025577982734226,0.97959394755697,0.999807467026667,121.267671064697,115.913448050594,120.725326836661,117.549251146059
"1137","yegQ",242.639698146616,0.0181070353368377,0.0566484593581775,0.319638619337383,0.74924229499335,0.999807467026667,221.405369140849,253.756467354003,230.911141012979,264.485815078633
"1138","yegS",41.9686136079366,-0.0161643234698389,0.0339142408796412,-0.476623478827221,0.63363026136332,0.999807467026667,46.8534183659057,42.814877207877,41.1999131267971,37.0062457311667
"1139","gatD",30.1306884584981,-0.00064449902055388,0.0295982809838706,-0.021774880132569,0.982627532185702,0.999807467026667,31.2356122439372,29.2394283370867,30.6604004664537,29.3873127865147
"1140","gatZ",46.0931847946198,0.00368700233072743,0.0343537171982377,0.107324698211015,0.914531391364551,0.999807467026667,38.58516806604,52.2132648876548,40.2417756122205,53.3325306125638
"1141","gatY",30.6423275851655,0.00234532941511715,0.0298135681550995,0.07866651193564,0.93729788250777,0.999807467026667,31.2356122439372,29.2394283370867,31.6185379810304,30.4757317786079
"1142","fbaB",1253.16734330845,0.0165466984672133,0.0603162171470037,0.274332497127354,0.783829112999092,0.999807467026667,1249.42448975749,1233.27731664641,1277.19730693071,1252.7702598992
"1143","yegT",114.096144564341,0.00771501923152043,0.0480023147704274,0.160721816612756,0.872312505646081,0.999807467026667,119.430282109172,105.470795073063,122.641601865815,108.841899209314
"1144","yegU",101.444348361225,0.00311433693692764,0.0464566428686276,0.067037494416773,0.946551854094743,0.999807467026667,106.568559420491,95.0281420955318,107.311401632588,96.8692902962893
"1145","yegV",85.2074350233792,0.00774350569499795,0.0442034537133878,0.17517874836673,0.860939182462116,0.999807467026667,81.7638085208943,85.629754415754,85.2742387973243,88.1619383595442
"1146","yegW",168.869328207855,0.01439892356597,0.0526589906558683,0.273437135551427,0.784517209989403,0.999807467026667,178.226728685994,152.462733471952,185.878677827875,158.909172845598
"1147","yegX",95.9731057696115,0.00493328150817414,0.0456566202619336,0.108051833006292,0.913954576060854,0.999807467026667,100.137698076151,89.8068156067663,102.520714059704,91.4271953358236
"1148","thiD",1466.06191964535,0.0134531772436573,0.0597874119569825,0.225016885717297,0.821966138185968,0.999807467026667,1475.42333128715,1434.82051911276,1496.61079776877,1457.39303041271
"1149","thiM",1665.71540042038,0.0083817128636718,0.0600775508830181,0.139514889346813,0.889043291005109,0.999807467026667,1717.03997893878,1598.77017085999,1743.81027652955,1603.24117535319
"1150","rncA",58.5346357822097,-0.0122043821743773,0.0385442456208676,-0.316633053203925,0.751522052433249,0.999807467026667,57.87775209906,63.7001831629389,52.6975633017173,59.8630445651226
"1151","yehA",27.7945092272771,0.00186477340580613,0.0285272789682891,0.0653680783182655,0.947880939513947,0.999807467026667,25.72344537736,29.2394283370867,26.827850408147,29.3873127865147
"1152","mrp",1830.78781190863,-0.117947350440279,0.0605700252153457,-1.94728910910865,0.0515000836612122,0.999807467026667,1849.33198373663,2062.42396306237,1606.79661194509,1804.59868889042
"1153","metG",2023.55618133085,-0.0657765169417643,0.0608891024678196,-1.08026747440608,0.280023089156159,0.999807467026667,1964.16879345699,2240.99332897815,1808.00549000619,2081.05711288208
"1154","yehL",14.6438572801203,-0.00898678742812926,0.0204670087437843,-0.43908650944699,0.660598853798067,0.999807467026667,22.0486674663086,10.442652977531,16.2883377478035,9.79577092883825
"1155","yehP",33.7135157328113,-0.0149491662671051,0.0309938347414188,-0.482327094785973,0.629573602557329,0.999807467026667,33.9916956772257,38.6378160168646,30.6604004664537,31.564150770701
"1156","yehT",710.667105440197,0.0289576619998876,0.0617461720790316,0.468979064205363,0.639084600708457,0.999807467026667,728.524720865946,664.15272937097,758.844911544729,691.146059979143
"1157","yehU",1372.58313446474,0.00281889236811331,0.0606624222972782,0.0464685098511107,0.962936832460744,0.999807467026667,1424.89513501019,1315.7742751689,1430.49930926298,1319.16381841688
"1158","mlrA",51.7126423480534,0.00162538549832984,0.03691783824462,0.0440271038504457,0.964882799061568,0.999807467026667,49.6095017991943,53.2575301854079,51.7394257871406,52.2441116204706
"1159","yehW",21.667928342756,0.0108034366739593,0.0246584311173639,0.438123440317004,0.661296803227481,0.999807467026667,24.8047508995972,14.6197141685434,28.7441254373003,18.5031228655834
"1160","yehX",29.3038806922191,0.000654824438251036,0.0291284694175839,0.0224805645934743,0.982064615290311,0.999807467026667,31.2356122439372,27.1508977415805,31.6185379810304,27.2104748023285
"1161","yehY",21.1999858706824,-0.00607012807496775,0.0248765393768759,-0.244010148799486,0.807222959853564,0.999807467026667,25.72344537736,18.7967753595557,23.9534378644169,16.3262848813971
"1162","yehZ",35.040770872197,0.00395505054997957,0.0305518042516189,0.129453911049132,0.896998491660594,0.999807467026667,40.4225570215657,28.1951630393336,42.1580506413738,29.3873127865147
"1163","bglX",1961.40801673283,0.0208016743400004,0.0599811604855297,0.346803465815216,0.728738973203299,0.999807467026667,1851.16937269216,2025.87467764101,1887.53090371605,2081.05711288208
"1164","dld",4791.69784401272,0.00930067241731369,0.0551048647955447,0.168781330864742,0.865968643451031,0.999807467026667,4725.76439361214,4815.10728793953,4779.18992270847,4846.72977179075
"1165","pbpG",435.283656714045,0.024327835160009,0.0608528636140638,0.399781271006392,0.689317626540168,0.999807467026667,406.981653648946,445.901282140572,423.496781442891,464.75490962377
"1166","yohF",27.7480641294283,-0.0141021081109439,0.0284175784121819,-0.496245947012103,0.619720897384323,0.999807467026667,32.1543067217,28.1951630393336,27.7859879227236,22.8567988339559
"1167","dusC",244.083994509559,-0.00997124428510395,0.0562402124789406,-0.177297414885083,0.859274781251594,0.999807467026667,267.340093028992,226.605569612422,262.52967899401,219.860636402814
"1168","yohK",27.8107616777937,0.00339183807476454,0.0284556718592098,0.119197258513043,0.905119078555656,0.999807467026667,29.3982232884114,25.0623671460743,30.6604004664537,26.1220558102353
"1169","cdd",405.345709208418,-0.0112301706276759,0.0608657229880326,-0.184507306844674,0.853615495530297,0.999807467026667,407.900348126709,410.396262016967,401.459618607628,401.626608082368
"1170","sanA",107.852131053275,0.00979308888899931,0.0455373546393535,0.215056165790889,0.829723528888176,0.999807467026667,120.348976586934,90.8510809045194,125.516014409545,94.692452312103
"1171","yeiT",653.914100439604,0.0107098947979585,0.0617312522726191,0.173492265322291,0.862264507074281,0.999807467026667,619.200078012166,678.772443539513,635.245172164337,682.438708042398
