"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","YJ016_HS1","YJ016_HS2","YJ016_ASW1","YJ016_ASW2"
"646","VV1_RS14070",420.661575554093,0.669156096474239,0.291184619684932,2.29804753148803,0.0215590840123097,0.0419834793923925,497.96302652545,535.387495400707,309.91333313369,339.382447156524
"647","VV1_RS12750",206.220821427284,1.23939858995657,0.539645179617961,2.29669167217243,0.0216363648589154,0.042068851611307,181.96138486704,398.809052696445,82.6992452297449,161.413602915908
"648","VV1_RS05005",330.729821653535,-0.931980582510838,0.406268794319785,-2.29399992207438,0.0217905032168123,0.0422379862045452,284.054222941296,167.536223050561,376.741006046616,494.587834575666
"649","VV1_RS09145",1908.11269710616,-1.02382700507721,0.446204327782337,-2.29452504453664,0.021760358188172,0.0422379862045452,904.250851514834,1596.14673373714,2727.40440075876,2404.64880241391
"650","VV1_RS03310",3581.88256599246,-0.869356796608893,0.379066989090286,-2.29341203963775,0.0218242941370918,0.0422384031145562,2672.47102659684,2377.37542600552,5438.9372292007,3838.74658216678
"651","VV1_RS06080",3723.70812156897,-0.850382401801057,0.371233288086457,-2.29069544432397,0.0219810343013481,0.0424764072981504,2787.06502851692,2506.66968509889,4044.7449030548,5556.35286960528
"652","VV1_RS13470",1659.79966203027,1.21979677835129,0.534129434353561,2.28371008953582,0.0223885746997064,0.0431975873807218,1435.55031496249,3234.17752323693,1164.47220050772,804.99860941395
"653","VV1_RS13520",369.925934693849,1.47963492046549,0.649511908023498,2.27807204484996,0.0227222855100746,0.0437743264497302,235.438585763079,864.086280842298,253.945157069116,126.233715100902
"654","VV1_RS11045",4064.64795453098,-1.2010833325619,0.527476641328073,-2.27703605895767,0.0227840724126878,0.0438262432647726,2903.74255774464,1967.64009789274,3566.92704172738,7820.28212075917
"655","VV1_RS13340",2235.57905142633,0.897599775874032,0.397104898997533,2.26035936131729,0.0237989565399516,0.0457085302706246,2558.5715337793,3272.41948719412,1296.45685451075,1814.86833022117
"656","VV1_RS12890",1972.65594602875,-1.58459872112199,0.701741216471139,-2.25809555421369,0.0239397027591543,0.0459087592545978,366.700806144264,1549.71006321769,3720.63068942711,2253.58222532594
"657","VV1_RS08655",844.592522080726,1.02610917160076,0.455084855451563,2.254764489103,0.0241481153453669,0.0462379438424224,748.68081254454,1524.21542057956,501.207546846939,604.266308351859
"658","VV1_RS13095",3519.18487174244,-1.44625524765166,0.641987503908407,-2.25277787939311,0.024273157615873,0.0464067359890095,779.239213056562,2919.13658206576,5184.15672622017,5194.20696562728
"659","VV1_RS03165",412.79547144496,1.29291433565446,0.575612501423896,2.24615402281252,0.0246941440379379,0.0470685351510998,277.109131915836,903.238767750853,255.615848891939,215.21813722121
"660","VV1_RS09975",1048.26987174929,0.659865164188682,0.293702469129668,2.24671302949569,0.0246583730084008,0.0470685351510998,1264.70107573618,1305.68991225275,805.273458600748,817.415040407481
"661","VV1_RS04520",103.822497605543,-0.863326391233244,0.38454470435486,-2.24506118913176,0.0247642046950834,0.047130664911369,79.1740376902389,66.4681754494075,114.442389863384,155.205387419142
"662","VV1_RS06965",868.254135132271,0.93842559976231,0.419828645741217,2.23525862106312,0.0254003749434029,0.0482683862217535,1458.46911534651,828.57588573919,523.761886455051,662.209652988339
"663","VV1_RS09135",3627.43565760913,0.978807110207165,0.438675775124735,2.23127686941192,0.0256627948677377,0.0486935082105792,6105.42952048149,3550.12898735945,2664.75345740289,2189.4306651927
"664","VV1_RS06500",2683.04848860805,1.52763221303845,0.687742778848187,2.22122610374316,0.0263356510127324,0.0498949532741226,1469.58126098724,6572.15466292909,1256.36025076299,1434.09777975287
"665","VV1_RS07400",924.841526187029,0.938868474901729,0.424772813445592,2.21028381568489,0.0270854711277098,0.0511614454634519,1540.42118944693,898.686152994044,728.421634750884,531.83712755626
"666","VV1_RS09060",2108.6490837289,1.24999298158607,0.56541327555644,2.21075987357374,0.0270524699010155,0.0511614454634519,1604.31602688116,4367.7785976823,1175.33169735607,1287.17001299608
"667","VV1_RS14360",3240.43805439242,2.00577919653187,0.90968158205784,2.20492448796698,0.027459393815121,0.0517899811385641,9817.58067358962,736.613067651653,1141.0825149882,1266.4759613402
"668","VV1_RS07345",1180.56265871431,0.908832216008831,0.412757031733554,2.2018576211574,0.027675367338816,0.0521191798087283,1543.19922585711,1543.33640255816,598.943018482092,1036.77198795987
"669","VV1_RS06625",1017.40440421696,0.843272999084266,0.383243077557846,2.20036068089706,0.0277813151617386,0.0522404999603396,1294.56496714566,1326.63194013407,893.820125210374,554.600584377734
"670","VV1_RS08780",3752.51015701205,1.34181222345459,0.613375691338791,2.18758624184449,0.0286997549117771,0.0538870025059934,2781.50895569655,8056.30707364874,1537.87182290869,2634.35277579424
"671","VV1_RS14390",3085.65864676582,0.753993321310196,0.345489780502041,2.18238965046824,0.029080787504491,0.0545210591365866,3914.253301949,3847.86999245474,2562.84125621068,2017.67003644885
"672","VV1_RS04050",7846.24641046788,-1.67074269626671,0.765801228073638,-2.18169237005462,0.0291322444209157,0.0545247715552268,1089.6847818946,6131.46155447,10555.4309365965,13608.4083689104
"673","VV1_RS04945",318.846813563533,-0.760056789998206,0.348459876009609,-2.18118883213184,0.0291694525092747,0.0545247715552268,279.88716832602,192.120342737329,414.331572060136,389.048171130649
"674","VV1_RS02735",52.0579538526858,1.07664268506666,0.497756978164554,2.1629886315943,0.0305420540091204,0.0570057922009991,88.8971651258823,52.8103311789813,33.4138364564626,33.110482649417
"675","VV1_RS13070",106.974819963573,1.78197158630279,0.826120000955135,2.15703721522603,0.0310027648752469,0.0577799677230528,40.2815279476654,296.83048214393,61.8155974444558,28.9716723182398
"676","VV1_RS06930",1225.2756386831,3.1799533036737,1.47848698157379,2.15081589713341,0.0314907338303153,0.0586025786368886,126.400656663364,4465.20455347801,172.916603662194,136.580740928845
"677","VV1_RS07425",2197.24913731097,-0.849309295402624,0.395203998212249,-2.14904024059618,0.0316312101998436,0.0587770493816886,1293.87045804311,1830.15113223711,2527.75672793139,3137.21823103226
"678","VV1_RS07790",235.258567244179,-0.943314763576555,0.439253710806509,-2.14753965730772,0.0317503435320543,0.0589114043706849,211.825276276516,107.441708260686,286.523647614167,335.243636825347
"679","VV1_RS10850",432.736900316298,0.880402304295554,0.410250458583583,2.14601174934747,0.0318720413135634,0.0590501148342603,406.287824989384,717.492085673057,273.993458942993,333.174231659758
"680","VV1_RS08925",3259.82781423122,-0.765777434319613,0.357063835497203,-2.14465134295464,0.0319807339398134,0.0591643577886548,2421.75324057775,2391.94379322731,3525.99509206821,4699.61913105162
"681","VV1_RS04975",1824.60732148033,0.856540546764198,0.399891277931463,2.14193355552756,0.0321988291855067,0.0594803628713178,1896.00984995046,2816.24748856188,1212.08691745818,1374.0850299508
"682","VV1_RS13655",5439.62086842487,-1.14859967417583,0.536915055491685,-2.13925771391153,0.0324148023395272,0.0597915268960779,2771.09131915836,3918.89078266096,10430.9643957962,4637.53697608396
"683","VV1_RS00190",1756.53458774675,1.52937142653901,0.716395952234948,2.13481304824213,0.0327762840343284,0.0603697881627893,4383.74145527007,886.849354626342,851.217483728384,904.3300573622
"684","VV1_RS03075",3246.91781993344,0.781613054989313,0.370804528360112,2.10788433044765,0.0350409959437299,0.0644467440017722,3421.15183914138,4805.7401372873,2405.79622486531,2354.98307843978
"685","VV1_RS11165",8576.59856751333,-1.60309679189176,0.763707150677165,-2.09909883712667,0.0358081889392531,0.0657616083001174,6908.28204302462,1287.47945322551,15513.2089208242,10597.423852979
"686","VV1_RS01460",213.296067168354,0.852505226791937,0.406500465382291,2.09718142878435,0.0359775178246532,0.0659762644656176,231.271531147803,321.414601830697,184.611446421956,115.886689272959
"687","VV1_RS09290",899.803478281965,-0.956692802782258,0.456385331397356,-2.09623915793495,0.0360609809152213,0.066033062578382,611.16801024044,606.408285606924,1613.88830084714,767.749316433355
"688","VV1_RS10090",991.103791060286,-1.06893403538279,0.511003075937185,-2.09183483567561,0.0364532929697931,0.066654422319767,599.361355497159,667.413323348161,771.024276232874,1926.61620916295
"689","VV1_RS06585",531.856802718903,1.41053323473832,0.676645168560506,2.0845981029305,0.0371057968425688,0.067749045613863,1298.73202176094,260.40956408946,276.499496677228,291.786128347987
"690","VV1_RS00265",475.635275639079,-0.982375710906821,0.473004729567988,-2.0768834844507,0.0378123144263189,0.0689389732584191,355.588660503529,277.709500165333,395.953962009082,873.288979878372
"691","VV1_RS10130",1007.27673386662,1.01173636574703,0.488306338620336,2.07192961820975,0.0382720053526202,0.0696760965753925,1877.25810418172,826.754839836466,712.550062434064,612.543929014214
"692","VV1_RS10230",2418.28378818684,0.707216708200253,0.341465645146357,2.07112111643656,0.0383474789533168,0.0697126134729372,2978.05503171706,3028.39933622917,1653.14955868349,2013.53122611767
"693","VV1_RS00205",702.878092023171,0.782494989800338,0.37813253749266,2.06936698700658,0.0385116619785909,0.069910058829823,1052.87579945967,726.597315186674,436.050565756837,595.988687689505
"694","VV1_RS12365",339.874719242796,0.969066197611158,0.469353993064456,2.06468084203148,0.0389532084474242,0.0706097063787602,574.359027805505,330.519831344314,293.206414905459,161.413602915908
"695","VV1_RS01540",3837.14167834278,-0.676522694815292,0.330110418528945,-2.04938304531571,0.0404246738247842,0.0731715678727748,3094.03805184223,2800.76859838873,4956.94263831622,4496.81742482394
"696","VV1_RS07750",1249.93037822553,0.878356905280633,0.428986075024029,2.04751845437275,0.0406072068008689,0.0733963594188119,1559.17293521567,1685.37798297059,627.344779470085,1127.82581524576
"697","VV1_RS15055",599.697022610931,1.20279765430339,0.589163698806356,2.04153388394475,0.0411977894588152,0.0743569858524957,1306.37162188894,376.045978912402,358.363395995561,358.007093646821
"698","VV1_RS07650",2268.65284161627,1.14900389721447,0.562978844305665,2.0409361894079,0.041257170100311,0.0743574784902453,4551.11814898364,1738.18831414958,1582.98050212491,1202.32440120695
"699","VV1_RS05310",5427.80061582202,-1.62046342413743,0.795147121708537,-2.03794163356278,0.0415557702814471,0.0747884964435772,4473.3331294985,646.47129546684,8541.41194418325,8049.9860941395
"700","VV1_RS05125",4199.34168846921,0.830010652607058,0.408231276721586,2.03318731301699,0.0420336023346862,0.0755403881957647,6243.63683188814,4533.49377483014,3501.77006063728,2518.46608652128
"701","VV1_RS10875",72.84275081314,0.813441298522693,0.400647706864474,2.03031562289174,0.0423244671879846,0.0759546073073961,86.8136378182444,100.157524649792,56.8035219759864,47.5963188085369
"702","VV1_RS05785",956.342764077998,1.12907557871992,0.557203475881207,2.0263254405122,0.0427314458845841,0.0765757249612633,734.096121391075,1906.6350601515,741.787169333469,442.852705435952
"703","VV1_RS01955",2765.73382682199,-0.807011561800036,0.399128329272394,-2.02193505850915,0.0431830613241163,0.0772749518431555,1754.32999303108,2252.63378166896,2886.12012392695,4169.85140866095
"704","VV1_RS12635",679.38470789413,0.657779223118754,0.325644117907155,2.01993276385939,0.0433903622223866,0.0775356188576169,796.601940620211,866.817849696383,451.922138073656,602.196903186271
"705","VV1_RS00625",1512.81805813848,0.951711962099532,0.471534461308615,2.01832960301208,0.04355694562455,0.0777228902066438,2284.93494737619,1719.97785512234,1336.5534582585,709.805971796876
"706","VV1_RS14910",442.491749604861,0.608584482713883,0.301858627796462,2.01612419415171,0.0437869907032516,0.0780227114797316,528.521427037472,539.940110157516,316.596100424983,384.909360799472
"707","VV1_RS12985",245.481209430766,0.775752886798459,0.384942403135177,2.01524404814932,0.0438790842905843,0.0780762207037553,329.891823709329,288.635775581674,137.832075382908,225.565163049153
"708","VV1_RS09385",4067.32401426517,1.0794525038488,0.536747361779793,2.01109978495182,0.0443149179014613,0.0787403484746304,3249.60809081252,7846.88679483554,2292.18918091333,2880.61199049927
"709","VV1_RS10560",108.111155286694,-0.787687614285392,0.391856526230005,-2.0101429006775,0.0444160666438103,0.0788087614074942,68.0618920495036,91.0522951361747,155.374339522551,117.956094438548
"710","VV1_RS03175",3720.57550834145,1.06028020855702,0.52826632847926,2.0070940572898,0.0447396488854395,0.0792710961942012,3175.99012594265,6930.90070576562,2877.76666481284,1897.64453684471
"711","VV1_RS10570",21080.4000802616,-1.97188094374941,0.98392532842954,-2.00409613084842,0.0450597638133316,0.0797259956078357,14733.3161014099,1028.89093503877,44630.8613548971,23928.5319297005
"712","VV1_RS04980",476.182036556062,0.691253865203832,0.345720700403311,1.99945755170989,0.0455588702936099,0.0801581242368688,673.673829469577,502.608669151684,320.772829982041,407.672817620946
"713","VV1_RS06230",357.839350032404,0.768876776949824,0.384354401788323,2.00043702731749,0.0454530934611043,0.0801581242368688,558.385318446948,345.998721517464,284.852955791343,242.120404373861
"714","VV1_RS10135",1067.65914875278,-0.662067590126155,0.330938854203542,-2.00057376677492,0.0454383429892492,0.0801581242368688,863.274814464622,785.781307025188,1146.09459045667,1475.48588306464
"715","VV1_RS14420",2156.92261625764,0.738258210975317,0.369186070629913,1.99969140145424,0.0455335972488954,0.0801581242368688,2999.58481389598,2402.87006864365,1443.47773491918,1781.75784757175
"716","VV1_RS10375",79.9393000363612,0.764701669863374,0.383051736604505,1.99634043338881,0.0458968797610477,0.0806400485187123,101.398328971709,101.068047601154,63.4862892672789,53.8045343053025
"717","VV1_RS05900",3135.96594793175,2.80982763141803,1.41025407332814,1.99242653119019,0.0463242787471821,0.0812774653611647,10966.9932383032,456.171998632235,628.180125381496,492.518429410077
"718","VV1_RS07935",521.781992020251,0.70700120440574,0.358935135672308,1.96971857625886,0.0488706327956794,0.085625704814714,758.403939980183,536.298018352069,347.503899147211,444.92211060154
"719","VV1_RS14965",2451.55759535427,1.76911793721881,0.902296830582196,1.96068286760723,0.0499160288360934,0.0873356944030674,7105.52262814767,604.5872397042,1301.46892997922,794.651583586007
"720","VV1_RS08645",3678.22973106897,-0.63733997469336,0.325997427950397,-1.95504602198989,0.05057763847093,0.0882681518930011,2724.55920928778,3022.02567556964,4606.09735552337,4360.23668389509
"721","VV1_RS08970",1387.33036399239,0.768338178283386,0.393022463448433,1.95494723518315,0.0505892985014736,0.0882681518930011,1541.81020765202,1963.99800608729,1205.40415016689,838.109092063367
"722","VV1_RS06860",169.928964192619,0.740303225008093,0.37890676182502,1.95378731549258,0.0507263749969846,0.0883847364905909,175.016293841581,252.214857527204,138.66742129432,113.817284107371
"723","VV1_RS02575",1167.64035537182,0.668640521876913,0.342949183250461,1.94967812881069,0.0512144947224178,0.0891118040951613,1641.81951841864,1229.20598433836,909.691697527194,889.844221203081
"724","VV1_RS14130",6242.64260229242,0.990510327324567,0.510108730856728,1.94176313285406,0.052165781902588,0.0906416486649941,10217.6179166561,6460.1603399116,2901.99169624377,5390.8004563582
"725","VV1_RS14240",584.716902313369,0.730067888079323,0.376421514251384,1.93949564634014,0.0524410141453657,0.0909942010963726,715.344375622334,743.897251262547,333.303018653214,546.32296371538
"726","VV1_RS02160",401.846262924899,-1.1334611119132,0.585578113018641,-1.93562752212551,0.0529133370574711,0.0916872975458659,301.416950504945,193.941388640052,265.639999828877,846.386712725721
"727","VV1_RS06735",413.799190323749,0.886798239985051,0.459931481605658,1.92810945858537,0.0538415127376554,0.0931672943933569,354.199642298437,724.776269283951,329.961635007568,246.259214705039
"728","VV1_RS14890",1499.87678388798,-0.956066971069296,0.496110347308568,-1.92712564101116,0.0539639739732192,0.0932509330471288,1323.73434945259,702.013195499907,2425.84452673918,1547.91506386024
"729","VV1_RS06960",701.259474996073,0.992207122948886,0.516659530878888,1.92042740653801,0.0548039345001506,0.0945724960235795,1357.0707863748,517.177036373472,452.757483985068,478.032593250957
"730","VV1_RS12360",2046.88343811933,1.04059746758135,0.542161274904431,1.91935041425594,0.054940001794401,0.0946774277498033,3541.99642298437,1995.86630938495,1778.45144539522,871.219574712783
"731","VV1_RS06205",493.789916879881,1.07356951229072,0.559540449764584,1.91866291836882,0.0550270072874076,0.0946976404480968,1018.84485343492,326.877739538867,310.748679045102,318.688395500638
"732","VV1_RS10095",942.42209873948,0.700099162190348,0.366686992395708,1.90925551412754,0.0562291380186425,0.0966342289992517,1063.29343599786,1272.00056305236,579.730062519626,854.664333388075
"733","VV1_RS12835",8494.4113964069,0.742582597320899,0.389122659686988,1.90835095010462,0.0563458719125101,0.0967027378798604,10122.4701696073,11185.7744574791,5434.76049964364,7234.6404588976
"734","VV1_RS08380",1826.83009327759,1.81664609031396,0.955008887565634,1.90222951217206,0.0571411561845457,0.0979340251773276,5433.83921831955,366.030226447422,512.067043695289,995.383884648097
"735","VV1_RS02110",2849.83215467529,0.860576563081873,0.454965854884086,1.89151900926967,0.0585550958893141,0.100220830787425,2557.18251557421,4816.66641270364,2105.07169675714,1920.40799366618
"736","VV1_RS06170",8792.08241483762,-0.977077480893019,0.517189848205243,-1.88920467848254,0.0588644080881905,0.100613349694217,5481.06583729268,6268.03999717427,15930.0465306185,7489.177294265
"737","VV1_RS01115",6132.33918281418,-0.902755876758188,0.478687007150666,-1.88590010439545,0.0593084174613726,0.101234720714256,4401.10418283372,4090.06909751697,5457.31483925175,10580.8686116543
"738","VV1_RS14790",193.533044692879,-0.598902993678485,0.318371907310905,-1.88114271368054,0.0599525079512769,0.102195467483342,164.598657303391,142.952103363794,243.085660220765,223.495757883564
"739","VV1_RS09285",1155.30540449718,0.709408909794974,0.377771733047647,1.87787716161786,0.0603979713484198,0.102570178214365,1729.32766533943,1142.70630395899,834.510565500153,914.677083190143
"740","VV1_RS10410",460.329784830466,0.777094857623713,0.413846132296897,1.87773860132688,0.0604169332725313,0.102570178214365,754.931394467453,410.645851064148,350.845282792857,324.896610997404
"741","VV1_RS13100",3409.55644353386,-1.24772047908663,0.664422616975918,-1.87790187631715,0.0603945896695115,0.102570178214365,3104.45568838042,858.623143134127,3539.3606266508,6135.78631597008
"742","VV1_RS04620",857.207845604902,-0.619146472557453,0.330168355778481,-1.87524474021022,0.0607590617197363,0.102977492830488,632.697792419365,715.671039770333,898.832200678843,1181.63034955107
"743","VV1_RS10775",144.724185290759,-0.881857342143053,0.470374684974715,-1.8747976247711,0.0608205700898671,0.102977492830488,64.5893465367738,138.399488606986,193.800251447483,182.107654571793
"744","VV1_RS14120",966.541505325045,-1.02511084939904,0.548526282338384,-1.86884545445837,0.0616443188623621,0.104231926248456,330.586332811875,930.554456291705,1146.09459045667,1458.93064173993
"745","VV1_RS05855",1869.75630599112,-0.79139147015992,0.423649348163201,-1.86803419760026,0.0617573043910329,0.104282803924724,1163.99725586702,1564.27843043948,2851.03559564767,1899.7139420103
"746","VV1_RS07630",3587.50548696747,-0.694701331556029,0.372937312275778,-1.86278312383588,0.062492785328438,0.105383276063237,3192.65834440376,2271.75476364756,4558.48263857291,4327.12620124568
"747","VV1_RS12895",2204.55705259524,-1.276428653937,0.686323015443472,-1.85980744520454,0.0629127736444371,0.105949490287419,573.664518702959,1949.4296388655,4331.26855066896,1963.86550214354
"748","VV1_RS14665",3983.02874275741,0.701732599769003,0.379273505617238,1.85020200297668,0.0642844403926377,0.108114740660345,4172.6106880961,5710.79995094088,2762.48892903804,3286.21540295463
"749","VV1_RS05985",1885.73238334242,1.13878654283284,0.617918282243643,1.84294036211057,0.0653377183799698,0.109739452232312,1385.54565957918,3835.12267113568,817.803647271922,1504.45755538288
"750","VV1_RS03170",3306.50547542651,0.895726905991768,0.490444392185414,1.82635772834596,0.067796394848582,0.113650992414645,2748.17251877434,5885.62035760233,2257.93999854546,2334.2890267839
"751","VV1_RS13500",80.8293257926496,0.784840360714372,0.429809359714224,1.82601970612321,0.0678472935639099,0.113650992414645,118.066547432812,88.3207262820895,69.3337106471598,47.5963188085369
"752","VV1_RS07690",379.990628867228,0.847443131965554,0.464419124634963,1.82473780043328,0.0680406060697279,0.113823247919837,310.445568838042,669.234369250884,246.427043866412,293.855533513575
"753","VV1_RS07405",241.993183542125,-0.752257380536107,0.414985354381874,-1.81273235933013,0.0698731109783575,0.11673356389213,145.846911534651,214.883416521372,373.399622400969,233.842783711507
"754","VV1_RS11010",38.3477539833958,0.987758094913237,0.545345221540191,1.81125286497159,0.0701017183279084,0.116960161348155,37.5034915374816,65.5576524980458,27.5664150765816,22.7634568214742
"755","VV1_RS03155",72.4963202864103,-0.71328980214165,0.393968255213969,-1.81052608351466,0.0702142431880708,0.116992738980918,50.0046553833088,59.1839918385136,83.5345911411564,97.2620427826623
"756","VV1_RS14075",402.15980269888,0.763027951732133,0.421613406676761,1.80978104502527,0.0703297485113088,0.117030189983104,659.089138316111,356.014473982443,322.443521804864,271.092076692101
"757","VV1_RS01685",1252.98154865507,0.991207041539952,0.548123734448508,1.8083636581387,0.0705499202088984,0.117241479026148,2371.05407609189,980.633218616602,1020.79270374493,639.446196166865
"758","VV1_RS02630",1438.65169242067,1.19011030191803,0.658514062213154,1.80726634434848,0.070720760933117,0.117370339385041,819.520741004227,3212.32497240424,750.140628447585,972.620427826623
"759","VV1_RS13390",161.35838847822,0.769730400217242,0.426075836465551,1.80655727065498,0.0708313369274332,0.11739897477564,236.827603968171,172.999360758732,148.691572231258,86.9150169547195
"760","VV1_RS08445",3052.28846692349,0.774003805419433,0.42880845860366,1.80501058197369,0.0710730261432073,0.117644561694941,3771.18442682454,3949.84856300726,1640.61937001231,2847.50150784986
"761","VV1_RS00775",896.619012348198,0.667389577142856,0.371179523956555,1.79802368953135,0.07217325378442,0.11920523111195,1154.27412843138,1052.56453177418,839.522640968622,540.114748218614
"762","VV1_RS01400",1467.01029486141,0.654235771281181,0.364025835971698,1.79722345677697,0.0723001520973117,0.11920523111195,1852.95028559261,1739.09883710094,963.989181768945,1312.00287498315
"763","VV1_RS10540",718.626705604028,-0.731271564022758,0.406771426878006,-1.79774565198767,0.0722173233827145,0.11920523111195,388.230588323189,689.265874180843,950.62364718636,846.386712725721
"764","VV1_RS10240",114.882998665154,0.643050906486098,0.361533702364124,1.77867485736762,0.0752930835515065,0.123977354853135,152.097493457564,127.473213190645,82.6992452297449,97.2620427826623
"765","VV1_RS04045",3836.33861380737,-1.26463757576083,0.712893519923923,-1.7739501628459,0.0760713942280013,0.12509518161938,761.181976390367,3646.6444202038,4592.73182094078,6344.79623769452
"766","VV1_RS04700",1626.05781242592,1.00387753670311,0.566100994184236,1.77331880179741,0.0761758952580291,0.125103493778852,1191.77761996886,3170.4409166416,931.410691223894,1210.60202186931
"767","VV1_RS14085",1835.73432711371,-0.604046123674733,0.342115095917155,-1.76562253722065,0.0774591963970891,0.127045200870323,1562.6454807284,1344.8423991613,2130.13207409949,2305.31735446566
"768","VV1_RS14170",602.826227485526,-0.681629544498126,0.386354545219848,-1.76425915763527,0.0776883568897073,0.127255147092776,554.912772934218,366.940749398784,626.509433558673,862.941954050429
"769","VV1_RS00850",2209.71564661441,0.861758822776823,0.488884209736205,1.76270537197717,0.0779501942641248,0.12751800310048,2630.80048044408,3088.49385101905,1019.12201192211,2100.44624307239
"770","VV1_RS12680",71.8560472459448,-0.88893958862924,0.505086605805341,-1.75997458339221,0.0784121161264044,0.128107067645476,32.6419278196599,67.3786984007693,81.8638993183333,105.539663445017
"771","VV1_RS10085",1411.64957173979,0.965164014507752,0.549567609071415,1.75622434542413,0.0790501093005036,0.128981890402119,2575.93426134295,1177.30617611074,1214.59295519241,678.764894313048
"772","VV1_RS03320",963.531060217602,-0.605937410928541,0.345898632469529,-1.75177741120997,0.0798120898386438,0.130056488364008,890.360669463915,634.634497099138,1209.58087972395,1119.54819458341
"773","VV1_RS05295",1831.96100369991,-0.773674366755192,0.442277304347722,-1.74929701151231,0.0802396922878623,0.130584130527983,1668.90537341793,1023.4277973306,2648.88188508607,1986.62895896502
"774","VV1_RS02045",875.013568813305,0.869479612931559,0.502122049571883,1.73161010091648,0.0833430065490395,0.135459305217948,1579.3136991895,691.997443034928,721.738867459592,507.004265569197
"775","VV1_RS04345",3054.08988529311,0.797048594646205,0.462412840760369,1.72367314310645,0.0847668660233268,0.137595764461091,2648.85771711027,5128.06526206936,2113.42515587126,2326.01140612154
"776","VV1_RS14365",1664.05117709977,1.53881230857587,0.897121265690772,1.71527793111782,0.0862942827183692,0.139894597499624,4646.96040513499,386.061731377381,768.518238498639,854.664333388075
"777","VV1_RS07310",2869.61854245397,-0.856377941955797,0.499618951045181,-1.71406216710613,0.086517309096608,0.14007564329927,2433.55989532103,1624.37294522936,4931.04691506246,2489.49441420304
"778","VV1_RS07300",330.911431317696,1.04780344707701,0.612933003405592,1.70949099045929,0.0873600391815005,0.141258263869316,195.851566917959,702.923718451269,253.109811157704,171.76062874385
"779","VV1_RS02640",7065.37979606096,1.34668268056646,0.789683197970436,1.70534549047968,0.0881300081223528,0.142320346877946,2758.59015531253,17770.6764417272,4162.52867656383,3569.72391064026
"780","VV1_RS02445",465.862681325016,0.653936249061949,0.384086780952238,1.702574213673,0.0886477791441908,0.142623091433667,694.509102545955,447.97729206998,408.484150680255,312.480180003872
"781","VV1_RS10505",1755.97549281119,0.771094859593902,0.452868040378226,1.70269215498161,0.0886256937634567,0.142623091433667,1571.6740990615,2869.96834269223,1328.19999914439,1254.05953034667
"782","VV1_RS14425",2036.76311644322,0.96722033088028,0.568110397666591,1.70252178952006,0.0886575973776852,0.142623091433667,1511.94631624254,3905.23293839053,1130.22301813985,1599.65019299996
"783","VV1_RS05380",489.001617559515,0.987394580224371,0.581905232374106,1.69683055812355,0.089728699658853,0.144159128725921,353.505133195891,952.407007124387,215.519245144184,434.575084773597
"784","VV1_RS09055",398.869180900065,0.970800356899015,0.572326986557438,1.69623376094565,0.0898416191741829,0.144159128725921,261.829931659825,799.439151295614,215.519245144184,318.688395500638
"785","VV1_RS01730",284.59532537774,-0.56420587413802,0.333767432776987,-1.69041619622309,0.0909483586469092,0.145749089398486,263.913458967463,193.941388640052,330.79698091898,349.729472984467
"786","VV1_RS11215",739.696814410993,1.08793195042494,0.643934548252802,1.6895070366652,0.0911223045221083,0.14584205990943,1575.14664457423,452.529906826788,624.83874173585,306.271964507107
"787","VV1_RS05280",1593.8089840635,-0.77598225854813,0.460093376082625,-1.68657559288308,0.0916849883627185,0.146556182160483,872.30343279772,1465.94195169241,1640.61937001231,2396.37118175155
"788","ZNUC",1750.58587812897,-1.31575993446316,0.780707567370513,-1.68534287286948,0.0919224385577983,0.146749273738211,1196.63918368668,751.181434873441,706.702641054183,4347.82025290156
"789","VV1_RS13045",285.706453645804,-1.3890545500776,0.827572236363856,-1.67846924901777,0.0932555287568722,0.148688789830349,28.4748732043842,276.798977213971,531.279999657755,306.271964507107
"790","VV1_RS00780",729.59304167476,0.607722217021624,0.363328690302509,1.67265132988984,0.0943959557120792,0.150316597830121,1013.28878061455,753.002480776165,665.770691395017,486.310213913311
"791","VV1_RS03995",889.952096181927,0.814625870299577,0.487388293866523,1.6714104145527,0.0946406402315463,0.150515708484558,684.091466007766,1593.41516488306,649.063773166785,633.237980670099
"792","VV1_RS05010",3386.00423063227,-1.01244582501415,0.60786366722162,-1.66558042470569,0.0957970127311825,0.152162426787661,1686.96261008413,2747.95826720975,6791.36225977602,2317.73378545919
"793","VV1_RS04110",1177.53888134683,0.548757727316084,0.329779640922655,1.66401335686089,0.0961097601894409,0.152466681359794,1239.69874804453,1561.5468615854,967.330565414592,941.579350342795
"794","VV1_RS06465",1087.92377075228,0.600643719092414,0.361479507176179,1.66162592116092,0.0965878026846379,0.15303206017289,1070.93303612586,1555.17320092586,833.675219588741,891.913626368669
"795","VV1_RS08830",5172.5877028399,0.612237051350539,0.369368175480696,1.65752517946023,0.0974133425146917,0.154145892935198,5886.65915317952,6639.53336132986,3549.38477758774,4614.77351926249
"796","VV1_RS01440",1174.74020834874,1.36598051620415,0.825100499370466,1.65553228636556,0.0978165728268355,0.154589508311758,3086.39845171422,344.17767561474,711.714716522653,556.669989543322
