"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_chemostat1","K12_IAI1ref_chemostat2","K12_chemostat1","K12_chemostat2"
"1299","yfeO",147.866402529028,-0.00901016628700477,0.0584188504229173,-0.154233885497174,0.877425325076694,0.99990598088106,143.989403225447,155.797476280665,141.368437862218,150.310292747781
"1300","mntH",681.284595115765,0.0175563097095735,0.0684207764479305,0.25659325457866,0.797492782771986,0.99990598088106,641.889602799756,701.778012627064,665.51910747444,715.951657561801
"1301","nupC",722.505840736045,0.0264742175022712,0.0682555933256901,0.387868835539179,0.698113101825293,0.99990598088106,670.687483444845,743.140174471489,699.592525830975,776.603179196871
"1302","yfeA",554.335293300263,-0.0252047991921849,0.068434915399771,-0.368303212547981,0.712647157363838,0.99990598088106,563.074350507932,568.040355996759,542.999794660518,543.226672035842
"1303","gltX",4305.63535321827,-0.0154155509042469,0.0684263208814161,-0.225286858999219,0.821756121925207,0.99990598088106,4229.49926000642,4462.97726301337,4152.60724140914,4377.45764844416
"1304","yfeR",129.543401386386,-0.00670936215605899,0.0560465097429968,-0.119710615109219,0.904712391193642,0.99990598088106,122.769912223802,139.252611542895,120.344413769888,135.80666800896
"1305","yfeH",443.130232551232,-0.158036048885508,0.0676561836005,-2.33586998963299,0.0194980184821401,0.99990598088106,513.056978861198,493.588464676796,383.507198098016,382.368288568918
"1306","ligA",852.393606556782,0.0119996218671481,0.0690157122007446,0.17386797128522,0.861969224412274,0.99990598088106,846.50612317276,843.788101626254,864.884853177568,854.395348250547
"1307","zipA",3177.94851373986,-0.0310934696292085,0.0689282851345192,-0.451098842347914,0.651918312009068,0.99990598088106,3376.17258615456,3109.05583197255,3242.77447465487,2983.79116217745
"1308","cysZ",297.897290164076,-0.0116406813387383,0.0648992332928636,-0.179365467789253,0.857650744353566,0.99990598088106,288.736645415239,314.352430017624,281.286943028413,307.213142195027
"1309","cysK",25618.8992826666,-0.0142881440825144,0.0689889288187485,-0.207107782758202,0.835925684110875,0.99990598088106,27318.578986689,24406.4329656666,26814.3303138967,23936.2548644142
"1310","ptsI",34800.9324795706,-0.0364354565316246,0.0679436398390717,-0.536260003407589,0.591778868974871,0.99990598088106,34530.9324103552,36562.7723317429,33090.3639886311,35019.6611875533
"1311","pdxK",514.321317236228,0.00248692024947527,0.0682017530006418,0.0364641690287912,0.970912248670613,0.99990598088106,519.119690575954,507.37585195827,520.525837872166,510.263888538521
"1312","cysM",2631.96292995029,0.0675617700876467,0.0675632655230149,0.999977866147283,0.317321219470214,0.99990598088106,2726.70459371136,2226.66304595817,3060.08295495601,2514.40112517561
"1313","cysA",2180.33328564225,0.14759226714587,0.0676766035221942,2.18084625209461,0.0291947902553081,0.99990598088106,2066.62685576734,1739.96827492211,2712.82407425856,2201.91393762101
"1314","cysW",1292.39586399764,0.0337582064327295,0.0656503063419693,0.514212473844137,0.607103447599903,0.99990598088106,1391.39233853643,1105.74845997427,1496.33054229547,1176.11211518439
"1315","cysU",1136.76936400222,-0.00120521560450444,0.0604488475780934,-0.0199377763645111,0.984093009946661,0.99990598088106,1336.82793310362,940.299812596577,1332.4881476449,937.461562663795
"1316","cysP",2867.80228879054,-0.0260273346189349,0.0677994220422584,-0.383887263857684,0.701062006447074,0.99990598088106,3213.2372088205,2649.93583549945,3073.85731556822,2534.178795274
"1317","ucpA",2561.98011444221,-0.00142891506592234,0.0610397439747712,-0.0234095848520095,0.981323559495886,0.99990598088106,3025.29314566308,2108.09151533749,3011.51020963924,2103.02558712905
"1318","yfeT",87.0625472498636,-0.00527847045550218,0.049674677881431,-0.106260788808765,0.915375441397608,0.99990598088106,96.2455484717462,79.9668462325535,94.2456252414785,77.7921690536763
"1319","yfeU",120.580342976793,0.0303425957660937,0.0501597029412484,0.604919766004868,0.545232309033295,0.99990598088106,131.106140831591,93.7542335140282,149.343067690343,108.117929871211
"1320","murP",115.8971355188,-0.00337181657944754,0.0487403126535254,-0.0691792152302425,0.944846967308556,0.99990598088106,137.168852546347,96.5117109703232,136.293673426138,93.6143051323902
"1321","murQ",160.465793787621,0.0176189258779432,0.0596630154922637,0.295307331226458,0.767759116616567,0.99990598088106,159.904021476681,153.03999882437,166.742260042616,162.176894806817
"1322","yfeX",1495.54676928799,-0.0334990067299713,0.0688663913544028,-0.486434762605426,0.626658948622047,0.99990598088106,1532.35038590449,1523.50629460296,1468.05685472303,1458.27354192146
"1323","amiA",597.865062720253,0.00550419578630303,0.0678859371419536,0.0810800589641037,0.935378284109031,0.99990598088106,563.074350507932,627.326121307101,573.448381276996,627.611397788982
"1324","hemF",196.32450239819,0.0395976007066534,0.0617677293599737,0.641072629947009,0.521475495783542,0.99990598088106,180.365673513981,193.023421940646,202.265611095173,209.643303042958
"1325","yfeG",96.3602009268471,0.00693823748563359,0.045609951607704,0.152121132364053,0.879091396960755,0.99990598088106,114.433683616013,74.4518913199636,117.444548377842,79.1106803935692
"1326","eutL",103.529797200824,0.0690550713839025,0.0501993766131936,1.37561611404061,0.168940515133383,0.99990598088106,100.792582257813,74.4518913199636,133.393808034093,105.480907191426
"1327","eutC",143.817446211006,-0.00100631020767532,0.0575658090790365,-0.0174810399397615,0.986052858472529,0.99990598088106,136.411013582002,151.661260096222,135.568707078127,151.628804087674
"1328","eutB",708.966188974288,0.0122574067547442,0.0668553091400555,0.183342309121121,0.854529439106919,0.99990598088106,644.920958657134,756.927561752963,656.094544950293,777.921690536763
"1329","eutA",11.302446384357,0.00557396869675852,0.0230390940959492,0.241935237277344,0.808830345643928,0.99990598088106,11.3675844651669,9.65117109703232,12.3244279161933,11.8666020590354
"1330","eutH",18.8480765342521,0.00065371924151321,0.0289534915372467,0.0225782524595434,0.98198669142881,0.99990598088106,18.188135144267,19.3023421940646,18.1241587002843,19.7776700983923
"1331","eutG",17.7948445350698,0.0036767616697705,0.0282607652665992,0.130101277693141,0.896486299260773,0.99990598088106,16.6724572155781,17.9236034659172,18.1241587002843,18.4591587584995
"1332","eutJ",12.7884978673591,-0.000547871387980563,0.0239166831987581,-0.0229074986455067,0.981724058912106,0.99990598088106,10.6097455008224,15.1661260096222,10.8744952201706,14.503624738821
"1333","eutE",17.6432121164531,0.00743979850302893,0.0264460064202615,0.281320301628943,0.778464740371052,0.99990598088106,20.4616520373004,12.4086485533273,23.1989231363639,14.503624738821
"1334","eutI",57.5194116637822,-0.00626712570579624,0.0442722807089737,-0.141558681988704,0.887428605179273,0.99990598088106,53.8065664684565,63.4219814947838,52.1975770568189,60.6515216350697
"1335","eutT",29.9254661935853,-0.00234816294731152,0.03501420796673,-0.0670631461817647,0.94653143290337,0.99990598088106,28.7978806450894,31.7109907473919,27.5487212244322,31.6442721574277
"1336","eutQ",37.8101395616537,-0.00245397213593822,0.0352074639600087,-0.0697003379375925,0.944432172802454,0.99990598088106,46.2281768250119,30.3322520192444,45.6728799247165,29.007249477642
"1337","maeB",13725.5500758791,0.0283796537066972,0.068553256040155,0.413979661156778,0.678889002157641,0.99990598088106,14602.7990039534,12234.9274735807,15259.0916929434,12805.3821330391
"1338","talA",1521.16830990449,0.00662411509651136,0.0680930619668853,0.0972803235039241,0.92250378144864,0.99990598088106,1389.11882164339,1636.56287031105,1404.25981609803,1654.73173156549
"1339","tktB",2512.95271772907,-0.0272040401622099,0.0687354142904735,-0.395779096453054,0.692267998941184,0.99990598088106,2377.34083114857,2753.34124011051,2281.46909719179,2639.65970246542
"1340","ypfG",234.106583987878,0.049231491940472,0.0630001321414893,0.781450613943239,0.434537512383311,0.99990598088106,212.194910016448,228.870628872481,235.614063103696,259.746733958885
"1341","aegA",86.5188224888551,-0.00829679948044781,0.0497885853472931,-0.16664059487882,0.867652850176381,0.99990598088106,96.2455484717462,79.9668462325535,92.0707261974444,77.7921690536763
"1342","narQ",189.596461849122,0.00627585537388701,0.061616341006996,0.101853749692382,0.918872761363028,0.99990598088106,187.186224193081,188.887205756204,188.491250482957,193.821166964244
"1343","acrD",155.288142719149,-0.00174725698960583,0.0587132571845028,-0.0297591561666419,0.976259132984981,0.99990598088106,163.693216298403,147.52504391178,160.942529258525,148.991781407889
"1344","dapE",634.52768967488,0.0593207798747567,0.0684168959478793,0.867048688089384,0.385915333343362,0.99990598088106,588.083036331299,620.432427666363,638.69535259802,690.899942103837
"1345","ypfH",241.342480833637,-0.0163352681489924,0.0600946856749587,-0.271825502796486,0.785756194904727,0.99990598088106,272.822027164005,220.598196503596,260.987885284094,210.961814382851
"1346","ypfJ",783.194402051212,-0.000273350823511919,0.0684876583782838,-0.00399124207170432,0.996815458027528,0.99990598088106,750.260574701014,816.213327063305,740.915607667623,825.388098772905
"1347","purC",3175.34374412703,0.0251959054251505,0.0682147199811118,0.36936170715246,0.71185813638587,0.99990598088106,3098.80352520449,3155.93294872957,3197.82656107817,3248.81194149591
"1348","nlpB",3570.01861381124,-0.0364898036125168,0.0683997754132389,-0.533478412641895,0.593702450573524,0.99990598088106,3569.4215220624,3729.48825963892,3414.59149913357,3566.57317441008
"1349","dapA",5496.68392543775,-0.0378615964877134,0.0677272881711911,-0.559030156234994,0.576141139530711,0.99990598088106,5648.17380125925,5586.64932645356,5405.3490907728,5346.56348326538
"1350","hyfA",5.03560948440904,0.000688240146668189,0.0152686383748222,0.0450754107716042,0.964047200857759,0.99990598088106,3.03135585737783,6.89369364073737,3.62483174005687,6.5925566994641
"1351","hyfC",6.51841479676487,0.000438175441111612,0.0179500442899942,0.0244108278527125,0.980524911522707,0.99990598088106,6.06271171475566,6.89369364073737,6.52469713210236,6.5925566994641
"1352","hyfD",16.7909041830865,0.0016090246319721,0.0274917398174128,0.0585275665584822,0.9533284051865,0.99990598088106,16.6724572155781,16.5448647377697,18.1241587002843,15.8221360787138
"1353","hyfE",9.67348516256265,-0.00143246551579828,0.0202522519686084,-0.0707311719219493,0.943611711353729,0.99990598088106,12.8832623938558,6.89369364073737,12.3244279161933,6.5925566994641
"1354","hyfG",27.8212325337525,-0.0028069884839615,0.0338128509718115,-0.0830154335788358,0.933839267752092,0.99990598088106,30.3135585737783,26.196035834802,29.7236202684663,25.0517154579636
"1355","hyfI",13.812467049843,-1.2489950148136e-05,0.0251319777999279,-0.000496974422290467,0.999603471797663,0.99990598088106,15.1567792868892,12.4086485533273,14.4993269602275,13.1851133989282
"1356","perM",298.191832321484,-0.00767976782177041,0.0643329832357668,-0.119375278985986,0.904978045739878,0.99990598088106,284.189611629172,317.109907473919,277.662111288356,313.805698894491
"1357","yfgC",1459.63257882433,-0.0278403857766323,0.0688822347956313,-0.404173672053944,0.686085012718189,0.99990598088106,1488.39572597252,1483.52287148668,1434.70840271451,1431.9033151236
"1358","hda",712.066370261766,-0.0429657876711755,0.0688768744043745,-0.62380571189866,0.532755188003821,0.99990598088106,733.588117485435,736.246480830751,690.167963306827,688.262919424052
"1359","uraA",1882.07532325816,-0.0269964464773045,0.0686651706008665,-0.393160699100685,0.69420079480557,0.99990598088106,1912.78554600541,1915.06809339684,1847.93922108099,1852.50843254941
"1360","upp",3279.88142559194,-0.0200658691345098,0.0681542015091203,-0.294418666644119,0.768438004768878,0.99990598088106,3339.03847690168,3299.32177645691,3258.72373431112,3222.44171469805
"1361","purM",2293.29447196129,-0.0245546348219137,0.0687761153331681,-0.357022706254419,0.721074807313124,0.99990598088106,2268.96985924731,2389.35421587957,2199.54789986651,2315.30591285179
"1362","purN",693.087158064469,-0.0219522420256851,0.0673567229689236,-0.325910184731125,0.744492309758946,0.99990598088106,656.288543122301,756.927561752963,629.995756421883,729.136770960729
"1363","ppk",990.596122373417,0.00519992948174614,0.0689600888356862,0.0754049127479549,0.939892550532745,0.99990598088106,953.361417145328,1020.26665882913,957.680545723024,1031.07586779618
"1364","ppx",865.735787364728,-0.0127525133662912,0.0690233348200946,-0.184756552251929,0.853419987363478,0.99990598088106,874.546164853505,872.741614917351,861.260021437511,854.395348250547
"1365","yfgF",79.6189115196982,-0.00976331127732932,0.0496385931234822,-0.196687912831088,0.844071769492906,0.99990598088106,77.2995743631347,85.4818011451434,73.9465674971601,81.7477030733548
"1366","guaA",4209.84052350007,-0.0256592844181497,0.0679587307541321,-0.377571566352268,0.705748890517594,0.99990598088106,4237.07764964986,4309.937264189,4119.25878940062,4173.08839076077
"1367","guaB",2587.5654696202,0.0336803767413596,0.0684229572951665,0.49223795744559,0.622551134086397,0.99990598088106,2304.5882905715,2731.28142046015,2445.31149184236,2869.08067560678
"1368","xseA",440.622122975957,0.000129361447219586,0.0644176203118613,0.00200816867486436,0.998397714295772,0.99990598088106,398.623295245185,482.558554851616,398.731491406255,482.575150400772
"1369","der",2114.94122766309,-0.0235691620100019,0.0688887961076958,-0.342133457712857,0.732250459494226,0.99990598088106,2081.78363505423,2212.8756586767,2021.20617825571,2143.89943866572
"1370","yfgL",2820.48374033853,-0.0322594499738218,0.068371645474191,-0.471824975837376,0.637051722137971,0.99990598088106,2841.13827732737,2910.51745511932,2732.39816565487,2797.88106325256
"1371","yfgM",1847.92448634666,-0.0346286798938867,0.0688343962296949,-0.503072327072261,0.614913421938028,0.99990598088106,1926.42664736361,1851.64611190206,1842.86445664491,1770.76072947606
"1372","hisS",4253.2424155025,-0.00209999777694036,0.0681270238712769,-0.0308247396937258,0.975409310369632,0.99990598088106,4189.33379489616,4327.86086765492,4181.6058953296,4314.16910412931
"1373","ispG",2374.07578296148,-0.00373041910577322,0.0684982972418805,-0.0544600268324978,0.956568655267761,0.99990598088106,2354.60566221823,2404.52034188919,2346.71606851281,2390.46105922568
"1374","yfgA",1556.61243147249,0.00201194443767429,0.0689781683199669,0.0291678437783611,0.976730727263919,0.99990598088106,1517.95144558195,1591.06449228219,1518.07953273582,1599.35425528999
"1375","yfgB",1437.48070610525,-0.0248805411485053,0.0688973063726491,-0.361125020097773,0.718005990195913,0.99990598088106,1455.8086505057,1465.59926802076,1407.15968149008,1421.35522440446
"1376","pbpC",92.8595882209513,-0.00552365997683054,0.0494579387366405,-0.111683990840047,0.911073973365454,0.99990598088106,105.33961604388,82.7243236888484,102.945221417615,80.429191733462
"1377","sseA",1044.59128244499,-0.0214080490465411,0.065223377866216,-0.328226622829203,0.742740319766087,0.99990598088106,1193.59636884252,941.678551324725,1142.54696446592,900.543245146796
"1378","sseB",712.286269890314,-0.0223145693036188,0.0687710947184278,-0.32447599380208,0.745577694121821,0.99990598088106,707.063753733379,741.761435743341,684.368232522736,715.951657561801
"1379","pepB",2307.77297858848,-0.0140133531302462,0.0689138721147946,-0.203345896845024,0.838864684321068,0.99990598088106,2412.95926247275,2244.58664942409,2359.76546277702,2213.78053968004
"1380","hscA",2195.39825182673,-0.0103083233529865,0.0689721677316782,-0.149456276234334,0.881193608306726,0.99990598088106,2133.31668462965,2287.32754999666,2094.42777940486,2266.52099327576
"1381","iscS",7393.04343509589,-0.0303210195255465,0.0688928836114197,-0.440118310282494,0.659851420991195,0.99990598088106,7181.28202612808,7896.03669610058,6900.22970037225,7594.62531778264
"1382","yfhQ",839.356929191657,-0.0032392834219839,0.0685605338619607,-0.0472470565720193,0.962316323652639,0.99990598088106,798.004429454714,885.150263470678,797.46298281251,876.810041028725
"1383","suhB",1215.04394878787,-0.0122256085314837,0.0690457557255821,-0.177065315644796,0.859457085514813,0.99990598088106,1185.26014023473,1265.68215243938,1167.19582029831,1242.03768217904
"1384","yfhR",26.1713916040285,-0.0030821116075526,0.0327206555085539,-0.094194677938126,0.924954512368734,0.99990598088106,24.2508468590227,28.953513291097,22.4739567883526,29.007249477642
"1385","hcaT",171.377701907059,-0.00218917825924011,0.0581191707852894,-0.0376670594170662,0.969953140125911,0.99990598088106,187.944063157426,155.797476280665,184.8664187429,156.902849447246
"1386","hcaR",3400.76877816969,-0.0312350905722558,0.0584857256575701,-0.534063486792232,0.593297610740169,0.99990598088106,4296.18908886873,2819.52069906158,3916.26821195744,2571.097112791
"1387","hcaE",230.974654323563,-0.0165718069624105,0.0611379183060574,-0.271056120678688,0.786347869205379,0.99990598088106,255.391730984082,216.461980319153,245.038625627844,207.006280363173
"1388","hcaB",56.8651279772728,-0.0077167367570452,0.0449078019082768,-0.171835102791414,0.863567167928463,0.99990598088106,58.3536002545233,57.9070265821939,55.8224087968757,55.3774762754984
"1389","yphB",80.612238424381,-0.0055835541408338,0.0500950690677302,-0.111459156454793,0.911252252162925,0.99990598088106,83.3622860778904,79.9668462325535,82.6461636732965,76.4736577137835
"1390","yphC",82.8313162354245,0.00915143513680577,0.0462081147392413,0.198048225694741,0.843007332285251,0.99990598088106,93.9720315787128,67.5581976792262,98.5954233295467,71.1996123542122
"1391","yphD",19.9815715328219,0.00792184758243193,0.0274351994671593,0.288747584719208,0.772774545556988,0.99990598088106,23.4930078946782,13.7873872814747,26.8237548764208,15.8221360787138
"1392","yphE",60.77989352029,0.0180520592780649,0.0455324037864033,0.396466203777616,0.691761135025901,0.99990598088106,59.1114392188677,56.5282878540464,68.1468367130691,59.3330102951769
"1393","yphF",58.5688756892766,0.0180618033909482,0.0444539664128995,0.406303528085338,0.68451959341349,0.99990598088106,59.8692781832122,51.0133329414565,66.6969040170463,56.6959876153912
"1394","yphH",327.045954556865,-0.0131477839459526,0.062756811686914,-0.20950369517727,0.834055051057646,0.99990598088106,363.76270288534,300.565042736149,353.78357782955,290.07249477642
"1395","glyA",14344.323984752,-0.000677238747366041,0.0680976439976469,-0.00994511274706424,0.992065078884805,0.99990598088106,14774.8284488596,13925.2611542895,14745.8155185513,13931.3908173075
"1396","hmp",654.719467008494,-0.0255048237359984,0.0686829674494627,-0.371341319152597,0.710383326263667,0.99990598088106,679.023712052634,656.279634598198,654.64461225427,628.929909128875
"1397","yfhA",380.473926293385,0.0371321135053929,0.0670535464080141,0.55376807782019,0.579737577658341,0.99990598088106,369.825414600096,365.365762959081,395.106659666198,391.597867948167
"1398","yfhG",260.63129742141,-0.096989476087936,0.0643908703173043,-1.50626130086444,0.132000108395026,0.99990598088106,297.072874023028,278.50522308579,234.889096755685,232.057995821136
"1399","yfhK",499.255198647128,0.00166300374109975,0.0681270935058823,0.0244103139517638,0.980525321434193,0.99990598088106,500.931555431687,496.345942133091,505.301544563927,494.441752459807
"1400","yfhD",247.610677036334,0.0214612492903032,0.064031277125215,0.335168221747867,0.737498192355861,0.99990598088106,248.571180304982,234.385583785071,253.013255455969,254.472688599314
"1401","yfhB",326.505613982202,0.00211858446997671,0.0658286968358544,0.0321832965227833,0.974325876723117,0.99990598088106,315.261009167295,336.412249667984,316.81029408097,337.538903012562
"1402","yfhH",190.217718461281,-0.0151860459226959,0.0616606940706818,-0.246284057478953,0.805462350223581,0.99990598088106,194.764613836526,193.023421940646,188.491250482957,184.591587584995
"1403","pdxJ",970.301149583125,0.136024663030041,0.0686475358379765,1.98149374729326,0.0475359298820233,0.99990598088106,924.563536500239,810.698372150715,1113.54831054547,1032.39437913608
"1404","recO",468.613159710968,-0.0133264289704829,0.0678303619281034,-0.196467018480724,0.844244645018444,0.99990598088106,465.313124107497,482.558554851616,454.553900203131,472.027059681629
"1405","era",1345.70639611999,0.158383130184675,0.0689745329252316,2.2962552041688,0.0216612937801709,0.99990598088106,1204.20611434334,1205.01764840089,1458.63229219888,1514.96952953685
"1406","rnc",1033.43635765819,0.0496932054217051,0.068268039922621,0.727913171053839,0.466666740023493,0.99990598088106,928.352731321961,1054.73512703282,998.278661211661,1152.37891106632
"1407","lepB",1754.98159457499,0.0275834783186817,0.0688046448628764,0.400895584500929,0.688497000945386,0.99990598088106,1699.83279702462,1748.240707291,1760.21829297161,1811.63458101273
"1408","lepA",3841.07243177098,-0.0182927170163104,0.0680564095689824,-0.268787570960069,0.788093158425242,0.99990598088106,3849.82193886985,3915.61798793883,3763.30031252704,3835.54948774821
"1409","rseB",1551.10831831799,-0.0323515250773766,0.0690196670042676,-0.468729080877429,0.639263297559767,0.99990598088106,1633.90080712665,1535.91494315629,1564.47737900854,1470.14014398049
"1410","rseA",4863.89407217579,-0.0365284995278756,0.0682737128772075,-0.535030218637345,0.592628961510881,0.99990598088106,5088.88864557304,4853.16032307911,4871.04889228842,4642.47842776262
"1411","yfiC",224.347015846114,0.0124185140629907,0.0633072681833995,0.196162532665516,0.844482952886325,0.99990598088106,219.015460695548,223.355673959891,226.91446692756,228.102461801458
"1412","srmB",572.268885316427,0.0271561504659705,0.0680902313351552,0.398825939249669,0.690021462699078,0.99990598088106,535.792147791532,583.206482006382,566.198717796882,603.878193670911
"1413","yfiE",142.657415827939,0.0792054064718195,0.058225679368726,1.36031742919194,0.173729495240423,0.99990598088106,125.80126808118,125.46522426142,155.867764822445,163.49540614671
"1414","ung",575.662394438439,0.018413022139481,0.0685128672659987,0.268752759507103,0.788119948631626,0.99990598088106,570.652740151377,563.904139812317,587.947708237224,580.144989552841
"1415","yfiF",1002.21158548467,-0.0202396045766634,0.0689824277228672,-0.293402323530491,0.769214649644115,0.99990598088106,980.643619861729,1053.35638830467,956.955579375013,1017.89075439726
"1416","yfiP",80.8477436420199,-0.00573565774940406,0.0487688136928612,-0.117609129997018,0.906377370466014,0.99990598088106,89.4249977926461,74.4518913199636,86.9959617613648,72.5181236941051
"1417","yfiQ",2521.18821057617,-0.00305600190383514,0.0631764895991679,-0.048372455057639,0.961419411278414,0.99990598088106,2917.68001272616,2142.55998354117,2905.66512282958,2118.84772320776
"1418","pssA",3477.98900732977,-0.0197104068977324,0.0687150898716441,-0.28684248153572,0.774232933518527,0.99990598088106,3807.38295686656,3253.82339842804,3685.00394694181,3165.74572708266
"1419","kgtP",15799.4313869678,0.0141430298295424,0.0687803095982801,0.205626143763331,0.837082954132728,0.99990598088106,16390.5411208419,14923.4679934683,16672.0511052175,15211.6653283435
"1420","clpB",7447.54696727421,-0.0130797432953168,0.0690462854828453,-0.189434423645665,0.849752346705826,0.99990598088106,7068.36402044076,7960.83741632351,6934.30311872878,7826.68331360378
"1421","yfiH",276.622725357321,0.00608434259807852,0.0629027118956413,0.0967262366712065,0.922943803670002,0.99990598088106,295.557196094339,253.687925979135,300.136068076708,257.1097112791
"1422","rluD",869.769491225979,0.0113199141783763,0.0690218692985419,0.164004746516122,0.869727407229482,0.99990598088106,855.600190744893,869.984137461056,871.409550309671,882.084086388296
"1423","yfiO",4311.31829132529,-0.0325038273052384,0.0683262922041358,-0.475714783529128,0.634277587299093,0.99990598088106,4290.88421611832,4501.5819474015,4129.40831827278,4323.39868350856
"1424","pheA",1984.43948481746,0.0300467433775653,0.0690340619340134,0.435245189632412,0.663384464604158,0.99990598088106,1861.25249642999,2026.74593037679,1941.45987997446,2108.29963248862
"1425","tyrA",1424.37495048241,0.0293805895115844,0.0690467630400769,0.425517261316523,0.670459641112727,0.99990598088106,1343.64848378272,1447.67566455485,1405.70974879405,1500.46590479803
"1426","aroF",2497.95558880068,-0.034901283801092,0.0684943678417071,-0.509549688548847,0.610366978901985,0.99990598088106,2584.2308684146,2518.95565632544,2475.76007845884,2412.87575200386
"1427","yfiN",84.1381750729531,-0.00237619169018916,0.050295892903219,-0.047244249043585,0.962318561237522,0.99990598088106,79.5730912561681,89.6180173295858,79.0213319332397,88.3402597728189
"1428","trmD",22870.3851214579,-0.0376864876098911,0.0677782518084551,-0.55602625627458,0.578192905701758,0.99990598088106,23934.0701719267,22809.8535184718,22909.6615635074,21827.9552319256
"1429","ffh",1921.08698935804,0.126490796524631,0.0687964170139496,1.83862477167935,0.0659703951741108,0.99990598088106,1733.17771145578,1799.25404023245,2035.70550521594,2116.21070052798
"1430","ypjD",327.538161883162,-0.0461638558391344,0.066056364110399,-0.698855537401082,0.484642316554672,0.99990598088106,335.722661204595,348.820898221311,305.210832512788,320.398255593955
"1431","yfjD",469.282147295765,0.0257725790323768,0.0650790701165465,0.396019472715607,0.692090662986985,0.99990598088106,418.327108318141,494.967203404943,436.429741502847,527.404535957128
"1432","yfjB",301.388134354451,-0.0187942846737966,0.0628772851577922,-0.298904200883226,0.765013141720858,0.99990598088106,281.158255771794,335.033510939836,268.962515112219,320.398255593955
"1433","recN",580.887834724996,-0.0282288329214102,0.0685445790421559,-0.411831735140558,0.680462759013998,0.99990598088106,593.387909081711,594.236391831561,567.648650492905,568.278387493805
"1434","gabT",591.504815413259,0.0384845916940732,0.0679903866369095,0.566029899191385,0.571373455476913,0.99990598088106,598.692781832122,545.9805363464,637.245419901997,584.100523572519
"1435","gabP",183.317299250347,0.0375647410720487,0.0612718121965785,0.613083565270269,0.539821086505984,0.99990598088106,175.06080076357,173.721079746582,190.666149526991,193.821166964244
"1436","csiR",272.674575891597,-0.00922222540792999,0.0627373511074584,-0.14699736672232,0.883134098793833,0.99990598088106,296.315035058683,255.066664707283,291.436471900572,247.88013189985
"1437","nrdF",198.090746107617,-0.0126434216267611,0.0620011877085937,-0.203922248815383,0.838414258344319,0.99990598088106,197.038130729559,205.432070493974,192.116082223014,197.776700983923
"1438","proV",1125.62851757428,-0.0221254723088645,0.068853925484572,-0.321339301327447,0.747953276212926,0.99990598088106,1089.01459176299,1199.5026934883,1049.75127192047,1164.24551312536
"1439","proW",351.995851495188,0.0229049093112572,0.0623884224723437,0.367133971393664,0.713519088412344,0.99990598088106,309.198297452539,375.016934056113,318.985193125004,404.782981347096
"1440","proX",1442.10226342433,0.0665972482794199,0.0689815716720305,0.965435357084256,0.334326799230373,0.99990598088106,1413.36966850241,1342.89152121564,1527.50409525996,1484.64376871931
"1441","ygaZ",526.649455551264,-0.0270570560804253,0.0681877497147736,-0.396802302372549,0.691513252776587,0.99990598088106,548.675410185388,528.056932880483,524.875635960234,504.98984317895
"1442","emrA",351.094590650694,0.0231047111758336,0.0665366633511059,0.34724781815272,0.728405149492153,0.99990598088106,337.996178097628,348.820898221311,352.333645133527,365.227641150311
"1443","emrB",226.146406533308,0.0210738273356958,0.0618037111333005,0.340979966239292,0.733118663563976,0.99990598088106,202.34300347997,238.521799969513,221.114736143469,242.606086540279
"1444","gshA",2731.95648552263,-0.020058084090274,0.0687913572058018,-0.291578548599741,0.770608878796816,0.99990598088106,2681.23425585069,2852.61042853712,2610.60381918895,2783.37743851374
"1445","alaS",11596.8014106149,-0.0248792509846895,0.0674554829378873,-0.368824740423224,0.712258362578523,0.99990598088106,11619.1870013292,11904.0301788253,11299.3255001053,11564.6629621999
"1446","recA",5359.59023083406,-0.033860540554892,0.0677260157128961,-0.499963569367989,0.617100729610325,0.99990598088106,5483.7227459965,5446.01797618252,5274.13018178274,5234.49001937449
"1447","mltB",123.975712862701,-0.012945715828862,0.0553603624616308,-0.233844491857047,0.815105707490516,0.99990598088106,134.895335653314,118.571530620683,129.044009946024,113.391975230782
"1448","srlE",54.7751002870748,-0.00747839411391008,0.0442916011496413,-0.168844519498041,0.86591893951243,0.99990598088106,56.8379223258344,55.149549125899,54.372476100853,52.7404535957128
"1449","srlD",116.29332574425,-0.0127577879260891,0.0551450232462453,-0.23134976059617,0.817043091671363,0.99990598088106,113.675844651669,124.086485533273,108.744952201706,118.666020590354
"1450","srlR",377.131488509334,0.0117124790772213,0.0629910659492436,0.185938734338277,0.852492806222417,0.99990598088106,411.506557639041,332.276033483541,421.930414542619,342.812948372133
"1451","gutQ",254.718655780741,0.0150403197094047,0.0625292580948376,0.240532514980318,0.809917459694597,0.99990598088106,266.001476484905,234.385583785071,279.83701033239,238.6505525206
"1452","norV",61.5593057309234,0.0160929309830806,0.0457524154475505,0.351739483602328,0.725033646756583,0.99990598088106,56.8379223258344,60.6645040384889,60.172206884944,68.5625896744266
"1453","norW",32.2790474117031,6.45276369870214e-05,0.0294243940662028,0.00219299798805844,0.998250242165957,0.99990598088106,20.4616520373004,44.1196393007192,21.0240240923298,43.510874216463
