"","Gene","IAI1","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_chemostat1","K12_IAI1ref_chemostat2","K12_chemostat1","K12_chemostat2"
"1076","phnD","phnD",2229,8.26375780492607,0.00245704648864758,0.0199977048626898,0.122866424198096,0.902212873737586,0.99990598088106,7.57838964344458,8.27243236888484,7.9746298281251,9.22957937924974
"1077","phnF","phnF",2228,2.11604433625015,0.00208530804676738,0.0106223207067501,0.196313790963046,0.844364567783539,0.99990598088106,2.27351689303337,1.37873872814747,2.17489904403412,2.63702267978564
"1078","phnI","phnI",2227,2.82321219229271,0.00270950805083028,0.0121552587395997,0.222908299105406,0.82360687713797,0.99990598088106,2.27351689303337,2.75747745629495,3.62483174005687,2.63702267978564
"1079","phnJ","phnJ",2226,3.20213167446494,-0.000565320218095245,0.0128458883932822,-0.044007872463759,0.964898128630072,0.99990598088106,3.78919482172229,2.75747745629495,3.62483174005687,2.63702267978564
"1080","phnK","phnK",2225,19.5081830816275,-0.000267077484209142,0.0290270516848664,-0.00920098558781242,0.992658779237805,0.99990598088106,21.2194910016448,17.9236034659172,21.7489904403412,17.1406474186067
"1081","phnL","phnL",2224,17.9103754440076,0.00372551057596186,0.0280221237671708,0.132948901622027,0.894233792238345,0.99990598088106,16.6724572155781,17.9236034659172,15.9492596562502,21.0961814382851
"1082","phoA","phoA",213,361.238578658198,-0.0162380074846575,0.0667326260672085,-0.243329364384727,0.807750258372893,0.99990598088106,372.098931493129,361.229546774638,359.583308613641,352.042527751383
"1083","phoB","phoB",221,224.461665874042,-0.011148598452779,0.0540667076364076,-0.206200801568167,0.836634061741117,0.99990598088106,187.944063157426,270.232790716905,181.241587002843,258.428222618993
"1084","phoE","phoE",158,27.6369097307889,0.00650262471807449,0.0325171278394123,0.199975371446952,0.841499842800696,0.99990598088106,22.7351689303337,30.3322520192444,23.1989231363639,34.2812948372133
"1085","phoH","phoH",583,1429.79941191983,-0.0313416775863527,0.0690415571730269,-0.453953805065643,0.649862076013391,0.99990598088106,1521.74064040367,1400.79854779783,1455.73242680684,1340.926032671
"1086","phoP","phoP",642,1684.06079964916,0.021289095646068,0.0689309128266531,0.30884685510557,0.757438025076712,0.99990598088106,1565.69530033565,1749.61944601914,1607.97535988923,1812.95309235263
"1087","phoQ","phoQ",641,1367.5070432602,-0.0303375212412428,0.0689315851667463,-0.440110599050581,0.659857005722028,0.99990598088106,1389.87666060774,1399.41980906969,1333.21311399292,1347.51858937046
"1088","phoR","phoR",222,158.059140222335,-0.00506588460184627,0.0574957561816134,-0.0881088438222209,0.929790167365708,0.99990598088106,146.26292011848,172.342341018434,143.543336906252,170.087962846174
"1089","phoU","phoU",2003,692.460623800978,0.0266546732161794,0.0671328737675212,0.397043530543377,0.691335360532441,0.99990598088106,632.795535227623,718.322877364834,647.394948774156,771.329133837299
"1090","php","php",1798,25.8653851218902,-0.0022726520888847,0.0308726061317334,-0.0736138724145052,0.941317632499425,0.99990598088106,31.8292365024672,20.6810809222121,31.173552964489,19.7776700983923
"1091","pitA","pitA",1865,1599.08473903198,-0.0233667946598535,0.0690308358212078,-0.338497924614072,0.734987990805518,0.99990598088106,1549.78068208442,1701.36359053398,1497.05550864349,1648.13917486602
"1092","pitB","pitB",1612,30.9439693635595,-0.0305578025696347,0.0353878130557213,-0.863512037930084,0.3878560037029,0.99990598088106,36.376270288534,34.4684682036869,23.9238894843753,29.007249477642
"1093","pldA","pldA",2064,704.534881706867,-0.00513640212903836,0.0672286191862251,-0.0764020173433935,0.939099264691052,0.99990598088106,653.257187264923,762.442516665553,649.56984781819,752.8699750788
"1094","pldB","pldB",2068,644.592490503111,0.155409284290744,0.0687089518431973,2.26184914951705,0.0237067250103487,0.99990598088106,560.800833614899,574.934049637497,714.816819139214,727.818259620836
"1095","plsB","plsB",2201,2348.72977558712,-0.00454411443912571,0.0686841268929884,-0.0661596011288832,0.947250759901143,0.99990598088106,2412.20142350841,2298.35745982184,2382.23941956537,2302.12079945286
"1096","plsC","plsC",1630,436.002278183693,-0.00509718308124259,0.0676487106244224,-0.0753478231025206,0.939937972261982,0.99990598088106,442.577955177164,432.923960638307,432.079943414778,436.427253504523
"1097","plsX","plsX",611,3011.00069319322,-0.0333550885731346,0.0683911667388547,-0.487710477297425,0.625754929448023,0.99990598088106,3120.78085517048,3023.57403082741,2996.285916331,2903.36197044399
"1098","plsY","plsY",1646,303.564446579206,-0.0211092243050972,0.0656419442684597,-0.321581338583842,0.747769883111746,0.99990598088106,315.261009167295,304.701258920592,301.586000772731,292.709517456206
"1099","pmbA","pmbA",2303,1086.36344407277,0.0189130059360583,0.0690475534954262,0.273912759809964,0.784151665563599,0.99990598088106,1048.09128768839,1096.09728887724,1076.57502679689,1124.69017292858
"1100","pncA","pncA",966,380.694890521354,0.00960150405856972,0.0645924159098675,0.148647545123064,0.881831754164713,0.99990598088106,349.363762562795,403.97044734721,350.158746089493,419.286606085917
"1101","pncB","pncB",537,1893.54854655077,-0.00302616788390969,0.0664467320243104,-0.0455427647337499,0.963674688914015,0.99990598088106,1683.16033980904,2114.98520897823,1678.29709564633,2097.75154176948
"1102","pnp","pnp",1705,12534.7297284624,0.0498043838407263,0.0672644816341194,0.740426189733147,0.459041432316481,0.99990598088106,12138.3066919052,12225.2763024837,12827.5545617132,12947.7813577475
"1103","pntA","pntA",866,18547.5741544088,-0.000596679726862973,0.0679502368500503,-0.00878112799194064,0.992993763588636,0.99990598088106,18069.1544268649,19039.0030969885,18027.0132096508,19055.125884131
"1104","pntB","pntB",865,11686.3216159521,-0.0138855293999642,0.0680854736697716,-0.203942612888498,0.838398344544346,0.99990598088106,11461.5564967456,12103.9472944067,11263.0771827047,11916.7054899513
"1105","pnuC","pnuC",402,1191.16682626577,-0.0331663352107607,0.0690101510265679,-0.480600820566125,0.630800232146293,0.99990598088106,1226.18344430933,1209.15386458533,1172.9955510824,1156.334445086
"1106","polA","polA",2089,2992.55402686911,-0.0322978742345131,0.0689886616833337,-0.468162063829622,0.639668698835038,0.99990598088106,3193.53339574755,2920.16862621635,3058.63302225998,2797.88106325256
"1107","polB","polB",52,200.520681454682,0.0202028751766083,0.0603557608190625,0.334729856809749,0.737828876927847,0.99990598088106,210.679232087759,179.236034659172,219.664803447446,192.502655624352
"1108","potA","potA",638,627.168615455785,-0.0700345161651852,0.0636825296912727,-1.09974456895331,0.271443429947371,0.99990598088106,596.419264939089,756.927561752963,505.301544563927,650.02609056716
"1109","potB","potB",637,334.718190207437,-0.004002986862611,0.06136921004404,-0.0652279353072715,0.947992519326225,0.99990598088106,297.830712987372,375.016934056113,292.886404596595,373.138709189668
"1110","potC","potC",636,898.791020974772,-0.028177975162435,0.0690202112809148,-0.408256866206184,0.68308510296052,0.99990598088106,930.626248214994,903.073866936595,893.883507098023,867.580461649475
"1111","potD","potD",635,4995.36259164513,0.153589078406162,0.0688483252223782,2.23083245540213,0.0256922292309691,0.99990598088106,4689.50751136351,4315.45221910159,5730.13401468189,5246.35662143353
"1112","potE","potE",376,103.987298920862,0.0317456788652646,0.0524839757627486,0.604864216247061,0.545269221178786,0.99990598088106,107.613132936913,86.8605398732909,115.99461568182,105.480907191426
"1113","potF","potF",476,1596.61711651596,0.0313430380478333,0.0688298368324014,0.455369930981424,0.648843123870007,0.99990598088106,1572.51585101475,1556.5960240785,1643.49871094178,1613.85788002881
"1114","potG","potG",477,447.885943190503,0.169993504181425,0.0653594487008412,2.60090174504849,0.00929790799459212,0.99990598088106,334.96482224025,406.727924803505,490.8022176037,559.048808114555
"1115","potH","potH",478,221.037060110421,0.00231251880827316,0.0631235371772907,0.0366348102733557,0.970776187566308,0.99990598088106,220.531138624237,220.598196503596,225.464534231537,217.554371082315
"1116","potI","potI",479,167.027155567677,0.0328004114630844,0.0602166805681628,0.544706402837262,0.585955460468819,0.99990598088106,160.661860441025,158.55495373696,176.166822566764,172.724985525959
"1117","poxB","poxB",490,950.087933027594,0.0813712278920332,0.06709193100232,1.21283180669251,0.225194132118891,0.99990598088106,798.004429454714,962.359632246937,933.756656238649,1106.23101417008
"1118","ppc","ppc",2151,5847.97739441358,-0.0103009183053838,0.0688979921687144,-0.14950970240409,0.881151454003961,0.99990598088106,5469.32380567395,6316.00211364358,5364.75097528416,6241.83268305261
"1119","pphA","pphA",1009,92.8712175003662,-0.00827730840494904,0.0521028687845689,-0.158864734285044,0.873775445744705,0.99990598088106,90.940675721335,97.8904496984707,87.7209281093761,94.932816472283
"1120","ppiD","ppiD",248,6463.81291140922,-0.00778141355673683,0.0680739291564159,-0.114308277091766,0.908993421338898,0.99990598088106,6640.94284455049,6346.33436566282,6574.71981011514,6293.25462530843
"1121","ppk","ppk",1363,990.596122373417,0.00519992948174614,0.0689600888356862,0.0754049127479549,0.939892550532745,0.99990598088106,953.361417145328,1020.26665882913,957.680545723024,1031.07586779618
"1122","ppx","ppx",1364,865.735787364728,-0.0127525133662912,0.0690233348200946,-0.184756552251929,0.853419987363478,0.99990598088106,874.546164853505,872.741614917351,861.260021437511,854.395348250547
"1123","pqiA","pqiA",548,348.304594361827,-0.023485408812799,0.0665215504063014,-0.353049630824213,0.724051233142049,0.99990598088106,350.879440491484,361.229546774638,335.659419129266,345.449971051919
"1124","pqiB","pqiB",549,687.121964228869,-0.0538218384924938,0.0677631351108973,-0.794264291408774,0.427041587513777,0.99990598088106,760.870320201836,676.96071552041,698.867559482964,611.789261710268
"1125","prc","prc",1005,5565.15069032443,-0.00715358079640826,0.067683606580982,-0.105691483621653,0.915827137588854,0.99990598088106,5588.30452307603,5588.02806518171,5537.29296611087,5546.97720692909
"1126","prfA","prfA",674,648.167292117297,0.000839884095530458,0.0672913395492765,0.0124813103908479,0.990041613699289,0.99990598088106,603.239815618189,692.126841530032,602.447035197451,694.855476123516
"1127","prfB","prfB",1559,3362.60533469429,-0.013639839790098,0.0682885913869504,-0.199738192179264,0.841685342551271,0.99990598088106,3335.24928207996,3445.46808164054,3287.72238823158,3381.98158682508
"1128","prfC","prfC",2342,1432.8021612276,0.0496372520852851,0.06902817265039,0.719086862355245,0.472087401489389,0.99990598088106,1345.16416171141,1424.23710617634,1437.60826810655,1524.1991089161
"1129","prkB","prkB",1782,477.583059043154,0.00259933702811228,0.0680058491533009,0.0382222567687197,0.969510475524843,0.99990598088106,477.438547537009,475.664861210879,479.927722383529,477.301105041201
"1130","prlC","prlC",1868,1665.70012582561,0.0427198006625443,0.0683154338429966,0.625331616289277,0.531753433609262,0.99990598088106,1488.39572597252,1727.55962636878,1581.1516050128,1865.69354594834
"1131","prmA","prmA",1755,473.81017384555,-0.025977457477764,0.0679758500329672,-0.382157155300969,0.702344799393833,0.99990598088106,485.774776144798,482.558554851616,465.428395423302,461.478968962487
"1132","prmB","prmB",1275,1359.26429424125,0.0767048384502498,0.0690300792424551,1.11117992753331,0.266490909386823,0.99990598088106,1247.40293531098,1330.48287266231,1403.53484975002,1455.63651924167
"1133","prmC","prmC",675,174.267146580458,-0.0157432100070983,0.0593712389606861,-0.265165596721386,0.790881896354886,0.99990598088106,189.459741086115,166.827386105844,181.241587002843,159.539872127031
"1134","proA","proA",160,2167.06098664533,-0.0232668437901062,0.0690357025639136,-0.337026247666063,0.73609711366421,0.99990598088106,2086.33066884029,2319.03854074405,2016.13141381963,2246.74332317736
"1135","proB","proB",159,1488.96635707389,-0.0236231406195959,0.0689583454685486,-0.342571163201273,0.73192109916686,0.99990598088106,1481.57517529342,1542.80863679702,1437.60826810655,1493.87334809856
"1136","proC","proC",215,296.030462151043,-0.0191661463927631,0.0636990251252238,-0.300886023845499,0.763501408125992,0.99990598088106,323.597237775084,281.262700542085,310.285596948868,268.976313338135
"1137","proP","proP",2232,1933.93689614373,-0.0107160030610107,0.0589732911095761,-0.181709429122749,0.855810765799092,0.99990598088106,1577.06288480082,2350.74953149144,1528.22906160797,2279.70610667468
"1138","proS","proS",138,4633.91764751122,-0.0221183788832664,0.0687946921949524,-0.321512869344436,0.74782176122347,0.99990598088106,4515.20454956428,4883.49257509835,4382.42157372875,4754.55189165351
"1139","proV","proV",1438,1125.62851757428,-0.0221254723088645,0.068853925484572,-0.321339301327447,0.747953276212926,0.99990598088106,1089.01459176299,1199.5026934883,1049.75127192047,1164.24551312536
"1140","proW","proW",1439,351.995851495188,0.0229049093112572,0.0623884224723437,0.367133971393664,0.713519088412344,0.99990598088106,309.198297452539,375.016934056113,318.985193125004,404.782981347096
"1141","proX","proX",1440,1442.10226342433,0.0665972482794199,0.0689815716720305,0.965435357084256,0.334326799230373,0.99990598088106,1413.36966850241,1342.89152121564,1527.50409525996,1484.64376871931
"1142","proY","proY",224,282.342221750976,-0.00848238752461378,0.0644344217552213,-0.131643728515752,0.895266096138489,0.99990598088106,272.06418819966,297.807565279854,266.787616068185,292.709517456206
"1143","prpB","prpB",184,173.454378780733,0.0011257880759875,0.0138684907243314,0.0811759619965263,0.935302015962689,0.99990598088106,274.337705092694,59.2857653103414,300.86103442472,59.3330102951769
"1144","prpC","prpC",185,130.655839555706,0.00342751680588586,0.0186141146905787,0.184135365171068,0.853907263398712,0.99990598088106,181.123512478325,63.4219814947838,209.515274575287,68.5625896744266
"1145","prpD","prpD",186,164.979640655317,3.2493843746584e-05,0.01710672011742,0.0018994783058089,0.998484436497578,0.99990598088106,253.876053055393,75.8306300481111,253.738221803981,76.4736577137835
"1146","prpE","prpE",187,252.023390023415,-0.000363371917534736,0.0174123247321874,-0.0208686618888417,0.983350425367585,0.99990598088106,388.013549744363,119.95026934883,382.782231750005,117.347509250461
"1147","prpR","prpR",183,227.015530846147,0.0169617382494373,0.0589482001964526,0.287739713730192,0.773545987842797,0.99990598088106,247.055502376293,195.780899396941,259.537952588072,205.68776902328
"1148","psd","psd",2263,891.883544889641,-0.0273955478270276,0.0686634423184075,-0.398983023600659,0.68990571310543,0.99990598088106,866.209936245716,955.4659386062,830.811434821034,915.046869885617
"1149","pspA","pspA",735,1265.63193219669,-0.0118876305488287,0.0678814689914886,-0.175123354362282,0.860982707705035,0.99990598088106,1386.08746578601,1170.54918019721,1353.51217173723,1152.37891106632
"1150","pspF","pspF",734,206.563646132442,-0.0179662425952702,0.0620204807596746,-0.28968241418328,0.772059211191572,0.99990598088106,203.100842444315,219.219457775448,194.290981267048,209.643303042958
"1151","pssA","pssA",1418,3477.98900732977,-0.0197104068977324,0.0687150898716441,-0.28684248153572,0.774232933518527,0.99990598088106,3807.38295686656,3253.82339842804,3685.00394694181,3165.74572708266
"1152","pstA","pstA",2005,218.715316353152,0.0213031110996065,0.0549849633961396,0.387435214717306,0.698434037933769,0.99990598088106,179.607834549637,241.279277425808,186.316351438923,267.657801998242
"1153","pstB","pstB",2004,873.635290571943,-0.0207882058205567,0.0650853391955885,-0.319399208446712,0.749423810985467,0.99990598088106,789.668200846925,995.449361722476,756.139900975862,953.283698742508
"1154","pstC","pstC",2006,375.725119885481,-0.0126498263627933,0.054982926605656,-0.23006826198102,0.818038726670592,0.99990598088106,307.68261952385,460.498735201256,294.336337292617,440.382787524202
"1155","pstS","pstS",2007,1310.7691679487,-0.0124258093503037,0.0545647413516776,-0.227725982795695,0.819859271750256,0.99990598088106,1018.53556807895,1661.38016741771,974.354771727286,1588.80616457085
"1156","pta","pta",1253,2785.75455413289,-0.0346485917574043,0.0685745733597989,-0.505268790745649,0.613370059917477,0.99990598088106,2783.54251603719,2907.75997766302,2665.70126163782,2786.01446119353
"1157","ptrB","ptrB",1013,462.351120178087,-0.00396247932768289,0.0669803270379508,-0.0591588530978322,0.952825582682955,0.99990598088106,442.577955177164,485.316032307911,434.979808806824,486.53068442045
"1158","ptsG","ptsG",621,28382.9488914527,-0.0329355602336276,0.0689882064728156,-0.477408558905002,0.63307122070257,0.99990598088106,30643.2185232682,27366.5850149992,29335.0383059322,26186.9537216113
"1159","ptsI","ptsI",1310,34800.9324795706,-0.0364354565316246,0.0679436398390717,-0.536260003407589,0.591778868974871,0.99990598088106,34530.9324103552,36562.7723317429,33090.3639886311,35019.6611875533
"1160","ptsP","ptsP",1522,2127.17522691847,-0.0318239039074561,0.0690004585774875,-0.461212933414317,0.644645843497735,0.99990598088106,2087.84634676898,2256.99529797741,2000.18215416338,2163.67710876412
"1161","purA","purA",2273,9375.52513644573,-0.0302267821528673,0.0678605246028651,-0.445425117618249,0.656012563830005,0.99990598088106,9348.70146415324,9733.89542072117,9010.60673943336,9408.89692147516
"1162","purB","purB",643,753.995543301892,0.00962340162897883,0.0650105782392609,0.148028242320218,0.882320479624621,0.99990598088106,661.593415872712,831.379453072927,677.843535390634,845.165768871297
"1163","purC","purC",1347,3175.34374412703,0.0251959054251505,0.0682147199811118,0.36936170715246,0.71185813638587,0.99990598088106,3098.80352520449,3155.93294872957,3197.82656107817,3248.81194149591
"1164","purD","purD",2179,987.992480551742,-0.0177355145742482,0.068874669548234,-0.257504169393187,0.796789597093378,0.99990598088106,957.150611967051,1045.08395593579,934.48162258666,1015.25373171747
"1165","purF","purF",1261,2091.43095544882,-0.0270378843175734,0.0689717565414758,-0.39201385716941,0.695047975081541,0.99990598088106,2006.75757758412,2258.37403670556,1927.68551936224,2172.90668814337
"1166","purH","purH",2180,1064.92620400184,0.0226298620458139,0.0667363120546429,0.339093686017364,0.734539154793227,0.99990598088106,936.68895992975,1148.48936054685,985.229266947456,1189.29722858332
"1167","purK","purK",299,1154.05741495834,0.104627143819836,0.0690381896984522,1.51549662986284,0.129646683144954,0.99990598088106,1092.80378658471,1050.59891084838,1250.56695031962,1222.26001208064
"1168","purM","purM",1361,2293.29447196129,-0.0245546348219137,0.0687761153331681,-0.357022706254419,0.721074807313124,0.99990598088106,2268.96985924731,2389.35421587957,2199.54789986651,2315.30591285179
"1169","purN","purN",1362,693.087158064469,-0.0219522420256851,0.0673567229689236,-0.325910184731125,0.744492309758946,0.99990598088106,656.288543122301,756.927561752963,629.995756421883,729.136770960729
"1170","purR","purR",902,1929.6132813545,-0.0164682644340536,0.0688878434792569,-0.23905907925558,0.811059771891705,0.99990598088106,1894.59741086115,2006.06484945457,1862.43854804122,1955.35231706105
"1171","purT","purT",1015,1018.88356119475,-0.00799662708474181,0.0690480786922869,-0.115812448893456,0.907801184118056,0.99990598088106,1010.95717843551,1038.19026229505,1001.90349295172,1024.48331109672
"1172","purU","purU",688,1718.92643372378,-0.00608761337921381,0.0688043003510943,-0.088477222326947,0.929497387279869,0.99990598088106,1704.37983081069,1746.86196856285,1690.62152356252,1733.84241195906
"1173","putP","putP",580,2882.26362979532,0.0134623485841277,0.0567963798483788,0.237028286310962,0.812634846147486,0.99990598088106,3448.92512673163,2190.81583902634,3609.60744674863,2279.70610667468
"1174","puuA","puuA",730,1414.76720683648,0.0376115957758171,0.069045076417478,0.544739722618313,0.585932540734824,0.99990598088106,1332.28089931756,1424.23710617634,1402.084917054,1500.46590479803
"1175","puuB","puuB",732,175.921600599194,0.0216470423516203,0.0482881000858875,0.448289377985836,0.653944365555934,0.99990598088106,131.863979795936,201.295854309531,138.468572470172,232.057995821136
"1176","puuD","puuD",731,1083.94744999559,-0.0216384227422201,0.06903682278539,-0.31343306179495,0.753951669051124,0.99990598088106,1098.10865933512,1101.61224378983,1062.80066618467,1073.26823067275
"1177","puuE","puuE",733,185.260461885413,0.0120413303786077,0.0485702234131,0.24791589439879,0.804199481788829,0.99990598088106,137.926691510691,221.976935231743,146.443202298297,234.695018500922
"1178","puuP","puuP",729,261.364910742954,-0.00988717136580051,0.063152421537902,-0.156560447327686,0.875591276507444,0.99990598088106,246.297663411949,282.641439270232,243.588692931821,272.931847357814
"1179","pykA","pykA",1020,4319.224890724,-0.0203990147916903,0.0689519163621494,-0.295844058699551,0.767349174238932,0.99990598088106,4579.62086153356,4174.82086883055,4461.44290566199,4061.01492686988
"1180","pykF","pykF",915,4385.71706768026,-0.0264303459634045,0.068405449855608,-0.386377781583109,0.699216902698986,0.99990598088106,4087.78337367401,4869.70518781688,3919.16807734948,4666.21163188069
"1181","pyrB","pyrB",2309,9788.45740639648,-0.0381516171458489,0.0675370336361038,-0.564899212947574,0.572142319054814,0.99990598088106,10123.9707246776,9881.42046463295,9692.07510656405,9456.3633297113
"1182","pyrC","pyrC",596,840.818976277671,0.0840002136026484,0.0690071544707962,1.21726818395616,0.22350219532573,0.99990598088106,783.60548913217,796.91098486924,888.808742661943,893.950688447332
"1183","pyrD","pyrD",544,447.383050354063,-0.018663922285795,0.0627443571097309,-0.297459774002537,0.766115514512404,0.99990598088106,403.170329031252,511.512068142713,385.682097142051,489.167707100236
"1184","pyrE","pyrE",1952,60.4420543118657,0.0426853074988079,0.0447215074838157,0.954469334788307,0.339846124455488,0.99990598088106,57.5957612901788,48.2558554851616,73.9465674971601,61.9700329749625
"1185","pyrF","pyrF",719,894.251167122708,-0.0276417487587465,0.0686075239571116,-0.402896754822781,0.687024178762995,0.99990598088106,866.209936245716,960.980893518789,830.811434821034,919.002403905295
"1186","pyrG","pyrG",1491,4992.767120122,-0.0061584566309264,0.0688672723181661,-0.0894250116728072,0.928744146657654,0.99990598088106,4797.12064430042,5228.17725713522,4752.15441121455,5193.61616783782
"1187","pyrH","pyrH",125,2782.82953950629,0.00251945896485285,0.0685724423904037,0.0367415666851824,0.970691065580949,0.99990598088106,2843.41179422041,2713.35781699423,2842.59305055259,2731.95549625792
"1188","qseB","qseB",1632,37.8536083479867,-0.00547491239325837,0.0385394223091766,-0.142060053452195,0.887032570825616,0.99990598088106,40.1654651102563,37.2259456599818,38.4232164446028,35.5998061771061
"1189","queA","queA",226,268.739902256478,0.00534381506370545,0.0623137209454546,0.0857566356594735,0.931659879160639,0.99990598088106,243.266307554571,290.913871639117,249.388423715912,291.391006116313
"1190","queC","queC",249,827.414129242569,0.01121993800276,0.0689499203099191,0.162725902398844,0.870734251649178,0.99990598088106,841.201250422348,799.668462325535,846.035728129272,822.751076093119
"1191","queF","queF",1499,681.930362228826,-0.0183962900031005,0.0686444570848832,-0.267993816024393,0.788704078786588,0.99990598088106,670.687483444845,712.807922452244,654.64461225427,689.581430763945
"1192","radA","radA",2353,791.872956629329,0.0407141312062464,0.06889349436477,0.590972073367007,0.554539132810426,0.99990598088106,748.744896772325,787.259813772208,798.187949160522,833.299166812262
"1193","rarD","rarD",2063,111.159626994516,0.0131737117153382,0.0540127237823667,0.243900155237848,0.807308148947679,0.99990598088106,100.034743293468,117.192791892535,108.744952201706,118.666020590354
"1194","ravA","ravA",2018,265.438517807189,0.0158445067084509,0.0643531771788713,0.246211724161042,0.805518340301048,0.99990598088106,251.60253616236,270.232790716905,261.712851632106,278.205892717385
"1195","rbbA","rbbA",1861,1104.39681809888,0.0121028321448285,0.0683911217094139,0.176964960397229,0.859535912692659,0.99990598088106,1017.01989015026,1170.54918019721,1044.67650748439,1185.34169456364
"1196","rbn","elaC",2107,659.982004386695,0.0267662686078842,0.0635760159862128,0.421012046644897,0.673746285204484,0.99990598088106,719.947016127235,559.767923627874,765.56446350001,594.648614291662
"1197","rbsA","rbsA",2020,1327.10929249674,-0.0153961524538098,0.0663737857622477,-0.231961342523977,0.816568039130671,0.99990598088106,1493.70059872293,1199.5026934883,1447.0328306307,1168.20104714504
"1198","rbsB","rbsB",2022,12357.7700005676,-0.0220936477789104,0.0686489417642756,-0.321835227333508,0.747577525401488,0.99990598088106,13644.890553022,11494.5447765655,13172.6385433666,11119.0061293161
"1199","rbsC","rbsC",2021,1331.01328418879,-0.0228401903286379,0.0671299113408176,-0.340238648799618,0.733676814937391,0.99990598088106,1489.9114039012,1227.07746805125,1429.63363827843,1177.43062652429
"1200","rbsK","rbsK",2023,1443.63122104245,-0.0268469934882241,0.0689011446339909,-0.389645101410691,0.696798996752045,0.99990598088106,1553.56987690614,1391.1473767008,1494.15564325144,1335.65198731143
"1201","rbsR","rbsR",2024,301.41932082326,-0.0156919492688592,0.0627388987230569,-0.250115153250089,0.802498297735457,0.99990598088106,334.206983275906,279.883961813937,322.610024865061,268.976313338135
"1202","rcsA","rcsA",1072,280.963822593885,-0.0147169807678864,0.0650522438655383,-0.226233253357196,0.821020008540966,0.99990598088106,279.642577843105,290.913871639117,271.137414156254,282.161426737063
"1203","rcsB","rcsB",1211,3042.78539906092,-0.0339951899896639,0.0684988439751258,-0.49628852133634,0.619690863704354,0.99990598088106,3040.44992494997,3172.47781346734,2915.08968535373,3043.12417247263
"1204","rcsC","rcsC",1212,1058.15286372259,0.00769913937797587,0.0690424771889732,0.111513081387606,0.911209492850071,0.99990598088106,1045.05993183101,1060.25008194541,1060.62576714064,1066.67567397329
"1205","rdgC","rdgC",217,922.803637191701,0.0290472931047415,0.0690000966736947,0.420974672573398,0.673773576508888,0.99990598088106,876.819681746538,930.648641499545,926.506992758535,957.239232762187
"1206","recA","recA",1446,5359.59023083406,-0.033860540554892,0.0677260157128961,-0.499963569367989,0.617100729610325,0.99990598088106,5483.7227459965,5446.01797618252,5274.13018178274,5234.49001937449
"1207","recC","recC",1519,817.928734856658,0.00149843586585955,0.0689730240419174,0.0217249553238218,0.982667356998942,0.99990598088106,831.34934388587,802.42593978183,825.736670384954,812.202985373977
"1208","recD","recD",1517,600.929471755983,-0.000135281107567393,0.0682015744686178,-0.00198354816030883,0.998417358585088,0.99990598088106,622.943628691145,579.070265821939,624.196025637792,577.507966873055
"1209","recF","recF",1987,333.01479479277,0.00324601345303363,0.0663015298233044,0.0489583492520361,0.960952488592096,0.99990598088106,328.902110525495,335.033510939836,330.584654693186,337.538903012562
"1210","recJ","recJ",1560,830.658646432017,0.0155010369846322,0.0685660963921307,0.226074369116502,0.821143579031193,0.99990598088106,782.089811203481,858.954227635876,798.187949160522,883.402597728189
"1211","recN","recN",1433,580.887834724996,-0.0282288329214102,0.0685445790421559,-0.411831735140558,0.680462759013998,0.99990598088106,593.387909081711,594.236391831561,567.648650492905,568.278387493805
"1212","recO","recO",1404,468.613159710968,-0.0133264289704829,0.0678303619281034,-0.196467018480724,0.844244645018444,0.99990598088106,465.313124107497,482.558554851616,454.553900203131,472.027059681629
"1213","recQ","recQ",2065,506.7700178485,0.0231771362937121,0.0675659801310476,0.343029676306907,0.731576134688402,0.99990598088106,516.088334718576,477.043599939026,540.824895616484,493.123241119914
"1214","recR","recR",262,885.480958586196,0.00350159937282741,0.0689225792653111,0.0508048220213629,0.959481048424008,0.99990598088106,852.568834887515,914.103776761775,864.159886829557,911.091335865938
"1215","relA","relA",1493,2625.68811815398,0.0496186437761241,0.0686766111068675,0.722496974973221,0.469988984520549,0.99990598088106,2609.99739320231,2477.59349448101,2771.54634844748,2643.6152364851
"1216","rep","rep",2034,597.71884754684,0.0576289295747907,0.0684079861176279,0.842429851329017,0.399547389718987,0.99990598088106,549.433249149732,591.478914375266,618.396294853701,631.566931808661
"1217","rffG","rffG",2042,405.661420588636,-0.0128572261579047,0.0673439833086673,-0.19091870611476,0.848589284376525,0.99990598088106,406.959523852974,413.621618444242,397.281558710232,404.782981347096
"1218","rffH","rffH",2043,262.125480855535,0.0123597258396637,0.063849749482622,0.193575165757348,0.846508545214702,0.99990598088106,245.539824447604,271.611529445052,254.463188151992,276.887381377492
"1219","rhaA","rhaA",2116,15.7628379525273,0.0119624143971558,0.0264888265482836,0.451602277486727,0.651555529009489,0.99990598088106,12.8832623938558,15.1661260096222,15.2242933082388,19.7776700983923
"1220","rhaD","rhaD",2115,9.79636607085421,0.0134334338841443,0.0214935939617915,0.624997099509021,0.531972961754984,0.99990598088106,7.57838964344458,8.27243236888484,10.1495288721592,13.1851133989282
"1221","rhaR","rhaR",2118,59.9849477108209,-0.00770043562976518,0.0421651560581887,-0.182625569300359,0.855091820338759,0.99990598088106,71.9947016127235,51.0133329414565,68.1468367130691,48.7849195760343
