"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_starvation1","IAI1_starvation2","IAI1_K12ref_starvation1","IAI1_K12ref_starvation2"
"1315","yfeU",333.231826120982,-0.0572314863472637,0.0524149318856994,-1.09189279253606,0.274880226057478,0.999740963348521,342.608807752778,366.684878917373,300.734600078778,322.899017734998
"1316","murP",386.31403385421,-0.0112398629090286,0.0536102051757852,-0.209659016826622,0.833933814386163,0.999740963348521,400.429437776547,381.130040814119,389.874496509314,373.822160316862
"1317","murQ",523.984499567135,-0.0236884403121684,0.0547719642499432,-0.432492072113206,0.665383812968212,0.999740963348521,505.714764088484,565.583646572555,485.317213899585,539.322373707918
"1318","yfeX",431.988518513907,0.0206005298115165,0.0542787865721788,0.379531878151373,0.704292936527974,0.999740963348521,433.223227939281,413.353863506857,452.002303112415,429.374679497076
"1319","amiA",113.193627163933,0.00056165772857715,0.0399415989102372,0.0140619740796905,0.988780537743046,0.999740963348521,102.696342878037,123.339459272207,101.745538350006,124.993168155483
"1320","hemF",32.2963247756288,-0.00094764903993577,0.0240768336228476,-0.0393593715344904,0.96860387161065,0.999740963348521,40.5607404644347,24.4456585944916,38.7173287526571,25.4615712909318
"1321","yfeG",22.3220215852026,-0.00730868191703441,0.0209252703386769,-0.349275388023329,0.726882573864631,0.999740963348521,18.9858785152673,28.89032379349,17.1076568907089,24.3042271413439
"1322","eutL",18.4070114586268,-0.0101079940502881,0.0196580050845345,-0.514192259429233,0.607117579046504,0.999740963348521,19.848872993234,21.1121596952427,15.3068509022133,17.3601622438171
"1323","eutC",19.4545609684509,-0.000431783159960812,0.0198885067265651,-0.0217101849775418,0.982679139251302,0.999740963348521,22.4378564271341,16.6674944962442,22.510074856196,16.2028180942293
"1324","eutB",26.5839872490721,0.00262146832313561,0.0231721895132581,0.113129936281408,0.909927541617331,0.999740963348521,27.6158232949343,24.4456585944916,28.8128958159308,25.4615712909318
"1325","eutA",12.7155422033657,-0.00115867526743932,0.016286397524894,-0.071143742234479,0.943283355078204,0.999740963348521,10.3559337356004,15.5563281964946,9.90443293672622,15.0454739446415
"1326","eutH",15.4594609159687,0.000243439077146607,0.0180984558962183,0.0134508202546425,0.989268121799729,0.999740963348521,16.3968950813672,14.445161896745,17.1076568907089,13.8881297950537
"1327","eutG",8.80056039702415,-0.00362700613321727,0.0133571512524922,-0.271540395452252,0.785975435248366,0.999740963348521,6.90395582373357,12.2228292972458,4.50201497123919,11.5734414958781
"1328","eutJ",1.57510459272235,0.000167288116808722,0.00603908968604625,0.0277008829981865,0.977900719444287,0.999740963348521,0.862994477966696,2.22233259949923,0.900402994247838,2.31468829917561
"1329","eutE",8.07969880040959,-0.00280252072639367,0.0133602304639206,-0.209765896925349,0.833850391171565,0.999740963348521,9.49293925763365,7.77816409824732,8.10362694823054,6.94406489752684
"1330","eutI",92.3160189401596,0.00670040955066946,0.0382229729468842,0.175297969626291,0.860845507073212,0.999740963348521,88.025436752603,93.3379691789678,91.8411054132795,96.059564415788
"1331","eutT",45.2947005083903,0.00426833247416653,0.029187817193712,0.146236782484922,0.883734469442257,0.999740963348521,43.1497238983348,45.5578182897343,45.0201497123919,47.4511101331001
"1332","eutQ",59.1515727714029,0.00516888948607169,0.0317821822143471,0.162634820076588,0.870805969518126,0.999740963348521,64.7245858475022,51.1136497884824,67.5302245685879,53.2378308810391
"1333","maeB",8548.68063938334,-0.0580186218688611,0.0544319851919581,-1.0658920791563,0.286472429995041,0.999740963348521,8952.7047144265,8680.431133644,8427.77202615977,8133.81468330311
"1334","talA",423.07937807181,-0.00411212707805747,0.0539570985359283,-0.0762110489562247,0.939251192460133,0.999740963348521,441.853172718948,407.798032008109,437.595855204449,405.070452355732
"1335","tktB",396.932147654798,0.0191848617596798,0.0529089388983466,0.362601521768175,0.716902573328484,0.999740963348521,415.100343901981,362.240213718375,433.09384023321,377.294192765625
"1336","ypfG",60.6344706487822,-0.00127526761200433,0.032429997159971,-0.0393237040914211,0.968632308097899,0.999740963348521,55.2316465898685,66.669977984977,55.824985643366,64.8112723769172
"1337","aegA",59.5989529676919,0.000279546174834996,0.0313920503600857,0.00890499892897831,0.992894932744855,0.999740963348521,69.0395582373357,50.0024834887327,68.4306275628357,50.9231425818635
"1338","narQ",208.555916338631,-0.00479237195027879,0.0482264279015094,-0.0993723184322511,0.920842660647492,0.999740963348521,204.529691278107,215.566262151426,203.491076700011,210.636635224981
"1339","acrD",69.4745752550082,0.00405374454415862,0.0345750287390764,0.117244864053493,0.906666015681833,0.999740963348521,68.176563759369,68.8923105844762,70.2314335513314,70.5979931248562
"1340","dapE",584.94672219939,-0.0214398111814636,0.0548326263829478,-0.391004637124789,0.695793808253104,0.999740963348521,642.067891607222,551.13848467581,609.572827105787,537.007685408742
"1341","ypfH",126.628513769902,0.00835750333819061,0.0393938821303283,0.212152316203342,0.831988206076014,0.999740963348521,103.559337356003,144.45161896745,108.048359309741,150.454739446415
"1342","ypfJ",462.457995942651,0.00552553025582096,0.0538037099442376,0.102697941490422,0.918202707460075,0.999740963348521,491.906852441017,427.799025403602,496.122049830559,434.004056095428
"1343","purC",349.79129334889,-0.0245252632126655,0.0529961278069281,-0.462774625761608,0.643525920968608,0.999740963348521,359.005702834145,358.906714819126,334.049510865948,347.203244876342
"1344","nlpB",1346.36420778035,0.0312896724234647,0.0567027980332432,0.551818843315641,0.58107247576739,0.999740963348521,1294.49171695004,1342.28889009754,1350.60449137176,1398.07173270207
"1345","dapA",1802.9157652609,0.0312098742092509,0.0567072791318885,0.550368042463537,0.582066963327605,0.999740963348521,1681.97623755709,1848.98072278336,1754.88543578904,1925.82066491411
"1346","hyfA",0.440849368053634,6.02035683369666e-05,0.00311851013147882,0.0193052341659117,0.984597608447133,0.999740963348521,0.862994477966696,0,0.900402994247838,0
"1347","hyfC",9.79040544624868,-9.06232423390693e-05,0.0142099828474737,-0.00637743502661443,0.99491157754721,0.999740963348521,12.9449171695004,6.6669977984977,12.6056419194697,6.94406489752684
"1348","hyfD",6.9295606184352,0.000730945142389328,0.0124453510562483,0.0587323844129211,0.95316526481944,0.999740963348521,6.90395582373357,6.6669977984977,7.20322395398271,6.94406489752684
"1349","hyfE",6.36243300610085,0.000672050314068172,0.0119181998096637,0.0563885758588516,0.955032257619776,0.999740963348521,6.90395582373357,5.55583149874808,7.20322395398271,5.78672074793903
"1350","hyfG",10.2680626833721,0.00106179211417342,0.0149295788143512,0.0711200314072328,0.943302225780274,0.999740963348521,11.218928213567,8.88933039799693,11.7052389252219,9.25875319670245
"1351","hyfI",3.68052892870928,-0.00078073395219114,0.00918970874071827,-0.0849574207647975,0.932295241579181,0.999740963348521,4.31497238983348,3.33349889924885,3.60161197699135,3.47203244876342
"1352","perM",242.550532922772,0.0132630394167819,0.0498602288660765,0.266004383020506,0.790235833439244,0.999740963348521,239.912464874741,236.678421846668,249.411629406651,244.199615563027
"1353","yfgC",661.469149486767,0.017719298370162,0.0556674183943179,0.318306450725774,0.750252491619519,0.999740963348521,686.080609983523,616.697296361037,707.716753478801,635.381938123706
"1354","hda",129.769727059916,0.00987066815833973,0.0420352350925874,0.234818911720095,0.814349288669841,0.999740963348521,136.353127518738,117.783627773459,142.263673091158,122.678479856308
"1355","uraA",22.049215324255,0.0021815235703965,0.0212757323861204,0.102535768489909,0.918331423302995,0.999740963348521,19.848872993234,23.3344922947419,20.7092688677003,24.3042271413439
"1356","upp",32.0783555025136,-0.00017071486182999,0.0226033110770245,-0.00755264842607574,0.9939739157182,0.999740963348521,43.1497238983348,21.1121596952427,43.2193437238962,20.8321946925805
"1357","purM",110.018726898855,0.00811806754838733,0.0405609736405453,0.200144789923692,0.841367344678105,0.999740963348521,107.01131526787,108.894297375462,110.749568292484,113.419726659605
"1358","purN",40.9734565494414,0.0026540033478586,0.0280192109612981,0.0947208453344556,0.924536560237396,0.999740963348521,39.697745986468,41.1131530907358,41.4185377354006,41.664389385161
"1359","ppk",833.803918202803,-0.00327227279492032,0.0563535833557397,-0.0580668095986666,0.953695411870093,0.999740963348521,797.406897641227,874.487877902948,794.155440926593,869.165456340443
"1360","ppx",274.199096153417,0.0087217757707283,0.0509628570088762,0.171139851307968,0.864113801274113,0.999740963348521,265.802299213742,276.680408637655,271.921704262847,282.391972499425
"1361","yfgF",59.844978628018,0.00532358345782177,0.0322233497741547,0.16520887788307,0.868779577746368,0.999740963348521,63.8615913695355,53.3359823879816,66.62982157434,55.5525191802147
"1362","guaA",364.014429060699,0.0095827860196951,0.0528236460928281,0.18141091591548,0.856045051373085,0.999740963348521,342.608807752778,377.79654191487,350.256764762409,385.39560181274
"1363","guaB",111.508081112303,-0.00800968951291446,0.0404379671093832,-0.198073495911616,0.842987561188747,0.999740963348521,106.148320789904,121.117126672708,105.347150326997,113.419726659605
"1364","xseA",57.3327198124465,-0.00017382781757474,0.0321182263518795,-0.00541212381002378,0.995681771051773,0.999740963348521,56.9576355458019,57.7806475869801,56.7253886376138,57.8672074793903
"1365","der",324.848796694263,0.015643258139085,0.0524338647378671,0.29834264968433,0.765441655807886,0.999740963348521,322.759934759544,315.571229128891,335.850316854444,325.213706034174
"1366","yfgL",570.683023014374,0.0242374105876172,0.0556967715697968,0.435167244069864,0.663441036769653,0.999740963348521,560.946410678352,556.694316174558,585.261946261095,579.829418943491
"1367","yfgM",302.067278123335,0.0178437269926459,0.0518835351336043,0.343918874199626,0.730907297181132,0.999740963348521,296.007105942577,295.570235733398,308.838227027009,307.853543790357
"1368","hisS",609.745449755031,0.0338479880921516,0.0556862492369918,0.607833864839773,0.543297666393896,0.999740963348521,611.863084878387,572.250644371053,651.891767835435,602.976301935247
"1369","ispG",814.459663188799,0.0403987029202043,0.0564516715435657,0.715633422635274,0.474217730374079,0.999740963348521,814.666787200561,763.371247927987,866.18768046642,813.612937160228
"1370","yfgA",870.26972180999,-0.00924521077627008,0.0566326586444782,-0.16324875076603,0.870322583445062,0.999740963348521,860.405494532796,892.266538698942,858.08405351819,870.322800490031
"1371","yfgB",154.663285755769,0.00222142442729598,0.0447414874142744,0.049650214055853,0.960401130916433,0.999740963348521,157.064994989939,151.118616765948,161.172135970363,149.297395296827
"1372","pbpC",40.0478467890518,-0.000573239592196235,0.0267527382453955,-0.0214273240719535,0.982904777109243,0.999740963348521,33.6567846407011,46.6689845894839,32.4145077929222,47.4511101331001
"1373","sseA",1148.76580449546,0.0287209620694127,0.0567507027152503,0.506089981185284,0.612793483520879,0.999740963348521,1089.96202567194,1161.16878323835,1134.50777275228,1209.42463631926
"1374","sseB",415.562198661232,0.0183398723392791,0.053974535049577,0.339787500206041,0.734016561846505,0.999740963348521,420.278310769781,395.575202710863,436.695452210202,409.699828954084
"1375","pepB",569.328059170308,0.00315349902574189,0.0551093311740735,0.057222596583162,0.954367878179477,0.999740963348521,599.781162186854,535.582156479315,601.469200157556,540.479717857506
"1376","hscA",632.716720213713,0.011838437696813,0.0560336173863811,0.211273843257,0.832673592303042,0.999740963348521,623.082013091954,630.031291958033,636.584916933222,641.168658871645
"1377","iscS",7937.71156180642,0.0371751132989202,0.054559626795061,0.68136670799745,0.495639483059462,0.999740963348521,7918.8373298224,7635.93481187937,8248.59183030445,7947.48227521947
"1378","yfhQ",361.380987589624,-0.011801830834964,0.0532613042459877,-0.221583586846787,0.824638060688573,0.999740963348521,365.046664179912,366.684878917373,353.8583767394,359.934030521808
"1379","suhB",49.6664146400911,0.00341204831238588,0.0302964450147112,0.112622068718923,0.910330188054842,0.999740963348521,50.0536797220684,47.7801508892335,52.2233736663746,48.6084542826879
"1380","yfhR",11.4023179080408,0.00118006277014223,0.0157571510915615,0.074890617173443,0.940301742003836,0.999740963348521,11.218928213567,11.1116629974962,11.7052389252219,11.5734414958781
"1381","hcaT",208.501651677776,0.00675452878872591,0.0483085550693386,0.139820551018985,0.888801775433123,0.999740963348521,206.25568023404,206.676931753429,211.594703648242,209.479291075393
"1382","hcaR",1707.46393102843,-0.0309040227416581,0.0564732352835393,-0.547233084601864,0.58421860918568,0.999740963348521,1770.00167430969,1711.19610161441,1685.55440523195,1663.10354295768
"1383","hcaE",24.1271839202425,0.00239666768840296,0.0222001423399162,0.107957311791362,0.914029554489871,0.999740963348521,25.0268398610342,22.2233259949923,26.1116868331873,23.1468829917561
"1384","hcaB",5.66902714948577,0.000570922037604886,0.0109342023502886,0.0522143288842478,0.958357915709641,0.999740963348521,7.76695030170026,3.33349889924885,8.10362694823054,3.47203244876342
"1385","yphB",139.470662130954,0.0103011096211777,0.0427541379806576,0.240938306973656,0.809602931862525,0.999740963348521,147.572055732305,125.561791871707,153.96891201638,130.779888903422
"1386","yphC",155.706635365768,-0.0155710563773227,0.04253259782081,-0.366096997952574,0.714292697544159,0.999740963348521,180.365845895039,141.118120068201,172.877374895585,128.465200604247
"1387","yphD",136.652693948255,-0.026712654371879,0.040805578197854,-0.654632419184391,0.512704446057561,0.999740963348521,166.557934247572,123.339459272207,146.765688062398,109.947694210842
"1388","yphE",338.140231371313,-0.0640864091124022,0.0524992909695214,-1.22070999300939,0.222195842817299,0.999740963348521,373.676608959579,351.128550720879,326.846286911965,300.90947889283
"1389","yphF",404.533502144113,-0.0370736166629402,0.0536521787953226,-0.690999275246065,0.489565996503946,0.999740963348521,432.360233461315,407.798032008109,408.782959388519,369.19278371851
"1390","yphH",100.912375180152,0.00646124971484261,0.0391362984736144,0.165096086417032,0.868868353330273,0.999740963348521,94.0663980983698,104.449632176464,96.3431203845187,108.790350061254
"1391","glyA",1845.77008483711,-0.0231699908326837,0.0563414926604619,-0.411242048064222,0.68089505882127,0.999740963348521,1863.2050779301,1881.2045454761,1808.90961544391,1829.76110049832
"1392","hmp",1132.56653477203,0.0245691402577066,0.0563856061496446,0.435734258003741,0.663029547132633,0.999740963348521,1030.41540669223,1191.17027333159,1071.47956315493,1237.20089590937
"1393","yfhA",38.564330412763,-0.00786138457308354,0.0273074790766342,-0.287883936522364,0.773435583430995,0.999740963348521,40.5607404644347,40.0019867909862,37.8169257584092,35.877668637222
"1394","yfhG",49.0907769533196,-0.0227551433940499,0.0288207574755524,-0.789540088019971,0.429796409190392,0.999740963348521,63.8615913695355,45.5578182897343,52.2233736663746,34.7203244876342
"1395","yfhK",118.017603993512,-0.00295279774944243,0.0412067147400341,-0.0716581695015269,0.942873946442267,0.999740963348521,124.271204827204,113.338962574461,123.355210211954,111.105038360429
"1396","yfhD",29.7896236010243,0.00728548322202694,0.0221609638085407,0.328752994904452,0.742342394509608,0.999740963348521,37.9717570305346,17.7786607959939,41.4185377354006,21.9895388421683
"1397","yfhB",220.84725377661,0.0250153589642383,0.0472388754873603,0.529550263552138,0.596423786163901,0.999740963348521,231.282520095074,193.342936156433,253.91364437789,204.849914477042
"1398","yfhH",71.8809367313202,0.00607051344198337,0.034284762188421,0.177061558969587,0.859460036287991,0.999740963348521,62.9985968915688,77.7816409824732,65.7294185800922,81.0140904711465
"1399","pdxJ",220.845937735194,-0.0495879176448877,0.0484651530072469,-1.02316643130112,0.306229161673492,0.999740963348521,242.501448308642,231.12259034792,218.797927602225,190.961784681988
"1400","recO",46.8879087120418,0.00126616947289542,0.02930482737708,0.0432068565565318,0.965536639452841,0.999740963348521,43.1497238983348,50.0024834887327,42.3189407296484,52.0804867314513
"1401","era",101.991239020933,-0.0380888622999192,0.0390056842713216,-0.976495170164815,0.328819140172243,0.999740963348521,118.230243481437,105.560798476214,100.845135355758,83.3287787703221
"1402","rnc",79.7317686152988,0.0151359854232571,0.0362852619761566,0.417138656273256,0.676576991473256,0.999740963348521,73.3545306271691,78.8928072822228,81.0362694823055,85.6434670694977
"1403","lepB",234.080866255888,-0.0107392935130924,0.0487811387685999,-0.220152579135877,0.825752326920353,0.999740963348521,220.926586359474,254.457082642662,217.897524607977,243.042271413439
"1404","lepA",314.26046364498,0.00633354071838713,0.0518340606086309,0.122188781739637,0.902749510756327,0.999740963348521,327.074907149378,296.681402033148,327.746689906213,305.538855491181
"1405","rseB",585.107022889721,0.0243486424983966,0.0557344599037533,0.436868726106681,0.662206553637946,0.999740963348521,582.52127262752,563.361313973056,607.772021117291,586.773483841018
"1406","rseA",6078.39918302844,0.0379550692499361,0.0545309965925105,0.696027426998262,0.486411653646626,0.999740963348521,5941.7169808007,5964.74069705594,6195.67300341938,6211.46605083776
"1407","yfiC",26.498827048473,-0.00191356053217467,0.0222266393626413,-0.0860931111066205,0.93139239983346,0.999740963348521,32.7937901627344,21.1121596952427,32.4145077929222,19.6748505429927
"1408","srmB",137.24712085387,-0.00450083658237484,0.0433860914246918,-0.103739157747991,0.91737635089648,0.999740963348521,138.079116474671,138.895787468702,137.761658119919,134.251921352186
"1409","yfiE",207.602427574822,-0.0457036017769859,0.0480518766065051,-0.951130424129964,0.341538172072085,0.999740963348521,212.296641579807,231.12259034792,189.084628792046,197.905849579515
"1410","ung",120.705494892396,-0.0129926205578605,0.0417220730255022,-0.311408796727786,0.755489867325283,0.999740963348521,122.545215871271,125.561791871707,114.351180269475,120.363791557132
"1411","yfiF",109.197823651839,-0.0103705903313006,0.0402273638831282,-0.257799401457926,0.796561726446452,0.999740963348521,107.01131526787,116.67246147371,100.845135355758,112.262382510017
"1412","yfiP",19.9596739455738,-0.000425538435689878,0.0203965012454942,-0.0208633054546002,0.983354698253482,0.999740963348521,18.9858785152673,21.1121596952427,18.9084628792046,20.8321946925805
"1413","yfiQ",4047.32526313284,-0.00285318339460968,0.0554439420009893,-0.0514606878882958,0.958958426843331,0.999740963348521,3957.69267595527,4150.20612956482,3955.47035373075,4125.93189328053
"1414","pssA",2334.84360456581,0.0274844041118752,0.0559994807465127,0.490797481431768,0.623569691546651,0.999740963348521,2280.89440526598,2312.33706977895,2360.85665091783,2385.28629230047
"1415","kgtP",2712.70252509914,-0.0258525707036216,0.0559807973654118,-0.461811405344413,0.644216571168401,0.999740963348521,2821.9919429511,2686.80011279457,2726.42026658245,2615.59777806844
"1416","clpB",21219.7592965933,0.00482333833916856,0.0550528134313738,0.0876129309028157,0.93018432432942,0.999740963348521,20320.9309726818,22004.4262339417,20439.1479694259,22114.5320103238
"1417","yfiH",57.9180076761786,-0.00318713570451924,0.0303776472705891,-0.104917134501228,0.916441562640871,0.999740963348521,47.4646962881683,70.0034768842258,45.9205527066398,68.2833048256806
"1418","rluD",283.521636140674,-0.012685506872598,0.0499662460358875,-0.253881527611397,0.79958708616177,0.999740963348521,263.213315779842,313.348896529392,256.614853360634,300.90947889283
"1419","yfiO",788.670104096398,0.0226938721341516,0.0558838404485104,0.406090060239524,0.68467642882862,0.999740963348521,825.022720936161,722.258094837251,856.283247529694,751.116353082487
"1420","pheA",414.345684946072,-0.0212476839081196,0.0541444471915964,-0.392425909030565,0.694743545548727,0.999740963348521,419.415316291814,426.687859103853,401.579735434536,409.699828954084
"1421","tyrA",246.348154881947,-0.0157839150859119,0.0495919136630388,-0.318275983321767,0.750275600370796,0.999740963348521,263.213315779842,240.011920745917,253.013241383643,229.154141618386
"1422","aroF",215.257228539545,0.0145018173629624,0.0485803793705584,0.298511817957335,0.765312557633441,0.999740963348521,214.885625013707,206.676931753429,224.200345567712,215.266011823332
"1423","yfiN",79.7931081111322,0.00254647601410196,0.0361411854360781,0.0704591170260822,0.943828239528405,0.999740963348521,82.8474698848028,75.5593083829739,85.5382844535446,75.2273697232074
"1424","trmD",1996.85608172286,0.0317432450475734,0.0565412639648448,0.561417322883163,0.574513077571932,0.999740963348521,1883.9169454013,2028.9896633428,1964.67933344878,2109.83838469857
"1425","ffh",987.99475707319,0.0759508962788843,0.056060150092291,1.35481079079966,0.175477847714105,0.999740963348521,856.090522142962,996.716170875406,966.132412827931,1133.03992244646
"1426","ypjD",68.7234366175593,-0.00100073173272169,0.0336853699803838,-0.0297082007205043,0.976299771580646,0.999740963348521,76.8065085390359,61.1141464862289,75.6338515168184,61.3392399281538
"1427","yfjD",191.000429387678,0.00196513111949198,0.0470056394255697,0.0418062841715755,0.966653125350053,0.999740963348521,182.95482932894,197.787601355432,181.881404838063,201.377882028278
"1428","yfjB",203.225768383958,0.0140194596439237,0.0480250062475747,0.291919996254694,0.770347794270266,0.999740963348521,200.214718888273,197.787601355432,208.893494665499,206.00725862663
"1429","recN",521.54920541164,0.0232002838973062,0.0552825701097104,0.419667245051457,0.67472855660296,0.999740963348521,501.39979169865,520.02582828282,523.134139657994,541.637062007094
"1430","gabT",307.178493911741,-0.0450647428379574,0.049797390768574,-0.904961929579587,0.365485556276884,0.999740963348521,363.320675223979,287.792071635151,316.041450980991,261.559777806844
"1431","gabP",116.311505570175,-0.038794733646868,0.0409943605132659,-0.946343183821929,0.343973574228741,0.999740963348521,132.901149606871,120.005960372959,111.649971286732,100.688941014139
"1432","csiR",253.711323118202,0.00991915379943066,0.0500148470720057,0.198324185319415,0.842791430344656,0.999740963348521,240.775459352708,260.01291414141,246.710420423908,267.346498554783
"1433","nrdF",27.0248366171257,0.00265310044992173,0.0232986871931241,0.113873388141144,0.909338161505538,0.999740963348521,28.478817772901,24.4456585944916,29.7132988101787,25.4615712909318
"1434","proV",72.7878705538034,0.00516567968430882,0.0348661861048289,0.148157291100829,0.882218636524992,0.999740963348521,66.4505748034356,76.6704746827235,69.3310305570836,78.6994021719709
"1435","proW",26.4758409359548,-0.00085334614757809,0.0228451131378771,-0.0373535531396974,0.970203106027547,0.999740963348521,23.3008509051008,30.0014900932396,22.510074856196,30.090947889283
"1436","proX",46.4419890692955,-0.0058655233864447,0.0290116820192205,-0.202177984115459,0.839777583853473,0.999740963348521,54.3686521119018,41.1131530907358,48.6217616893833,41.664389385161
"1437","ygaZ",184.577069759852,0.0129572541015567,0.0466800141695101,0.277576053308483,0.781337816702542,0.999740963348521,188.13279619674,173.34194276094,196.287852746029,180.545687335698
"1438","emrA",12.6880581431319,0.000190839388818683,0.0160036159401751,0.0119247668484473,0.990485638131463,0.999740963348521,16.3968950813672,8.88933039799693,16.2072538964611,9.25875319670245
"1439","emrB",38.828431363784,-0.00532005042143107,0.0273530160226925,-0.194495934818211,0.845787578498718,0.999740963348521,38.8347515085013,41.1131530907358,36.0161197699135,39.3497010859854
"1440","gshA",773.261037315734,0.00802766494843828,0.0564312870113421,0.142255570864879,0.88687813885698,0.999740963348521,783.59898599376,753.37075123024,796.856649909337,759.217762129601
"1441","alaS",1609.15758355388,0.0230400873308952,0.0565897056431577,0.407142731509878,0.683903160247161,0.999740963348521,1617.25165170959,1553.41048704996,1671.14795732399,1594.820238132
"1442","recA",1534.32145649593,0.004191001262798,0.0567395275799979,0.0738638730625496,0.941118702411881,0.999740963348521,1461.04965119762,1598.9683053397,1476.66091056645,1600.60695887994
"1443","mltB",8.88349994399972,0.000819404396652712,0.0132775142768237,0.0617136897440966,0.950790837911459,0.999740963348521,5.17796686780018,12.2228292972458,5.40241796548703,12.7307856454659
"1444","srlE",97.9598110032694,0.00821477875196478,0.0390260977671895,0.210494495272628,0.833281747561935,0.999740963348521,94.0663980983698,97.7826343779663,98.1439263730144,101.846285163727
"1445","srlD",147.784785488761,0.0103035103333984,0.0427429496960601,0.241057540639227,0.809510520144302,0.999740963348521,160.516972901805,128.895290770956,167.474956930098,134.251921352186
"1446","srlR",548.826288534844,-0.00187453128129485,0.05519793614685,-0.0339601697481551,0.972908912303316,0.999740963348521,522.974653647818,576.695309570051,528.536557623481,567.098633298025
"1447","gutQ",309.597473018451,-0.0192736717708932,0.0518986274822816,-0.371371512232637,0.710360840809606,0.999740963348521,325.348918193444,307.793065030644,312.439839004,292.808069845715
"1448","norV",27.4607006711895,-0.0057228176305764,0.0235729558712612,-0.242770472308623,0.808183211033086,0.999740963348521,28.478817772901,28.89032379349,27.0120898274352,25.4615712909318
"1449","norW",10.1417844390914,0.00102845782855134,0.0146696387762947,0.0701079177364113,0.944107764769071,0.999740963348521,12.0819226915337,7.77816409824732,12.6056419194697,8.10140904711465
"1450","ascG",91.1197490802794,0.00653560786057949,0.0378764964831617,0.172550485588997,0.86300477474041,0.999740963348521,84.5734588407362,94.4491354787174,88.2394934362882,97.2169085653758
"1451","ascF",78.2888262759488,-0.00275552483354085,0.0360924577869092,-0.0763462784886953,0.939143608345369,0.999740963348521,76.8065085390359,81.115139881722,76.5342545110663,78.6994021719709
"1452","hycG",11.7876551488841,-0.00418318583237548,0.0156436078603283,-0.267405439315819,0.789157011913665,0.999740963348521,16.3968950813672,8.88933039799693,12.6056419194697,9.25875319670245
"1453","hycE",2.82406527897797,-0.00218003797714577,0.00793460334867159,-0.274750719266987,0.7835077617306,0.999740963348521,4.31497238983348,2.22233259949923,3.60161197699135,1.15734414958781
"1454","hycD",1.15949031104467,-0.00121182983517055,0.00506677166121787,-0.239171984884606,0.810972225148704,0.999740963348521,1.72598895593339,1.11116629974962,1.80080598849568,0
"1455","hycC",6.59409290313246,-0.00434473728142889,0.0120317805065331,-0.361105098208012,0.718020882219197,0.999740963348521,6.04096134576687,8.88933039799693,4.50201497123919,6.94406489752684
"1456","hypB",61.3833036719048,0.00436256696338966,0.0328529937795582,0.132790545441984,0.894359031783488,0.999740963348521,62.9985968915688,57.7806475869801,65.7294185800922,59.0245516289781
"1457","hypD",50.5924535810062,-0.0197369666377656,0.0291700511842026,-0.676617483909472,0.498648683058708,0.999740963348521,47.4646962881683,63.3364790857281,36.0161197699135,55.5525191802147
"1458","hypE",46.4261449007602,-0.00954760754376569,0.0286113522149425,-0.333699975871094,0.738605967790552,0.999740963348521,39.697745986468,57.7806475869801,39.6177317469049,48.6084542826879
"1459","fhlA",75.54493588358,-0.00396350169866043,0.0345692525320556,-0.114653960046869,0.908719407744584,0.999740963348521,66.4505748034356,86.6709713804701,65.7294185800922,83.3287787703221
"1460","mutS",102.247853808148,-0.00731205587064069,0.0381757361850212,-0.191536735145128,0.848105102776738,0.999740963348521,117.367249003471,91.1156365794686,112.55037428098,87.9581553686733
"1461","ygbI",464.725720977824,0.0190600509130443,0.0546007956162186,0.349080094858228,0.727029179750636,0.999740963348521,470.331990491849,442.244187300347,488.018422882328,458.308283236772
"1462","ygbJ",144.138459221625,0.0106127298602459,0.0433489805872767,0.244820748180658,0.806595227983588,0.999740963348521,131.175160650938,151.118616765948,136.861255125671,157.398804343942
"1463","ygbK",127.419335211574,-0.0114677798047796,0.0421617463430084,-0.271994895834795,0.785625943983521,0.999740963348521,124.271204827204,136.673454869203,117.952792246467,130.779888903422
"1464","ygbL",71.9369079045705,0.0168451860388886,0.0331694116458405,0.507853024911913,0.611556420295235,0.999740963348521,79.395491972936,55.5583149874808,89.139896430536,63.6539282273294
"1465","ygbM",85.7146917491794,0.00301640551482732,0.0370672005368456,0.0813766745570373,0.935142398584802,0.999740963348521,88.8884312305697,81.115139881722,91.8411054132795,81.0140904711465
"1466","ygbN",62.3682945397746,0.00538811223620901,0.0325079325262782,0.165747613504903,0.868355574096343,0.999740963348521,54.3686521119018,67.7811442847266,56.7253886376138,70.5979931248562
"1467","nlpD",60188.1237904283,0.0486793866784861,0.0560235028545124,0.868910085913437,0.384896312480992,0.999740963348521,54886.4487986819,61989.7455304316,58150.7265775081,65725.5742550915
"1468","pcm",194.275755857032,0.0126506303555154,0.0462486890842445,0.273534895929085,0.784442071667639,0.999740963348521,207.118674712007,173.34194276094,216.096718619481,180.545687335698
"1469","surE",155.795695777826,-0.106304480500445,0.0432176726162656,-2.45974561018902,0.0139035527384022,0.999740963348521,208.84466366794,167.786111262192,137.761658119919,108.790350061254
"1470","truD",234.750846350923,0.0144755261642508,0.0495205029619553,0.2923137952652,0.77004671211922,0.999740963348521,226.967547705241,233.344922947419,236.805987487181,241.884927263852
