"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_batch1","K12_batch2","K12_chemostat1","K12_chemostat2"
"1046","queC",1047.67364023361,-0.282298250012747,0.124803538694481,-2.26194107126892,0.023701044383453,0.052454988286514,1134.50733358116,1167.77562657473,966.247021542036,922.164579236503
"1047","ysgA",890.488161236222,0.298026507331965,0.131929930064371,2.25897570920072,0.0238848959087526,0.0528113983082734,778.499361228657,815.311405515993,938.095865815876,1030.04601238436
"1048","ruvA",517.328718626288,0.335996516096503,0.148967896185271,2.2554961485032,0.0241022037610666,0.0532410321630432,449.299218119569,463.6084462738,577.098692386289,579.308517725495
"1049","yibQ",299.875344352818,-0.415609622446289,0.184760616749003,-2.24944920491846,0.0244839310708182,0.0539812385037563,338.850961636716,346.374126526402,233.488997493448,280.787291754704
"1050","yigA",676.351271235353,-0.312743594272972,0.13901072290719,-2.24978036033791,0.0244628913284878,0.0539812385037563,729.17295542078,770.396958340042,596.970096428284,608.865074752306
"1051","folC",1473.29146599153,-0.265114721950271,0.118154518487358,-2.24379672774543,0.0248454830521627,0.0547262542966286,1570.93879366389,1648.89309462898,1380.23460575028,1293.09936992298
"1052","yqjI",263.948933055711,0.43612848943424,0.194711013718138,2.23987580931388,0.0250989865187456,0.0552320853525629,201.594875910451,245.126304926377,317.94246467193,291.132086714088
"1053","ung",740.255504983488,-0.305201326829928,0.136319971052088,-2.2388599738868,0.0251650285368107,0.0553248253207186,846.055090922052,793.234812836288,671.487861585768,650.244254589842
"1054","aas",872.750115223119,-0.293496448038307,0.131237857187055,-2.23637031515976,0.0253275239601586,0.055616173226519,967.22647910227,955.383579759637,752.629428090583,815.760973939983
"1055","panF",239.591894027218,-0.435517244299331,0.194766946234252,-2.23609422810132,0.0253455994617614,0.055616173226519,279.873737301211,273.292992138414,208.649742440954,196.551104228293
"1056","dapF",1129.07871613091,-0.283390836887403,0.126825272431055,-2.23449815210498,0.0254503139970746,0.0557930652492687,1191.33993157719,1291.10004085446,1061.46416590993,972.410726182081
"1057","yidE",650.471388725508,0.311866959717738,0.139739188822548,2.23177880411036,0.0256295858826509,0.0561329151545286,582.266051166888,577.797718755031,736.89789989067,704.923885089442
"1058","yebU",222.374209237556,-0.447095103236725,0.200704944160795,-2.22762376435796,0.0259056145894474,0.0566838353256812,262.716726585428,252.738923091792,193.746189409457,180.294997863547
"1059","ychP",297.513003807569,-0.399976108468768,0.180308412789256,-2.21828866596624,0.0265351564741354,0.0580065035293894,345.284840655134,332.671413828655,247.564575356529,264.531185389958
"1060","yfcG",62.4014934788674,0.741586659980004,0.334391457788727,2.2177201082946,0.026573922324848,0.0580364435679463,42.8925267894577,47.9594944421172,74.5177651574835,84.2361875264113
"1061","bioH",252.209795971899,-0.427974501734401,0.193037624037143,-2.2170522656871,0.0266195201717014,0.0580812339278875,279.873737301211,299.175893900827,203.681891430455,226.107661255104
"1062","ygeR",701.111194786854,0.329568501426514,0.149099560136369,2.21039217771726,0.0270779562151161,0.0590258650075272,669.123417915539,574.752671488865,837.910870437481,722.657819305529
"1063","ppx",1072.67473855971,-0.272083079111119,0.123295815716937,-2.20675030639944,0.0273315085501496,0.0595225233241734,1176.32754720088,1173.10445929052,983.634500078782,957.632447668676
"1064","yfgM",2235.34469670962,-0.244262913528824,0.11082600997765,-2.20402154312047,0.0275228290596153,0.059882847061099,2363.37822609912,2488.56487827431,2104.7128781147,1984.72280435036
"1065","cmr",235.953949235923,-0.440164702302896,0.200202854076607,-2.19859354319928,0.0279068364987571,0.0604909424106955,285.235303149893,258.829017624125,185.466437725292,214.28503844438
"1066","wza",15.5588867988438,-1.25395092240962,0.570335191007958,-2.19862099021719,0.0279048831812447,0.0604909424106955,32.1693950920932,15.2252363308309,7.45177651574835,7.38913925670275
"1067","lgt",793.952994808048,-0.29118158372332,0.132429258140885,-2.1987707838214,0.0278942249207603,0.0604909424106955,886.802991372037,862.509638141569,711.230669669759,715.268680048826
"1068","yjbN",647.150697031521,-0.331357890473468,0.150651193936472,-2.19950391241637,0.0278421112495118,0.0604909424106955,727.028329081307,714.063583915968,515.000554755053,632.510320373755
"1069","rpe",1148.24610783741,-0.266750200954103,0.121454903151314,-2.19629009643006,0.0280711861361063,0.0607902674509693,1262.11260077979,1248.46937912813,1052.35643905735,1030.04601238436
"1070","yeiR",246.138080346376,-0.42165660962706,0.192547783262782,-2.18988036362693,0.0285329144350041,0.0617324270252658,286.30761631963,278.621824854205,205.337841767288,214.28503844438
"1071","cytR",789.769402958351,0.337679420857872,0.154831712071498,2.18094482286639,0.0291874978695166,0.0630896896059113,743.113026627354,653.923900409186,993.57020209978,768.470482697086
"1072","corA",951.88085209336,-0.277132764482024,0.127273144901168,-2.17746457587126,0.0294459220962754,0.0635889082582812,1029.42064294698,1058.91518680929,876.825703353056,842.361875264113
"1073","yhhS",170.112388613043,-0.481979014501276,0.221777274858857,-2.17325699762528,0.0297609800641326,0.0642093838289534,201.594875910451,196.405548667718,139.099828293969,143.349301580033
"1074","rseB",1579.02754774391,0.253147892262099,0.116762286434959,2.16806213711062,0.0301539591506762,0.0649966624150981,1451.91203182314,1429.64969146502,1786.77041344277,1647.77805424471
"1075","mutY",836.303666913174,-0.283263901761189,0.130683907186519,-2.16754999035115,0.0301929422556461,0.06502015006681,909.321567936502,927.978154364142,746.833601911668,761.081343440383
"1076","recQ",657.072614461405,-0.309714995288212,0.142919293950172,-2.16706217003978,0.0302301139655326,0.065039696868223,714.16057104447,743.752794761088,617.669475638697,552.707616401365
"1077","nadR",1078.31495530438,-0.267362908001608,0.123587470460548,-2.1633496260202,0.030514298874764,0.0655901596054584,1176.32754720088,1182.23960108902,998.538053110279,956.154619817335
"1078","aroM",286.993847610437,0.400905192695415,0.185682850494529,2.15908572939119,0.0308435165720312,0.0661749220243302,234.836584172281,258.829017624125,346.921595566506,307.388193078834
"1079","nfo",652.791263704075,-0.327261262807969,0.15155237978758,-2.15939375723869,0.0308196318091296,0.0661749220243302,783.860927077339,669.910398556558,538.183859470714,619.20986971169
"1080","ftsE",694.401892246663,-0.297309328380434,0.138072199183961,-2.15328886001383,0.031295983747483,0.0670835207179844,751.691531985245,781.815885588165,636.712904512276,607.387246900966
"1081","coaE",448.565764403877,-0.340170107202682,0.158187615448385,-2.15042186607633,0.0315218602702015,0.0675051864250846,525.433453170856,478.833682604631,392.460229829413,397.535692010608
"1082","xerD",962.706490948039,-0.271960247702595,0.126693950938599,-2.14659220655609,0.0318257609068011,0.0680930097035533,1073.38548290618,1034.55480867996,863.578100658392,879.307571547627
"1083","ispB",1662.42615733761,-0.244502317127993,0.114009991349416,-2.14456921041811,0.0319873062557397,0.0683754515069597,1836.87245975852,1770.69498527563,1497.80707966542,1544.33010465087
"1084","topA",8241.02898294974,-0.207316635562328,0.0968342109530817,-2.14094413040426,0.0322785437830751,0.0689343439647776,8761.87090991646,8907.5245153526,7562.72518831616,7731.99531821375
"1085","ygcF",653.80244816723,-0.299812934707048,0.140115032908339,-2.13976279692402,0.0323739412025249,0.0690743538099955,737.751460778672,706.450965750552,575.442742049456,595.564624090241
"1086","murD",1614.22876446404,-0.254609461247974,0.119025501827883,-2.13911688955659,0.0324262028815326,0.0691221543929539,1667.44697894017,1847.58242874633,1506.914806518,1434.97084365167
"1087","flgJ",2162.49943182568,0.236454498515347,0.110565181693349,2.13859819966788,0.0324682234438301,0.0691480563684146,2052.40740687555,1917.61851586815,2346.48162729231,2333.49017726673
"1088","talB",6619.10412007975,-0.245378855222912,0.114805317959886,-2.13734746424073,0.0325697410216556,0.0693005059422176,7853.6216551497,6517.16241141215,5949.00158507243,6156.63082868473
"1089","galE",660.858241228286,0.300074640381527,0.140472018074859,2.13618800736254,0.0326640925655072,0.0693737378799533,612.290819919508,570.946362406158,715.370545511842,744.825237075637
"1090","ybhA",474.984430683872,-0.332143012254711,0.15548008814475,-2.13624147129046,0.0326597367618783,0.0693737378799533,547.952029735322,513.851726165542,434.686963418654,403.44700341597
"1091","yggJ",428.226369984689,-0.337878112322223,0.158238826377494,-2.13524152104226,0.0327412869350401,0.0694739498209147,475.034734193244,482.639991687339,378.384651966333,376.84610209184
"1092","ydjG",119.540905940237,0.55464122730315,0.260130372758626,2.13216634959348,0.0329931737248565,0.0699443197555336,91.1466194275975,99.7252979669422,129.164126272971,158.127580093439
"1093","clpX",7150.2682027016,-0.227021759028876,0.106539286508971,-2.13087365673094,0.0330995521669044,0.0700415569162558,7229.53539036309,8198.02850233588,6444.95871095391,6728.55020715352
"1094","yiiX",225.895618681633,-0.424318396218058,0.199098072488484,-2.13120293388376,0.033072427423251,0.0700415569162558,251.993594888064,267.202897606082,193.746189409457,190.639792822931
"1095","menA",457.484112315863,-0.329436177893348,0.155036585283274,-2.12489314887464,0.033595529777621,0.0710261656942399,511.493381964283,508.522893449751,399.084031176745,410.836142672673
"1096","hemA",934.389093890503,-0.273277987714893,0.128832833789047,-2.12118277365817,0.033906424348314,0.0716180404802435,1043.36071415356,1002.58181238521,819.695416732318,871.918432290924
"1097","pta",2860.11936764819,0.22379997807255,0.105695502440242,2.11740303897113,0.0342256565081378,0.0722264310085132,2585.34705223456,2688.01547420819,3044.46469426741,3122.65024988258
"1098","mfd",2530.18695568122,-0.227829905855643,0.107834762360128,-2.11276865520207,0.0346205737398908,0.0729268682509984,2735.47089599766,2724.55604140218,2263.68411045067,2397.03677487437
"1099","ubiD",2327.53115364174,0.245761930150577,0.116307914734488,2.11302842727093,0.0345983348373362,0.0729268682509984,2085.64911513738,2173.40248622611,2698.37107386932,2352.70193933415
"1100","abgA",54.9215924105785,0.742566177962932,0.35165167267416,2.11165262578174,0.0347162551891459,0.073061937057157,36.458647771039,43.391923542868,70.3778893154011,69.4579090130058
"1101","anmK",583.469862284665,0.307436510937554,0.145790717608186,2.10875229905784,0.0349659679534256,0.0734571084419761,506.1318161156,535.928318845247,668.175960912102,623.643353265712
"1102","yggW",485.376036072231,-0.322760224396217,0.15305871511371,-2.10873470456376,0.034967487474323,0.0734571084419761,552.241282414267,529.076962496373,440.482789597569,419.703109780716
"1103","yciV",770.608516873993,-0.294169251322485,0.139848255683172,-2.10348888432995,0.0354230559489809,0.074220425152544,902.887688918084,796.279860102455,666.520010575269,716.746507900166
"1104","menC",481.510662176443,-0.352851431913181,0.167807959239967,-2.10270974935462,0.0354911493062057,0.074220425152544,478.251673702453,601.396835067819,401.567956681994,444.826183253505
"1105","flk",419.640860676238,-0.337019662783608,0.160172050904782,-2.10411030438735,0.0353688262011922,0.074220425152544,471.817794684034,467.414755356508,381.696552639999,357.634340024413
"1106","fsaB",48.3355924071523,0.777776719640556,0.369787592555967,2.10330669632416,0.0354389684761718,0.074220425152544,35.3863346013026,33.4955199278279,57.9582617891538,66.5022533103247
"1107","nfi",285.23400679649,-0.39627394150049,0.188445216089416,-2.1028601825183,0.0354779933416455,0.074220425152544,299.175374356467,350.941697425652,255.844327040693,234.974628363147
"1108","dgoA",29.7169887416107,0.94725089068745,0.451362261036632,2.09864885139472,0.0358478666205044,0.0748987465942848,19.3016370552559,19.0315454135386,48.022559768156,32.5122127294921
"1109","aqpZ",87.1118724483787,0.608692860045361,0.290094760813898,2.09825526782212,0.0358826017507594,0.0749037178115493,70.7726692026051,65.4685162225727,104.324871220477,107.88143314786
"1110","pbpG",596.226992205101,-0.303408087423131,0.14469266325805,-2.09691411154706,0.0360011791078053,0.0750180618088007,684.13580229185,635.653616812189,539.011834639131,526.106715077236
"1111","tdcC",125.477818564027,0.531607495580948,0.253520343660646,2.09690270967974,0.0360021886261674,0.0750180618088007,96.5081852762797,107.337916132358,160.627182672798,137.437990174671
"1112","ybgI",2183.23431293048,-0.228928758726,0.109211122613304,-2.09620369471518,0.0360641253451471,0.0750795415233953,2371.95673145701,2343.92513313141,2050.06651699921,1966.98887013427
"1113","yfbE",123.5681848622,0.536266010515964,0.256489870593151,2.09078826105612,0.0365470488746827,0.076016548198464,111.52056965259,89.0676325353606,147.379579978134,146.304957282714
"1114","potF",1700.24862138502,0.240828317879462,0.115329781321811,2.08817111347385,0.0367824020408676,0.0764373974188586,1501.23843763102,1613.87505106807,1877.01970680017,1808.86129004083
"1115","dmsA",142.418568113871,-0.526472715169725,0.252265248017408,-2.08698074470168,0.0368898751476106,0.0765263628819036,144.76227791442,191.837977768469,105.98082155731,127.093195215287
"1116","paaG",27.8649289387279,0.955859865086508,0.458014392885376,2.08696468917675,0.0368913265555959,0.0765263628819036,20.3739502249924,15.2252363308309,38.9148329155747,36.9456962835137
"1117","abrB",58.8690483877041,-0.723798706031765,0.347480944400498,-2.08298819746942,0.0372522993872733,0.0772059741105977,71.8449823723416,76.1261816541544,37.2588825787417,50.2461469455787
"1118","ygdH",803.471089944376,0.304740304143841,0.146545439421024,2.07949360517678,0.0375720049613705,0.0777293936421561,792.43943243523,646.311282243771,929.816114131711,845.317530966794
"1119","folP",845.454088648531,-0.282731090135109,0.135960835866709,-2.07950391252586,0.0375710585630614,0.0777293936421561,896.453809899665,962.996197925053,805.619838869238,716.746507900166
"1120","ubiA",656.281393259391,0.304526967788855,0.146557798483336,2.07786259714785,0.0377220163501839,0.0779700605809604,589.772243355043,585.410336920447,784.920459658826,665.022533103247
"1121","inaA",519.37074386862,-0.337711164072568,0.162784158676043,-2.07459476904413,0.0380241073219258,0.0785243607941644,639.098649162919,525.270653413665,486.021423860476,427.092249037419
"1122","yibH",72.4845390922106,0.654423917305221,0.315675960293875,2.07308759493752,0.0381641282726711,0.0787432771401368,57.9049111657678,52.5270653413665,81.9695416732318,97.5366381884763
"1123","pqiA",435.013632621804,-0.328398140877034,0.158558505840636,-2.07114805437875,0.0383449622616832,0.0790459373426507,468.600855174825,500.910275284336,383.352502976832,387.190897051224
"1124","rcsC",1316.68801283881,-0.245892302296774,0.118912603122773,-2.06784054708566,0.0386550194981915,0.0796142083081079,1463.70747669024,1396.15417153719,1211.32767139332,1195.5627317345
"1125","gloB",721.697064055753,0.307424832020857,0.148961154899789,2.06379194782472,0.0390374468608397,0.0801878345011925,684.13580229185,607.486929600152,871.02987717414,724.135647156869
"1126","ycbJ",222.857499829157,0.430492448357527,0.208585977290262,2.06386092655915,0.0390309043754193,0.0801878345011925,187.654804703877,191.837977768469,287.30738344052,224.629833403763
"1127","yihT",46.0535296785094,0.77520534097043,0.375568208992326,2.06408668894089,0.0390094978082368,0.0801878345011925,32.1693950920932,33.4955199278279,57.9582617891538,60.5909419049625
"1128","hepA",954.763407348138,-0.27621094780224,0.133909555874274,-2.0626679403042,0.0391441878928219,0.0802282234603117,1088.39786728249,1003.34307420175,808.103764374488,919.208923533822
"1129","yecE",205.633367634958,0.458020651976275,0.222071659663098,2.06249033609751,0.0391610766782515,0.0802282234603117,171.570107157831,171.283908721847,200.369990756789,279.309463903364
"1130","elbB",939.25921979199,0.284606845587249,0.137983564843593,2.06261409400356,0.0391493076057503,0.0802282234603117,774.210108549711,917.32048893256,1073.88379343618,991.622488249509
"1131","ileS",8767.77811720321,-0.220481559677044,0.107063135730562,-2.05936019127922,0.0394597463100384,0.0806504157432746,8774.7386679533,10104.2280909559,7999.06810207164,8193.07760783201
"1132","der",2551.12626887733,-0.220611606134307,0.107132765021416,-2.05923562310938,0.0394716721542679,0.0806504157432746,2776.21879644765,2716.94342323677,2308.39476954516,2402.94808627973
"1133","yiaO",11.2572574416698,1.23942629337512,0.60182124136035,2.05945920182799,0.0394502694703241,0.0806504157432746,4.28925267894577,6.09009453233235,19.8714040419956,14.7782785134055
"1134","thiC",5378.11012574514,-0.218236952373413,0.106093889265047,-2.05701717493085,0.0396845738177904,0.0810139227409037,5972.78435543198,5598.31939884651,4726.08226132129,5215.2544873808
"1135","yccR",332.052119607792,0.373762657178545,0.18215525544932,2.05189060429022,0.0401802951831979,0.0819536417172715,321.693950920932,256.5452321745,377.556676797916,372.412618537818
"1136","rpiA",3117.41456479696,-0.215838595242612,0.105306187904599,-2.04962879710495,0.0404006680735929,0.0823305867872954,3298.43531010929,3405.88536720687,2950.07552506793,2815.26205680375
"1137","nadA",3490.42173429543,-0.213595616346998,0.104305957633429,-2.0477796397561,0.0405815962148419,0.0826265569369911,3793.84399452753,3708.10630837386,3319.35245018168,3140.38418409867
"1138","yiaJ",308.422921857483,-0.368460920297071,0.1801605845212,-2.0451805331133,0.0408370629583227,0.0830736386190836,328.127829939351,368.450719206107,274.059780745856,263.053357538618
"1139","hemL",2259.17339999722,-0.235485394712755,0.11518217403504,-2.04446040965606,0.0409080846965001,0.0831450536193133,2352.65509440175,2532.71806363372,1965.61304982073,2185.70739213267
"1140","ydjH",70.7562860543446,0.674331891547598,0.330855641010037,2.03814536602427,0.0415353973797597,0.0843460043281961,41.8202136197212,64.7072544060312,95.2171443678956,81.2805318237302
"1141","mhpE",60.692161439125,0.690351931250463,0.339343060451025,2.03437763051028,0.0419135354916647,0.0850020458518573,43.9648399591941,47.1982326255757,83.6254920100648,67.9800811616653
"1142","yegX",229.374423591073,-0.415386115885079,0.204201675497774,-2.03419543386463,0.0419318947571581,0.0850020458518573,271.29523194332,256.5452321745,215.273543788286,174.383686458185
"1143","ada",123.363416429021,0.522209380572666,0.256915901959386,2.03260824491595,0.0420921178589056,0.0852521897142314,101.869751124962,98.2027743338591,130.820076609804,162.56106364746
"1144","ybhK",601.176845372026,0.295179885330729,0.145358715034971,2.03069960586617,0.0422854763656106,0.0854942164073263,526.505766340593,552.676078809161,693.015215964597,632.510320373755
"1145","sgbH",17.7355462253756,1.08347753882397,0.533510622094622,2.03084529895603,0.0422706901915615,0.0854942164073263,10.7231316973644,9.13514179849852,21.5273543788286,29.556557026811
"1146","ybhG",297.562520512604,0.366482593062872,0.180960347217464,2.02520938259729,0.0428458686482511,0.0865516456550622,270.222918773583,248.171352192543,324.566266019261,347.289545065029
"1147","pdhR",647.643893152993,-0.28630872515932,0.141400439568455,-2.0248078862634,0.04288709497643,0.0865593939585314,686.280428631323,738.423962045297,589.518319912536,576.352862022814
"1148","aspS",4690.32123968475,-0.204462769136666,0.101006344017594,-2.024256705114,0.0429437458098082,0.0865982330572351,4907.97737788369,5139.27852347196,4348.52558452337,4365.50347285998
"1149","artI",1751.78942410693,0.244605026935807,0.121097300474271,2.0199048697025,0.043393256078392,0.0873525111491109,1529.11858004417,1677.05978184102,2012.80763442047,1788.17170012206
"1150","rhaR",52.3716781553834,0.737668189061486,0.365160466490434,2.02012062299961,0.0433708771791325,0.0873525111491109,39.6755872802483,37.3018290105356,77.8296658311494,54.6796304996003
"1151","hscA",2675.94733959374,-0.226591978878151,0.112316612980366,-2.0174395653986,0.0436496618394543,0.0877923259412136,2735.47089599766,3035.91212436768,2392.02026155522,2540.3860764544
"1152","argO",219.260223260589,-0.427035526373876,0.21184406440401,-2.0158012336823,0.043820764516922,0.0880599564728077,272.367545113056,234.468639494795,206.165816935704,164.038891498801
"1153","hflC",4299.01285074452,-0.20833657740622,0.103633914253979,-2.01031273310436,0.0443981000714607,0.0891427594669832,4542.31858700357,4676.4313390147,3846.77263246298,4130.52884449684
"1154","btuB",2212.65978515824,-0.226050783122425,0.112484329829253,-2.00962021523852,0.044471400036448,0.0892125572654915,2455.59715869645,2321.08727863517,2118.78845597778,1955.16624732355
"1155","pmbA",1356.09774079113,-0.235797214069896,0.117573240892573,-2.00553469717948,0.044905915247669,0.0900062283968431,1455.12897133235,1479.13170954022,1229.54312509848,1260.58715719349
"1156","ybhN",55.3697067759078,0.711587074450146,0.354894746975153,2.00506510878271,0.0449560869607852,0.0900288419673163,38.6032741105119,42.6306617263264,60.4421872944033,79.8027039723897
"1157","dnaX",1544.58647421574,-0.241541155829711,0.121235089397245,-1.99233701258111,0.0463340932641441,0.0926625599845134,1735.00270863356,1617.68136015078,1491.18327831809,1334.47854976052
"1158","shiA",1059.64271087351,-0.246928289724556,0.123948774220427,-1.9921801669892,0.0463512935041324,0.0926625599845134,1130.21808090221,1171.58193565744,976.182723563034,960.588103371357
"1159","gadA",315.500009286999,-0.354779395476351,0.178288325140476,-1.98991939150707,0.0465998158672733,0.0930790109859687,334.56170895777,374.540813738439,276.543706251105,276.353808200683
"1160","ribB",2273.59839447278,0.225806247264785,0.113543177517062,1.98872580636431,0.0467314759412007,0.0932615231067928,2203.60356380839,1988.41586480651,2511.24868580719,2391.12546346901
"1161","yehW",61.1797777172,0.686667701198502,0.34611971663851,1.98390229793139,0.0472667327128511,0.0942484808184758,51.4710321473492,41.1081380932434,88.5933430205637,63.5465976076436
"1162","tauA",42.8937056855675,0.773047551907684,0.389805495958372,1.98316226919037,0.0473493069372885,0.094274876241632,26.807829243411,34.2567817443695,58.7862369575703,51.7239747969192
"1163","nagZ",1454.47086470691,-0.233117267393579,0.117554684677297,-1.98305382753155,0.0473614173084311,0.094274876241632,1622.40982581124,1524.04615671617,1348.77154935045,1322.65592694979
"1164","accD",6158.59175369186,-0.199939864541562,0.101026441930756,-1.97908449234114,0.0478064941568927,0.0950790669872908,6354.52784385815,6819.38335257915,5790.03035273647,5670.42546559369
"1165","yrbL",3901.79385448281,0.203268363618313,0.102787178301464,1.97756536347509,0.0479777599169507,0.0953377804358292,3562.22434986446,3687.55223932724,4096.82113332476,4260.5776954148
"1166","mltD",13334.542857992,0.188000567779104,0.0953295609132075,1.97211196588085,0.0485968262758376,0.0964851224944803,12680.1032321334,12245.6575808873,14223.7854182268,14188.6252007206
"1167","ECIAI1_3132",140.751328792347,0.478236578582357,0.243000584217883,1.96804703215674,0.0490626264505926,0.0973264612109013,128.677580368373,105.815392499275,168.906934356963,159.605407944779
"1168","yhjJ",853.330243747086,0.255485518371212,0.13003825635164,1.96469504851208,0.0494495433878419,0.0980100110812107,776.354734889184,778.770838321999,946.37561750004,911.819784277119
"1169","yfiN",115.47132233943,-0.510498794765291,0.259947708188633,-1.96385187745084,0.0495472719117408,0.0981197044274422,139.400712065737,133.22081789477,90.2492933573967,99.0144660398168
"1170","hypB",89.2654300731324,0.572692862548197,0.291679662985599,1.96343089773959,0.0495961265615608,0.0981325068290711,62.1941638447136,79.1712289203205,109.292722230976,106.40360529652
"1171","ybgK",1186.37147547115,-0.237773509461657,0.121403573052187,-1.95853798602325,0.0501669182609276,0.0991771270487168,1296.42662221136,1274.35228089054,1113.62660152017,1061.08039726251
"1172","gldA",153.835785663695,0.467963494620632,0.239155084758564,1.95673654646757,0.050378450744779,0.0995103357288083,110.448256482853,145.401006959435,182.154537051626,177.339342160866
"1173","bglA",2483.77187956238,-0.219687639107277,0.112317928127368,-1.95594454750048,0.0504716868126355,0.0996095097794128,2630.38420536349,2713.8983759706,2170.1229164196,2420.68202049582
"1174","metG",2179.95777044107,-0.225906805660755,0.115584827959328,-1.95446763774436,0.0506459384859974,0.0998682688203441,2399.83687387016,2300.53320958854,1886.95540882117,2132.50558948441
"1175","asmA",1634.77828874672,0.230371967396879,0.118078412444002,1.95100833953142,0.0510560537462517,0.100591288870275,1515.17850883759,1494.35694587105,1859.63222826342,1669.94547201482
"1176","yjdF",157.504022898457,-0.446579116797834,0.229240768641573,-1.94807895403665,0.0514055166393601,0.101193682840237,186.582491534141,178.896526887263,137.443877957136,127.093195215287
"1177","nac",85.9046061548467,-0.580949710900644,0.298276504950468,-1.94768847448148,0.0514522500245411,0.101199625154471,115.809822331536,92.1126798015268,66.2380134733187,69.4579090130058
"1178","tyrB",3307.27050225558,-0.203305471848963,0.10448226096533,-1.94583721648621,0.05167429655174,0.101550081933173,3451.77609338161,3629.69634127008,3048.60457010949,3099.00500426113
"1179","trkD",606.217469528222,-0.28272325326049,0.14552982707775,-1.94271689135894,0.0520503741975443,0.102202388691531,698.075873498423,634.131093179106,534.043983628632,558.618927806728
"1180","ygjO",230.775410122348,-0.398670898785112,0.205332790962206,-1.94158418105997,0.0521874594451308,0.102358210370651,259.499787076219,264.919112156457,175.530735704294,223.152005552423
"1181","smf",810.306460401711,0.254917047865443,0.131310462002543,1.94133082755056,0.0522181626124141,0.102358210370651,744.18533979709,732.333867512965,880.965579195138,883.741055101648
"1182","macB",541.964260260291,0.296900818001907,0.152986780990875,1.94069589593898,0.0522951744814572,0.102422444098624,449.299218119569,521.464344330957,611.873649459781,585.219829130858
"1183","ydjQ",195.276872741082,0.420979112146701,0.217118693073079,1.93893536382428,0.0525092091587757,0.102754707694477,169.425480818358,164.432552372973,249.220525693361,198.028932079634
"1184","groL",42321.9981010264,-0.199605780710415,0.103199103893975,-1.93418133664695,0.0530908362350634,0.103805140104875,43332.1751890496,47188.3362219607,37301.109312331,41466.3716807645
"1185","ppk",1232.52790173123,-0.250413282043086,0.129592831243323,-1.93230813495317,0.0533214849468526,0.104168133039632,1444.40583963499,1236.28919006347,1093.75519747817,1155.66137974831
"1186","ybbL",346.743611452826,-0.329993232861719,0.170949351023939,-1.9303567453468,0.0535626504902492,0.104462961992356,401.045125481429,373.018290105356,305.522837145682,307.388193078834
"1187","ymdC",473.15462890407,0.298681657703479,0.154700460541464,1.93070955741223,0.0535189803290048,0.104462961992356,424.636015215631,421.739046364015,500.924976891972,545.318477144663
"1188","yqhC",211.748548783027,-0.406606556434614,0.211066036981488,-1.92644236964698,0.0540491612842617,0.105323071021099,267.005979264374,218.482141347423,187.122388062125,174.383686458185
"1189","folD",770.653243163684,-0.288362824698381,0.150349263954685,-1.91795301894722,0.0551169685599468,0.107313525833706,905.032315257557,789.428503753581,622.637326649195,765.514826994405
"1190","yhjD",201.991218737911,0.402502699333614,0.211284625883945,1.90502596982471,0.0567766953902943,0.110452142713052,164.063914969676,181.180312336887,214.445568619869,248.275079025212
"1191","dcm",914.631564860266,-0.245455602127492,0.129057081051458,-1.90191502959549,0.0571822639839695,0.111054480807793,979.021923969371,1007.910645101,860.266199984726,811.327490385962
"1192","wzc",38.3054199009094,-0.773027395491941,0.406400494056618,-1.90213202689721,0.0571538964074685,0.111054480807793,50.3987189776128,48.7207562586588,28.9791308945769,25.1230734727893
"1193","yecC",698.198040204988,0.262000490774463,0.137844857471665,1.90069107821683,0.0573424878336794,0.111212058346117,618.724698937927,650.117591326478,779.124633479911,744.825237075637
"1194","rsmC",515.778896961135,-0.287485428393971,0.151263422904494,-1.90056143695417,0.0573594806329435,0.111212058346117,568.325979960314,565.617529690367,442.966715102819,486.205363091041
"1195","yihS",86.4467745290864,0.551087616121621,0.290233567341527,1.89877284412502,0.057594349144761,0.111573990184202,68.6280428631323,70.036087121822,105.152846388893,101.970121742498
"1196","erfK",484.155832258654,0.293043770452319,0.154505998454467,1.89664979601863,0.0578741737871535,0.112022334713428,448.226904949833,420.216522730932,512.516629249803,555.663272104047
"1197","yfiP",112.041901946813,-0.523723330900115,0.276194602822488,-1.89621131458791,0.0579321076292649,0.1120407929505,153.340783272311,114.189272481232,99.357020209978,81.2805318237302
"1198","pepA",4347.86020637016,-0.201691563157695,0.1065107059387,-1.89362713710464,0.0582745188724027,0.112608940892832,4406.13481444704,4899.48105126137,4079.43365478801,4006.39130498423
"1199","yihQ",36.0154730201999,0.810208237201213,0.42806552865789,1.89272011633698,0.0583950997718556,0.112747836506961,30.0247687526204,19.7928072300801,38.0868577471582,56.1574583509409
"1200","torA",108.052393228189,0.500545262720233,0.265313197427498,1.88662029470666,0.0592114150894869,0.114228688276802,85.7850535789153,91.3514179849852,125.024250430889,130.048850917968
"1201","ybjJ",183.891624268849,-0.414802761661567,0.22002297105568,-1.88527025006218,0.0593933605540971,0.114484287829088,204.81181541966,215.437094081257,142.411728967635,172.905858606844
"1202","recN",586.81418551867,0.274462460824131,0.145955286784808,1.88045576744876,0.0600459892899043,0.115645977708926,556.530535093213,505.477846183585,648.304556870106,636.943803927777
