"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_starvation1","K12_IAI1ref_starvation2","K12_starvation1","K12_starvation2"
"351","miaB",73.1328629263304,1.06645613449506e-06,0.0329913830286809,3.2325293352144e-05,0.999974208147515,0.999974208147515,67.1257559815383,79.1437595572535,66.524512222486,79.7374239440437
"352","asnB",69.4362427879263,0.0263734599213497,0.0316523088687737,0.833223889944035,0.404718471523422,0.999974208147515,70.3222205520878,53.7395898228264,88.0170469405199,65.6661138362713
"353","nagD",15.4742835375,0.00742488894062584,0.0169263125819218,0.438659566558874,0.66090822879465,0.999974208147515,12.7858582821978,14.6562517698618,19.4456266496497,15.0093974482906
"354","nagC",54.5786825335252,-0.00405125627405972,0.028702991096686,-0.141144045246471,0.887756148837361,0.999974208147515,46.8814803680585,64.4875077873917,45.031977504452,61.9137644741987
"355","nagA",122.082004136501,-0.0085869154685083,0.0400468091617706,-0.21442196390282,0.830218015233493,0.999974208147515,128.924071012161,120.181264512866,123.837938137243,115.384742883734
"356","nagB",120.306106840461,0.01264241939488,0.039978728656731,0.31622865007618,0.7518289630703,0.999974208147515,116.138212729963,117.250014158894,125.884846205627,121.951354267361
"357","nagE",504.813792281554,-0.00461671556416009,0.0545267809643903,-0.084668771611057,0.932524723434133,0.999974208147515,515.696284048644,498.3125601753,512.750471130238,492.495853772035
"358","glnS",48.9802096137895,0.00114931411534595,0.0277064355028149,0.0414818468882142,0.966911764481364,0.999974208147515,54.3398976993406,42.9916718582611,57.3134259147571,41.2758429827991
"359","ybfM",6.74082573083487,0.00054313740516693,0.0114863827093412,0.0472853307181926,0.962285819396044,0.999974208147515,6.39292914109889,6.83958415926882,7.16417823934464,6.56661138362713
"360","ybfF",8.00822603243504,-0.000718507063468834,0.0124666193626962,-0.0576344751183162,0.954039788130509,0.999974208147515,8.52390552146519,7.81666761059294,8.18763227353673,7.50469872414529
"361","pgm",178.70208501481,0.0177703392858802,0.0428902778792979,0.414320917572267,0.67863909672958,0.999974208147515,151.299323006007,193.462523362175,162.729191436543,207.317302254514
"362","potE",37.4599366786057,0.00391739248864959,0.0248851231987309,0.157419051429465,0.874914599774346,0.999974208147515,30.8991575153113,42.014588406937,33.773983128339,43.1520176638354
"363","kdpE",49.0076788043265,0.00877134342155534,0.0283277745355598,0.309637575325399,0.756836578658739,0.999974208147515,44.7505039876922,48.8541725662058,47.0788855728362,55.3471530905715
"364","kdpD",287.05669239922,-0.00689220372841447,0.0501079850225097,-0.137547014219756,0.89059843387898,0.999974208147515,280.223394018168,298.98753610518,276.332589231865,292.683250241666
"365","kdpB",2.48084920606933,-0.000233040309640693,0.00712060746260457,-0.0327275883222823,0.973891823371587,0.999974208147515,2.1309763803663,2.93125035397235,2.04690806838418,2.81426202155448
"366","ybgH",7.80739802773725,0.000367713050041718,0.0121787029228108,0.0301931209236566,0.975913034739634,0.999974208147515,9.58939371164833,5.8625007079447,9.21108630772883,6.56661138362713
"367","ybgI",111.065141291381,-0.00278591733381393,0.0355448456169893,-0.0783775336608117,0.937527744087743,0.999974208147515,133.186023772894,90.8687609731429,132.02557041078,88.1802100087072
"368","ybgJ",61.0627234973172,-0.00480850052857852,0.0310853853944799,-0.154686855818503,0.877068192797372,0.999974208147515,64.994779601172,59.6020905307711,62.4306960857176,57.2233277716079
"369","ybgK",66.9994554005634,0.0120668077197052,0.0322002601663241,0.374742553550079,0.707851941442612,0.999974208147515,67.1257559815383,60.5791739820953,73.6886904618306,66.6042011767895
"370","nei",2.48084920606933,-0.000233040309640693,0.00712060746260457,-0.0327275883222823,0.973891823371587,0.999974208147515,2.1309763803663,2.93125035397235,2.04690806838418,2.81426202155448
"371","abrB",4.78221208085935,0.000722669610408784,0.00968354857294934,0.0746285935331121,0.940510223205059,0.999974208147515,5.32744095091574,3.90833380529647,6.14072420515255,3.75234936207265
"372","gltA",1070.37088247572,-0.00343253561608803,0.0565288777610634,-0.0607218071902417,0.951580764098631,0.999974208147515,1050.57135552058,1095.31054893434,1052.11074714947,1083.49087829848
"373","sdhA",288.501993117003,0.0168056131739138,0.0490536869943511,0.342596330747759,0.731902162839454,0.999974208147515,256.782653834139,306.804203715773,274.285681163481,316.13543375462
"374","sdhB",145.636369311102,-0.00718023413785062,0.0417420747591375,-0.1720143088067,0.863426279870311,0.999974208147515,137.447976533626,158.287519114507,132.02557041078,154.784411185497
"375","sucA",408.538564779766,-0.0127663520176331,0.0532113126398476,-0.239918005857893,0.81039382181342,0.999974208147515,404.885512269596,423.077134423343,398.123619300724,408.0679931254
"376","sucB",237.349731988608,-0.0127066259605329,0.0475028281584938,-0.267491988437764,0.78909038181707,0.999974208147515,225.883496318827,257.950031149567,216.972255248723,248.593145237313
"377","sucC",302.767796401188,-0.0115207523936644,0.0456447390391829,-0.252400443866589,0.800731557093991,0.999974208147515,256.782653834139,360.543793538599,246.652422240294,347.09231599172
"378","sucD",270.698206025829,0.0103328145177157,0.0486226925138221,0.212510126105796,0.831709078702045,0.999974208147515,247.19326012249,286.285451237966,253.816600479639,295.497512263221
"379","mngR",10.4890752385044,-0.000933409155544878,0.0141785296454839,-0.0658325777695984,0.947511119176243,0.999974208147515,10.6548819018315,10.7479179645653,10.2345403419209,10.3189607456998
"380","mngA",2.00205650810876,-0.000190577034388249,0.00644982291786865,-0.0295476382553501,0.97642782567635,0.999974208147515,2.1309763803663,1.95416690264823,2.04690806838418,1.87617468103632
"381","cydA",608.367285091748,-0.0232877466429049,0.0553623633129183,-0.420642206173141,0.674016369107531,0.999974208147515,606.262780214211,635.104243360676,582.3453454553,609.756771336805
"382","cydB",486.200283518028,-0.0647345990575448,0.0542291365600918,-1.19372358041902,0.23258611334251,0.999974208147515,498.648473005713,534.464647874292,448.272866976136,463.415146215972
"383","tolQ",14.2268162071761,-0.0001297081239689,0.016364002747535,-0.00792643010209946,0.993675690023589,0.999974208147515,13.8513464723809,14.6562517698618,14.3283564786893,14.0713101077724
"384","tolA",112.681764126812,-0.00802629371964639,0.0389200816223032,-0.206224997098848,0.836615162633576,0.999974208147515,109.745283588864,120.181264512866,105.415765521785,115.384742883734
"385","tolB",281.68176762947,-0.0156828928066919,0.050109933632197,-0.312969738132226,0.754303653482734,0.999974208147515,285.550834969084,289.216701591939,274.285681163481,277.673852793376
"386","ybgF",92.3127349221641,-0.00688036206513585,0.0364450980525936,-0.188787036742414,0.850259732326688,0.999974208147515,91.6319843557507,96.7312616810876,88.0170469405199,92.870646711298
"387","nadA",79.1471007085669,-0.00209716824850618,0.0341499897165499,-0.0614105089317155,0.95103228324023,0.999974208147515,84.1735670244687,75.235425751957,84.9466848379436,72.2327252198984
"388","pnuC",144.191511441964,-0.00965955837642397,0.0420172703890584,-0.229894952408412,0.818173398686252,0.999974208147515,154.495787576556,139.722933539349,148.400834957853,134.146489694097
"389","zitB",63.6739012777862,-0.00489118501819646,0.0313338184548626,-0.156099232694616,0.87595480317058,0.999974208147515,70.3222205520878,59.6020905307711,67.5479662566781,57.2233277716079
"390","aroG",51.0870560457,-0.0020419896739077,0.0279348744765194,-0.0730982226400943,0.941727956004262,0.999974208147515,43.6850157975091,59.6020905307711,41.9616154018758,59.0995024526442
"391","gpmA",1059.53823381065,0.0121984279934696,0.0565304978120924,0.215784903115788,0.829155416669384,0.999974208147515,1061.22623742242,1039.61679220886,1083.83782220942,1053.4720834019
"392","galM",58.726560387875,0.00112843537088311,0.0304119419935995,0.0371050086548435,0.970401278451169,0.999974208147515,54.3398976993406,62.5333408847435,54.2430638121809,63.789939155235
"393","galK",65.7484625814072,-0.00198849366976981,0.0308655701516107,-0.0644243297629816,0.948632357914717,0.999974208147515,55.4053858895237,77.1895926546052,56.289971880565,74.1088999009348
"394","galT",49.2182558367257,0.00581389964756949,0.0282376224075147,0.205891967944945,0.836875299689221,0.999974208147515,43.6850157975091,51.7854229201782,46.0554315386441,55.3471530905715
"395","galE",140.308876933438,0.00296156371755608,0.0417891288755689,0.0708692379392359,0.943501826364214,0.999974208147515,134.251511963077,144.608350795969,135.095932513356,147.279712461351
"396","modF",31.7838396266577,-0.000583234988801513,0.0232674980317966,-0.0250665107182767,0.980001912359548,0.999974208147515,27.7026929447619,36.1520876989923,27.6332589231865,35.6473189396901
"397","modE",12.3173603140802,-0.0010030081297003,0.0146612836628465,-0.0684120267205558,0.945457648322491,0.999974208147515,8.52390552146519,16.61041867251,8.18763227353673,15.9474847888087
"398","modA",36.4705010702683,0.00600899224092409,0.0246672068156718,0.243602459160735,0.807538723531606,0.999974208147515,29.8336693251282,40.0604215042888,33.773983128339,42.2139303233173
"399","modB",16.3649161884309,-0.00138867592249311,0.0172083878100519,-0.0806976189647441,0.935682430433383,0.999974208147515,13.8513464723809,19.5416690264823,13.3049024444972,18.7617468103632
"400","modC",23.2042202812493,0.0012232289741127,0.0205249575562696,0.0595971499945463,0.952476488310801,0.999974208147515,22.3752519938461,23.4500028317788,23.5394427864181,23.452183512954
"401","ybhA",8.96581142835618,-0.000800768461579479,0.0131425190448265,-0.0609296025250728,0.951415273830458,0.999974208147515,8.52390552146519,9.77083451324117,8.18763227353673,9.38087340518162
"402","pgl",60.1726875094582,-0.000835401987385383,0.0305127822915575,-0.0273787548904227,0.978157643037711,0.999974208147515,54.3398976993406,66.44167469004,54.2430638121809,65.6661138362713
"403","ybhD",1.94886462227403,0.00199203714802098,0.00623428998486604,0.319529112835097,0.749325318655414,0.999974208147515,1.06548819018315,1.95416690264823,1.02345403419209,3.75234936207265
"404","ybhJ",4.48290571417809,-0.000411427540914601,0.00945213953357409,-0.0435274510552036,0.965281082480472,0.999974208147515,4.26195276073259,4.88541725662058,4.09381613676837,4.69043670259081
"405","ybhC",28.3617913106356,0.000691498976341434,0.0221804534763125,0.031176052242571,0.975129138170862,0.999974208147515,31.9646457054944,24.4270862831029,31.7270750599548,25.3283581939904
"406","bioB",22.8662646966862,-0.000905987366656757,0.0200944525395349,-0.0450864418861012,0.964038408240927,0.999974208147515,26.6372047545787,19.5416690264823,25.5863508548023,19.6998341508814
"407","bioC",4.20678463893081,0.00296122290866331,0.00914874647976075,0.323675261437646,0.746183901952187,0.999974208147515,3.19646457054944,3.90833380529647,4.09381613676837,5.62852404310897
"408","bioD",3.00308476216314,-0.000280187255630616,0.00781451464215436,-0.0358547227129351,0.971398198674131,0.999974208147515,3.19646457054944,2.93125035397235,3.07036210257627,2.81426202155448
"409","uvrB",236.520610352595,-0.00377743063935797,0.0481453775015304,-0.078458843514892,0.937463067378459,0.999974208147515,245.062283742124,230.591694512492,241.535152069334,228.893311086431
"410","ybhK",10.6194038129041,-0.00088904778419098,0.0138666540277341,-0.0641140813359037,0.948879389630457,0.999974208147515,13.8513464723809,7.81666761059294,13.3049024444972,7.50469872414529
"411","moaA",90.827958582699,-0.00592075879140691,0.0361507373332041,-0.163779751899244,0.869904532068219,0.999974208147515,96.9594253066665,87.9375106191705,92.1108630772882,86.3040353276709
"412","ybhL",1712.10581160203,-0.0266896476388498,0.0563253668282753,-0.473847737560612,0.635608489951459,0.999974208147515,1792.15113588806,1690.35437079072,1732.70767988721,1633.21005984212
"413","ybhN",13.834909225482,-8.78555434161737e-05,0.0159426663712698,-0.00551071830584736,0.995603105199004,0.999974208147515,15.9823228527472,11.7250014158894,16.3752645470735,11.2570480862179
"414","ybhO",40.5199228601358,-0.00334141653103913,0.0262636367492322,-0.127225965046018,0.898761555229983,0.999974208147515,42.6195276073259,40.0604215042888,40.9381613676837,38.4615809612446
"415","ybhP",36.7764669927177,-0.00280947497941293,0.024220642126594,-0.115995065891674,0.907656452247903,0.999974208147515,44.7505039876922,30.2895869910476,42.9850694360679,29.080707556063
"416","ybhR",12.1599751675156,-2.19024230913595e-05,0.0150794961404649,-0.00145246385471632,0.998841101922676,0.999974208147515,10.6548819018315,13.6791683185376,10.2345403419209,14.0713101077724
"417","ybhS",7.35566190194151,-0.000603465161674554,0.0114041439651445,-0.0529163051184708,0.957798592991619,0.999974208147515,4.26195276073259,10.7479179645653,4.09381613676837,10.3189607456998
"418","ybhF",28.6185760776786,0.00153203281249217,0.0212020383159899,0.072258751241703,0.942395990587184,0.999974208147515,20.2442756134798,36.1520876989923,21.4925347180339,36.5854062802083
"419","ybhG",37.2504660504268,-0.00203554465632774,0.0253385862916116,-0.0803337894585543,0.935971784945213,0.999974208147515,38.3575748465933,37.1291711503164,37.8677992651074,35.6473189396901
"420","ybiH",14.973824570698,0.00294642827520206,0.016755281270171,0.175850720002386,0.860411221656613,0.999974208147515,14.9168346625641,13.6791683185376,15.3518105128814,15.9474847888087
"421","rhlE",2.045499366242,-0.000182596849078738,0.0063334563791535,-0.0288305213058312,0.97699975851044,0.999974208147515,3.19646457054944,0.977083451324117,3.07036210257627,0.938087340518162
"422","dinG",43.6612193088834,0.00361045478130429,0.0271316706723532,0.133071598314191,0.894136756613641,0.999974208147515,41.5540394171428,43.9687553095853,45.031977504452,44.0901050043536
"423","ybiB",130.515830981062,-0.00742353845304184,0.0409873357926111,-0.181117857735464,0.856275067957123,0.999974208147515,136.382488343443,128.975015574783,131.002116376588,125.703703629434
"424","ybiC",127.480896006483,-0.00552815831331798,0.0407049412005735,-0.135810497454793,0.891971092186932,0.999974208147515,132.12053558271,126.043765220811,127.931754274011,123.827528948397
"425","ybiX",13.3183885681345,-0.00109025177757939,0.0152764667635454,-0.0713680587569563,0.943104830185788,0.999974208147515,9.58939371164833,17.5875021238341,9.21108630772883,16.8855721293269
"426","fiu",9.24377612161896,0.000242204652178273,0.0133498391444835,0.0181428891806804,0.985524862955434,0.999974208147515,9.58939371164833,8.79375106191705,9.21108630772883,9.38087340518162
"427","ybiN",6.76292691554963,0.0004688235788516,0.0114862953891794,0.0408159082599647,0.967442656969594,0.999974208147515,7.45841733128204,5.8625007079447,7.16417823934464,6.56661138362713
"428","ybiO",43.6391181241687,0.00366817330714812,0.0270927800385728,0.135393019908833,0.892301142624026,0.999974208147515,40.4885512269596,44.9458387609094,45.031977504452,44.0901050043536
"429","glnQ",51.2560338379816,-0.00106689773580982,0.0275218693494152,-0.038765453111654,0.969077388542681,0.999974208147515,41.5540394171428,61.5562574334194,40.9381613676837,60.9756771336805
"430","glnP",101.800781906614,-0.00745971479872494,0.0377350032461362,-0.197686873115315,0.843290060768678,0.999974208147515,101.221378067399,106.502096194329,97.2281332482487,102.25152011648
"431","glnH",621.50821719337,-0.0230241221911141,0.0552593914312148,-0.416655370151403,0.676930502947068,0.999974208147515,658.471701533186,609.700073626249,632.494593130713,585.366500483333
"432","rhtA",9.05269714462266,-0.000796313596426849,0.0131243533390225,-0.0606745015054706,0.951618439107805,0.999974208147515,10.6548819018315,7.81666761059294,10.2345403419209,7.50469872414529
"433","ybiR",33.4258393654886,-0.00280134835376036,0.0241568276272345,-0.11596507608483,0.907680220256764,0.999974208147515,33.0301338956776,35.1750042476682,31.7270750599548,33.7711442586538
"434","ybiS",85.2794018301135,-0.00526718611981167,0.0346168013928378,-0.152156926922239,0.879063165658229,0.999974208147515,77.7806378833698,95.7541782297635,74.7121444960227,92.870646711298
"435","ybiT",48.8563554494324,4.10800472576491e-05,0.0284050224864864,0.00144622477511478,0.998846079982735,0.999974208147515,46.8814803680585,50.8083394688541,47.0788855728362,50.6567163879807
"436","ybiU",8.92236857022294,-0.000784280252134935,0.0129995094395404,-0.0603315267997271,0.951891592915686,0.999974208147515,7.45841733128204,10.7479179645653,7.16417823934464,10.3189607456998
"437","ybiV",12.6649031791461,-0.00102039109616782,0.0148420100117623,-0.0687501959208461,0.945188462125844,0.999974208147515,17.0478110429304,8.79375106191705,16.3752645470735,8.44278606466345
"438","ybiW",10.1047267735721,0.002157123269402,0.0135570473259225,0.159114534127011,0.873578637523535,0.999974208147515,7.45841733128204,11.7250014158894,7.16417823934464,14.0713101077724
"439","ybiY",1.56670666828143,-0.000110134595478372,0.00493455189387155,-0.02231906723185,0.982193439218751,0.999974208147515,3.19646457054944,0,3.07036210257627,0
"440","fsaA",8.06326153628527,0.00145742305943229,0.0123285100367276,0.11821566881079,0.905896775096749,0.999974208147515,9.58939371164833,5.8625007079447,10.2345403419209,6.56661138362713
"441","moeB",11.417413551321,0.00525342745965251,0.0146453506000442,0.358709572964177,0.719812366188324,0.999974208147515,10.6548819018315,9.77083451324117,10.2345403419209,15.0093974482906
"442","moeA",39.1345461411491,-0.00027490400887579,0.0258467634976454,-0.0106359161332069,0.991513926722226,0.999974208147515,38.3575748465933,40.0604215042888,36.8443452309153,41.2758429827991
"443","iaaA",126.082429916688,-0.0156443764541976,0.0405123218145926,-0.386163412844989,0.699375648433173,0.999974208147515,133.186023772894,127.997932123459,125.884846205627,117.26091756477
"444","yliA",54.1376177949516,-0.00332211813821774,0.0296681698062929,-0.111975836726979,0.910842565557251,0.999974208147515,53.2744095091574,56.6708401767988,52.1961557437967,54.4090657500534
"445","yliB",40.3595876913353,0.00270650136704882,0.0261884903520644,0.103346979175356,0.917687591213089,0.999974208147515,38.3575748465933,41.0375049556129,38.8912532992995,43.1520176638354
"446","yliC",8.00822603243504,-0.000718507063468834,0.0124666193626962,-0.0576344751183162,0.954039788130509,0.999974208147515,8.52390552146519,7.81666761059294,8.18763227353673,7.50469872414529
"447","yliD",5.83239809179332,-0.000442851609441829,0.00977177817370154,-0.0453194497019653,0.963852684744478,0.999974208147515,2.1309763803663,9.77083451324117,2.04690806838418,9.38087340518162
"448","yliE",1.95861364997552,-0.0001802786253493,0.00625381068084218,-0.0288270039740031,0.977002563769237,0.999974208147515,1.06548819018315,2.93125035397235,1.02345403419209,2.81426202155448
"449","yliF",0.52223555609381,-2.72968871414948e-05,0.00306919684220653,-0.00889382093911916,0.992903851137211,0.999974208147515,1.06548819018315,0,1.02345403419209,0
"450","yliG",1.52326381014819,-0.000143420128663891,0.00560934892418264,-0.0255680526568045,0.979601868022099,0.999974208147515,2.1309763803663,0.977083451324117,2.04690806838418,0.938087340518162
"451","yliI",44.654364450753,-0.00355754150041331,0.0270567353272202,-0.131484506810926,0.895392041942654,0.999974208147515,50.077944938608,41.0375049556129,48.1023396070283,39.3996683017628
"452","yliJ",39.3885660316817,-0.00325002219934463,0.025912257640655,-0.125424123378795,0.900187791215642,0.999974208147515,38.3575748465933,42.014588406937,36.8443452309153,40.3377556422809
"453","dacC",588.664258483377,-0.0150588027841652,0.0543769382403455,-0.276933627958334,0.781831070642013,0.999974208147515,639.292914109889,554.983400352098,618.166236652023,542.214482819497
"454","deoR",17.5831587331515,-0.00149962510795177,0.0178971169465395,-0.0837914348121712,0.93322225810112,0.999974208147515,20.2442756134798,15.6333352211859,19.4456266496497,15.0093974482906
"455","cmr",223.191735542964,-0.0106899452465029,0.0468529010425832,-0.22815972989137,0.819522066666488,0.999974208147515,241.865819171575,212.027108937333,234.370973829989,204.503040232959
"456","ybjI",13.9275098404948,-0.00121527422136657,0.0161292581875499,-0.0753459463067332,0.939939465483719,0.999974208147515,12.7858582821978,15.6333352211859,12.2814484103051,15.0093974482906
"457","ybjJ",10.5325180966376,-0.000930415663487466,0.0141644184207282,-0.0656868242557633,0.947627162477821,0.999974208147515,11.7203700920146,9.77083451324117,11.257994376113,9.38087340518162
"458","ybjL",60.9603738546028,-0.00184400081197276,0.0305925377040957,-0.0602761637432219,0.951935685997341,0.999974208147515,68.1912441717215,54.7166732741506,66.524512222486,54.4090657500534
"459","nfsA",14.9719809526825,-0.00131302558075227,0.016758817862219,-0.0783483412462136,0.937550964858603,0.999974208147515,14.9168346625641,15.6333352211859,14.3283564786893,15.0093974482906
"460","rimK",11.8067174037033,0.00103156622790913,0.0143334938882506,0.0719689306704715,0.942626633446934,0.999974208147515,7.45841733128204,15.6333352211859,8.18763227353673,15.9474847888087
"461","potF",218.060395782968,0.0194637212019132,0.0463664592902516,0.419780192403119,0.674646036128111,0.999974208147515,226.948984509011,195.416690264823,242.558606103526,207.317302254514
"462","potG",37.0790914050046,0.0280834143929136,0.0251493879284821,1.1166639312565,0.264138045274279,0.999974208147515,33.0301338956776,27.3583366370753,41.9616154018758,45.9662796853899
"463","potH",18.9655854299022,0.000566845718304765,0.0187029652809617,0.030307799313608,0.975821576478744,0.999974208147515,18.1132992331135,19.5416690264823,19.4456266496497,18.7617468103632
"464","potI",24.8635275645435,-1.81517160469564e-05,0.021026988999009,-0.000863257979913904,0.999311219871385,0.999974208147515,22.3752519938461,27.3583366370753,22.515988752226,27.2045328750267
"465","rumB",1.99230748040727,0.00205585914098335,0.00638663966562349,0.321899973792032,0.747528473042641,0.999974208147515,2.1309763803663,0.977083451324117,2.04690806838418,2.81426202155448
"466","artJ",13.9851484736568,0.00500970666026593,0.0161289641753521,0.310603124032084,0.756102351953015,0.999974208147515,14.9168346625641,10.7479179645653,14.3283564786893,15.9474847888087
"467","artM",17.2258668403841,0.000499970769854354,0.0168410836638946,0.0296875652322918,0.976316229059041,0.999974208147515,11.7203700920146,22.4729193804547,11.257994376113,23.452183512954
"468","artQ",23.3721139668116,-0.00197500967857746,0.0204243986014872,-0.0966985475123687,0.922965793343635,0.999974208147515,21.309763803663,26.3812531857512,20.4690806838418,25.3283581939904
"469","artI",211.640533653859,-0.00763488158250489,0.0467306153098866,-0.163380720152632,0.870218682003632,0.999974208147515,205.639220705348,222.775026901899,199.573536667458,218.574350340732
"470","artP",118.862626342167,-0.00792321078263908,0.0386987145485635,-0.204740929384002,0.837774540696893,0.999974208147515,108.679795398681,133.860432831404,104.392311487593,128.517965650988
"471","ybjR",322.160416945936,-0.00850982287813799,0.0503020784399679,-0.169174378913465,0.86565948196492,0.999974208147515,348.41463818989,302.895869910476,341.833647420159,295.497512263221
"472","ybjS",34.9491031756368,-0.00292374860433034,0.0246542529759071,-0.118590030174003,0.905600164378249,0.999974208147515,35.1611102760439,36.1520876989923,33.773983128339,34.709231599172
"473","ybjT",16.4847362238329,0.000787727693152946,0.0175234135511326,0.0449528678219224,0.96414487697591,0.999974208147515,15.9823228527472,16.61041867251,17.3987185812656,15.9474847888087
"474","ltaE",55.8078987633897,0.0141683568556068,0.0297307413527706,0.476555787408459,0.63367847294259,0.999974208147515,55.4053858895237,48.8541725662058,65.5010581882939,53.4709784095352
"475","poxB",126.369296037377,0.0305802614990801,0.039815851526326,0.768042383292006,0.442462005282892,0.999974208147515,126.793094631795,107.479179645653,147.377380923661,123.827528948397
"476","hcr",2.00205650810876,-0.000190577034388249,0.00644982291786865,-0.0295476382553501,0.97642782567635,0.999974208147515,2.1309763803663,1.95416690264823,2.04690806838418,1.87617468103632
"477","hcp",1.00102825405438,-9.91267545357955e-05,0.00465531401945706,-0.0212932476996163,0.983011730174536,0.999974208147515,1.06548819018315,0.977083451324117,1.02345403419209,0.938087340518162
"478","ybjE",5.44049111009923,-0.00048666127024211,0.0102631251523413,-0.0474184288916218,0.962179741409218,0.999974208147515,4.26195276073259,6.83958415926882,4.09381613676837,6.56661138362713
"479","aqpZ",46.4729004986273,-0.00184251456361678,0.0278651016054127,-0.0661226572832193,0.947280172420079,0.999974208147515,47.9469685582417,45.9229222122335,46.0554315386441,45.9662796853899
"480","ybjD",102.53520947342,0.0282905265189736,0.0377389062454157,0.749638220434917,0.453472625050783,0.999974208147515,91.6319843557507,97.7083451324117,105.415765521785,115.384742883734
"481","ybjX",64.022365401347,-0.00503373844442879,0.03173551656661,-0.15861529885179,0.873971974654778,0.999974208147515,67.1257559815383,63.5104243360676,64.4776041541018,60.9756771336805
"482","macA",37.038045400012,-0.00307022256146649,0.0252390150035298,-0.121645894700609,0.903179464652018,0.999974208147515,39.4230630367765,36.1520876989923,37.8677992651074,34.709231599172
"483","macB",135.526500903329,-0.000855883198405952,0.0196387724138989,-0.0435812982791236,0.965238159343426,0.999974208147515,94.8284489263002,178.806271592313,92.1108630772882,176.360420017414
"484","clpA",3499.32402656733,-0.0242970929106849,0.0548375615290809,-0.443073911990049,0.657712274218173,0.999974208147515,3601.35008281904,3492.09625503239,3503.28315903953,3400.56660937834
"485","aat",6.87686920398094,-0.000577905825280587,0.0111648494860284,-0.0517611837046054,0.958718984983555,0.999974208147515,4.26195276073259,9.77083451324117,4.09381613676837,9.38087340518162
"486","cydC",12.8559821561424,-7.18368941691324e-05,0.0152885389688499,-0.00469874160738961,0.996250960411591,0.999974208147515,15.9823228527472,9.77083451324117,15.3518105128814,10.3189607456998
"487","cydD",14.3194168221889,-0.0011770171363434,0.0158628973822124,-0.0741993790909362,0.940851739904572,0.999974208147515,10.6548819018315,18.5645855751582,10.2345403419209,17.8236594698451
"488","trxB",38.1567031785287,0.00390637641176896,0.0256061682785312,0.152556070446673,0.878748370085686,0.999974208147515,37.2920866564102,37.1291711503164,37.8677992651074,40.3377556422809
"489","lolA",66.1991146004837,-0.00505798431942892,0.0317858171185958,-0.159127081759677,0.873568751905797,0.999974208147515,61.7983150306226,73.2812588493088,59.3603339831413,70.3565505388621
"490","ycaJ",13.2257879531217,-4.19845277891045e-05,0.0158118820085729,-0.00265525177624911,0.997881418092148,0.999974208147515,12.7858582821978,13.6791683185376,13.3049024444972,13.1332227672543
"491","serS",346.990131259771,0.00647944359694971,0.0519275893331909,0.124778440134678,0.900698956256478,0.999974208147515,342.021709048791,346.864625220062,339.786739351774,359.287451418456
"492","dmsA",12.7256535817427,-6.88552461887311e-05,0.015527788013333,-0.0044343242018508,0.996461932776725,0.999974208147515,12.7858582821978,12.7020848672135,12.2814484103051,13.1332227672543
"493","dmsB",4.04755587435076,-0.000362000887041458,0.00889000165565724,-0.0407200022073218,0.967519115363922,0.999974208147515,5.32744095091574,2.93125035397235,5.11727017096046,2.81426202155448
"494","dmsC",13.482410972966,0.000916744904165014,0.015950104248415,0.057475793881166,0.95416618791057,0.999974208147515,13.8513464723809,12.7020848672135,13.3049024444972,14.0713101077724
"495","ycaC",34.0686544682807,-0.000838854264828437,0.024245249360861,-0.0345987064246324,0.972399733007368,0.999974208147515,37.2920866564102,31.2666704423717,35.8208911967232,31.8949695776175
"496","ycaD",18.5572921622397,-0.000414324085567085,0.0180145190581943,-0.0229994530649776,0.981650709225667,0.999974208147515,13.8513464723809,23.4500028317788,15.3518105128814,21.5760088319177
"497","ycaM",18.0185085729788,-0.00156337230903189,0.0182540273601702,-0.0856453361324049,0.931748357814753,0.999974208147515,19.1787874232967,17.5875021238341,18.4221726154577,16.8855721293269
"498","ycaN",3.00308476216314,-0.000280187255630616,0.00781451464215436,-0.0358547227129351,0.971398198674131,0.999974208147515,3.19646457054944,2.93125035397235,3.07036210257627,2.81426202155448
"499","pflA",173.046638118513,-0.0104703300087159,0.0433869579738249,-0.241324363303659,0.809303729610593,0.999974208147515,192.85336242315,160.241686017155,185.245180188769,153.846323844978
"500","pflB",2137.42631428227,-0.0266474021059345,0.0557489384223835,-0.47798940858819,0.632657743458901,0.999974208147515,2159.74456150124,2182.80443025808,2089.89313782025,2117.26312754949
"501","focA",225.778599330278,0.001935160260153,0.0475796088927151,0.0406720505945414,0.967557343546192,0.999974208147515,233.341913650109,216.912526193954,233.347519795797,219.51243768125
"502","ycaO",18.558051673536,-0.000550200952650405,0.018037543714354,-0.0305030973930538,0.975665823169579,0.999974208147515,14.9168346625641,22.4729193804547,14.3283564786893,22.5140961724359
"503","ycaP",67.4065017132824,0.00505837760531023,0.0320564009674421,0.157796179628766,0.874617409156999,0.999974208147515,61.7983150306226,70.3500084953364,62.4306960857176,75.0469872414529
"504","serC",104.476396224685,-0.00234741635419653,0.0330723560850466,-0.0709782014973496,0.943415104411322,0.999974208147515,78.846126073553,131.906265928756,76.7590525644069,130.394140332024
"505","aroA",30.8146615850196,-0.00253365232034885,0.023017249905913,-0.110076239807345,0.912348911517647,0.999974208147515,27.7026929447619,35.1750042476682,26.6098048889944,33.7711442586538
