"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_starvation1","K12_IAI1ref_starvation2","K12_batch1","K12_batch2"
"974","yfhK",207.196641494982,1.16757320063572,0.183920608891509,6.34824562441746,2.17784172326457e-10,5.2791420006444e-10,279.696550741884,293.823462733936,130.606300879057,124.660251625049
"975","rfe",294.413976744603,-1.26951103676845,0.200106284983983,-6.34418372651347,2.23607847051632e-10,5.41475001937336e-10,177.141148803193,167.899121562249,409.640943693988,422.974692918983
"976","msrA",143.618440510607,1.62461546143904,0.256101013013691,6.3436510551881,2.24382748300899e-10,5.42794742559859e-10,279.696550741884,155.30668744508,72.8841679039952,66.5863559514678
"977","mdoG",572.736752556975,-0.986269538984765,0.155731713048857,-6.33313228035542,2.40233427558014e-10,5.80543625859234e-10,368.267125143481,398.760413710341,800.927845105582,722.991626268495
"978","ydeN",52.7409917749312,2.13535367368485,0.337630325920018,6.32453162453984,2.54001831089932e-10,6.13188469533058e-10,83.9089652225653,88.1470388201807,20.7480477974877,18.1599152594912
"979","mreC",152.477807430541,-1.96190312391658,0.310277794894216,-6.32305358682033,2.5644431841699e-10,6.1845253910369e-10,65.2625285064397,58.7646925467872,230.888531900248,254.995476768689
"980","dppD",181.887704465774,-1.68179454866579,0.266562883206708,-6.30918501643619,2.80508627588235e-10,6.7579680585288e-10,83.9089652225653,88.1470388201807,273.448629946376,282.046183873973
"981","recQ",101.334638212403,-2.99110396652062,0.474835846550153,-6.29923791190581,2.99112590522444e-10,7.19882595538725e-10,13.9848275370942,29.3823462733936,177.15640811701,184.814970922114
"982","xdhD",67.3859870336099,1.90978766727245,0.303564343361286,6.29121209074125,3.14996605270578e-10,7.57339088639342e-10,121.201838654817,92.3445168592369,26.8660618916187,29.1315307287672
"983","aer",436.131206829784,-1.05485715517348,0.168186286653947,-6.27195698388841,3.56538095185002e-10,8.56344295759704e-10,298.34298745801,268.638594499598,608.343401446851,569.199843914678
"984","rbsB",1068.43825461313,0.891306191952518,0.142235593005996,6.26640753636782,3.6947260481527e-10,8.86508963382981e-10,1188.71034065301,1586.64669876325,761.027753187337,737.368225848925
"985","emtA",360.207569812895,0.986534730570233,0.15754940610112,6.26174833015267,3.80684978791895e-10,9.12484502464633e-10,526.761837230549,432.340238022791,232.218534964189,249.509669034051
"986","amyA",546.536848369989,0.83330059857971,0.133168398049092,6.25749510234789,3.91209937193658e-10,9.36761320196984e-10,699.241376854711,700.97883252239,409.108942468411,376.818241634443
"987","galM",401.953169319163,-1.11610655011476,0.178762505259146,-6.24351593471337,4.27842700399223e-10,1.02344135323462e-09,237.742068130602,268.638594499598,524.287207805747,577.144806840706
"988","yhbJ",262.70617305812,-1.3760068009874,0.220420455090412,-6.24264567652305,4.30230760514386e-10,1.02811217163407e-09,144.509884549974,146.911731366968,399.79892102082,359.604155294717
"989","cpxR",327.444913541973,-1.17185172923772,0.188133911937231,-6.22881710783061,4.699700346276e-10,1.12194059833748e-09,205.110803877382,197.281467835643,447.147030097138,460.240352357731
"990","cydD",152.134744609376,-1.9026730946012,0.305539013664335,-6.22726725396673,4.74641086132406e-10,1.13194707510971e-09,46.6160917903141,79.7520827420683,246.848568667546,235.322235237574
"991","hdhA",498.972362123591,0.847800931276423,0.136999088431334,6.18836914160457,6.07898408547237e-10,1.44828268676087e-09,619.994020811177,663.201530170884,342.874789884123,369.819107628181
"992","puuP",62.9572169210955,1.88905809292785,0.307230975646531,6.14865766367649,7.81414284910269e-10,1.85979750672696e-09,97.8937927596596,100.739472937349,26.3340606660421,26.8615413213308
"993","rffG",117.331582424501,-2.27156587611044,0.370302844092827,-6.13434628533669,8.55100774792304e-10,2.03312480290497e-09,41.9544826112827,37.777302351506,195.510450399403,194.084094335812
"994","ybhN",35.1157950289737,2.53455931503641,0.413764449079341,6.12560919788061,9.03372894152662e-10,2.14573783007488e-09,69.9241376854711,50.3697364686747,9.57602206037893,10.5932839013699
"995","chaA",210.190679808317,-1.48199589301848,0.242362458071309,-6.11479147724456,9.66833018290638e-10,2.29416357405447e-09,111.878620296754,109.134429015462,319.732736571541,300.016933349511
"996","ybjD",310.936502858412,0.954977485491856,0.156229262139767,6.11266719443062,9.79795671258943e-10,2.32258793156864e-09,400.898389396701,419.747803905623,209.342482264395,213.757335866928
"997","queC",189.992612048424,-1.61251994635536,0.264163915097856,-6.10424003504802,1.03290958389506e-09,2.44603764049773e-09,121.201838654817,67.1596486248996,281.428648330025,290.180312583954
"998","yfaP",20.7648901670743,3.44034314845021,0.564257197848933,6.09711876350984,1.07997284806896e-09,2.55236826255338e-09,51.2777009693455,25.1848682343374,3.19200735345964,3.40498411115461
"999","deaD",476.819588110925,-0.951962761447526,0.156130421585684,-6.09722789306047,1.07923609784984e-09,2.55236826255338e-09,326.312642532199,323.205809007329,636.539466402411,621.220434501762
"1000","ychA",253.50780246332,-1.30449566086651,0.21410593616123,-6.09275802556063,1.10981755215368e-09,2.62027924063483e-09,149.171493729005,142.714253327912,358.568826038633,363.576636757731
"1001","mrcB",300.965601695771,-1.21947589105011,0.200428231430988,-6.08435190164318,1.1696345813294e-09,2.75874849802069e-09,158.494712087068,201.478945874699,409.374943081199,434.513805740118
"1002","yaiP",30.398884580576,2.77471206814119,0.456360571256909,6.08008720056395,1.20117205623534e-09,2.83030661154854e-09,55.9393101483769,50.3697364686747,9.04402083480232,6.24247087045011
"1003","narZ",57.2118001478271,2.04369138091547,0.336273084139374,6.07747535353863,1.22089438511612e-09,2.87390991351862e-09,83.9089652225653,100.739472937349,19.4180447335462,24.7807176978474
"1004","hyaA",20.6850336106897,3.33055121859268,0.548067830059578,6.07689602622842,1.22531153371088e-09,2.88143479192369e-09,41.9544826112827,33.5798243124498,3.99000919182456,3.21581832720157
"1005","yggF",34.3412931183571,2.63499746969622,0.43379377491103,6.07430908900582,1.24522678661499e-09,2.92535367482387e-09,51.2777009693455,67.1596486248996,11.1720257371088,7.75579714207438
"1006","yebK",251.255871602819,1.08113264391388,0.178281831372012,6.06417735107252,1.32630740827967e-09,3.11273537867624e-09,368.267125143481,314.810852929217,168.910389120573,153.035119218004
"1007","tldD",649.971580053705,0.887973499641297,0.146631861212635,6.05580187210214,1.397198878334e-09,3.27585556280693e-09,759.84229618212,927.642646631426,425.866981074074,486.534396327203
"1008","lolC",100.504219141043,-2.6844601382093,0.443507197687861,-6.05279948601559,1.42350013853671e-09,3.33421014591784e-09,23.308045895157,29.3823462733936,183.806423436718,165.520060958904
"1009","recA",1852.73732970653,0.750812475124652,0.124268270885058,6.0418678861245,1.52340185818628e-09,3.5646697593437e-09,2582.5314851834,2069.35667325472,1344.1010964193,1414.96006396869
"1010","yliG",97.4477397126292,-4.62265354996846,0.765593301571785,-6.03800156098287,1.56034556553967e-09,3.64750087152391e-09,9.32321835806282,4.19747803905623,193.914446722673,182.355815730724
"1011","usg",170.58589919071,-1.70262881804091,0.282322441164214,-6.03079518234461,1.63154862692787e-09,3.81017438988793e-09,97.8937927596596,62.9621705858434,248.710572957064,272.777060460274
"1012","recF",90.7331032160508,-3.15804546227029,0.524319934772369,-6.02312682168252,1.71079284336547e-09,3.9912864655987e-09,9.32321835806282,25.1848682343374,171.038394022879,157.385932248924
"1013","efeB",107.064835336158,-2.43003093340308,0.404662415952802,-6.00508185985453,1.91235395224031e-09,4.45712505551764e-09,23.308045895157,41.9747803905623,173.432399537974,189.54411552094
"1014","glpG",184.291512431582,-1.60342075149767,0.267192174979911,-6.00100190665474,1.9610368784084e-09,4.56608290919351e-09,107.217011117722,75.554604703012,289.940667939251,264.453765966341
"1015","visC",171.635831590424,-1.62340934440167,0.27066877553717,-5.99777104388879,2.0004429488183e-09,4.65324709572413e-09,74.5857468645025,92.3445168592369,261.212601758114,258.400460879844
"1016","abgB",38.055344961238,2.37075030889218,0.395900949329526,5.98824103076071,2.12122552326301e-09,4.92934395711021e-09,60.6009193274083,67.1596486248996,13.3000306394152,11.160781253229
"1017","ybbA",85.055560982632,1.74373721666355,0.291354344965382,5.98493637316695,2.16474467275378e-09,5.02552819308915e-09,153.833102908036,109.134429015462,34.3140790496912,42.9406329573386
"1018","mdoD",314.326616688107,-1.13715486518034,0.190427221328151,-5.97159826861495,2.34940477438265e-09,5.44886510050829e-09,181.802757982225,209.873901952811,432.250995780993,433.3788110364
"1019","dapF",210.506627220849,-1.44679037320472,0.242298217791872,-5.9711143828861,2.35638457352587e-09,5.45968987055404e-09,116.540229475785,109.134429015462,295.526680807805,320.825169584345
"1020","ispE",168.730391079076,-1.63283531930969,0.274212269878671,-5.95463988548785,2.60645108925706e-09,6.03316766836854e-09,93.2321835806282,71.3571266639558,258.552595630231,251.779658441488
"1021","ybbN",370.996345635312,-1.0782257883807,0.181281870212274,-5.94778610303466,2.71793435287499e-09,6.28505681404294e-09,228.418849772539,247.651204304317,482.791112210771,525.124216253621
"1022","dgt",153.896004494841,-1.74491574269929,0.293820139322108,-5.93872069738005,2.87254764525993e-09,6.63609098870713e-09,51.2777009693455,88.1470388201807,239.134550896685,237.024727293151
"1023","pgm",1014.15448685633,-0.774632872633426,0.130529411094259,-5.93454659865155,2.94658637046824e-09,6.80047939459973e-09,661.94850342246,831.100651733133,1256.05489358637,1307.51389868337
"1024","lpxL",80.0147392545394,1.65004471937251,0.278268996883169,5.92967501897193,3.03534824550308e-09,6.99849336682888e-09,121.201838654817,121.726863132631,40.4320931438222,36.6981620868885
"1025","pgpB",168.978011850936,1.18026597176391,0.200039992240349,5.90015005772353,3.63171118842285e-09,8.36533669840619e-09,247.065286488665,222.46633606998,103.47423837465,102.90618647045
"1026","yiaV",29.4315221013418,2.63109323647613,0.446080004566695,5.8982541462083,3.67367831285893e-09,8.45375681935666e-09,51.2777009693455,50.3697364686747,8.51201960922572,7.56663135812135
"1027","ydeH",129.019440067042,1.36441546637281,0.231543004697795,5.89270864889058,3.79915921692492e-09,8.73399699236585e-09,200.449194698351,172.096599601305,67.2981550354408,76.2338109330725
"1028","xylE",53.2345782686297,2.13264262879069,0.362073675111089,5.89007921698909,3.86010537222090e-09,8.86547547063573e-09,55.9393101483769,117.529385093574,19.4180447335462,20.0515730990216
"1029","hisC",152.026687257234,-1.71860782746672,0.292525068506906,-5.87507879662677,4.22642265917604e-09,9.69736044539808e-09,60.6009193274083,79.7520827420683,229.026527610729,238.727219348728
"1030","eutH",21.8614604111634,3.12254096200143,0.531703580745407,5.87271004950516,4.28727958585029e-09,9.82744378853644e-09,32.6312642532199,46.1722584296185,3.72400857903625,4.91831038277887
"1031","ygfZ",544.856882065162,0.764663731527684,0.130292767865034,5.86881178485496,4.389293609804e-09,1.0051524939619e-08,722.549422749868,650.609096053715,397.670916118514,408.598093338553
"1032","mhpT",43.7491817505182,2.24610334551239,0.382870481005972,5.8664834635746,4.4513463853617e-09,1.01837488525571e-08,65.2625285064397,79.7520827420683,12.7680294138386,17.2140863397261
"1033","lipB",87.2184319378449,-3.51721751973199,0.600514429398406,-5.85700750480806,4.71281837626937e-09,1.07715045366621e-08,9.32321835806282,16.7899121562249,182.210419759988,140.550177477104
"1034","yjbN",108.097991365549,-2.23144154968975,0.381421128809766,-5.85033544589682,4.90582602324929e-09,1.1201794236839e-08,32.6312642532199,41.9747803905623,180.34841547047,177.437505347946
"1035","pqiA",191.435113243978,1.12203654437166,0.191853823249658,5.84839293461232,4.96344953092746e-09,1.13224196546084e-08,256.388504846727,268.638594499598,116.242267788489,124.471085841096
"1036","mdoH",475.921639183211,-0.916200488516596,0.156671782838227,-5.84789725321904,4.97825878696988e-09,1.1345240343664e-08,344.959079248324,314.810852929217,611.53540880031,632.381215754991
"1037","cydC",132.400472280689,-1.90403098253789,0.325841049390799,-5.84343496958935,5.11352658764749e-09,1.16422722019631e-08,69.9241376854711,41.9747803905623,203.756469395841,213.946501650881
"1038","ulaG",49.5375009923606,2.1193927002122,0.362814179490977,5.84153767966201,5.17211768374473e-09,1.17643254829685e-08,60.6009193274083,100.739472937349,16.7580386056631,20.0515730990216
"1039","galP",87.3868200412948,-2.91001324373296,0.498553536342661,-5.83691225034834,5.31770835796068e-09,1.2083839685414e-08,23.308045895157,16.7899121562249,157.738363383464,151.710958730333
"1040","gcd",364.106145625021,0.878505460108364,0.150909556403024,5.82140376691716,5.83554022149711e-09,1.32477985220718e-08,503.453791335392,440.735194100904,261.212601758114,251.022995305676
"1041","yaiC",32.4568742882148,2.67454464614828,0.459507706999105,5.82045655689836,5.86870960613635e-09,1.33103010375484e-08,32.6312642532199,79.7520827420683,9.31002144759063,8.13412870998045
"1042","folP",149.22462268552,-1.7463772069651,0.300091845678036,-5.81947571090872,5.90325012439315e-09,1.33757903490329e-08,51.2777009693455,83.9495607811245,222.376512291022,239.294716700588
"1043","mrdB",146.297511946823,-1.76113354608329,0.302792812523791,-5.81629904423478,6.01647931022576e-09,1.36192786686894e-08,65.2625285064397,67.1596486248996,236.74054538159,216.027325274364
"1044","cbl",133.332918296553,-1.85087689055946,0.318940874604084,-5.80319751382459,6.5062073619737e-09,1.47137505571072e-08,60.6009193274083,54.5672145077309,213.864492681796,204.299046669276
"1045","queF",145.27855975585,-1.75056943291158,0.301885421006757,-5.79878758991943,6.67960736516916e-09,1.5091438267143e-08,60.6009193274083,71.3571266639558,232.750536189766,216.40565684227
"1046","rstA",140.229909627706,-1.86922138156164,0.322905329865205,-5.78875976541462,7.09080250760104e-09,1.60051479162964e-08,69.9241376854711,50.3697364686747,237.272546607167,203.353217749511
"1047","tolC",820.806250522387,-0.766134833245542,0.132396569538996,-5.78666679894515,7.17967923466641e-09,1.61902795349068e-08,610.670802453114,604.436837624096,1077.83448301821,990.282878994131
"1048","tdcA",14.06596331422,3.96815167936123,0.686000810395804,5.78447083330953,7.2740942027514e-09,1.6387534744939e-08,27.9696550741884,25.1848682343374,1.59600367672982,1.51332627162427
"1049","yccC",153.501175787834,1.26779754500362,0.219257417447979,5.7822333208153,7.37153698766756e-09,1.6591228625246e-08,181.802757982225,251.848682343373,86.716199768987,93.6370630567516
"1050","ycgG",31.164512459622,2.6549341464247,0.460491167243593,5.76543989392152,8.14451252914229e-09,1.83135181726714e-08,74.5857468645025,33.5798243124498,7.98001838364911,8.51246027788651
"1051","yicE",163.546096856471,-1.61966640998964,0.281966180348728,-5.74418679568762,9.23637831498695e-09,2.0748895529671e-08,102.555401938691,58.7646925467872,252.4345815361,240.429711404306
"1052","crp",1108.68255585968,-0.6978929673927,0.121623513403611,-5.73814181043036,9.57209527184283e-09,2.14826206623773e-08,764.503905361151,923.44516859237,1382.13918404803,1364.64196543718
"1053","yfeH",184.024664227154,1.10800808941191,0.19317350870185,5.73581800557364,9.70428236601434e-09,2.17586046212344e-08,247.065286488665,256.04616038243,114.380263498971,118.606946538552
"1054","dld",597.115209408211,-0.818824760678766,0.143316746430759,-5.71339205690362,1.10746132018367e-08,2.48075538610403e-08,396.23678021767,465.920062335241,758.101746446665,768.20224863327
"1055","dipZ",89.0799252958782,-2.62263518294062,0.459393185510248,-5.70891181162745,1.13700782393355e-08,2.54452651403517e-08,27.9696550741884,20.9873901952811,156.408360319523,150.954295594521
"1056","malE",452.840070378198,0.852226582822994,0.149394920158403,5.70452182657468,1.16670144175783e-08,2.60850578029379e-08,629.31723916924,537.277188999197,338.884780692299,305.881072652055
"1057","ugpA",22.464444161554,2.93376976208124,0.515516894660858,5.69092844961225,1.26350448533811e-08,2.82226498569846e-08,41.9544826112827,37.777302351506,5.58601286855438,4.53997881487281
"1058","ycbX",93.7130835243983,-2.43618815415914,0.429747161539247,-5.66888713222287,1.43728004882787e-08,3.20738959856579e-08,27.9696550741884,29.3823462733936,164.65437931596,152.845953434051
"1059","ushA",590.607489011198,0.747314230984147,0.131844665418574,5.66814158624934,1.44354658723029e-08,3.21833190977405e-08,806.458387972434,675.793964288052,436.773006198395,443.404597585911
"1060","ypdC",48.0624150744995,1.9960473010803,0.352221658919283,5.66702032806484,1.45302110166275e-08,3.23639888776014e-08,69.9241376854711,83.9495607811245,20.2160465719111,18.1599152594912
"1061","ycaC",100.744965000561,1.48853812669799,0.262889987964419,5.66220926945097,1.49436422525139e-08,3.32534772461691e-08,163.156321266099,134.319297249799,57.4561323622736,48.0481091240705
"1062","proB",317.189669338244,-1.13178729128247,0.200163551498607,-5.65431259991579,1.56471210653734e-08,3.47861137809289e-08,191.125976340288,205.676423913755,408.310940630046,463.645336468885
"1063","hflX",1248.99564542913,-0.606546986919926,0.107284194323533,-5.65364721937312,1.57078447910096e-08,3.48882611021389e-08,1006.90758267078,973.814905061044,1506.09546960738,1509.1646243773
"1064","grxB",225.520320254987,1.05295846684485,0.186604949399072,5.64271457019612,1.67389724669491e-08,3.71435281902884e-08,293.681378278979,314.810852929217,155.876359093946,137.712690717808
"1065","arsB",40.2707132016349,2.16918663650485,0.384541170530528,5.64097371813832,1.69091173599119e-08,3.74858460908469e-08,60.6009193274083,71.3571266639558,15.6940361545099,13.4307706606654
"1066","pepB",372.371328340443,-0.985393705802867,0.174766304807689,-5.63835063565132,1.71686646001167e-08,3.80255320083261e-08,256.388504846727,243.453726265261,483.057112823559,506.585969426224
"1067","ybhG",114.005573980152,1.34264370255527,0.238851600872782,5.62124640424911,1.89584639674554e-08,4.19502656299551e-08,167.817930445131,159.504165484137,67.0321544226525,61.668045568689
"1068","mltC",116.38063846878,-2.07215216740654,0.368984139033354,-5.61582991842157,1.95621012849415e-08,4.32454317731712e-08,46.6160917903141,41.9747803905623,206.682476136512,170.24920555773
"1069","znuC",134.946063872798,-1.79699043335948,0.320229878291492,-5.61156392697296,2.00506189670283e-08,4.42839208429878e-08,74.5857468645025,46.1722584296185,220.780508614292,198.245741582779
"1070","adiC",19.6703796854672,3.10214884614946,0.553473007188714,5.60487829732903,2.08401345489645e-08,4.59846333365468e-08,37.2928734322513,33.5798243124498,3.45800796624795,4.35081303091977
"1071","fimB",87.8868103616357,-4.96392337125025,0.886053863306033,-5.60228173119061,2.115483410471e-08,4.66354466117838e-08,4.66160917903141,4.19747803905623,179.816414244893,162.871739983562
"1072","dppB",178.087305890875,-1.45830147085636,0.261827024635485,-5.56971333607218,2.55158793381789e-08,5.61968200722393e-08,83.9089652225653,104.936950976406,251.104578472159,272.398728892368
"1073","emrA",99.234638384674,-2.18875099029753,0.393468867929992,-5.56270436797801,2.65625669990498e-08,5.84475495664086e-08,27.9696550741884,41.9747803905623,164.122378090383,162.871739983562
"1074","tbpA",85.1267724349895,-2.55458946953996,0.461131730038232,-5.53982583095758,3.02772617474885e-08,6.65592318303727e-08,18.6464367161256,29.3823462733936,144.172332131261,148.305974619178
"1075","ytfL",90.0787624323122,1.50232364100219,0.271315269400181,5.53718795231652,3.07366652171452e-08,6.7506294490865e-08,153.833102908036,113.331907054518,44.1561017228584,48.9939380438357
"1076","pstB",139.997237894092,-1.79774475891154,0.325022833386531,-5.53113373660609,3.18167625572725e-08,6.981354683803e-08,74.5857468645025,50.3697364686747,238.868550283897,196.164917959296
"1077","ispA",130.904180423954,-1.75090289132862,0.316609847762527,-5.530159291324,3.19940129378219e-08,7.01372929862559e-08,55.9393101483769,62.9621705858434,209.874483489972,194.840757471625
"1078","yiaK",15.6673232985103,3.47278398674869,0.628342703679762,5.52689474455744,3.25948375442965e-08,7.13881367737329e-08,32.6312642532199,25.1848682343374,2.39400551509473,2.45915519138944
"1079","puuE",49.9836999633286,1.91091571967785,0.34583551180281,5.52550462419667,3.28539923842664e-08,7.1889041723126e-08,69.9241376854711,88.1470388201807,21.8120502486409,20.0515730990216
"1080","phoU",126.099044267212,-1.82505144271944,0.330756018133213,-5.51781779518339,3.43235022106164e-08,7.50349895548753e-08,51.2777009693455,58.7646925467872,185.136426500659,209.217357052055
"1081","yfhA",85.1695815093609,-2.56181937746287,0.464415060969861,-5.51622803126345,3.46352804609236e-08,7.56465283702504e-08,9.32321835806282,37.777302351506,144.704333356837,148.873471971037
"1082","pstS",175.699506643304,-1.50687646309503,0.273293851245963,-5.51375911395404,3.51249274105766e-08,7.66450587951676e-08,116.540229475785,67.1596486248996,273.182629333588,245.915519138944
"1083","hypE",64.5089606071374,1.72508724272772,0.313906700645304,5.49554131587962,3.89513732769816e-08,8.49161517146386e-08,97.8937927596596,100.739472937349,26.8660618916187,32.5365148399218
"1084","amiC",145.868718483377,-1.749725002326,0.318669765076369,-5.49071544928864,4.00308842377856e-08,8.7189038455177e-08,79.2473560435339,54.5672145077309,201.096463267958,248.563840114286
"1085","ispD",99.061089645219,-2.18949629574345,0.398791686398883,-5.49032582778932,4.01192943806952e-08,8.73010636247201e-08,23.308045895157,46.1722584296185,154.812356642793,171.951697613308
"1086","ygfT",34.2547200497585,2.27541843876093,0.414491313338466,5.48966495928195,4.02696870870407e-08,8.75476346339807e-08,46.6160917903141,67.1596486248996,11.7040269626854,11.5391128211351
"1087","yggW",72.361981407154,-3.50526562482294,0.638991392696278,-5.48562259975393,4.12015686652415e-08,8.9491171682277e-08,0,20.9873901952811,136.990315585976,131.470219847358
"1088","nagD",129.851973292507,-1.73589569688485,0.316869205154634,-5.4782720082809,4.29499532531007e-08,9.32029776016276e-08,55.9393101483769,62.9621705858434,207.746478587665,192.759933848141
"1089","potA",145.946750348274,-1.63570292933515,0.298622608172891,-5.47749193988735,4.31396650533226e-08,9.35286953084433e-08,69.9241376854711,71.3571266639558,234.612540479284,207.893196564384
"1090","ppx",205.161493907215,-1.28664242929773,0.235010863526513,-5.47482107844167,4.37953884858071e-08,9.48632222155876e-08,107.217011117722,130.121819210743,291.802672228769,291.504473071625
"1091","hisM",114.166428709607,-1.94603183115623,0.355928430536524,-5.4674807185894,4.56476844873658e-08,9.87847690876908e-08,60.6009193274083,33.5798243124498,190.722439369214,171.762531829355
"1092","ascG",107.884125736887,-1.94257327403735,0.35783261309231,-5.42872058879726,5.67594623157089e-08,1.22718947369404e-07,41.9544826112827,46.1722584296185,171.836395861244,171.573366045401
"1093","yecP",88.0065457714822,-2.33397094574955,0.430373061648765,-5.42313437743543,5.85629329944845e-08,1.26502364867317e-07,23.308045895157,33.5798243124498,146.832338259144,148.305974619178
"1094","sseB",139.870118230371,-1.67193014067389,0.308815587774094,-5.41400825238443,6.16293238728194e-08,1.33004418339787e-07,79.2473560435339,54.5672145077309,199.234458978439,226.431443391781
"1095","yjcZ",303.124338282572,-1.05275984491201,0.194608721451373,-5.40962315080552,6.31575078177994e-08,1.36177968911255e-07,214.434022235445,180.491555679418,395.542911216208,422.028863999218
"1096","cpxA",309.308456972854,-1.06606090940054,0.197398230771067,-5.4005595958806,6.6433336337446e-08,1.43110499172181e-07,237.742068130602,163.701643523193,408.842941855623,426.947174381997
"1097","ygiQ",145.930656762817,-1.57860980002484,0.292598698710663,-5.39513609247407,6.84716340534953e-08,1.47366935278307e-07,69.9241376854711,75.554604703012,229.026527610729,209.217357052055
"1098","galT",149.67003043561,1.16231343027038,0.215486674494138,5.39389933507,6.89448531800791e-08,1.48250271728749e-07,191.125976340288,222.46633606998,96.5582224421542,88.5295868900197
"1099","copA",298.150423268213,0.870191644772614,0.161534533886524,5.38703163859633,7.16308287651643e-08,1.53885702197045e-07,363.60551596445,407.155369788454,206.9484767493,214.892330570646
"1100","dfp",108.895947247699,-2.13085053021601,0.395683293620551,-5.38524260329128,7.23469992284407e-08,1.55282968343953e-07,51.2777009693455,29.3823462733936,200.564462042381,154.359279705675
"1101","pnuC",509.977593542056,0.736467309949043,0.136847205516543,5.38167591489483,7.37955372475238e-08,1.58248195677933e-07,675.933330959554,600.23935958504,370.272853001319,393.46483062231
"1102","srlE",21.2709591280167,2.86976741658934,0.533553977980163,5.37858873708187,7.50719782325242e-08,1.60839329044455e-07,37.2928734322513,37.777302351506,5.85201348134268,4.16164724696674
"1103","rutR",114.896118403514,1.31523245705586,0.244657044249241,5.37582092145275,7.62345337975082e-08,1.63181989388864e-07,181.802757982225,146.911731366968,61.4461415540981,69.4238427107633
"1104","rcsA",80.4523397148665,-2.5982171803617,0.483825109192779,-5.37015779254739,7.86677786103345e-08,1.68237885234601e-07,37.2928734322513,8.39495607811245,141.246325390589,134.875203958513
"1105","thiD",138.769132508155,-1.59620821649643,0.29817454311929,-5.35326792085614,8.6379803237371e-08,1.84563543387722e-07,79.2473560435339,58.7646925467872,204.820471846994,212.244009595304
"1106","hemL",784.208780188015,0.666512497133147,0.124613440553811,5.3486405171947,8.86173594160472e-08,1.89173223852882e-07,899.690571553062,1024.18464152972,583.605344457538,629.354563211743
"1107","yfbE",56.2804200635851,1.81639764635087,0.340226078476212,5.33879605727479,9.35658211026847e-08,1.99556371836891e-07,74.5857468645025,100.739472937349,27.6640637299836,22.1323967225049
"1108","hisQ",248.200580839892,-1.13785336735171,0.213343020805332,-5.33344546756916,9.63665126355653e-08,2.05344166365135e-07,163.156321266099,146.911731366968,352.450811944502,330.283458781997
"1109","aroH",112.464039775983,-1.84798037729097,0.346622644580164,-5.33138964284715,9.7464043114752e-08,2.07495586829513e-07,41.9544826112827,54.5672145077309,183.274422211141,170.060039773777
"1110","ykgE",38.8533467996029,2.19925659419832,0.412800337702479,5.32765211976014,9.94904452211739e-08,2.11618865916389e-07,60.6009193274083,67.1596486248996,16.4920379928748,11.160781253229
"1111","lacY",29.0398411754597,2.41902328399537,0.454627156150644,5.32089482836306,1.03258087255505e-07,2.19435053114535e-07,60.6009193274083,37.777302351506,8.51201960922572,9.26912341369865
"1112","bioD",69.1457772506569,-3.16037828621789,0.594097434444921,-5.31962958091327,1.03978733994981e-07,2.20767797627832e-07,13.9848275370942,12.5924341171687,121.562280044255,128.44356730411
"1113","emrB",161.700579913469,1.12347694249586,0.211319804760163,5.31647728792361,1.05795420893188e-07,2.24423170466143e-07,247.065286488665,197.281467835643,97.0902236677308,105.36534166184
"1114","nfo",114.358508736483,-1.87734590535094,0.353174907570289,-5.31562652133577,1.06290963784739e-07,2.25271961845393e-07,41.9544826112827,54.5672145077309,194.44644794825,166.46588987867
"1115","yigB",94.8182061817123,-2.09949364316677,0.395309167859172,-5.31101682902206,1.09015261879564e-07,2.30838594885785e-07,41.9544826112827,29.3823462733936,157.738363383464,150.197632458709
"1116","yidZ",88.5592993113865,1.49969576826308,0.283888889214011,5.28268567472018,1.27303705247723e-07,2.69322623736446e-07,144.509884549974,117.529385093574,51.3381182681426,40.8598093338553
"1117","yafJ",107.827363823453,-1.85233361173901,0.351181866485287,-5.27457078088232,1.33067154065055e-07,2.81263698073048e-07,46.6160917903141,46.1722584296185,169.974391571726,168.546713502153
"1118","lpxA",674.102802614756,-0.798755383452204,0.151439862386001,-5.27440642686454,1.33186452351504e-07,2.81264055457871e-07,475.484136261204,507.894842725803,797.469837139334,915.562394332683
"1119","trmH",66.224454605032,-3.6837824038452,0.699515854144097,-5.2661885817478,1.39285207521268e-07,2.93880585306268e-07,0,16.7899121562249,128.744296589539,119.363609674364
"1120","recR",234.8962026588,-1.15132712578179,0.218682362648118,-5.26483760208132,1.40313332963722e-07,2.9578551707799e-07,139.848275370942,151.109209406024,313.61472247741,335.012603380823
"1121","ydjF",157.291018508164,1.09766552136036,0.208551953477339,5.26327134825728,1.41514476254427e-07,2.9805145266432e-07,223.757240593508,205.676423913755,96.8242230549425,102.90618647045
"1122","aapQ",32.9061954261463,2.3724703697534,0.4513164201283,5.25677831327067,1.46600851795713e-07,3.08488958190445e-07,60.6009193274083,50.3697364686747,7.98001838364911,12.6741075248533
"1123","yjjG",102.354444975394,1.39421553182934,0.265428610711734,5.25269498299679,1.49889649215616e-07,3.15128639179047e-07,163.156321266099,134.319297249799,50.2741158169894,61.668045568689
"1124","nuoC",1097.91872544128,-0.591898889450899,0.112818424770889,-5.24647362035877,1.5503803549606e-07,3.25662635058894e-07,839.089652225653,910.852734475201,1316.43703268931,1325.29548237495
