"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_starvation1","K12_IAI1ref_starvation2","K12_batch1","K12_batch2"
"539","garK","garK",160,362.754715038881,4.27960040075247,0.175497572733399,24.3855247345994,2.43581935878023e-131,3.59435594130008e-130,661.94850342246,717.768744678614,39.9000919182456,31.4015201362036
"540","garL","garL",242,140.871560542874,6.0297558805532,0.317576448032229,18.986785443048,2.19351912579785e-80,2.14004076694575e-79,261.050114025759,293.823462733936,5.58601286855438,3.02665254324854
"541","garP","garP",277,147.045296076569,7.57050182249961,0.43449303364527,17.4237588091696,5.44777613654597e-68,4.64339330627619e-67,270.373332383822,314.810852929217,1.86200428951813,1.1349947037182
"542","garR","garR",127,366.795646042978,4.79750705364065,0.173077758807931,27.7187957983936,4.14482704571522e-169,7.7054619330186e-168,741.195859465994,675.793964288052,23.1420533125824,27.0507071052838
"543","gatD","gatD",2238,267.784972824313,0.0575861685038429,0.177391936681164,0.324626753511043,0.74546357656841,0.786434094851661,251.726895667696,293.823462733936,260.946601145326,264.642931750294
"544","gatY","gatY",184,18601.3184683361,2.31203806286934,0.101553011598312,22.7668094375625,9.78122318043405e-115,1.25507977875026e-113,33381.7833310439,28563.8380557776,6283.20047467252,6176.4520118505
"545","gatZ","gatZ",157,16459.9160069934,2.03420555468317,0.0823568378331603,24.6998987358414,1.07216581781424e-134,1.61234617570664e-133,27452.216455316,25474.4942190322,6615.43524004511,6297.51811358044
"546","gcd","gcd",1040,364.106145625021,0.878505460108364,0.150909556403024,5.82140376691716,5.83554022149711e-09,1.32477985220718e-08,503.453791335392,440.735194100904,261.212601758114,251.022995305676
"547","gcl","gcl",546,73.0223975371302,3.31997867229671,0.300302249097576,11.0554572344144,2.06283026659447e-28,8.92004076818598e-28,139.848275370942,125.924341171687,13.8320318649918,12.4849417409002
"548","gcvA","gcvA",1820,119.228033822843,0.388993295296014,0.246891682183717,1.57556257811292,0.115126646072949,0.149348357900128,149.171493729005,121.726863132631,106.134244502533,99.8795339272017
"549","gcvP","gcvP",487,460.926030326773,-3.03521614733648,0.251400106524054,-12.0732492491847,1.46243701240468e-33,7.08996670695575e-33,107.217011117722,92.3445168592369,755.441740318782,888.700853011352
"550","gcvT","gcvT",672,312.986787851249,-2.17883744264488,0.232740169025994,-9.36167337062271,7.8483688404742e-21,2.75744030243446e-20,121.201838654817,104.936950976406,499.549150816434,526.25921095734
"551","gdhA","gdhA",122,3501.30918978434,-4.0376169596519,0.142861101074566,-28.2625356327365,9.98355950916236e-176,1.9320642623879e-174,447.514481187015,356.785633319779,6347.83862358008,6853.0980210505
"552","ggt","ggt",1701,39.463059720483,-0.976520428165415,0.485966697345601,-2.0094389872789,0.0444905990658665,0.0617532653700827,23.308045895157,29.3823462733936,48.4121115274713,56.7497351859101
"553","glcC","glcC",45,1032.88377391953,5.19723941037071,0.125961482939135,41.260544803859,0,0,2121.03217645929,1901.45755169247,53.9981243960256,55.0472431303328
"554","glcD","glcD",220,177.065581316921,4.7100096851437,0.231976978710911,20.3037806221854,1.19062694568382e-91,1.27775919034523e-90,316.989424174136,365.180589397892,14.3640330905684,11.7282786050881
"555","glcF","glcF",640,125.464197332578,2.28193461071074,0.23309543295426,9.78970107560415,1.24663893380722e-22,4.59892894174818e-22,177.141148803193,239.256248226205,41.7620962077637,43.6972960931508
"556","gldA","gldA",644,110.068000047734,2.54445714137752,0.261656621274238,9.72441335130871,2.37269106273393e-22,8.69863912906027e-22,200.449194698351,176.294077640361,27.3980631171953,36.1306647350294
"557","glgA","glgA",1436,818.988797857397,0.418681882180038,0.126476089533612,3.31036390928872,0.000931747482933919,0.00153193301337534,904.352180732093,969.617427021988,663.671528906818,738.31405476869
"558","glgB","glgB",808,1180.29794124931,-1.08319541598239,0.138754283860844,-7.80657278350212,5.87640401007317e-15,1.71710270640876e-14,661.94850342246,847.890563889358,1532.69553088621,1678.65716679922
"559","glgC","glgC",1292,1193.34473655224,0.431410047092037,0.10206703724952,4.226732339035,2.37109432005147e-05,4.3329362922922e-05,1347.20505274008,1393.56270896667,1004.68431450142,1027.92687000078
"560","glgP","glgP",1651,1472.33813932596,0.252116476810561,0.112231291017346,2.24640093262044,0.0246783386557951,0.0352910706034719,1594.27033922874,1607.63408895853,1267.75892054906,1419.68920856752
"561","glgX","glgX",873,1132.70385949873,0.773978184815249,0.107824219891283,7.17814778159892,7.06621585894919e-13,1.91103501065052e-12,1398.48275370942,1460.72235759157,807.311859812502,864.298466881411
"562","glk","glk",900,380.30155250538,1.00909854529016,0.144962845945635,6.96108398471013,3.37664387030492e-12,8.85806241976656e-12,517.438618872486,499.499886647691,247.380569893122,256.88713460822
"563","glmM","glmM",810,703.749890281293,-1.12845618253346,0.14523559731958,-7.7698319376232,7.85903305862316e-15,2.29076259893942e-14,433.529653649921,449.130150179016,924.086128826567,1008.25362846967
"564","glmS","glmS",1311,2334.98869961021,-0.498144989658405,0.122415849392654,-4.06928508138339,4.71576172570659e-05,8.49268759297731e-05,2055.76964795285,1817.50799091135,2534.98583987253,2931.69131970411
"565","glmU","glmU",1617,1640.66656716638,-0.267597854074267,0.110332071887028,-2.42538592358048,0.015292120908317,0.022338447132474,1552.31585661746,1427.14253327912,1711.97994390552,1871.22793486341
"566","glnA","glnA",295,955.745866083961,-3.10124330238907,0.183828134491902,-16.8703409353572,7.43659138934274e-64,5.95179398991126e-63,186.464367161256,209.873901952811,1796.03613754663,1630.60905767515
"567","glnD","glnD",1291,176.704413395989,-1.04101754482535,0.246223358248428,-4.2279398357284,2.35840831644431e-05,4.31309220381489e-05,135.186666191911,96.5419948982932,245.252564990816,229.836427502936
"568","glnG","glnG",1444,223.106797072614,0.612948919457553,0.186919939752293,3.27920563354469,0.00104099751069868,0.00170207418473656,284.358159920916,256.04616038243,168.910389120573,183.112478866537
"569","glnH","glnH",430,1870.18116392765,1.47207244121975,0.110255554560624,13.3514583195927,1.16152519122085e-40,6.37758366621494e-40,2880.87447264141,2619.22629637108,1046.71241132197,933.911475376127
"570","glnL","glnL",1844,159.22175029425,0.323451690216417,0.215615304088064,1.50013326551398,0.133579885529967,0.171031512872154,186.464367161256,167.899121562249,143.108329680107,139.415182773386
"571","glnP","glnP",1182,358.311192900246,0.755110359981823,0.154340064356401,4.89251033508789,9.95578863371413e-07,1.98863087683579e-06,442.852872007984,457.525106257129,255.360588276772,277.5062050591
"572","glnQ","glnQ",1671,267.487565193166,-0.474381532778367,0.218829654785358,-2.1678119139916,0.0301729999913149,0.0426322279949099,181.802757982225,264.441116460542,281.694648942814,342.011737387085
"573","glnS","glnS",356,781.907129273814,-2.68142553575517,0.177616156635298,-15.0967433737516,1.70131000821625e-51,1.12831262061757e-50,237.742068130602,184.689033718474,1320.69304249393,1384.50437275225
"574","gloB","gloB",1417,212.930872679865,0.718729583818631,0.209808279105743,3.42564929697743,0.000613331752874009,0.0010219310293123,316.989424174136,214.071379991867,169.708390958938,150.954295594521
"575","glpA","glpA",37,5315.22652265351,6.13965549240692,0.124801557312922,49.1953435886429,0,0,11332.3719142254,9633.21209963404,136.990315585976,158.331761168689
"576","glpB","glpB",38,2778.92579610166,5.96057935895227,0.125001616131118,47.684018362611,0,0,5966.8597491602,4974.01147628163,87.2482009945636,87.5837579702546
"577","glpC","glpC",39,1782.18203452768,5.91301531438596,0.114441867914525,51.6682873334637,0,0,3617.40872292837,3395.75973359649,55.5941280727555,59.9655535131117
"578","glpD","glpD",51,40445.4023845715,3.98099196656374,0.0990324422841703,40.1988669040436,0,0,81494.2516678271,70668.7402655506,4709.00884819134,4909.60875671703
"579","glpF","glpF",57,14902.3286026661,5.68857048441232,0.121051731497247,46.9928881978997,0,0,30263.1667902719,28215.4473785359,624.303438214149,506.396803642271
"580","glpG","glpG",1014,184.291512431582,-1.60342075149767,0.267192174979911,-6.00100190665474,1.9610368784084e-09,4.56608290919351e-09,107.217011117722,75.554604703012,289.940667939251,264.453765966341
"581","glpK","glpK",56,19973.1621282726,3.80132151473439,0.071693824249446,53.0216033881575,0,0,38099.3318202237,36450.8992911643,2677.82816893985,2664.58923276243
"582","glpQ","glpQ",35,5383.70781923952,3.33494699807027,0.0794716873474455,41.9639636376421,0,0,9966.52042476915,9629.01462159498,948.824185815879,990.472044778084
"583","glpT","glpT",36,5411.51943000043,3.416385505833,0.0835033646193429,40.9131478881945,0,0,10232.2321479739,9561.85497297008,943.238172947325,908.752426110374
"584","glpX","glpX",307,453.53387082333,2.19328750752973,0.132482238484516,16.5553324930125,1.46529736561833e-61,1.1268948144055e-60,750.519077824057,738.756134873896,160.664370124135,164.195900471233
"585","gltA","gltA",762,3648.04978367775,0.814046884993556,0.097392905196141,8.35837973365858,6.35854922789858e-17,1.97014891431346e-16,4596.34665052497,4705.37288178203,2791.41043060046,2499.06917180353
"586","gltB","gltB",94,4270.90128836282,-4.31649989970606,0.137902506513171,-31.3010982095078,4.50846990548538e-215,1.13239334540968e-213,433.529653649921,381.970501554116,7854.20009380024,8413.90490444698
"587","gltD","gltD",164,2341.51691413839,-4.50652444433433,0.185698219452502,-24.2680002943541,4.2695231277417e-130,6.14655128329156e-129,149.171493729005,239.256248226205,4276.49185179756,4701.14806280079
"588","gltI","gltI",858,1088.03836366521,0.770239785797082,0.105421929072248,7.30625774519093,2.74685045029304e-13,7.55864092440778e-13,1431.11401796264,1313.8106262246,809.705865327596,797.52294514599
"589","gltJ","gltJ",1522,50.7973632124536,-1.32819866561316,0.459759517639239,-2.8888986843234,0.00386593611502044,0.00599702704833329,27.9696550741884,29.3823462733936,66.7661538098642,79.071297692368
"590","gltK","gltK",1692,65.2115526663837,-0.757693988268112,0.368031115095948,-2.05877698158911,0.0395156077181139,0.0551396866563043,37.2928734322513,58.7646925467872,83.258191802739,81.5304528837575
"591","gltL","gltL",1131,96.9487465428583,-2.02526605552009,0.388938253803483,-5.20716601083776,1.91746536247302e-07,4.00119654284999e-07,55.9393101483769,20.9873901952811,153.482353578851,157.385932248924
"592","gltP","gltP",960,147.461651156632,-2.10828174952648,0.325936524862386,-6.46838138320527,9.9058229730316e-11,2.43621333742996e-10,46.6160917903141,62.9621705858434,227.164523321211,253.103818929159
"593","gltS","gltS",323,225.874805118054,2.95194116305415,0.185945666408071,15.8752888415045,9.39772891235336e-57,6.86936159816294e-56,368.267125143481,432.340238022791,48.4121115274713,54.4797457784737
"594","gltX","gltX",279,1098.63391969474,-2.5715804765883,0.14849644587865,-17.3174547132917,3.47386883346725e-67,2.93971480853627e-66,307.666205816073,323.205809007329,1873.70831648081,1889.95534747476
"595","glxK","glxK",1412,32.9759455310358,1.45620039111599,0.420823610917628,3.46035810096461,0.000539457467006059,0.000902024843910273,46.6160917903141,50.3697364686747,16.7580386056631,18.1599152594912
"596","glxR","glxR",2078,7.24703139163862,0.679342597066971,0.893089447636317,0.760665797658839,0.446856708480939,0.507225331117066,13.9848275370942,4.19747803905623,5.32001225576607,5.48580773463797
"597","glyA","glyA",98,3868.31214268766,-3.78809452048346,0.124877504279172,-30.3344829186763,4.02530843923735e-202,9.69770737248916e-201,503.453791335392,537.277188999197,7045.02622969822,7387.49136071782
"598","glyQ","glyQ",488,755.230494034455,-1.94250579402936,0.161203314832993,-12.0500362913864,1.93864557449315e-33,9.37938975692279e-33,307.666205816073,314.810852929217,1139.54662518509,1258.89829220744
"599","glyS","glyS",343,1415.21757770153,-2.16322592771891,0.140719044171137,-15.3726593330756,2.49705693098999e-53,1.71881965424705e-52,564.0547106628,470.117540374297,2197.43106224418,2429.26699752486
"600","gmd","gmd",1460,11.7442355226662,-4.22419348834506,1.31809719362706,-3.20476631675483,0.00135172175980045,0.00218590073622526,0,0,23.1420533125824,23.8348887780822
"601","gmk","gmk",1366,811.023725589143,0.493219621516499,0.13103925251502,3.7639074708547,0.000167278801002764,0.000289125365422786,862.39769812081,1032.57959760783,703.305620212275,645.811986415657
"602","gmr","gmr",16,1498.68382256917,4.58050549912551,0.119293831811311,38.3968343507533,0,0,2988.09148375913,2766.13802773805,129.276297815116,111.229480964384
"603","gnd","gnd",144,4764.52461457206,-2.64009701936468,0.100215355306218,-26.3442364824991,5.97536211770121e-153,9.79710413881427e-152,1379.8363169933,1255.04593367781,8059.8185674856,8363.39764013152
"604","gntP","gntP",611,73.0259249888913,3.00426437758888,0.296383148406985,10.136421027094,3.80796073866687e-24,1.47145585990057e-23,125.863447833848,134.319297249799,14.896034316145,17.024920555773
"605","gntR","gntR",1625,122.058726405722,0.586619351820131,0.245683413267742,2.38770433875746,0.0169539749286776,0.0246328214194509,167.817930445131,125.924341171687,101.612234085132,92.8803999209395
"606","gntT","gntT",967,146.162632507694,1.59284250599395,0.247849939115819,6.42664069911115,1.30454675239243e-10,3.1851446560481e-10,200.449194698351,239.256248226205,61.7121421668865,83.2329449393348
"607","gntU","gntU",2081,33.2354746287157,0.363409820720183,0.480806604803379,0.755833670106915,0.44974892671277,0.510262958178207,37.2928734322513,37.777302351506,22.8760526997941,34.9956700313112
"608","gntX","gntX",2171,42.8752693877735,-0.209181551119341,0.426322776040118,-0.490664733098043,0.623663593880925,0.678244930977827,37.2928734322513,41.9747803905623,50.806117042566,41.4273066857144
"609","gor","gor",1323,329.699275084575,-0.730545557727454,0.181364972334265,-4.02804107278787,5.62435196202745e-05,0.000100371088301941,265.71172320479,230.861292148092,395.276910603419,426.947174381997
"610","gph","gph",720,218.115420351588,-2.76428221413594,0.313111340216786,-8.82843212328899,1.06153232410263e-18,3.48094141278656e-18,69.9241376854711,41.9747803905623,379.582874448909,380.97988888141
"611","gpmA","gpmA",1837,4357.47959343925,0.130030114647983,0.085589503643721,1.5192296848601,0.128704691750191,0.165417407306587,4642.96274231528,4466.11663355582,4040.01730702876,4280.82169085715
"612","gpp","gpp",1569,198.644142779342,-0.60830899943716,0.231571389122509,-2.62687459682399,0.00861730851556888,0.0129671544966591,167.817930445131,146.911731366968,260.414599919749,219.432309385519
"613","gpsA","gpsA",1823,548.211642737711,0.219038155728659,0.139958092950384,1.5650267241517,0.117576643280353,0.152275619739393,536.085055588612,642.214139975602,493.96313794788,520.584237438749
"614","groL","groL",270,7435.43939458022,-1.62832263651598,0.091950648025255,-17.7086586281453,3.59538998418704e-70,3.14396879728356e-69,3678.00964225578,3588.84372339307,10749.0847627754,11725.8194498967
"615","grxB","grxB",1064,225.520320254987,1.05295846684485,0.186604949399072,5.64271457019612,1.67389724669491e-08,3.71435281902884e-08,293.681378278979,314.810852929217,155.876359093946,137.712690717808
"616","gshA","gshA",1537,854.465615675877,-0.334456402326295,0.118513153407566,-2.82210364596494,0.00477097553983433,0.00732873991512612,769.165514540182,742.953612912952,941.376168657807,964.367166592565
"617","gshB","gshB",1622,278.843403726378,-0.44698529098407,0.185138253581843,-2.41433243717228,0.0157640719757138,0.0229463464455366,219.095631414476,251.848682343373,331.170762921438,313.258538226224
"618","gsk","gsk",851,153.438325662457,-2.71566904981227,0.36924160927237,-7.35472108672633,1.91326190236371e-13,5.30576064791464e-13,55.9393101483769,25.1848682343374,278.768642202142,253.860482064971
"619","gss","gss",677,338.256423321583,-2.00370296463508,0.215743701179476,-9.28742277842082,1.58069299085702e-20,5.51257924876431e-20,125.863447833848,142.714253327912,533.597229253337,550.850762871234
"620","guaA","guaA",246,1324.59068783063,-3.65207290495979,0.193344752384227,-18.8889166109984,1.40703817560588e-79,1.35041346853882e-78,177.141148803193,209.873901952811,2264.72921727962,2646.61848328689
"621","guaB","guaB",299,876.960736000835,-4.55047287578787,0.271197349780133,-16.7791937475682,3.46508640759222e-63,2.73614348104523e-62,83.9089652225653,58.7646925467872,1624.46574229817,1740.70354393582
"622","guaC","guaC",661,258.333145181242,-2.75084418571602,0.289537479880922,-9.5008224387646,2.08239063845598e-21,7.43800952707197e-21,60.6009193274083,71.3571266639558,464.969071153955,436.405463579649
"623","guaD","guaD",2114,50.8638182044119,0.249636770778599,0.372282788585798,0.670556841284288,0.502502884422773,0.561215378487307,55.9393101483769,54.5672145077309,50.0081152042011,42.9406329573386
"624","gudD","gudD",1342,67.2020543425909,1.25029116617334,0.320438345767337,3.90181506891547,9.54740880905583e-05,0.000167968943354552,93.2321835806282,96.5419948982932,34.5800796624795,44.4539592289629
"625","gudP","gudP",654,41.0976178686948,4.24913786108673,0.443452185278853,9.58195269330957,9.52272206768809e-22,3.43779003085804e-21,97.8937927596596,58.7646925467872,3.19200735345964,4.53997881487281
"626","gudX","gudX",1326,38.1022779232453,1.70068535510077,0.424981001583832,4.00179148894329,6.28646871617172e-05,0.000111933277819619,32.6312642532199,83.9495607811245,17.2900398312397,18.5382468273973
"627","gyrA","gyrA",216,1918.28930086949,-2.84085856733103,0.138127744406708,-20.5668932011683,5.43373361210967e-94,5.93937271212543e-93,503.453791335392,436.537716061847,3220.73541964078,3512.43027643993
"628","gyrB","gyrB",1154,1113.66626046045,-0.5716029321459,0.112334727242027,-5.08839026167189,3.61115645363434e-07,7.38816324699366e-07,867.059307299842,923.44516859237,1314.84102901259,1349.31953693699
"629","hcaB","hcaB",2218,7.95778005907832,-0.388866340666646,0.996209877990733,-0.390345798870169,0.696280861343725,0.740837815967794,13.9848275370942,0,6.11801409413098,11.7282786050881
"630","hcaE","hcaE",1911,41.570283216785,0.514531604384116,0.400712482681133,1.28404186698011,0.199127306725924,0.246017567336424,60.6009193274083,37.777302351506,32.7180753729614,35.1848358152643
"631","hcaR","hcaR",674,245.751823286095,1.5833807293764,0.16970958765691,9.32994270528432,1.05928153347372e-20,3.71062863580333e-20,363.60551596445,373.575545476004,126.084290461656,119.74194124227
"632","hcaT","hcaT",305,165.022863985507,3.45675458476484,0.208121656424566,16.6092978700549,5.96877228621851e-62,4.62041684188915e-61,303.004596637042,302.218418812048,28.1960649555602,26.6723755373777
"633","hchA","hchA",92,820.206584399412,4.40238339712356,0.140452865942304,31.3442048162407,1.16692395382531e-215,2.9946820162843e-214,1570.96229333358,1561.46183052892,82.1941893515858,66.2080243835618
"634","hcp","hcp",2089,6.25218260949992,-0.799758545034796,1.07683058662044,-0.742696720330708,0.457665315815306,0.517256012752483,4.66160917903141,4.19747803905623,7.4480171580725,8.70162606183955
"635","hcr","hcr",2069,7.06449845344775,0.704099985328842,0.888195710707179,0.792730675053857,0.42793475430452,0.488329606047835,9.32321835806282,8.39495607811245,5.05401164297777,5.48580773463797
"636","hda","hda",829,143.391045507443,-3.68815300618117,0.486788773781338,-7.57649560718478,3.55013718893996e-14,1.01108249735673e-13,18.6464367161256,20.9873901952811,264.93661033715,268.993744781214
"637","hdfR","hdfR",1878,118.506443323406,-0.365349407598005,0.263491052393607,-1.38657234953178,0.165572204601553,0.208155471280227,93.2321835806282,113.331907054518,133.532307619728,133.929375038748
"638","hdhA","hdhA",991,498.972362123591,0.847800931276423,0.136999088431334,6.18836914160457,6.07898408547237e-10,1.44828268676087e-09,619.994020811177,663.201530170884,342.874789884123,369.819107628181
"639","helD","helD",1282,496.301449794955,0.577729096061908,0.135344819898198,4.268571907639,1.96728410769104e-05,3.62305598928124e-05,606.009193274083,583.449447428815,388.094894058135,407.652264418787
"640","hemA","hemA",1201,182.825984125134,-1.1702268287024,0.245202810292228,-4.77248538590462,1.81966315999353e-06,3.57720626206887e-06,93.2321835806282,130.121819210743,258.818596243019,249.131337466145
"641","hemB","hemB",1387,243.46871385262,-2.86039818853669,0.796451705948408,-3.59142703465058,0.000328872255218094,0.00055981787640225,88.5705744015967,20.9873901952811,443.423021518102,420.8938692955
"642","hemC","hemC",501,351.595820956936,1.81677746438792,0.153132665213342,11.8640752569467,1.81901167471089e-32,8.57222867064354e-32,601.347584095052,495.302408608635,153.482353578851,156.250937545206
"643","hemD","hemD",1956,136.075680677906,-0.301058987349308,0.267026136615145,-1.12745138421867,0.259551684244949,0.313293213958243,130.525057012879,113.331907054518,166.516383605478,133.929375038748
"644","hemE","hemE",1531,159.06269475658,-0.685996676655904,0.241378063955401,-2.84200090685397,0.00448313640595863,0.00691357612963314,135.186666191911,109.134429015462,193.116444884308,198.813238934638
"645","hemF","hemF",1781,52.3540270578731,-0.732630892477551,0.425755473972832,-1.72077856249548,0.0852910139265377,0.113066863492732,18.6464367161256,58.7646925467872,61.4461415540981,70.5588374144815
"646","hemH","hemH",294,265.111653004718,2.78524315486682,0.165014241655271,16.878804683328,6.44363202580604e-64,5.17463102480546e-63,452.176090366047,474.315018413353,66.2341525842876,67.721350655186
"647","hemL","hemL",1106,784.208780188015,0.666512497133147,0.124613440553811,5.3486405171947,8.86173594160472e-08,1.89173223852882e-07,899.690571553062,1024.18464152972,583.605344457538,629.354563211743
"648","hemN","hemN",1446,212.194135285454,-0.697218423493133,0.213564763146178,-3.26466975741645,0.00109591770055539,0.00178939259406035,181.802757982225,142.714253327912,259.616598081384,264.642931750294
"649","hemX","hemX",1549,370.110090934113,-0.444357000000712,0.161666429997324,-2.7486040237795,0.00598496405124374,0.00912233707229598,307.666205816073,319.008330968273,427.196984138016,426.568842814091
"650","hemY","hemY",1335,289.374865567347,-0.749064219506274,0.19061290512788,-3.92976655491261,8.50283715817706e-05,0.000150376018954727,191.125976340288,239.256248226205,353.514814395656,373.602423307241
"651","hflC","hflC",725,830.638106067785,-1.14571646816605,0.130811525731481,-8.75852843821942,1.97815818834433e-18,6.44197445887028e-18,517.438618872486,516.289798803916,1126.77859577125,1162.04541082349
"652","hflD","hflD",1579,55.5828043932774,-1.08452773858843,0.419919351391677,-2.58270483366422,0.00980291511920185,0.0146595320050009,37.2928734322513,33.5798243124498,80.3321850620677,71.1263347663406
"653","hflK","hflK",705,998.654042079443,-1.14350025865282,0.126705960835361,-9.02483396293142,1.79968075484037e-19,6.02701597472074e-19,671.271721780523,575.054491350703,1355.27312215641,1393.01683303014
"654","hflX","hflX",1063,1248.99564542913,-0.606546986919926,0.107284194323533,-5.65364721937312,1.57078447910096e-08,3.48882611021389e-08,1006.90758267078,973.814905061044,1506.09546960738,1509.1646243773
"655","hisA","hisA",800,211.443568266606,-2.20092779164389,0.27971547075341,-7.86845213000097,3.59055892202661e-15,1.0596637018631e-14,74.5857468645025,75.554604703012,334.894771500474,360.739149998435
"656","hisB","hisB",746,276.433355697739,-2.1120194304102,0.246644783300362,-8.56300061225378,1.0996734990021e-17,3.48033395595704e-17,74.5857468645025,130.121819210743,463.107066864437,437.918789851273
"657","hisC","hisC",1029,152.026687257234,-1.71860782746672,0.292525068506906,-5.87507879662677,4.22642265917604e-09,9.69736044539808e-09,60.6009193274083,79.7520827420683,229.026527610729,238.727219348728
"658","hisD","hisD",870,174.40163815464,-2.20402742074071,0.305845505190449,-7.20634236350233,5.74747891013067e-13,1.5597468628527e-12,51.2777009693455,71.3571266639558,297.654685710112,277.317039275147
"659","hisF","hisF",877,183.838323173832,-2.05715050243909,0.287171060753673,-7.16350211974756,7.86416460875119e-13,2.1171371312727e-12,79.2473560435339,62.9621705858434,291.802672228769,301.341093837183
"660","hisG","hisG",747,233.895494825038,-2.42652667829221,0.283524233149599,-8.55844543281728,1.14399603728793e-17,3.61576257568513e-17,65.2625285064397,79.7520827420683,414.694955336965,375.872412714678
"661","hisJ","hisJ",752,1404.65159679338,-0.99816928828992,0.117497754716008,-8.49522010614154,1.97558174058171e-17,6.20259107648062e-17,1011.56919184982,864.680476045582,1915.20441207579,1827.15230720235
"662","hisM","hisM",1091,114.166428709607,-1.94603183115623,0.355928430536524,-5.4674807185894,4.56476844873658e-08,9.87847690876908e-08,60.6009193274083,33.5798243124498,190.722439369214,171.762531829355
"663","hisP","hisP",878,141.365916822809,-2.68622238847407,0.375097983860588,-7.16138850128411,7.98639579202969e-13,2.14759458598885e-12,27.9696550741884,46.1722584296185,245.784566216393,245.537187571038
"664","hisQ","hisQ",1108,248.200580839892,-1.13785336735171,0.213343020805332,-5.33344546756916,9.63665126355653e-08,2.05344166365135e-07,163.156321266099,146.911731366968,352.450811944502,330.283458781997
"665","hisS","hisS",461,925.336825859867,-1.70803848095558,0.135788924830541,-12.5786288026592,2.76792548124474e-36,1.41758613041623e-35,447.514481187015,419.747803905623,1421.77327535348,1412.31174299335
"666","hmp","hmp",1170,237.026504911643,1.05278917870733,0.212107449348945,4.96347102347807,6.924437621929e-07,1.39681763916711e-06,321.651033353167,319.008330968273,132.468305168575,174.978350156556
"667","hofB","hofB",2083,16.3934361731544,-0.531511888540113,0.707273681562287,-0.751493944134983,0.452355443973245,0.512481383503278,13.9848275370942,12.5924341171687,23.674054538159,15.3224285001957
"668","hofC","hofC",2189,20.3058053316277,0.252299019034121,0.564953437729798,0.44658373979979,0.655175638018021,0.70665586174534,23.308045895157,20.9873901952811,17.8220410568163,19.1057441792564
"669","hofQ","hofQ",2242,14.5410864569478,-0.221932626409331,0.702289407149491,-0.31601306263486,0.751992593275442,0.791906562320838,18.6464367161256,8.39495607811245,14.0980324777801,17.024920555773
"670","holA","holA",1172,136.971150078732,-1.51612857092601,0.305474959873497,-4.96318445071201,6.93466665926991e-07,1.39699214868057e-06,65.2625285064397,75.554604703012,219.982506775927,187.08496032955
"671","holB","holB",1423,56.5438794632691,-1.51915965020412,0.451505008035942,-3.36465736407333,0.000766387668752529,0.00127156801540739,41.9544826112827,16.7899121562249,81.9281887387975,85.5029343467712
"672","hrpA","hrpA",2285,606.552123132308,0.023788946268788,0.128868429463797,0.184598713337086,0.853543795207536,0.881932998024067,606.009193274083,617.029271741265,594.24536896907,608.924658544815
"673","hscA","hscA",608,445.317548938052,-2.03365147522764,0.200187339571163,-10.1587417045658,3.02961059103021e-24,1.17646556010236e-23,167.817930445131,180.491555679418,678.567563222963,754.393146404698
"674","hscC","hscC",1811,28.1826196290233,0.744796278033662,0.46645596370425,1.59671295039094,0.110329707564672,0.143678124412681,37.2928734322513,33.5798243124498,20.4820471846994,21.3757335866928
"675","hslO","hslO",1679,319.623446950921,0.368679624636474,0.173272240267133,2.12774778041815,0.033358001057982,0.0469078263834994,372.928734322513,348.390677241667,259.616598081384,297.557778158122
"676","hslU","hslU",1592,931.615544722593,0.289296740207661,0.114562643398923,2.52522752290455,0.0115623404947458,0.0171474157714164,1081.49332953529,969.617427021988,823.537897192588,851.81352514051
"677","hsrA","hsrA",2099,42.1946773120182,-0.305604558410448,0.425367829128358,-0.718447746828145,0.472481255634889,0.53145700074034,41.9544826112827,33.5798243124498,48.4121115274713,44.832290796869
"678","htpG","htpG",1355,1714.17845453029,-0.462891802847784,0.120081429095338,-3.85481590563245,0.000115816746403229,0.000201803201666438,1421.79079960458,1460.72235759157,1846.84225458919,2127.35840633582
"679","htpX","htpX",132,4827.2163112404,3.12996753716339,0.115686110826164,27.0556898733213,3.27386931641324e-161,5.85576170913005e-160,9341.86479477894,7991.99818636305,929.672141695121,1045.33012212446
"680","hyaA","hyaA",1004,20.6850336106897,3.33055121859268,0.548067830059578,6.07689602622842,1.22531153371088e-09,2.88143479192369e-09,41.9544826112827,33.5798243124498,3.99000919182456,3.21581832720157
"681","hyaB","hyaB",1148,21.696582141911,2.63347129792864,0.514026337214527,5.1232225029543,3.00357559717896e-07,6.17721427259541e-07,37.2928734322513,37.777302351506,5.85201348134268,5.86413930254404
"682","hyaC","hyaC",1588,11.3913656806853,1.80196885760431,0.710634013539049,2.53571996734334,0.0112216428385523,0.016684067217772,23.308045895157,12.5924341171687,3.99000919182456,5.67497351859101
"683","hyaF","hyaF",2337,6.68237166146292,0.0756394045740724,1.00010659128896,0.0756313429317433,0.939712399817137,0.948956790405586,13.9848275370942,0,7.4480171580725,5.29664195068494
"684","hybA","hybA",1689,24.5914175227643,1.04315709663917,0.499809327909079,2.08711010057205,0.0368781832435366,0.0515508529532208,37.2928734322513,29.3823462733936,14.0980324777801,17.5924179076321
