"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_batch1","IAI1_batch2","IAI1_chemostat1","IAI1_chemostat2"
"1141","phnK","phnK",1332,10.7316216470251,1.53265622006913,0.743435160079679,2.06158694445508,0.0392470780505324,0.069566329787768,6.57115811186163,2.70886878867642,14.7423329190006,18.9041267685618
"1142","phnL","phnL",1677,1.74833127459544,-1.26339484684137,1.04668599185191,-1.20704285399486,0.22741564072521,0.320171930681109,4.69368436561545,1.35443439433821,0,0.945206338428088
"1143","phoA","phoA",1307,152.202488578398,0.480561627624337,0.225605409353381,2.1300979839167,0.0331635247511816,0.0599074842674367,131.423162237233,121.899095490439,183.460142992008,172.027553593912
"1144","phoB","phoB",2045,156.02429509415,0.11375592945474,0.225102074731737,0.505352647639108,0.61331117111968,0.70808199267167,138.933057222217,161.177692926247,154.794495649507,169.191934578628
"1145","phoE","phoE",1581,71.0495418411738,0.454752379478331,0.320440265577514,1.41914867864297,0.155855674595143,0.232748417279654,53.5080017680161,66.3672853225723,86.8159605230038,77.5069197511032
"1146","phoH","phoH",186,697.352399540552,1.65953538324604,0.129745769907179,12.7906704352157,1.84872136432289e-37,2.34668340922922e-36,338.884011197435,329.127557824185,1083.56146954655,1037.83655959404
"1147","phoP","phoP",1198,1258.33131160877,-0.281072322475076,0.114921789196962,-2.44577050565538,0.0144542973478043,0.028486307210489,1287.00825305176,1476.33348982865,1088.47558051955,1181.50792303511
"1148","phoQ","phoQ",825,1473.87881825731,-0.44050439047903,0.107970128014253,-4.07987281834916,4.50603473970539e-05,0.000128954521459932,1599.60763180174,1797.3344412868,1212.14737334005,1286.42582660063
"1149","phoR","phoR",1919,134.06685619474,0.185488798476775,0.244979638278352,0.757160063507065,0.44895397317502,0.552360776793237,125.790740998494,124.607964279115,126.128848307005,159.739871194347
"1150","phoU","phoU",480,630.81709297958,0.887923545955624,0.135670050806679,6.54472774703135,5.96038677457215e-11,2.93176524474268e-10,410.22801355479,475.406472412711,800.181070103535,837.452815847286
"1151","php","php",1983,15.8014682155957,0.382827266203225,0.606785207499538,0.630910677240788,0.52809893008761,0.628765291949998,12.2035793506002,14.8987783377203,17.1993884055007,18.9041267685618
"1152","phpB","cobC",1977,63.6653368890501,-0.214491518323892,0.336731632944068,-0.63698060217443,0.524137478857765,0.625851221667117,70.4052654842317,66.3672853225723,50.7791467210022,67.1096500283942
"1153","pitA","pitA",447,1503.5790753374,-0.700391064220683,0.10124201421477,-6.91798824482995,4.58102295377647e-12,2.41964098296784e-11,1876.53500937306,1847.44851387732,1109.77006140255,1180.56271669668
"1154","pitB","pitB",2047,33.9931419138018,-0.220236773128274,0.44462090035277,-0.495336078338948,0.620362907802402,0.715523607875658,35.6720011786774,37.9241630414699,36.8558322975016,25.5205711375584
"1155","pldA","pldA",1126,766.304050463262,-0.320752268081328,0.120120415767675,-2.67025605956689,0.0075793422485591,0.0158923863666501,832.65960646018,870.901315559469,689.61357321103,672.04170662237
"1156","pldB","pldB",1473,339.318998937688,-0.277381140784421,0.161695435738795,-1.71545436342747,0.0862619556332197,0.13831863950203,361.413696152389,383.304933597713,318.598194749514,293.959171251135
"1157","plsB","plsB",1630,1636.38516360146,0.132175229148102,0.101340811534141,1.30426456180069,0.192143393773868,0.2783132225154,1592.09773681676,1529.15643120784,1645.40815745957,1778.87832892166
"1158","plsC","plsC",1143,326.875560184622,-0.447968318795057,0.171512620887779,-2.61186795744999,0.0090049026341422,0.0186006781445404,369.862328010497,386.01380238639,303.036843335013,248.589267006587
"1159","plsX","plsX",800,2527.53306024801,-0.391921473957302,0.093029423893275,-4.21287650245928,2.52138938069644e-05,7.44125040978036e-05,2763.64135447438,2977.04679875538,2216.2640488231,2153.18003893918
"1160","plsY","plsY",1735,171.019181205643,-0.234505093538217,0.218738574842301,-1.07207927868819,0.283684425095236,0.386093600102109,199.012217102095,170.658733686614,167.898791577507,146.506982456354
"1161","pmbA","pmbA",797,710.52974292757,-0.52356687834261,0.123777096272967,-4.22991727959089,2.3377725971118e-05,6.92532133222204e-05,859.88297578075,816.72393978594,594.607427733026,570.904628410565
"1162","pncA","pncA",1737,441.064809796762,0.157426845694457,0.147643800447482,1.06626113129928,0.286305614742645,0.389158063562109,437.45138287536,395.494843146757,476.668764381021,454.64424878391
"1163","pncB","pncB",742,993.956176754981,-0.541490727489559,0.120038582307957,-4.51097236470497,6.45311285023262e-06,2.05334224250663e-05,1256.02993623869,1099.80072820263,779.705607716034,840.28843486257
"1164","pnp","pnp",2183,10643.6027174875,0.0240342502843724,0.0819300138762499,0.293350985155142,0.769253886332866,0.831978206885889,10341.125394324,10769.1078693831,10346.6606536519,11117.5169525912
"1165","pntA","pntA",189,24353.1576911467,-1.06978819756447,0.084472801406589,-12.6642916980498,9.32582959525088e-37,1.16498855420039e-35,33725.0609038201,32278.8804858682,14874.1948967761,16534.4944781225
"1166","pntB","pntB",205,18424.6001477378,-1.02495478276934,0.0850253153731309,-12.0547013353771,1.83195340355336e-33,2.10987413940951e-32,24803.3056616583,24629.035026646,11436.7742711625,12829.2856314844
"1167","pnuC","pnuC",949,601.819603490066,-0.464364302227361,0.136520401820103,-3.401427889432,0.000670348115212178,0.00166774699685559,734.092234782256,660.963984437046,479.125819867521,533.096374873441
"1168","polA","polA",689,1717.8994931229,0.465691796057588,0.0966446898467733,4.8185968292301,1.44571358778938e-06,4.95403451490672e-06,1440.96110024394,1443.82706436453,1969.73948167758,2017.07032620554
"1169","polB","polB",1911,84.5916609388694,-0.227128100808436,0.295800987553905,-0.767840914550853,0.442581703736932,0.546763753372795,102.322319170417,79.9116292659544,78.6257755680034,77.5069197511032
"1170","potA","potA",420,456.534576671736,-1.12437577871034,0.155867700839879,-7.21365473829244,5.44697613735397e-13,3.06197872864112e-12,683.400443633609,568.862445622048,275.190214488012,298.685202943276
"1171","potB","potB",585,253.572161424379,-1.01458806756764,0.182518021078367,-5.55883776063957,2.71576989665346e-08,1.09605687623912e-07,350.148853674912,329.127557824185,162.984680604507,172.027553593912
"1172","potC","potC",1021,469.211066983431,-0.444542404344588,0.142374732435369,-3.12234057785771,0.00179419248132658,0.00414896028247997,537.89622829953,544.48262652396,383.300655894017,411.164757216218
"1173","potD","potD",1479,4390.71726946927,-0.156294575068244,0.09226131608172,-1.69404233221436,0.0902572392329131,0.1440820431568,4491.85593789398,4766.25463367616,3931.28877840017,4373.46972790676
"1174","potE","potE",1237,99.0775312219775,0.64055134441544,0.273682089789591,2.34049420226184,0.0192582374205681,0.0367572340743422,73.221476103601,81.2660636602926,123.671792820505,118.150792303511
"1175","potF","potF",2125,1385.70621835405,-0.0388686404750235,0.104153467850829,-0.373186234477495,0.709009840656574,0.786963388154901,1382.75941411031,1426.21941723813,1316.98174076406,1416.8643013037
"1176","potG","potG",2343,583.156249737708,0.00398047100465146,0.131442058055909,0.0302830849084725,0.97584128667381,0.98333814675069,570.752018858838,594.596699114474,595.426446228526,571.849834748993
"1177","potH","potH",1937,275.650637696618,-0.126167169399026,0.176368964828977,-0.715359244305644,0.474387089230928,0.57822814541777,293.824641287527,281.722354022348,278.466288470012,248.589267006587
"1178","potI","potI",2077,240.722870258896,-0.0864245288361346,0.193372019229513,-0.446933993762342,0.654922718734746,0.743664987329919,256.275166362603,239.734887797863,257.990826082511,208.890600792607
"1179","poxA","epmA",661,177.810965593455,-1.07072952441468,0.215843442394089,-4.96067664849288,7.02480448159125e-07,2.50916238744886e-06,223.419375803295,260.051403712936,110.567496892505,117.205585965083
"1180","poxB","poxB",2050,40.8078725292785,0.201027840332665,0.410387590775693,0.489848730446974,0.624240944879842,0.718654271874744,44.1206330367852,31.1519910697788,42.5889617660018,45.3699042445482
"1181","ppc","ppc",148,3980.67045470598,-1.62530301206739,0.108082285530951,-15.0376447359818,4.16092629583945e-51,6.63780201653847e-50,6609.64632365967,5421.80088053585,1884.56155814558,2006.67305648283
"1182","pphA","pphA",1494,45.1945127512418,0.642451837146199,0.390237952262915,1.64630793448137,0.099700376739609,0.157558627498137,34.7332643055543,35.2152942527934,59.7883501715026,51.0411422751167
"1183","ppiD","ppiD",1651,6406.69314680591,0.106401420264486,0.0843029251934899,1.26213200811569,0.206901289367773,0.29587761610982,6020.11956733837,6321.14531837642,6425.20009719778,6860.30760431106
"1184","ppk","ppk",1832,774.553615212084,-0.108281056210159,0.118859963647664,-0.910996881432136,0.362297016834214,0.466912258048897,795.110131535257,812.660636602926,749.401923382532,741.041769327621
"1185","pps","ppsA",82,14368.3134337476,1.55604908538907,0.0807435632024441,19.2714938958995,9.32063889293961e-83,2.68366200319883e-81,7155.05244694419,7414.17387460736,20716.2538251779,22187.7735882609
"1186","ppx","ppx",1426,605.726079184148,-0.239195949130069,0.130363547153956,-1.83483768547341,0.0665297429695796,0.110114890161048,669.319390536763,642.001902916311,539.733188534523,571.849834748993
"1187","pqiA","pqiA",1090,258.261156992236,-0.50879984529894,0.179664375436347,-2.83194620003676,0.00462656323600864,0.0100161499477216,297.579588780019,310.16547630345,221.13499378501,204.164569100467
"1188","pqiB","pqiB",995,625.448204559581,-0.430750873329471,0.134374742613636,-3.20559403464679,0.00134783998947564,0.0031982414222633,670.258127409886,767.964301589765,520.076744642522,543.49364459615
"1189","prc","prc",915,5082.5633952435,-0.303221240266614,0.0853764026479248,-3.55158136044965,0.000382923584948826,0.000988068397884348,5519.77281396377,5711.64984092423,4390.75815437569,4708.0727717103
"1190","prfA","prfA",983,634.429853544023,-0.474527346912049,0.145405222592894,-3.26348213943203,0.00110052120662602,0.00264326609241508,673.074338029255,804.534030236896,487.316004822521,572.795041087421
"1191","prfB","prfB",395,3226.95892589525,-0.669461623844029,0.087685031302161,-7.63484501176804,2.26092247089034e-14,1.35140201361319e-13,3983.99928953439,3942.75852191853,2424.2947466801,2556.78314544798
"1192","prfC","prfC",290,1087.91649942169,-1.06755090132472,0.110635422941273,-9.64926849777035,4.95076103916845e-22,4.03060234947473e-21,1483.20425953448,1464.1435802796,676.509277283029,727.808880589628
"1193","prkB","prkB",1676,278.154945607313,0.209860469117295,0.173528104364422,1.20937452688685,0.226518990452976,0.31909984275625,258.15264010885,257.34253492426,289.932547407013,307.192059989128
"1194","prlC","prlC",1228,1002.19593454152,-0.312624420912565,0.132062555034652,-2.36724498348934,0.017921065769294,0.034455729870768,1225.99035629875,992.800411049907,841.951013374036,948.041957443372
"1195","prmA","prmA",787,441.823696616059,-0.623119146698721,0.146029974642457,-4.26706330823092,1.98062966913546e-05,5.94188900740637e-05,539.773702045776,532.292716974916,334.159546164014,361.068821279529
"1196","prmB","prmB",1603,1116.11692949806,-0.147912671987843,0.108348979953623,-1.36515057226339,0.17220572985536,0.253635513529947,1205.33814509005,1140.43376003277,1045.88661875355,1072.80919411588
"1197","prmC","prmC",888,220.905186833933,-0.718146734214915,0.193914120834169,-3.70342670830587,0.000212706653952424,0.000565541002231613,271.294956332573,279.013485233671,155.613514145007,177.69879162448
"1198","proA","proA",749,1409.29367721669,-0.450365599535714,0.100825849664661,-4.46676721330488,7.94104572463905e-06,2.50317876580411e-05,1627.76973799544,1628.03014199453,1175.29154104255,1206.08328783424
"1199","proB","proB",426,967.998983528429,-0.832342419849577,0.116228512280303,-7.16125848571693,7.99397521229208e-13,4.43046372681258e-12,1302.96677989485,1177.0034886799,701.07983214803,690.945833390932
"1200","proC","proC",1161,188.872729402906,-0.553954109670053,0.218494342808287,-2.5353247253459,0.0112343132583545,0.0228460065486434,255.33642948948,193.684118390364,145.785292199006,160.685077532775
"1201","proP","proP",84,831.650097968369,-2.48495213310659,0.13013697653236,-19.0948967720076,2.78407208694863e-81,7.82523118724491e-80,1390.2693090953,1434.34602360416,232.60125272201,269.383806452005
"1202","proS","proS",506,3710.63879825602,-0.553951419975369,0.0883806037031158,-6.26779402680002,3.66198720538207e-10,1.70868612488282e-09,4408.30835618603,4422.22829751425,2886.22117814212,3125.79736118169
"1203","proV","proV",268,453.316564137339,-1.61565108783772,0.158186090079446,-10.2136103561716,1.72330664168054e-24,1.51818170933125e-23,744.41834038661,624.394255789914,231.78223422651,212.67142614632
"1204","proW","proW",451,161.048925963287,-1.71639231226825,0.24869968682923,-6.90146551510061,5.14687669197016e-12,2.69440706646154e-11,276.927377571311,218.063937488452,62.2454056580027,86.9589831353841
"1205","proX","proX",962,268.224626335541,-0.673091654801579,0.20165879679833,-3.33777482305773,0.000844521593936658,0.0020726772175514,386.759591726713,272.24131326198,203.116586884009,210.781013469464
"1206","proY","proY",745,280.628616926428,-0.805909247461042,0.179418408635042,-4.49178684390383,7.06280935825689e-06,2.23829434830128e-05,328.557905593081,387.368236780728,201.478549893009,205.109775438895
"1207","prpB","prpB",567,25.9150165915636,3.89811003840424,0.68082701189965,5.7255513812939,1.03098335330875e-08,4.29303650293114e-08,2.81621061936927,1.35443439433821,47.5030727390021,51.9863486135448
"1208","prpC","prpC",510,42.7198530760798,3.027643602772,0.486224222723346,6.22684650677037,4.75916962076768e-10,2.20321558326127e-09,8.4486318581078,8.12660636602926,84.3589050365036,69.9452690436785
"1209","prpD","prpD",408,62.2360192911184,3.15241823993199,0.423029892536242,7.4519987725499,9.19365815055233e-14,5.32015365035638e-13,13.1423162237233,9.48104076036747,126.128848307005,100.191871873377
"1210","prpE","prpE",306,113.994029233541,2.9369423434091,0.31455985625078,9.33667244897155,9.94092263089272e-21,7.67010402991428e-20,28.1621061936927,21.6709503094113,222.77303077601,183.370029655049
"1211","prpR","prpR",555,59.175079447654,2.22898210850595,0.383837270755158,5.80710180676481,6.35634898932012e-09,2.70402521869996e-08,20.652211208708,18.9620815207349,107.291422910505,89.7946021506683
"1212","prsA","prs",1542,3471.06552901989,0.163976123914219,0.107736592258017,1.52200956497227,0.128006684054049,0.195867648121588,3548.42538040528,2994.65444588178,3455.43903251465,3885.74325727787
"1213","psd","psd",1367,638.367489206222,0.253538287111207,0.128004874314105,1.9806924421414,0.0476257748528603,0.0822563675403096,598.914125052531,564.799142439033,703.53688763453,686.219801698792
"1214","pspA","pspA",1960,550.810864331244,0.0935295223535643,0.140599360158024,0.665220113722022,0.505909717453933,0.608793497914748,491.898121516499,575.634617593739,573.312946850025,562.397771364712
"1215","pspF","pspF",1558,136.865576646381,0.350418448559524,0.237048551187751,1.47825602309621,0.13933926376341,0.211137766246862,128.606951617863,111.063620335733,155.613514145007,152.178220486922
"1216","pssA","pssA",328,2606.3366508171,0.79170973094204,0.0891765721981389,8.87800137891556,6.80723953058937e-19,4.89996723528094e-18,1916.90069491735,1897.56258646783,3299.82551836964,3311.05780351359
"1217","pstA","pstA",1714,153.059916536888,0.249948868578,0.224075734032902,1.11546602605929,0.264650769323697,0.364551030556155,136.116846602848,143.57004579985,172.812902550507,159.739871194347
"1218","pstB","pstB",734,542.395252457421,0.622791233438575,0.136436816527443,4.56468605241392,5.00242386201006e-06,1.60909029130868e-05,413.982961047282,440.191178159918,670.776147814529,644.630722807956
"1219","pstC","pstC",1874,176.96129843258,0.181031548897448,0.215399862668328,0.84044412403456,0.400659418123901,0.504779555064317,154.89158406531,177.430905658305,200.659531397509,174.863172609196
"1220","pstS","pstS",647,505.793055873954,0.699631554299065,0.138709496116492,5.04386198412469,4.56228432457404e-07,1.66484594904472e-06,380.188433614851,390.077105569404,622.454056580027,630.452627731534
"1221","pta","pta",737,4114.22907088514,0.414766718565003,0.0910510496595018,4.55532056045572,5.23057500842107e-06,1.67562925303693e-05,3613.19822465077,3436.20005843604,4479.21215188969,4928.30584856405
"1222","ptr","ptrA",1567,994.143792299206,0.164578966999402,0.112716596997545,1.46011298587187,0.144259024237893,0.217355173085938,902.126135071289,973.838329529173,1046.70563724905,1053.90506734732
"1223","ptrB","ptrB",2203,169.838062029337,-0.059464421284459,0.22464429869497,-0.26470478721208,0.79123688934987,0.848127725924777,195.257269609603,150.342217771541,158.889588127007,174.863172609196
"1224","ptsA","frwA",1130,46.8017035852894,1.04134727609394,0.394064913303795,2.64257801427536,0.00822775081903501,0.0171909023749926,25.3458955743234,35.2152942527934,61.4263871625026,65.2192373515381
"1225","ptsG","ptsG",156,19435.4930478447,1.10807542812025,0.0759861187740916,14.5826033227803,3.6242796182022e-48,5.4852078067791e-47,12093.7471364448,12527.1637132341,26272.4752986501,26848.5860430498
"1226","ptsI","ptsI",500,26181.3212610848,-0.488087403156644,0.0774709312334967,-6.30026508504917,2.97137029891405e-10,1.40308105514722e-09,30311.8136331446,30836.407855898,21108.5636845224,22468.4998707741
"1227","ptsP","ptsP",1250,1226.98119440939,-0.242061803251659,0.105682788939897,-2.29045623870999,0.0219948826127706,0.0415439342790011,1356.47478166286,1302.96588735336,1148.26393069105,1100.22017793029
"1228","purA","purA",364,6194.37778585697,-0.686059379792867,0.0839113577774526,-8.17600141344888,2.93418553114274e-16,1.90319012061209e-15,7846.9015224359,7435.84482491677,4618.4452961247,4876.3194999505
"1229","purB","purB",546,1021.18117051388,-0.773025616000083,0.131445896831871,-5.88094139590251,4.07939595174953e-09,1.76400253517961e-08,1427.81878402022,1148.5603663988,719.098239049031,789.247292587453
"1230","purC","purC",1040,3397.33051339355,-0.266297955478023,0.0876448748235037,-3.03837453147472,0.00237858130882181,0.00539983699050798,3596.30096093456,3826.27716400544,3072.13837662063,3094.60555201356
"1231","purD","purD",220,1219.1186886865,-1.24733820276345,0.105971020432769,-11.7705595140022,5.53561429075814e-32,5.94072060930907e-31,1729.15332029273,1703.87846807747,710.908054094031,732.534912281768
"1232","purF","purF",197,3231.09559073379,-1.11464607593559,0.0900745172296552,-12.3747105198874,3.58183355934003e-35,4.29274570233594e-34,4325.6995113512,4519.7475739066,1973.01555565959,2105.91972201778
"1233","purH","purH",195,1154.20234832499,-1.36876453271989,0.10997443193753,-12.4462068919565,1.46650726175675e-35,1.77560186923471e-34,1723.52089905399,1606.35919168512,647.024611445028,639.904691115815
"1234","purK","purK",199,1237.53898898519,-1.33398494135065,0.108219289133406,-12.3266836442273,6.50700598844102e-35,7.72012117523077e-34,1811.76216512756,1735.03045914725,725.650387013031,677.712944652939
"1235","purM","purM",361,3090.62825032539,-0.72171315519816,0.0877126281024909,-8.2281556351823,1.90117964359837e-16,1.24340308546697e-15,3892.94181284145,3804.60621369603,2285.8806209406,2379.0843538235
"1236","purN","purN",272,717.451878421689,-1.26058757597665,0.124751311920056,-10.1048041625764,5.26005579443487e-24,4.56580578333115e-23,1009.14213860732,1017.180230148,408.690229254518,434.79491567692
"1237","purR","purR",1408,1949.22709545316,-0.180233297184295,0.0958039965661805,-1.88127117494302,0.0599350400276219,0.100501867546318,2025.79417219963,2116.98095835062,1785.46032019008,1868.67293107233
"1238","purT","purT",360,1141.80496481015,-0.894037284143687,0.108152045844316,-8.26648517986102,1.3796620409309e-16,9.04828355177181e-16,1480.38804891511,1491.23226816637,821.475550986535,774.123991172604
"1239","purU","purU",261,1507.66409937617,-1.14760514304865,0.109906041617678,-10.441692978451,1.5993265030927e-25,1.44674707808501e-24,1981.67353916284,2176.5760717015,883.720956644538,988.68582999578
"1240","putP","putP",162,4156.20707161133,1.21746476468565,0.0854297909025215,14.2510563566148,4.41551103623209e-46,6.43519849169381e-45,2559.93545300666,2432.56417223142,5848.61107636575,5783.71758484147
"1241","puuA","puuA",60,802.050857849246,3.74936143544196,0.172537463038938,21.7307092002147,1.05165400877657e-104,4.1382585245358e-103,125.790740998494,89.3926700263218,1647.04619445057,1345.9738259216
"1242","puuB","puuB",248,110.90227089602,4.1139673273839,0.379560315324585,10.838770970737,2.25479773422873e-27,2.14660381069114e-26,13.1423162237233,8.12660636602926,209.668734848009,212.67142614632
"1243","puuD","puuD",36,1123.20228323595,3.70060843437258,0.146204160873766,25.3112388338095,2.40247087745439e-141,1.57562048379717e-139,168.972637162156,146.278914588527,2265.4051585531,1912.15242264002
"1244","puuE","puuE",263,116.719314019233,3.51355952278044,0.338795010525557,10.3707534456603,3.36858176728954e-25,3.02403861314471e-24,18.7747374624618,16.2532127320585,239.97241918151,191.876886700902
"1245","puuP","puuP",243,172.303350469409,2.76370986877453,0.251938181580483,10.9697936669899,5.33940996719858e-28,5.18779709158677e-27,44.1206330367852,41.9874662244845,318.598194749514,284.507107866854
"1246","pykA","pykA",589,2113.02991324388,0.617653067888983,0.111414562864884,5.5437372997463,2.96082946224999e-08,1.18684522247406e-07,1738.54068902396,1591.4604133474,2343.2119156256,2778.90663497858
"1247","pykF","pykF",104,3255.6816794485,-1.67861437015254,0.0957446959465207,-17.5321917685148,8.13714969656358e-69,1.84728946476794e-67,4928.36858389622,4999.21734950233,1450.48175553056,1644.65902886487
"1248","pyrB","pyrB",1004,253.034256753765,-0.582623636945511,0.183162555018793,-3.18091018595876,0.00146813137363348,0.00345244837963013,301.334536272512,306.102173120435,189.193272460508,215.507045161604
"1249","pyrC","pyrC",1173,469.348021201796,-0.423555983070407,0.169198256524508,-2.50331174664945,0.0123037115693128,0.0247647596037063,608.301493783762,465.925431652344,363.644212002016,439.520947369061
"1250","pyrD","pyrD",269,500.55647788377,-1.45987777086881,0.143052884541678,-10.2051613677421,1.88008370116703e-24,1.65014037860794e-23,761.315604102825,708.369188238884,261.266900064511,271.274219128861
"1251","pyrE","pyrE",188,616.25278257394,-1.75803999570727,0.138530091872787,-12.6906722715646,6.66115507585038e-37,8.36541868834189e-36,893.677503213181,1011.76249257064,276.009232983512,283.561901528426
"1252","pyrF","pyrF",359,962.671022705866,-0.962589991080488,0.116289515460519,-8.27753032823751,1.25756111372122e-16,8.27047852227241e-16,1247.58130438059,1298.90258417034,620.816019589027,683.384182683507
"1253","pyrG","pyrG",191,4895.14298896757,-1.15546292320166,0.0923749045409473,-12.508407223192,6.71573320265569e-36,8.30149010024612e-35,6466.95831894496,7053.89432571339,2889.49725212412,3170.22205908781
"1254","pyrH","pyrH",467,2060.82960435356,-0.765029261627653,0.115340726970944,-6.63277648510378,3.29430475217954e-11,1.66549325907835e-10,2424.75734327694,2768.4639020273,1393.15046084556,1656.94671126444
"1255","qor","qorA",1308,438.038103554889,0.313234331032605,0.147091009037915,2.12952737955496,0.0332106521123348,0.0599467504871732,407.411802935421,372.469458443008,480.763856858521,491.507295982606
"1256","qseB","qseB",2000,126.753180639253,-0.146580781298971,0.248723313949011,-0.589332696528082,0.555638115417334,0.655930795250163,118.280846013509,148.987783377203,118.757681847505,120.986411318795
"1257","queA","queA",391,173.972779991403,-1.71182605278576,0.222729356809768,-7.68567770905846,1.52189191315046e-14,9.18973607915151e-14,285.376009429419,249.215928558231,81.9018495500035,79.3973324279594
"1258","queC","queC",1665,445.825259379263,-0.186995617131101,0.151696240415889,-1.23269776903129,0.217688544506456,0.308686278426272,447.777488479714,502.495160299476,390.671822353517,442.356566384345
"1259","queF","queF",1220,593.55511041879,-0.317260118052951,0.13241840688282,-2.39589136828765,0.0165800033650071,0.0320863835612965,650.544653074301,667.736156408737,551.199447471524,504.740184720599
"1260","radA","radA",399,1050.40236892511,-0.871069369143015,0.114887426077259,-7.58193824063256,3.40430332449454e-14,2.01442610253925e-13,1413.73773092337,1302.96588735336,711.727072589531,773.178784834176
"1261","rarD","rarD",1316,122.077987247546,-0.520169144121676,0.248160090933276,-2.0961031331244,0.0360730431468007,0.0647176708735535,144.565478460956,143.57004579985,93.368108487004,106.808316242374
"1262","ravA","ravA",1458,227.333351104177,-0.340100837580573,0.194200789672519,-1.75128452440428,0.0798969120849846,0.129380390557372,243.13285013888,265.469141290289,184.279161487508,216.452251500032
"1263","rbbA","rbbA",452,1338.60461298253,0.730122896499252,0.105943849867535,6.89160246122968,5.51673641465269e-12,2.8816404148219e-11,966.898979316782,1046.97778682344,1642.95110197307,1697.59058381685
"1264","rbn","yihY",542,320.068289170833,1.02445470928863,0.173633356609139,5.90010312128414,3.6327444978169e-09,1.58245567515603e-08,190.563585243987,231.608281431834,424.251580669018,433.849709338492
"1265","rbsA","rbsA",771,268.215682643851,0.770607913578727,0.17749690158354,4.34152881939765,1.41494714735696e-05,4.33829201989507e-05,199.012217102095,196.39298717904,339.073657137015,338.383869157255
"1266","rbsB","rbsB",315,4358.58971426642,2.94669145477194,0.322161706162797,9.14662232786567,5.87414515266336e-20,4.40281165252006e-19,740.663392894117,1174.29461989123,8073.06531014385,7446.33553413647
"1267","rbsC","rbsC",325,280.228876535551,1.76197506300781,0.196223035235115,8.97945065877003,2.72121992189317e-19,1.9768616109507e-18,133.300635983479,119.190226701762,479.944838363021,388.479805093944
"1268","rbsK","rbsK",147,887.73802240438,1.8203635981826,0.120742926907276,15.0763580510231,2.31702111111624e-51,3.72141962132343e-50,389.575802346082,391.431539963743,1358.75168403456,1411.19306327313
"1269","rbsR","rbsR",523,280.464686065731,1.09729012731712,0.179312875691774,6.11941626101232,9.39187691948327e-10,4.23981288850861e-09,169.911374035279,186.911946418673,396.404951822017,368.630471986954
"1270","rcsA","rcsA",344,153.934165100875,2.15116765528754,0.251700146394939,8.54654908270168,1.26823509356505e-17,8.70436934856709e-17,59.1404230067546,51.468506984852,273.552177497012,231.575552914881
"1271","rcsB","rcsB",1442,1926.45967562364,0.170993250762677,0.0955452062944542,1.78965808327112,0.0735088948283562,0.120356796594833,1805.1910070157,1819.00539159622,1986.11985158759,2095.52245229507
"1272","rcsC","rcsC",1512,829.218321176266,-0.188362975340688,0.117508875383093,-1.60296807136143,0.108941703426936,0.170113334517854,858.944238907627,908.825478600938,779.705607716034,769.397959480463
"1273","rdgC","rdgC",716,1081.50810787577,-0.53505211618636,0.114460464223457,-4.67455832733473,2.94586906200904e-06,9.71396208855215e-06,1297.33435865611,1262.33285552321,829.665735941536,936.699481382235
"1274","recA","recA",1998,3146.93583509084,-0.0515259861182111,0.0863848154887895,-0.596470407752365,0.550861017109188,0.650942373070467,3187.01168425289,3219.49055534192,3051.66291423313,3129.5781865354
"1275","recC","recC",1664,637.016100694822,-0.158780675541645,0.128555704241196,-1.23511186437702,0.216788874421581,0.307595271940716,687.155391126101,656.900681254032,620.816019589027,583.19231081013
"1276","recD","recD",921,568.870466329682,-0.466674287775829,0.132298410895711,-3.52743683477574,0.000419603864458489,0.00107566202387241,657.115811186163,663.672853225723,466.02152393952,488.671676967321
"1277","recF","recF",363,303.222490670073,-1.43262610726502,0.17500421503362,-8.18623772570161,2.69519099681046e-16,1.75298786321473e-15,415.860434793529,471.343169229697,162.165662109007,163.520696548059
"1278","recJ","recJ",365,882.262748157152,-0.946173915669523,0.115918732548107,-8.16239010616211,3.28459371333927e-16,2.12463719375179e-15,1134.93287960582,1190.54783262329,605.254668174526,598.31561222498
"1279","recN","recN",1949,243.699019831098,0.12606939788467,0.18281701251722,0.689593359768941,0.490449944343599,0.594126382039629,239.377902646388,226.190543854481,253.076715109511,256.150917714012
"1280","recO","recO",923,379.295826857718,-0.568842285047137,0.161484615305142,-3.52257881639221,0.000427369945690817,0.00109319657830554,444.961277860344,461.862128469329,277.647269974512,332.712631126687
"1281","recQ","recQ",813,610.82664056157,-0.545099423729629,0.131379291145916,-4.14905133811551,3.33855939442968e-05,9.69537359194154e-05,757.560656610333,692.115975506825,495.506189777521,498.123740351602
"1282","recR","recR",697,632.120049283814,-0.613742061661121,0.127828721423439,-4.80128452218552,1.57651086266094e-06,5.34023263521158e-06,752.866972244718,777.445342350132,490.592078804521,507.575803735883
"1283","relA","relA",1619,2598.29454547263,0.120330361421156,0.0901388193784648,1.33494494659317,0.181894365628641,0.265257935299086,2450.10323885126,2530.08344862377,2657.71501789761,2755.27647651788
"1284","rep","rep",676,575.351880982456,-0.645510896158097,0.131972130512439,-4.89126676709408,1.00189064853561e-06,3.49920683608368e-06,702.175181096071,702.951450661531,458.65035748002,437.630534692205
